© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Signaling by NOTCH1	2.2E00	6.41E-02	2.236	CREBBP,FBXW7,MIB1,NBEA,TBL1XR1	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	2.2E00	6.41E-02	NaN	APC,LEF1,NCOA1,NCOA2,TCF4	
FAT10 Cancer Signaling Pathway	2.18E00	8E-02	2.000	AKT3,BMPR2,SMAD3,TGFBR3	
Thyroid Cancer Signaling	2.17E00	6.33E-02	2.236	AKT3,BRAF,INSR,LEF1,TCF4	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	2.17E00	1.15E-01	NaN	PLCB1,PLCB4,PLCG1	
Endocannabinoid Neuronal Synapse Pathway	2.14E00	4.7E-02	2.236	DNAH3,GNAQ,ITPR2,PLCB1,PLCB4,PLCG1,PPP3CA	
Integrin signaling	2.13E00	1.11E-01	NaN	FN1,PTK2,RAPGEF4	
Apoptotic execution phase	2.12E00	7.69E-02	2.000	APC,PTK2,TJP1,TJP2	
Neutrophil Extracellular Trap Signaling Pathway	2.11E00	3.25E-02	2.496	AKT3,COL4A1,COL4A2,DOCK1,ITPR2,PLCB1,PLCB4,PLCG1,PPP3CA,PRKCB,PRKCE,PRKCH,PRKD3	
Type II Diabetes Mellitus Signaling	2.08E00	4.58E-02	2.236	AKT3,INSR,ITPR2,PRKCB,PRKCE,PRKCH,PRKD3	
Fc Epsilon RI Signaling	2.06E00	5.08E-02	2.449	AKT3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD3	
Integrin cell surface interactions	2.04E00	5.88E-02	2.236	COL4A1,COL4A2,FN1,ITGA6,PECAM1	
Myogenesis	2.04E00	1.03E-01	NaN	MEF2C,TCF12,TCF4	
Regulation of lipid metabolism by PPARalpha	2.04E00	5.04E-02	2.000	ANGPTL4,CREBBP,MED13,NCOA1,NCOA2,TBL1XR1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	2.03E00	4.1E-02	NaN	AKT3,APC,BRAF,ETS1,LEF1,SMAD3,TCF4,ZEB1	
NGF Signaling	2.02E00	5E-02	2.449	AKT3,CREBBP,MAP3K3,PLCG1,RPS6KA3,TRIO	
RAB GEFs exchange GTP for GDP on RABs	1.96E00	5.62E-02	2.236	AKT3,DENND1A,GAPVD1,RIN2,SBF2	
RHOA Signaling	1.96E00	4.84E-02	1.633	ARHGEF12,IGF1R,MPRIP,MSN,PTK2,RAPGEF2	
L1CAM interactions	1.94E00	4.8E-02	2.449	CLTC,DNM3,MSN,NRP1,RPS6KA3,SPTBN1	
ERBB Signaling	1.88E00	5.38E-02	2.236	PLCG1,PRKCB,PRKCE,PRKCH,PRKD3	
NCAM signaling for neurite out-growth	1.88E00	6.56E-02	2.000	COL4A1,COL4A2,PTK2,SPTBN1	
Cytoprotection by HMOX1	1.85E00	6.45E-02	2.000	CREBBP,NCOA1,NCOA2,TBL1XR1	
Cell surface interactions at the vascular wall	1.84E00	3.79E-02	2.828	FN1,GLG1,GRB14,ITGA6,MERTK,PECAM1,PLCG1,TEK	
Transcriptional Regulation by MECP2	1.83E00	6.35E-02	NaN	MEF2C,PTPN4,TBL1XR1,TNRC6B	
Transcriptional regulation by RUNX3	1.83E00	5.21E-02	2.000	CREBBP,LEF1,SMAD3,TEAD1,WWTR1	
Pyridoxal 5'-phosphate Salvage Pathway	1.79E00	6.15E-02	2.000	BRAF,DYRK1A,PRKCE,PRKCH	
Erythropoietin Signaling Pathway	1.77E00	3.98E-02	2.646	AKT3,ITPR2,PLCG1,PRKCB,PRKCE,PRKCH,PRKD3	
Degradation of the extracellular matrix	1.76E00	6.06E-02	2.000	ADAMTS1,ADAMTS9,FN1,NID1	
RAF/MAP kinase cascade	1.75E00	3.44E-02	3.000	BRAF,FN1,NF1,PTK2,RAPGEF2,RASGRF2,RASGRP3,SPTBN1,TEK	
Formation of axial mesoderm	1.74E00	1.43E-01	NaN	LEF1,SMAD3	
Hepatic Cholestasis	1.71E00	3.59E-02	0.707	AKT3,INSR,PPP3CA,PRKCB,PRKCE,PRKCH,PRKD3,TJP2	
YAP1- and WWTR1 (TAZ)-stimulated gene expression	1.68E00	1.33E-01	NaN	TEAD1,WWTR1	
Mitotic Telophase/Cytokinesis	1.68E00	1.33E-01	NaN	NIPBL,STAG1	
GM-CSF Signaling	1.68E00	5.71E-02	NaN	AKT3,ETS1,PPP3CA,PRKCB	
RET signaling	1.63E00	7.32E-02	NaN	GAB2,PLCG1,SHANK3	
Rap1 signalling	1.63E00	1.25E-01	NaN	PRKG1,RAPGEF4	
Endocannabinoid Cancer Inhibition Pathway	1.63E00	4.08E-02	-1.633	AKT3,CREBBP,GNAQ,LEF1,PTK2,TCF4	
Cachexia Signaling Pathway	1.63E00	2.99E-02	0.905	AKT3,BMPR2,IGF1R,INSR,MEF2C,PRKCB,PRKCE,PRKCH,PRKD3,SMAD3,TGFBR3	
O-linked glycosylation	1.59E00	4.5E-02	2.236	ADAMTS1,ADAMTS9,GALNT18,LARGE1,ST6GALNAC3	
Transcriptional regulation of pluripotent stem cells	1.58E00	1.18E-01	NaN	EPAS1,PBX1	
Germ layer formation at gastrulation	1.58E00	1.18E-01	NaN	LEF1,SMAD3	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	1.58E00	3.39E-02	1.414	AKT3,ITGA6,LAMA4,MAP3K3,PRKG1,PTK2,SMAD3,TJP1	
Transcriptional regulation by RUNX1	1.56E00	3.95E-02	2.449	ARID1B,CREBBP,PRKCB,SMARCA4,TCF12,TJP1	
Angiopoietin Signaling	1.56E00	5.26E-02	NaN	AKT3,GRB14,PTK2,TEK	
Leptin Signaling in Obesity	1.56E00	5.26E-02	NaN	AKT3,PLCB1,PLCB4,PLCG1	
SUMOylation of transcription cofactors	1.55E00	6.82E-02	NaN	CREBBP,NCOA1,NCOA2	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	1.53E00	5E-01	NaN	GMDS	
Putrescine Biosynthesis III	1.53E00	5E-01	NaN	ODC1	
TCF dependent signaling in response to WNT	1.51E00	3.52E-02	2.646	APC,CREBBP,LEF1,SMARCA4,TCF4,USP34,ZNRF3	
G alpha (12/13) signalling events	1.49E00	5E-02	2.000	AKAP13,ARHGEF12,RASGRF2,TRIO	
RHO GTPases activate CIT	1.49E00	1.05E-01	NaN	MYH10,MYH9	
RHO GTPases Activate ROCKs	1.49E00	1.05E-01	NaN	MYH10,MYH9	
FOXO-mediated transcription	1.49E00	1.05E-01	NaN	AKT3,CREBBP	
ESR-mediated signaling	1.49E00	4.24E-02	1.342	CREBBP,NCOA1,NCOA2,STAG1,TNRC6B	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.46E00	4.88E-02	2.000	AKT3,CREBBP,GAB2,RPS6KA3	
G alpha (z) signalling events	1.45E00	6.25E-02	NaN	PRKCB,PRKCE,PRKCH	
Signaling by NOTCH4	1.44E00	4.82E-02	2.000	CREBBP,FBXW7,FLT4,SMAD3	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	1.43E00	6.12E-02	NaN	NEDD4L,SMAD3,WWTR1	
PEDF Signaling	1.43E00	4.76E-02	2.000	AKT3,TCF12,TCF4,ZEB1	
LPS-stimulated MAPK Signaling	1.41E00	4.71E-02	2.000	PRKCB,PRKCE,PRKCH,PRKD3	
Signaling by ERBB2	1.41E00	6E-02	NaN	AKT3,PLCG1,PRKCE	
Signaling by FGFR1	1.41E00	6E-02	NaN	BRAF,FLRT2,PLCG1	
Signaling by NOTCH3	1.41E00	6E-02	NaN	CREBBP,MIB1,PBX1	
NR1H2 and NR1H3-mediated signaling	1.41E00	6E-02	NaN	NCOA1,TBL1XR1,TNRC6B	
Interleukin-7 signaling	1.41E00	9.52E-02	NaN	BRWD1,SMARCA4	
RHO GTPases activate PAKs	1.41E00	9.52E-02	NaN	MYH10,MYH9	
Transcriptional regulation by RUNX2	1.39E00	5.88E-02	NaN	AKT3,WWTR1,ZNF521	
Gαs Signaling	1.38E00	3.97E-02	2.000	BRAF,CREBBP,GNAQ,RAPGEF2,RAPGEF4	
Autism Signaling Pathway	1.36E00	2.92E-02	1.667	AKT3,APC,BRAF,CREBBP,IGF1R,LEF1,NF1,SHANK3,TCF4	
TR/RXR Activation	1.36E00	3.91E-02	1.342	AKT3,LDLR,NCOA1,NCOA2,TBL1XR1	
Signaling by TGF-beta Receptor Complex	1.35E00	5.66E-02	NaN	NEDD4L,PARD3,SMAD3	
Formation of paraxial mesoderm	1.34E00	8.7E-02	NaN	CREBBP,LEF1	
Clathrin-mediated endocytosis	1.34E00	3.85E-02	2.236	CLTC,DNM3,GAPVD1,ITSN2,LDLR	
Factors involved in megakaryocyte development and platelet production	1.32E00	4.4E-02	2.000	DOCK1,DOCK4,DOCK9,PHF21A	
Acute Myeloid Leukemia Signaling	1.32E00	4.4E-02	2.000	AKT3,BRAF,LEF1,TCF4	
Synaptogenesis Signaling Pathway	1.31E00	2.86E-02	3.000	AKT3,BRAF,CADM1,CREBBP,FARP1,ITSN2,PLCG1,PRKCE,VTI1A	
Signaling by Rho Family GTPases	1.31E00	3E-02	2.236	ARHGEF12,GNAQ,ITGA6,MAP3K20,MSN,PARD3,PTK2,RHOJ	
Response to elevated platelet cytosolic Ca2+	1.31E00	3.79E-02	2.236	ABCC4,FN1,PECAM1,PRKCB,SPARC	
Signaling by PTK6	1.31E00	5.45E-02	NaN	DOCK1,ELMO1,EPAS1	
Sensory processing of sound by outer hair cells of the cochlea	1.31E00	5.45E-02	NaN	MSN,MYH9,SPTBN1	
CSDE1 Signaling Pathway	1.29E00	5.36E-02	NaN	AKT3,FN1,TRIO	
EGF Signaling	1.29E00	5.36E-02	NaN	AKT3,ITPR2,PLCG1	
Colorectal Cancer Metastasis Signaling	1.28E00	2.95E-02	1.633	AKT3,APC,BRAF,GNAQ,LEF1,RHOJ,SMAD3,TCF4	
EPH-Ephrin signaling	1.28E00	4.26E-02	2.000	CLTC,MYH10,MYH9,PTK2	
Insulin processing	1.27E00	8E-02	NaN	EXOC2,EXOC4	
SNARE Signaling Pathway	1.27E00	3.68E-02	2.236	MYH10,MYH9,MYO10,MYO18A,VTI1A	
DHCR24 Signaling Pathway	1.26E00	3.65E-02	2.236	AKT3,PRKCB,PRKCE,PRKCH,PRKD3	
Signaling by PDGF	1.25E00	5.17E-02	NaN	COL4A1,COL4A2,PLCG1	
TGF-β Signaling	1.25E00	4.17E-02	NaN	BMPR2,CREBBP,SMAD3,ZNF423	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	1.25E00	3.07E-02	NaN	AKT3,APC,BMPR2,LEF1,NFAT5,PPP3CA,TCF4	
Salvage Pathways of Pyrimidine Ribonucleotides	1.24E00	4.12E-02	2.000	BRAF,DYRK1A,PRKCE,PRKCH	
PIP3 activates AKT signaling	1.22E00	3.57E-02	2.236	AKT3,GAB2,INSR,PHLPP1,RICTOR	
DNA Methylation and Transcriptional Repression Signaling	1.22E00	4.08E-02	NaN	TCF12,TCF4,TEAD1,ZEB1	
UVA-Induced MAPK Signaling	1.22E00	4.08E-02	2.000	PLCB1,PLCB4,PLCG1,RPS6KA3	
Syndecan interactions	1.21E00	7.41E-02	NaN	FN1,ITGA6	
Cardiomyocyte Differentiation via BMP Receptors	1.21E00	7.41E-02	NaN	BMPR2,MEF2C	
Assembly of collagen fibrils and other multimeric structures	1.2E00	4.92E-02	NaN	COL4A1,COL4A2,ITGA6	
p75 NTR receptor-mediated signalling	1.2E00	4E-02	2.000	AKAP13,ARHGEF12,RASGRF2,TRIO	
IL-12 Signaling and Production in Macrophages	1.19E00	2.98E-02	1.890	AKT3,NCOA1,NFAT5,PRKCB,PRKCE,PRKCH,PRKD3	
RHO GTPases activate PKNs	1.18E00	7.14E-02	NaN	MYH10,MYH9	
Superpathway of Inositol Phosphate Compounds	1.18E00	2.97E-02	2.449	ITPKB,PLCB1,PLCB4,PLCG1,PPP3CA,PTPRM,SSH2	
UFMylation Signaling Pathway	1.18E00	4.84E-02	NaN	AKT3,EIF4G3,NCOA1	
NRF2-mediated Oxidative Stress Response	1.18E00	2.95E-02	2.449	ABCC4,CREBBP,DNAJC1,PRKCB,PRKCE,PRKCH,PRKD3	
Integration of energy metabolism	1.16E00	3.88E-02	NaN	GNAQ,ITPR2,PLCB1,RAPGEF4	
Sumoylation Pathway	1.16E00	3.88E-02	-2.000	CREBBP,ETS1,RHOJ,ZEB1	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	1.16E00	3.12E-02	2.449	AKT3,BRAF,ETS1,SMAD3,WWTR1,ZEB1	
Xenobiotic Metabolism CAR Signaling Pathway	1.14E00	3.09E-02	-0.816	CREBBP,NCOA1,PRKCB,PRKCE,PRKCH,PRKD3	
Creatine-phosphate Biosynthesis	1.14E00	2E-01	NaN	MAP4K4	
IGF-1 Signaling	1.14E00	3.81E-02	NaN	AKT3,IGF1R,IGFBP7,PTK2	
Xenobiotic Metabolism PXR Signaling Pathway	1.13E00	3.08E-02	-0.816	CREBBP,NCOA1,PRKCB,PRKCE,PRKCH,PRKD3	
PXR/RXR Activation	1.13E00	4.62E-02	NaN	AKT3,INSR,NCOA1	
S100 Family Signaling Pathway	1.13E00	2.2E-02	3.153	ADGRF5,ADGRL3,AKT3,BRAF,CREBBP,ITPR2,LEF1,MYH9,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD3,SMAD3,TCF4	
PPAR Signaling	1.11E00	3.74E-02	0.000	CREBBP,INSR,MAP4K4,NCOA1	
D-myo-inositol-5-phosphate Metabolism	1.11E00	3.03E-02	2.236	PLCB1,PLCB4,PLCG1,PPP3CA,PTPRM,SSH2	
Toll-like Receptor Cascades	1.11E00	6.45E-02	NaN	DNM3,PTPN4	
Bile acid and bile salt metabolism	1.11E00	6.45E-02	NaN	NCOA1,NCOA2	
Asparagine N-linked glycosylation	1.11E00	6.45E-02	NaN	CALR,CANX	
Remodeling of Epithelial Adherens Junctions	1.09E00	4.41E-02	NaN	APC,DNM3,EXOC2	
G-protein beta:gamma signalling	1.08E00	6.25E-02	NaN	AKT3,PLCB1	
Ephrin Receptor Signaling	1.07E00	2.97E-02	2.000	AKT3,CREBBP,GNAQ,ITGA6,MAP4K4,PTK2	
Sensory processing of sound by inner hair cells of the cochlea	1.07E00	4.35E-02	NaN	MSN,MYH9,SPTBN1	
Phospholipases	1.07E00	4.35E-02	NaN	PLCB1,PLCB4,PLCG1	
Intra-Golgi and retrograde Golgi-to-ER traffic	1.07E00	2.96E-02	2.449	COG5,DYNC1H1,KIF1B,MAN2A1,NBAS,VTI1A	
Chondroitin and Dermatan Biosynthesis	1.06E00	1.67E-01	NaN	CSGALNACT1	
MAPK targets/ Nuclear events mediated by MAP kinases	1.06E00	6.06E-02	NaN	MEF2C,RPS6KA3	
Binding and Uptake of Ligands by Scavenger Receptors	1.06E00	3.57E-02	2.000	CALR,COL4A1,COL4A2,SPARC	
Ovarian Cancer Signaling	1.05E00	3.16E-02	NaN	AKT3,APC,BRAF,LEF1,TCF4	
NF-κB Signaling	1.05E00	2.28E-02	3.606	AKT3,BMPR2,BRAF,CREBBP,FLT1,FLT4,GHR,IGF1R,INSR,MAP3K3,MAP4K4,PRKCB,TGFBR3	
ISG15 antiviral mechanism	1.04E00	4.23E-02	NaN	EIF4G3,FLNB,PLCG1	
Gap junction trafficking and regulation	1.04E00	5.88E-02	NaN	CLTC,TJP1	
Oncogene Induced Senescence	1.04E00	5.88E-02	NaN	ETS1,TNRC6B	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	1.03E00	2.6E-02	2.828	AKT3,BRAF,COL4A1,COL4A2,CREBBP,PLCG1,PPP3CA,RHOJ	
Basal Cell Carcinoma Signaling	1.03E00	4.17E-02	NaN	APC,LEF1,TCF4	
Ephrin B Signaling	1.03E00	4.17E-02	NaN	GNAQ,ITSN2,PTK2	
HEY1 Signaling Pathway	1.02E00	3.11E-02	1.342	AKT3,BMPR2,MEF2C,SMAD3,TGFBR3	
Transcriptional Regulation by NPAS4	1.02E00	5.71E-02	NaN	CREBBP,TNRC6B	
Signaling by FGFR2	1.01E00	4.11E-02	NaN	BRAF,PLCG1,RBFOX2	
Extra-nuclear estrogen signaling	1.01E00	4.11E-02	NaN	AKT3,IGF1R,PTK2	
STAT5 Activation	9.99E-01	1.43E-01	NaN	GAB2	
Atorvastatin ADME	9.99E-01	1.43E-01	NaN	SLCO2B1	
Ceramide Degradation	9.99E-01	1.43E-01	NaN	ACER2	
Transcriptional Regulatory Network in Embryonic Stem Cells	9.96E-01	3.05E-02	2.236	AKT3,BMPR2,IGF1R,SMAD3,TGFBR3	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	9.95E-01	5.56E-02	NaN	CREBBP,WWOX	
FLT3 Signaling	9.95E-01	5.56E-02	NaN	AKT3,GAB2	
Deubiquitination	9.93E-01	2.66E-02	2.646	APC,BABAM2,IDE,MBD5,OTUD7B,SMAD3,USP34	
Caveolar-mediated Endocytosis Signaling	9.88E-01	4E-02	NaN	FLNB,INSR,ITGA6	
Neuroinflammation Signaling Pathway	9.77E-01	2.52E-02	1.134	AKT3,BMPR2,CREBBP,IDE,NFAT5,PLCG1,PPP3CA,TGFBR3	
Plasma lipoprotein assembly, remodeling, and clearance	9.76E-01	3.95E-02	NaN	ANGPTL4,CLTC,LDLR	
Autophagy	9.64E-01	2.76E-02	0.816	AKT3,AMBRA1,CREBBP,INSR,PPP3CA,UVRAG	
Activin Inhibin Signaling Pathway	9.57E-01	2.75E-02	1.633	AKT3,CREBBP,LEF1,SMAD3,TCF4,TGFBR3	
IL-7 Signaling Pathway	9.5E-01	3.85E-02	NaN	AKT3,EBF1,PTK2	
Breast Cancer Regulation by Stathmin1	9.49E-01	2.19E-02	3.051	ADGRF5,ADGRL3,ANKHD1/ANKHD1-EIF4EBP3,ARHGEF12,CREBBP,GNAQ,PLCB1,PLCB4,PRKCB,PRKCE,PRKCH,PRKD3,RPS6KA3	
Class I MHC mediated antigen processing and presentation	9.49E-01	2.4E-02	3.000	CALR,CANX,FBXW7,HERC1,HUWE1,LNPEP,NEDD4L,RNF213,SH3RF1	
RAR Activation	9.48E-01	2.33E-02	3.162	AKT3,BMPR2,CREBBP,GNAQ,NCOA1,PDE7B,RHOJ,SMAD3,SMARCA4,TGFBR3	
Germ Cell-Sertoli Cell Junction Signaling	9.47E-01	2.94E-02	NaN	ITGA6,MAP3K3,PTK2,RHOJ,TJP1	
DNA Damage Reversal	9.44E-01	1.25E-01	NaN	FTO	
NFE2L2 regulates pentose phosphate pathway genes	9.44E-01	1.25E-01	NaN	CREBBP	
Sphingomyelin Metabolism	9.44E-01	1.25E-01	NaN	SGMS1	
Ribonucleotide Reductase Signaling Pathway	9.4E-01	2.92E-02	1.342	AKT3,BRAF,CREBBP,SETD2,SMARCA4	
Signaling by MET	9.38E-01	3.8E-02	NaN	FN1,LAMA4,PTK2	
Renal Cell Carcinoma Signaling	9.38E-01	3.8E-02	NaN	AKT3,CREBBP,ETS1	
Regulation of TP53 Expression and Degradation	9.37E-01	5.13E-02	NaN	AKT3,RICTOR	
Antigen Presentation Pathway	9.37E-01	5.13E-02	NaN	CALR,CANX	
Signaling by FGFR3	9.19E-01	5E-02	NaN	BRAF,PLCG1	
Transcriptional Regulation by VENTX	9.19E-01	5E-02	NaN	LEF1,TNRC6B	
MHC class II antigen presentation	9.16E-01	3.17E-02	2.000	CANX,CLTC,DNM3,DYNC1H1	
ROBO SLIT Signaling Pathway	9.07E-01	3.15E-02	-1.000	AKT3,FLT1,FLT4,SRGAP2	
Estrogen-Dependent Breast Cancer Signaling	9.03E-01	3.66E-02	NaN	AKT3,CREBBP,IGF1R	
BEX2 Signaling Pathway	9.03E-01	3.66E-02	NaN	AKT3,LEF1,TCF4	
Signaling by FGFR4	9.01E-01	4.88E-02	NaN	BRAF,PLCG1	
RNA Polymerase III Transcription	9.01E-01	4.88E-02	NaN	NFIA,NFIB	
Sphingosine and Sphingosine-1-phosphate Metabolism	8.96E-01	1.11E-01	NaN	ACER2	
Phosphatidylethanolamine Biosynthesis II	8.96E-01	1.11E-01	NaN	ETNK1	
Interleukin-1 family signaling	8.9E-01	3.1E-02	2.000	MAP3K3,PTPN14,PTPN4,SMAD3	
Regulation of beta-cell development	8.84E-01	4.76E-02	NaN	AKT3,CREBBP	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	8.84E-01	4.76E-02	NaN	CSGALNACT1,LARGE1	
Neurovascular Coupling Signaling Pathway	8.64E-01	2.59E-02	1.633	GNAQ,ITPR2,MPRIP,PLCB1,PLCB4,PRKG1	
Platelet homeostasis	8.58E-01	3.49E-02	NaN	ITPR2,PECAM1,PRKG1	
FGF Signaling	8.58E-01	3.49E-02	NaN	AKT3,CREBBP,PLCG1	
ATF6 (ATF6-alpha) activates chaperone genes	8.54E-01	1E-01	NaN	CALR	
Collagen chain trimerization	8.52E-01	4.55E-02	NaN	COL4A1,COL4A2	
BER (Base Excision Repair) Pathway	8.52E-01	4.55E-02	NaN	HUWE1,NF1	
Ion channel transport	8.51E-01	2.73E-02	2.236	ATP10A,ATP11C,ATP8A1,NEDD4L,WNK1	
Xenobiotic Metabolism AHR Signaling Pathway	8.47E-01	3.45E-02	NaN	CREBBP,NCOA1,NCOA2	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	8.47E-01	3.45E-02	NaN	APC,LEF1,TCF4	
cAMP-mediated signaling	8.4E-01	2.54E-02	2.236	AKAP13,BRAF,CREBBP,PDE7B,PPP3CA,RAPGEF4	
RAC Signaling	8.22E-01	2.92E-02	NaN	ITGA6,PARD3,PTK2,SH3RF1	
Unfolded protein response	8.16E-01	3.33E-02	NaN	CALR,CANX,DNAJC1	
Neurotransmitter receptors and postsynaptic signal transmission	8.15E-01	9.09E-02	NaN	NBEA	
Pexophagy	8.15E-01	9.09E-02	NaN	EPAS1	
Glycogen Degradation II	8.15E-01	9.09E-02	NaN	PGM5	
GDP-glucose Biosynthesis	8.15E-01	9.09E-02	NaN	PGM5	
Xenobiotic Metabolism Signaling	8.12E-01	2.38E-02	NaN	CREBBP,MAP3K3,NCOA1,PRKCB,PRKCE,PRKCH,PRKD3	
KEAP1-NFE2L2 pathway	8.06E-01	3.3E-02	NaN	AKT3,CREBBP,FBXL17	
RANK Signaling in Osteoclasts	8.06E-01	3.3E-02	NaN	AKT3,MAP3K3,PPP3CA	
BMP signaling pathway	8.06E-01	3.3E-02	NaN	BMPR2,CREBBP,ZNF423	
Role of IL-17F in Allergic Inflammatory Airway Diseases	8.06E-01	4.26E-02	NaN	CREBBP,RPS6KA3	
AMPK Signaling	8.04E-01	2.48E-02	NaN	AKT3,CREBBP,GNAQ,INSR,PHLPP1,SMARCA4	
ABRA Signaling Pathway	7.96E-01	3.26E-02	NaN	MEF2C,MYH9,PPP3CA	
Degradation of beta-catenin by the destruction complex	7.96E-01	3.26E-02	NaN	APC,LEF1,TCF4	
Cell junction organization	7.96E-01	3.26E-02	NaN	CADM1,ITGA6,PARD3	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	7.93E-01	2.46E-02	-0.816	AKT3,APC,BMPR2,IGF1R,LEF1,TCF4	
Apelin Muscle Signaling Pathway	7.92E-01	4.17E-02	NaN	AKT3,GNAQ	
Glucose and Glucose-1-phosphate Degradation	7.81E-01	8.33E-02	NaN	PGM5	
Non-Small Cell Lung Cancer Signaling	7.77E-01	3.19E-02	NaN	AKT3,ITPR2,PLCG1	
Signaling by EGFR	7.64E-01	4E-02	NaN	PLCG1,PTPRK	
Melanoma Signaling	7.64E-01	4E-02	NaN	AKT3,BRAF	
Transcriptional regulation of granulopoiesis	7.51E-01	3.92E-02	NaN	FLI1,LEF1	
Amyloid Processing	7.51E-01	3.92E-02	NaN	AKT3,PRKCE	
Azathioprine ADME	7.49E-01	7.69E-02	NaN	ABCC4	
Glycogen Degradation III	7.49E-01	7.69E-02	NaN	PGM5	
Wound Healing Signaling Pathway	7.49E-01	2.38E-02	1.633	BMPR2,COL4A1,COL4A2,FN1,ITGA6,TGFBR3	
Melanocyte Development and Pigmentation Signaling	7.4E-01	3.06E-02	NaN	CREBBP,PLCG1,RPS6KA3	
WNT/SHH Axonal Guidance Signaling Pathway	7.32E-01	2.68E-02	0.000	ITPR2,LEF1,PLXNA2,TCF4	
PTEN Regulation	7.25E-01	2.67E-02	NaN	AKT3,MECOM,PREX2,TNRC6B	
Regulation of TP53 Activity through Association with Co-factors	7.2E-01	7.14E-02	NaN	AKT3	
Interleukin-15 signaling	7.2E-01	7.14E-02	NaN	GAB2	
Aspirin ADME	7.2E-01	7.14E-02	NaN	SLCO2B1	
DNA Double-Strand Break Repair by Homologous Recombination	7.2E-01	7.14E-02	NaN	ATRX	
Colanic Acid Building Blocks Biosynthesis	7.2E-01	7.14E-02	NaN	GMDS	
COPI-mediated anterograde transport	7.06E-01	2.94E-02	NaN	COG5,DYNC1H1,SPTBN1	
Meiotic synapsis	7.01E-01	3.64E-02	NaN	STAG1,SYNE1	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	7.01E-01	3.64E-02	NaN	DYNC1H1,NR3C2	
Lymphotoxin β Receptor Signaling	7.01E-01	3.64E-02	NaN	AKT3,CREBBP	
IL-10 Signaling	6.98E-01	2.6E-02	1.000	AKT3,CREBBP,MAP4K4,PBX1	
Signaling by Activin	6.93E-01	6.67E-02	NaN	SMAD3	
Clathrin-mediated Endocytosis Signaling	6.93E-01	2.4E-02	NaN	CLTC,DNM3,LDLR,MYO1E,PPP3CA	
Relaxin Signaling	6.91E-01	2.58E-02	NaN	AKT3,BRAF,GNAQ,PDE7B	
Apoptosis Signaling	6.89E-01	2.88E-02	NaN	MAP4K4,PLCG1,PRKCE	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	6.85E-01	2.56E-02	2.000	PRKCB,PRKCE,PRKCH,PRKD3	
Neurexins and neuroligins	6.77E-01	3.51E-02	NaN	EPB41L2,SHANK3	
Prolactin receptor signaling	6.68E-01	6.25E-02	NaN	GHR	
Signal regulatory protein family interactions	6.68E-01	6.25E-02	NaN	PTK2	
FOXO-mediated transcription of cell death genes	6.68E-01	6.25E-02	NaN	CREBBP	
Cancer Drug Resistance by Drug Efflux	6.66E-01	3.45E-02	NaN	AKT3,BRAF	
Aryl Hydrocarbon Receptor Signaling	6.66E-01	2.52E-02	1.000	NCOA2,NFIA,NFIB,SMARCA4	
Cargo recognition for clathrin-mediated endocytosis	6.65E-01	2.8E-02	NaN	CLTC,ITSN2,LDLR	
Paxillin Signaling	6.65E-01	2.8E-02	NaN	DOCK1,ITGA6,PTK2	
PD-1, PD-L1 cancer immunotherapy pathway	6.65E-01	2.8E-02	NaN	AKT3,PLCG1,SMAD3	
ISGylation Signaling Pathway	6.57E-01	2.78E-02	NaN	CREBBP,FLNB,NFAT5	
Signaling by ERBB4	6.55E-01	3.39E-02	NaN	SPARC,WWOX	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	6.45E-01	5.88E-02	NaN	IGF1R	
Signaling by NTRK3 (TRKC)	6.45E-01	5.88E-02	NaN	PLCG1	
FOXO-mediated transcription of cell cycle genes	6.45E-01	5.88E-02	NaN	SMAD3	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	6.45E-01	5.88E-02	NaN	ITPKB	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	6.45E-01	5.88E-02	NaN	ITPKB	
Endometrial Cancer Signaling	6.45E-01	3.33E-02	NaN	AKT3,LEF1	
