© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Amino acids regulate mTORC1	4.44E00	2.18E-01	-3.464	ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0E1,ATP6V1F,ATP6V1G1,CASTOR1,LAMTOR1,RHEB,RRAGA,RRAGC,SEC13	
Oxidative Phosphorylation	4.39E00	1.61E-01	-4.243	COX17,COX5A,Cox6c,COX7A2L,CYC1,NDUFA1,NDUFA3,NDUFA6,NDUFA7,NDUFB10,NDUFB11,NDUFS2,NDUFS3,SDHB,SDHD,SURF1,UQCR11,UQCRFS1	
C-type lectin receptors (CLRs)	4.32E00	1.45E-01	-4.472	BCL10,HRAS,ICAM2,NFKBIA,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,SEM1,UBC,UBE2M,UBE2N,UBE2V1	
TCR signaling	4.21E00	1.51E-01	-4.359	BCL10,NFKBIA,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,SEM1,UBC,UBE2N,UBE2V1,VASP	
Germ Cell-Sertoli Cell Junction Signaling	4.19E00	1.35E-01	NaN	ACTB,ACTG1,Cdc42,CFL1,CFL2,HRAS,ILK,JUP,MAP3K8,MAPK3,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,ZYX	
Signaling by ROBO receptors	4.18E00	1.55E-01	-4.243	CXCL12,ELOC,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,RHOA,SEM1,UBC,VASP	
Autophagy	4.16E00	1.24E-01	-3.530	AKT1S1,ATG101,ATG5,BAD,BNIP3,Calm1 (includes others),CDKN1B,CREB3,DAPK3,FOS,GABARAP,GABARAPL2,GSK3A,JUN,LAMP1,MAP1LC3A,MAP1LC3B,MAPK3,NRBF2,PDGFB,PPP2CB,PRKAB1,PRKAG1,SLC3A2,SLC7A5,SQSTM1,VAMP8	
Remodeling of Epithelial Adherens Junctions	4.12E00	1.91E-01	-2.236	ACTB,ACTG1,ARF6,ARPC1A,ARPC4,ARPC5L,RAB5A,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,ZYX	
Cellular response to heat stress	4.11E00	1.65E-01	-3.742	AKT1S1,BAG5,DNAJB1,FKBP4,HIKESHI,HSPA12B,HSPA1A/HSPA1B,HSPA8,HSPB1,MAPK3,MRPL18,RPA3,RPS19BP1,SEC13,ST13,YWHAE	
Interleukin-1 family signaling	4.07E00	1.47E-01	-4.359	MAP3K8,NFKBIA,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,SEM1,SQSTM1,UBC,UBE2N,UBE2V1	
Integrin Signaling	3.93E00	1.23E-01	-2.294	ACTB,ACTG1,ARF1,ARF4,ARF5,ARF6,ARPC1A,ARPC4,ARPC5L,Cdc42,HRAS,ILK,ILKAP,MAPK3,MYL12A,MYL12B,PDGFB,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP,ZYX	
NER (Nucleotide Excision Repair, Enhanced Pathway)	3.89E00	1.65E-01	-1.387	CETN2,COPS4,COPS5,COPS8,GPS1,POLD4,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,RBBP4,RPA3,UBE2I,UBE2N	
COPII-mediated vesicle transport	3.85E00	1.81E-01	-3.606	BET1,CNIH1,CTSC,LMAN2L,NAPA,SAR1B,SEC13,TMED2,TRAPPC1,TRAPPC2,TRAPPC3,TRAPPC4,TRAPPC5	
Androgen Signaling	3.79E00	1.3E-01	-2.449	Calm1 (includes others),DNAJB1,GNA11,GNAS,GNB2,GNG11,GNG5,GTF2A2,GTF2B,H3-3A/H3-3B,JUN,MAPK3,NCOA4,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,PRKAG1,TAF11,TAF7,TGFB1I1	
RNA polymerase II transcribes snRNA genes	3.77E00	1.69E-01	-3.742	CDK9,GTF2A2,GTF2B,NABP2,NCBP2,PHAX,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,SNAPC5,SUPT4H1,TAF11	
Epithelial Adherens Junction Signaling	3.77E00	1.33E-01	-1.091	ARPC1A,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,HRAS,MYL12A,MYL12B,PPP2CB,PRKAB1,PRKAG1,RAP1A,RASD1,RHOA,RRAS,TCF3,Tcf7,YWHAE,YWHAH,YWHAQ	
trans-Golgi Network Vesicle Budding	3.73E00	1.76E-01	-3.606	AP1M1,ARF1,BLOC1S1,BLOC1S2,BLOC1S4,CLTA,FTL,HSPA8,NAPA,SNAPIN,TFRC,VAMP7,VAMP8	
IGF-1 Signaling	3.69E00	1.52E-01	-1.897	BAD,CCN1,CCN2,CSNK2B,FOS,HRAS,JUN,MAPK3,PRKAG1,RAP1A,RASD1,RRAS,SOCS2,YWHAE,YWHAH,YWHAQ	
ROBO SLIT Signaling Pathway	3.67E00	1.42E-01	0.943	ARF1,ARF4,ARF5,ARF6,ARPC1A,ARPC4,ARPC5L,CABLES1,CDKN1A,FOS,HES1,JUN,MYL12A,MYL12B,NDFIP1,PRDM16,PRKAG1,RHOA	
NGF-stimulated transcription	3.66E00	2.31E-01	-2.828	FOS,FOSB,ID1,ID2,ID3,JUNB,JUND,LYL1,SGK1	
Hedgehog 'on' state	3.61E00	1.63E-01	-3.742	PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,SEM1,UBC	
Polyamine Regulation in Colon Cancer	3.47E00	1.86E-01	-1.508	AKT1S1,CSNK2B,EIF5A,FOS,JUN,MAPK3,OAZ1,RHOA,SAT1,SLC3A2,SMOX	
HER-2 Signaling in Breast Cancer	3.45E00	1.15E-01	0.816	AKT1S1,ARF1,ARF4,ARF5,ARF6,BAD,CASP6,CDKN1A,CDKN1B,COX17,COX5A,Cox6c,COX7A2L,FOS,GLE1,GSK3A,HRAS,JUN,MAPK3,NFKBIA,RAP1A,RASD1,RHEB,RRAS,SEC13,SURF1	
Protein Kinase A Signaling	3.42E00	9.73E-02	-0.898	AKAP12,ANAPC10,ANAPC11,ANAPC13,BAD,Calm1 (includes others),CREB3,CREM,DUSP1,DUSP11,DUSP7,GDE1,GNAS,GNB2,GNG11,GNG5,GSK3A,H3-3A/H3-3B,KDELR1,KDELR2,MAPK3,MYL11,MYL12A,MYL12B,NFKBIA,NOTUM,PDE2A,PGP,PPP1R11,PRKAG1,PTPRR,RAP1A,RHOA,SMPDL3A,TCF3,Tcf7,VASP,YWHAE,YWHAH,YWHAQ	
CXCR4 Signaling	3.4E00	1.25E-01	-4.000	Cdc42,CXCL12,FOS,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,MYL11,MYL12A,MYL12B,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
TP53 Regulates Transcription of DNA Repair Genes	3.38E00	1.71E-01	-3.464	AP1M1,CDK9,ELOC,FOS,JUN,NELFE,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,SUPT4H1	
Glucocorticoid Receptor Signaling	3.34E00	8.93E-02	NaN	ACTB,ADRB2,CDKN1A,CREBZF,CYC1,DUSP1,FKBP4,FOS,GTF2A2,GTF2B,H2-T22,H3-3A/H3-3B,HLA-A,HLA-E,HRAS,HSPA1A/HSPA1B,Hspa1b,HSPA8,IL10RB,JUN,MAPK3,NDUFA3,NDUFA6,NDUFA7,NDUFB10,NDUFB11,NDUFS2,NDUFS3,NFKBIA,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,POMC,PRKAB1,PRKAG1,RAP1A,RARG,RASD1,RRAS,SDHB,SDHD,SGK1,SMARCB1,SUMO1,TAF11,TAF7,TSC22D3,UBE2I,UQCRFS1,YWHAH	
Fc epsilon receptor (FCERI) signaling	3.34E00	1.17E-01	-4.796	BCL10,FOS,HRAS,JUN,MAPK3,NFKBIA,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,RASGRP2,RASGRP4,SEM1,UBC,UBE2N,UBE2V1	
Interferon alpha/beta signaling	3.33E00	1.69E-01	-3.464	GBP2,HLA-A,HLA-E,IFI35,IFIT3,IFNAR2,IRF1,IRF7,ISG15,RSAD2,USP18,XAF1	
Aggrephagy	3.32E00	2.09E-01	-3.000	DYNLL1,TUBA1A,TUBA1B,TUBB2A,TUBB4B,UBC,UBE2N,UBE2V1,VIM	
Sumoylation Pathway	3.28E00	1.46E-01	0.000	ARHGDIA,Cdc42,FAS,FOS,JUN,NFKBIA,RHOA,RHOB,RHOC,RHOG,STUB1,SUMO1,SUMO2,UBA2,UBE2I	
Ephrin B Signaling	3.27E00	1.67E-01	-2.646	CFL1,CFL2,CXCL12,GNA11,GNAS,GNB2,GNG11,GNG5,HNRNPK,HRAS,MAPK3,RHOA	
HIF1α Signaling	3.25E00	1.15E-01	-2.041	CAMK1,CCNG2,CDKN1A,COPS5,EDN1,EGLN2,EIF4E,ELOC,HRAS,HSPA1A/HSPA1B,Hspa1b,HSPA8,JUN,LDHA,MAPK3,MKNK2,PDGFB,RAP1A,RASD1,RRAS,SAT1,SLC2A1,STUB1,VIM	
Signaling by TGF-beta Receptor Complex	3.25E00	1.89E-01	-3.162	BAMBI,F11R,LTBP4,PMEPA1,PPP1R15A,RHOA,STRAP,STUB1,UBC,UBE2M	
Actin Nucleation by ARP-WASP Complex	3.25E00	1.51E-01	-3.464	ARPC1A,ARPC4,ARPC5L,BAIAP2,Cdc42,HRAS,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
Regulation of mRNA stability by proteins that bind AU-rich elements	3.25E00	2.05E-01	-3.000	ENPP2,EXOSC1,EXOSC8,HSPA1A/HSPA1B,HSPA8,HSPB1,TNFSF13,UBC,ZFP36	
TBC/RABGAPs	3.25E00	2.05E-01	-3.000	ARF6,GABARAP,GABARAPL2,MAP1LC3B,RAB11B,RAB4A,RAB5A,TBC1D10A,TBC1D10B	
Senescence-Associated Secretory Phenotype (SASP)	3.21E00	1.64E-01	-3.464	ANAPC10,ANAPC11,ANAPC16,CDKN1A,CDKN1B,CDKN2B,CDKN2D,FOS,JUN,MAPK3,UBC,UBE2S	
RHO GTPases activate PKNs	3.19E00	2.5E-01	-2.646	MYL12B,RHOA,RHOB,RHOC,YWHAE,YWHAH,YWHAQ	
MicroRNA Biogenesis Signaling Pathway	3.17E00	1.18E-01	-4.690	DDX5,DNAJA2,DNAJB1,EXOSC1,EXOSC8,GLE1,HRAS,HSPA8,MAPK3,PDGFB,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,PRKRA,RAP1A,RASD1,RRAS,SEC13,SRSF3,ST13	
ERK5 Signaling	3.16E00	1.62E-01	-2.714	BAD,CREB3,FOS,HRAS,MAP3K8,RAP1A,RASD1,RRAS,SGK1,YWHAE,YWHAH,YWHAQ	
The citric acid (TCA) cycle and respiratory electron transport	3.12E00	1.82E-01	-3.162	BSG,HAGH,IDH3G,LDHA,MDH2,MPC1,PDHB,SDHB,SDHD,VDAC1	
Cargo recognition for clathrin-mediated endocytosis	3.1E00	1.4E-01	-3.873	ADRB2,AP2A2,CLTA,COPS4,COPS5,COPS8,GPS1,NECAP2,SH3GL1,TFRC,TOR1A,UBC,VAMP3,VAMP7,VAMP8	
Clathrin-mediated endocytosis	3.09E00	1.31E-01	-4.123	ACTB,ACTG1,ADRB2,AP2A2,ARF6,ARPC1A,ARPC4,CLTA,HSPA8,NECAP2,RAB5A,SH3GL1,TFRC,UBC,VAMP3,VAMP7,VAMP8	
Protein Sorting Signaling Pathway	3.07E00	1.18E-01	-4.583	AP1M1,ARF1,CLTA,COPZ1,GNAS,KDELR1,KDELR2,PRKAG1,RAB11B,RER1,SEC13,SNX11,SNX15,SNX16,SNX17,SNX21,SNX3,TMED2,TMED4,TMED9,VPS29	
RHO GTPases Activate Rhotekin and Rhophilins	3.03E00	4.44E-01	-2.000	RHOA,RHOB,RHOC,TAX1BP3	
Lipophagy	3.03E00	4.44E-01	-2.000	HSPA8,PLIN3,PRKAB1,PRKAG1	
TP53 Regulates Metabolic Genes	2.98E00	1.48E-01	-3.606	COX19,COX5A,COX7A2L,LAMTOR1,PRKAB1,PRKAG1,RHEB,RRAGA,RRAGC,SURF1,YWHAE,YWHAH,YWHAQ	
Renal Cell Carcinoma Signaling	2.9E00	1.52E-01	-2.449	ELOC,FOS,HRAS,JUN,MAPK3,PDGFB,RAP1A,RASD1,RRAS,SLC2A1,Ubb,UBC	
Cardiac Hypertrophy Signaling	2.88E00	1.03E-01	-4.491	ADRB2,Calm1 (includes others),Cdc42,EIF2B4,EIF4E,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,HSPB1,JUN,MAP3K8,MAPK3,MYL11,MYL12A,MYL12B,NOTUM,PRKAG1,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Ceramide Signaling	2.84E00	1.43E-01	-3.317	BAD,CTSD,FOS,HRAS,JUN,MAPK3,PPP2CB,RAP1A,RASD1,RRAS,S1PR1,S1PR4,SMPD2	
Assembly of RNA Polymerase II Complex	2.83E00	1.8E-01	-3.000	GTF2A2,GTF2B,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,TAF11,TAF7	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	2.82E00	1.32E-01	-3.051	ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0E1,ATP6V1F,ATP6V1G1,HRAS,JUN,MAPK3,NFKBIA,PNPLA2,PRDX6,RAP1A,RASD1,RRAS	
Chemokine Signaling	2.8E00	1.48E-01	-2.714	Calm1 (includes others),CAMK1,CFL1,CXCL12,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RHOA,RRAS	
Regulation of Actin-based Motility by Rho	2.78E00	1.3E-01	-3.606	ACTB,ARHGDIA,ARPC1A,ARPC4,ARPC5L,BAIAP2,Cdc42,CFL1,MYL11,MYL12A,MYL12B,RHOA,RHOB,RHOC,RHOG	
ISG15 antiviral mechanism	2.77E00	1.55E-01	-3.317	EIF4A1,EIF4A3,EIF4E,EIF4E2,ISG15,MAPK3,PIN1,SEC13,UBC,UBE2L6,UBE2N	
ILK Signaling	2.76E00	1.09E-01	-3.300	ACTB,ACTG1,Cdc42,CFL1,CFL2,CREB3,FERMT2,FOS,GSK3A,ILK,ILKAP,JUN,LIMS2,MAPK3,NACA,PPP2CB,RHOA,RHOB,RHOC,RHOG,TGFB1I1,VIM	
FOXO-mediated transcription of cell cycle genes	2.74E00	2.94E-01	-2.236	BTG1,CCNG2,CDKN1A,CDKN1B,KLF4	
Signaling by Rho Family GTPases	2.74E00	1.01E-01	-4.025	ACTB,ACTG1,ARPC1A,ARPC4,ARPC5L,BAIAP2,Cdc42,CDC42EP1,CFL1,CFL2,FOS,GNA11,GNAS,GNB2,GNG11,GNG5,JUN,MAPK3,MYL11,MYL12A,MYL12B,RHOA,RHOB,RHOC,RHOG,STMN1,VIM	
EPH-Ephrin signaling	2.71E00	1.38E-01	-3.606	ACTB,ACTG1,AP2A2,ARPC1A,ARPC4,CFL1,CLTA,EFNA1,HRAS,MYL12A,MYL12B,PSENEN,RHOA	
Cilium Assembly	2.68E00	1.08E-01	-4.690	ARF4,BBIP1,CCT4,CCT5,CCT8,CEP57,CETN2,CSNK1E,DCTN2,DCTN3,DYNLL1,DYNLRB1,EXOC7,IFT20,LZTFL1,SSNA1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,YWHAE	
Signaling by FGFR2	2.67E00	1.51E-01	-3.317	HNRNPF,HRAS,MAPK3,NCBP2,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,PPP2CB,UBC	
Transcriptional regulation of white adipocyte differentiation	2.67E00	1.43E-01	-3.464	CCNC,CDK8,KLF4,MED10,MED20,MED21,MED28,MED31,MED4,MED7,MED8,MED9	
Signaling by Insulin receptor	2.66E00	1.86E-01	-2.828	ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0E1,ATP6V1F,ATP6V1G1,HRAS,MAPK3	
Gap junction trafficking and regulation	2.65E00	2.06E-01	-2.646	ACTB,ACTG1,CLTA,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Late endosomal microautophagy	2.65E00	2.06E-01	-2.646	CHMP2B,CHMP6,HSPA8,MVB12A,PLIN3,UBC,VIM	
Processing and activation of SUMO	2.65E00	3.64E-01	-2.000	SUMO1,SUMO2,UBA2,UBE2I	
Peroxisomal protein import	2.65E00	1.59E-01	-3.162	ACAA1,GSTK1,HMGCL,MLYCD,MPV17,PEX13,PEX2,SCP2,UBC,UBE2D3	
Clathrin-mediated Endocytosis Signaling	2.57E00	1.06E-01	NaN	ACTB,ACTG1,AP1M1,AP2A2,APOD,APOE,ARF6,ARPC1A,ARPC4,ARPC5L,CLTA,CSNK2B,HSPA8,PDGFB,RAB11B,RAB4A,RAB5A,SH3GL1,SH3GLB1,TFRC,Ubb,UBC	
Insulin Secretion Signaling Pathway	2.56E00	9.82E-02	-5.196	BET1L,CPE,CREB3,EIF2B4,EIF2S2,EIF4A1,EIF4A3,EIF4E,GNA11,GNAS,MAPK3,NAPA,NOTUM,PDHB,PRKAG1,RAP1A,SEC11A,SEC61G,SLC2A1,SPCS1,SPCS2,SRP14,SRP9,SSR2,TCF3,VAMP3,VTI1B	
RAF/MAP kinase cascade	2.54E00	9.92E-02	-5.000	ACTB,ACTG1,DUSP1,DUSP7,HRAS,MAPK3,PDGFB,PPP2CB,PPP5C,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,RAP1A,RASGRP4,RGL2,SEM1,UBC	
Deadenylation-dependent mRNA decay	2.53E00	1.64E-01	-3.000	CNOT3,CNOT8,EIF4A1,EIF4A3,EIF4E,EXOSC1,EXOSC8,LSM3,LSM5	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	2.53E00	1.02E-01	-1.225	ACTB,ACTG1,ARPC1A,ARPC4,ARPC5L,CLDN5,F11R,FOS,FOSB,GSK3A,HRAS,ILK,JUN,JUP,MAP3K8,MAPK3,OCLN,PPP2CB,PRKAB1,PRKAG1,RAP1A,RASD1,RRAS,ZYX	
Formaldehyde Oxidation II (Glutathione-dependent)	2.52E00	1E00	NaN	ADH5,ESD	
RHO GTPases activate CIT	2.51E00	2.63E-01	-2.236	CDKN1B,MYL12B,RHOA,RHOB,RHOC	
RHO GTPases Activate ROCKs	2.51E00	2.63E-01	-2.236	CFL1,MYL12B,RHOA,RHOB,RHOC	
Antiproliferative Role of Somatostatin Receptor 2	2.49E00	1.43E-01	-1.414	CDKN1A,CDKN1B,GNB2,GNG11,GNG5,HRAS,MAPK3,NT5C,RAP1A,RASD1,RRAS	
TCF dependent signaling in response to WNT	2.47E00	1.06E-01	-4.583	CBY1,CSNK1E,CSNK2B,PPP2CB,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,SEM1,SOX17,SOX7,TLE5,UBC	
PI3K/AKT Signaling	2.44E00	1.05E-01	-1.886	BAD,CDKN1A,CDKN1B,EIF4E,GSK3A,HRAS,IL10RB,ILK,INPP5K,MAP3K8,MAPK3,MCL1,NFKBIA,PPP2CB,RAP1A,RASD1,RHEB,RRAS,YWHAE,YWHAH,YWHAQ	
Gene and protein expression by JAK-STAT signaling after IL-12 stimulation	2.43E00	1.89E-01	0.378	ARF1,CFL1,CNN2,HNRNPF,PDCD4,RPLP0,TALDO1	
MTOR signalling	2.43E00	2.14E-01	-2.449	AKT1S1,EIF4E,LAMTOR1,RHEB,RRAGA,RRAGC	
Glutathione Redox Reactions I	2.43E00	2.14E-01	-2.449	GPX1,GPX4,GSTK1,GSTM2,GSTT2/GSTT2B,PRDX6	
DNA Damage Bypass	2.35E00	1.67E-01	-2.828	ISG15,MAD2L2,POLD4,RCHY1,RPA3,UBC,UBE2B,UBE2L6	
Energy dependent regulation of mTOR by LKB1-AMPK	2.35E00	2.07E-01	-2.449	LAMTOR1,PRKAB1,PRKAG1,RHEB,RRAGA,RRAGC	
mRNA Capping	2.35E00	2.07E-01	-2.449	NCBP2,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K	
Coronavirus Pathogenesis Pathway	2.34E00	1.03E-01	2.837	EIF4E,FAU,FOS,IFNAR2,IRF7,JUN,MAPK3,NFKBIA,RPS10,RPS13,RPS15A,RPS20,RPS21,RPS24,RPS26,RPS28,RPS29,RPS4Y1,RPS5,RPS7,RPS9	
Apelin Endothelial Signaling Pathway	2.31E00	1.13E-01	-3.317	Calm1 (includes others),FOS,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,KLF2,MAPK3,PRKAB1,PRKAG1,RAP1A,RASD1,RRAS	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	2.3E00	1.63E-01	-2.828	CCNC,CDK8,CDK9,CDKN2B,JUNB,MAPK3,SKIL,UBC	
fMLP Signaling in Neutrophils	2.23E00	1.15E-01	-2.887	ARPC1A,ARPC4,ARPC5L,Calm1 (includes others),GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,NFKBIA,RAP1A,RASD1,RRAS	
Semaphorin Signaling in Neurons	2.22E00	1.48E-01	NaN	Cdc42,CFL1,CFL2,DPYSL2,MAPK3,RHOA,RHOB,RHOC,RHOG	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	2.22E00	2.27E-01	-2.236	CAMLG,SEC61G,SGTA,UBL4A,VAPA	
RHO GTPases activate IQGAPs	2.2E00	1.94E-01	-2.449	ACTB,ACTG1,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Endosomal Sorting Complex Required For Transport (ESCRT)	2.2E00	1.94E-01	-2.449	CHMP2B,CHMP5,CHMP6,MVB12A,UBC,VTA1	
UVC-Induced MAPK Signaling	2.19E00	1.57E-01	-2.646	FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS,SMPD2	
Extra-nuclear estrogen signaling	2.18E00	1.37E-01	-3.162	CAV2,CDKN1B,FOS,GNB2,GNG11,GNG5,HRAS,HSPB1,MAPK3,PRMT1	
Glioma Invasiveness Signaling	2.18E00	1.37E-01	-2.828	Cdc42,HRAS,MAPK3,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
TCA Cycle II (Eukaryotic)	2.13E00	2.17E-01	-2.236	IDH3G,MDH1,MDH2,SDHB,SDHD	
Cachexia Signaling Pathway	2.12E00	8.7E-02	-4.950	ADRB2,CASP6,EIF2B4,EIF2S2,GNAS,GSK3A,HSPA1A/HSPA1B,Hspa1b,HSPA8,IFNGR1,MALAT1,MAP1LC3B,MAPK3,PNPLA2,POMC,PRKAB1,PRKAG1,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,S1PR1,TNFSF12,TNFSF13	
Role of PKR in Interferon Induction and Antiviral Response	2.09E00	1.1E-01	-1.604	ATF3,CYC1,FAS,FOS,HSPA1A/HSPA1B,Hspa1b,HSPA8,IFNAR2,IFNGR1,IRF1,JUN,MAPK3,NFKBIA,PDGFB,PRKRA	
Ephrin Receptor Signaling	2.08E00	9.9E-02	-4.123	ARPC1A,ARPC4,ARPC5L,CFL1,CFL2,CREB3,CXCL12,EFNA1,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PDGFB,RAP1A,RASD1,RHOA,RRAS	
RHOA Signaling	2.07E00	1.13E-01	-3.742	ACTB,ACTG1,ARPC1A,ARPC4,ARPC5L,BAIAP2,CDC42EP1,CFL1,CFL2,LPAR6,MYL11,MYL12A,MYL12B,RHOA	
SUMOylation of nuclear envelope proteins	2.06E00	6.67E-01	NaN	SUMO1,UBE2I	
S-adenosyl-L-methionine Biosynthesis	2.06E00	6.67E-01	NaN	MAT2A,MAT2B	
Mitotic Prometaphase	2.05E00	9.85E-02	-4.472	BUB3,CEP57,CETN2,CSNK1E,CSNK2B,DCTN2,DCTN3,DYNLL1,MZT1,NDEL1,NUDC,PPP2CB,SEC13,SSNA1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,YWHAE	
RAS processing	2.05E00	2.08E-01	-2.236	ABHD17A,FNTA,HRAS,RCE1,UBC	
ERB2-ERBB3 Signaling	2.04E00	1.38E-01	-0.816	BAD,CDKN1B,GSK3A,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Iron homeostasis signaling pathway	2.03E00	1.09E-01	NaN	ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0E1,ATP6V1F,ATP6V1G1,CIAO1,CIAO2A,FTL,ISCU,MAPK3,PCBP1,PDGFB,SLC40A1,TFRC	
RHO GTPases Activate Formins	2E00	1.08E-01	-3.873	ACTB,ACTG1,BUB3,DYNLL1,NDEL1,NUDC,PPP2CB,RHOA,RHOB,RHOC,SEC13,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
RHOGDI Signaling	1.98E00	9.55E-02	2.500	ACTB,ACTG1,ARHGDIA,ARPC1A,ARPC4,ARPC5L,Cdc42,CFL1,CFL2,GNA11,GNAS,GNB2,GNG11,GNG5,MYL11,MYL12A,MYL12B,RHOA,RHOB,RHOC,RHOG	
CGAS-STING Signaling Pathway	1.98E00	1.07E-01	-3.357	ATG5,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0E1,ATP6V1F,ATP6V1G1,CDKN1A,IRF1,LRRC8A,MAP1LC3A,MAP1LC3B,NFKBIA,TNFSF12,TNFSF13	
MSP-RON Signaling in Cancer Cells Pathway	1.98E00	1.07E-01	-3.357	CREB3,FOS,HRAS,JUN,MAPK3,NFKBIA,RAP1A,RASD1,RRAS,TCF3,Tcf7,VIM,YWHAE,YWHAH,YWHAQ	
Unfolded protein response	1.97E00	1.22E-01	-2.449	DNAJA1,DNAJA2,DNAJA4,DNAJB1,DNAJB9,HSPA1A/HSPA1B,Hspa1b,HSPA8,NFE2L2,PDIA6,PPP1R15A	
Heme Biosynthesis II	1.96E00	3.33E-01	NaN	ALAD,ALAS1,UROD	
Coronavirus Replication Pathway	1.96E00	1.56E-01	-2.646	COPZ1,GSK3A,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B	
Hepatic Fibrosis Signaling Pathway	1.94E00	8.27E-02	-3.656	BAMBI,Calm1 (includes others),CCN2,CD40,Cdc42,CDKN1B,CREB3,CSNK1E,EDN1,EZH2,FOS,FTL,HRAS,JUN,KLF9,MAPK3,MYL11,MYL12A,MYL12B,NFKBIA,PDCD4,PDGFB,PRKAG1,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,SDHB,SDHD,TCF3,Tcf7,TFRC	
Nucleotide Excision Repair Pathway	1.94E00	1.71E-01	NaN	POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,RPA3	
Acute Myeloid Leukemia Signaling	1.94E00	1.21E-01	-1.890	BAD,HRAS,IDH3G,JUP,MAPK3,PIM1,RAP1A,RASD1,RRAS,TCF3,Tcf7	
