© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1.37E00	1.18E-01	NaN	IGF1R,SOS1	
FOXO-mediated transcription of cell cycle genes	1.37E00	1.18E-01	NaN	CDKN1A,FOXO3	
Neurotransmitter release cycle	1.37E00	7.5E-02	NaN	SLC1A1,SLC38A2,SYN3	
cAMP-mediated signaling	1.37E00	3.81E-02	0.707	AKAP12,DUSP1,DUSP6,PDE2A,PDE7B,PRKACB,RAPGEF4,RGS12,S1PR1	
Remodeling of Epithelial Adherens Junctions	1.36E00	5.88E-02	NaN	ACTN4,CLIP1,CTNND1,VCL	
Human Embryonic Stem Cell Pluripotency	1.35E00	3.98E-02	2.828	FGFR1,FZD4,HSP90AA1,HSP90AB1,PDGFD,PIK3C2A,SMAD1,SOS1	
Insulin Secretion Signaling Pathway	1.35E00	3.64E-02	3.162	CACNA1E,INSR,PIK3C2A,PRKACB,PRKAG2,RAPGEF4,SLC2A1,SSR3,STAT1,STAT2	
RET signaling	1.34E00	7.32E-02	NaN	PRKACB,SHANK3,SOS1	
GM-CSF Signaling	1.32E00	5.71E-02	2.000	BCL2L1,PIK3C2A,SOS1,STAT1	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	1.31E00	7.14E-02	NaN	IRAK2,PELI2,TAB2	
Eicosanoid Signaling	1.31E00	3.57E-02	3.162	ABCC4,ATP2A2,EGR1,HSPB1,PIK3C2A,PNPLA2,PRKACB,PRKAG2,RAPGEF4,TCF4	
STAT3 Pathway	1.31E00	4.44E-02	2.000	BCL2,CDKN1A,FGFR1,IGF1R,IL13RA1,INSR	
SNARE Signaling Pathway	1.29E00	4.41E-02	1.633	MYH9,MYO10,PRKACB,PRKAG2,STXBP6,SYN3	
Oxytocin Signaling Pathway	1.29E00	3.55E-02	3.162	CACNA1E,GJA1,HSPB1,MYH9,MYO10,PIK3C2A,PNPLA2,PRKACB,PRKAG2,SOS1	
Signaling by SCF-KIT	1.29E00	6.98E-02	NaN	SH2B3,SOS1,STAT1	
RHO GTPases activate CIT	1.28E00	1.05E-01	NaN	MYH9,RHOB	
RHO GTPases Activate ROCKs	1.28E00	1.05E-01	NaN	MYH9,RHOB	
Metabolism of cofactors	1.28E00	1.05E-01	NaN	GCH1,HSP90AA1	
FOXO-mediated transcription	1.28E00	1.05E-01	NaN	FOXO3,TXNIP	
Purine Nucleotides Degradation II (Aerobic)	1.28E00	1.05E-01	NaN	NT5C2,XDH	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.26E00	6.82E-02	NaN	HSPA1A/HSPA1B,HSPB1,ZFP36	
TP53 Regulates Transcription of Cell Death Genes	1.26E00	6.82E-02	NaN	FAS,NDRG1,TP53INP1	
Glioma Invasiveness Signaling	1.26E00	5.48E-02	1.000	PIK3C2A,PLAUR,RHOB,TIMP3	
IL-8 Signaling	1.26E00	3.81E-02	2.646	ANGPT2,BCL2,BCL2L1,CCND3,IRAK2,NFKBIA,PIK3C2A,RHOB	
trans-Golgi Network Vesicle Budding	1.25E00	5.41E-02	2.000	M6PR,PICALM,PIK3C2A,SORT1	
PIP3 activates AKT signaling	1.24E00	4.29E-02	2.449	CDKN1A,FGFR1,FOXO3,INSR,MKRN1,NR4A1	
CGAS-STING Signaling Pathway	1.24E00	4.29E-02	1.633	CD274,CDKN1A,GJA1,LRRC8A,NFKBIA,STAT1	
Signaling by Hippo	1.24E00	1E-01	NaN	AMOTL2,MOB1A	
Lactose synthesis	1.24E00	3.33E-01	NaN	SLC2A1	
MTF1 activates gene expression	1.24E00	3.33E-01	NaN	CSRP1	
Tetrahydrobiopterin Biosynthesis I	1.24E00	3.33E-01	NaN	GCH1	
Biotin-carboxyl Carrier Protein Assembly	1.24E00	3.33E-01	NaN	ACACB	
Tetrahydrobiopterin Biosynthesis II	1.24E00	3.33E-01	NaN	GCH1	
Docosahexaenoic Acid (DHA) Signaling	1.24E00	3.6E-02	2.333	BCL2,BCL2L1,BIRC3,FAS,PIK3C2A,PNPLA2,PRKACB,PRKAG2,STXBP6	
Erythropoietin Signaling Pathway	1.24E00	3.98E-02	1.134	BCL2L1,BIRC3,FOXO3,NFKBIA,PIK3C2A,SOS1,XIAP	
Post-translational protein phosphorylation	1.23E00	4.67E-02	2.236	CCN1,CP,PNPLA2,PRSS23,QSOX1	
mTOR Signaling	1.22E00	3.74E-02	1.000	DDIT4,INSR,PIK3C2A,PPP2R2D,PRKAG2,RHOB,RPS28,RPS29	
Cytosolic sensors of pathogen-associated DNA	1.22E00	6.52E-02	NaN	IRF7,NFKBIA,TRIM56	
Role of RIG1-like Receptors in Antiviral Innate Immunity	1.22E00	6.52E-02	NaN	IFIH1,IRF7,NFKBIA	
DNA damage-induced 14-3-3σ Signaling	1.22E00	6.52E-02	NaN	BCL2,BCL2L1,CDKN1A	
Apelin Pancreas Signaling Pathway	1.22E00	6.52E-02	NaN	PIK3C2A,PRKACB,PRKAG2	
Plasma lipoprotein assembly, remodeling, and clearance	1.21E00	5.26E-02	2.000	ABCG1,ANGPTL4,LIPA,PRKACB	
Macropinocytosis Signaling	1.21E00	5.26E-02	NaN	ACTN4,PDGFD,PIK3C2A,USP6NL	
Protein Kinase A Signaling	1.21E00	3.16E-02	-0.333	AKAP12,DUSP1,DUSP3,DUSP6,NFKBIA,PDE2A,PDE7B,PRKACB,PRKAG2,PTPN14,PTPRK,PXN,TCF4	
iNOS Signaling	1.19E00	6.38E-02	NaN	IRAK2,NFKBIA,STAT1	
Tight Junction Signaling	1.19E00	3.89E-02	NaN	EPB41,MYH9,MYO10,PPP2R2D,PRKACB,PRKAG2,VCL	
Activin Inhibin Signaling Pathway	1.19E00	3.67E-02	1.414	CCN2,CDKN1A,FOXO3,NFKBIA,PIK3C2A,PNPLA2,SMAD1,TCF4	
Toll-like Receptor Signaling	1.18E00	5.13E-02	NaN	EIF2AK2,IRAK2,NFKBIA,TAB2	
Chaperone Mediated Autophagy	1.17E00	9.09E-02	NaN	HSP90AA1,HSP90AB1	
Maturity Onset Diabetes of Young (MODY) Signaling	1.16E00	5.06E-02	NaN	APOD,CACNA1E,INSR,UCP2	
Renal Cell Carcinoma Signaling	1.16E00	5.06E-02	NaN	CRK,PIK3C2A,SLC2A1,SOS1	
PFKFB4 Signaling Pathway	1.15E00	6.12E-02	NaN	PRKACB,PRKAG2,XDH	
G alpha (12/13) signalling events	1.15E00	5E-02	2.000	MCF2L,NET1,RHOB,SOS1	
Dopamine Receptor Signaling	1.15E00	5E-02	NaN	GCH1,PPP2R2D,PRKACB,PRKAG2	
Cardiac Hypertrophy Signaling	1.15E00	3.45E-02	3.000	CACNA1E,HSPB1,IGF1R,MAP3K6,PIK3C2A,PRKACB,PRKAG2,RHOB,SOS1	
WNT/SHH Axonal Guidance Signaling Pathway	1.14E00	4.03E-02	0.000	FZD4,PIK3C2A,PLXNA2,PRKACB,PRKAG2,TCF4	
RAF-independent MAPK1/3 activation	1.13E00	8.7E-02	NaN	DUSP1,DUSP6	
NR1H2 and NR1H3-mediated signaling	1.13E00	6E-02	NaN	ABCG1,APOD,TNRC6C	
Signaling by NTRK1 (TRKA)	1.13E00	4.94E-02	2.000	CRK,DUSP3,DUSP6,SOS1	
Cellular Effects of Sildenafil (Viagra)	1.13E00	4E-02	NaN	CACNA1E,MYH9,MYO10,PDE2A,PRKACB,PRKAG2	
MicroRNA Biogenesis Signaling Pathway	1.13E00	3.74E-02	1.890	CSDE1,HSP90AA1,HSP90AB1,PIK3C2A,SMAD1,ST13,TUT7	
CDK5 Signaling	1.12E00	4.35E-02	2.000	CABLES1,EGR1,PPP2R2D,PRKACB,PRKAG2	
NR1D1 (REV-ERBA) represses gene expression	1.12E00	2.5E-01	NaN	NR1D1	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.11E00	4.88E-02	2.000	PIK3C2A,SOS1,STAT1,STAT2	
IL-13 Signaling Pathway	1.11E00	4.31E-02	2.236	BCL2L1,DUSP1,IL13RA1,PIK3C2A,STAT1	
TNFR1 Signaling	1.11E00	5.88E-02	NaN	BIRC3,NFKBIA,XIAP	
Interleukin-6 family signaling	1.1E00	8.33E-02	NaN	OSMR,STAT1	
Regulation of RUNX1 Expression and Activity	1.1E00	8.33E-02	NaN	CCND3,TNRC6C	
Macrophage Alternative Activation Signaling Pathway	1.1E00	3.68E-02	1.890	DUSP1,EPAS1,IL13RA1,NFKBIA,PIK3C2A,STAT1,TSC22D3	
Type II Diabetes Mellitus Signaling	1.1E00	3.92E-02	0.000	ADIPOR2,CACNA1E,INSR,NFKBIA,PIK3C2A,PRKAG2	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	1.09E00	3.25E-02	2.530	BCL2,BIRC3,COL4A1,FOXO3,NFKBIA,PIK3C2A,RHOB,SOS1,TAB2,XIAP	
GNRH Signaling	1.09E00	3.66E-02	2.449	CACNA1E,EGR1,MAP3K6,PRKACB,PRKAG2,PXN,SOS1	
Relaxin Signaling	1.08E00	3.87E-02	1.000	NFKBIA,PDE2A,PDE7B,PIK3C2A,PRKACB,PRKAG2	
Regulation of lipid metabolism by PPARalpha	1.08E00	4.2E-02	1.342	ANGPTL4,CDK8,HMGCS2,MED13L,NR1D1	
Colorectal Cancer Metastasis Signaling	1.07E00	3.32E-02	3.000	BCL2L1,FZD4,PIK3C2A,PRKACB,PRKAG2,RHOB,SOS1,STAT1,TCF4	
Sphingosine-1-phosphate Signaling	1.06E00	4.17E-02	2.000	ACER2,PDGFD,PIK3C2A,RHOB,S1PR1	
FGF Signaling	1.06E00	4.65E-02	2.000	CRK,FGFR1,PIK3C2A,SOS1	
Renin-Angiotensin Signaling	1.05E00	4.13E-02	2.000	PIK3C2A,PRKACB,PRKAG2,SOS1,STAT1	
IL-17A Signaling in Fibroblasts	1.04E00	4.6E-02	2.000	BCL2,CEBPD,NFKBIA,P4HA1	
HIPPO signaling	1.04E00	4.6E-02	NaN	MOB1A,PPP2R2D,SMAD1,TEAD1	
Interleukin-20 family signaling	1.04E00	7.69E-02	NaN	STAT1,STAT2	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	1.04E00	7.69E-02	NaN	STAT1,STAT2	
Synaptogenesis Signaling Pathway	1.04E00	3.17E-02	2.530	CRK,CTNND1,EFNB1,LRP8,PIK3C2A,PRKACB,PRKAG2,SOS1,STXBP6,SYN3	
Intrinsic Pathway for Apoptosis	1.03E00	5.45E-02	NaN	BCL2,BCL2L1,XIAP	
Lymphotoxin β Receptor Signaling	1.03E00	5.45E-02	NaN	BCL2L1,NFKBIA,PIK3C2A	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	1.03E00	3.39E-02	0.000	CTNND1,GJA1,MAP3K6,PIK3C2A,PPP2R2D,PRKACB,PRKAG2,SORBS1	
TP53 Regulates Metabolic Genes	1.03E00	4.55E-02	1.000	DDIT4,PRKAG2,SESN1,TNRC6C	
Transmission across Electrical Synapses	1.03E00	2E-01	NaN	GJC1	
Choline catabolism	1.03E00	2E-01	NaN	SLC44A1	
FasL/ CD95L signaling	1.03E00	2E-01	NaN	FAS	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	1.02E00	4.03E-02	2.236	CCN1,CP,PNPLA2,PRSS23,QSOX1	
Folate Signaling Pathway	1.02E00	5.36E-02	NaN	BCL2,CD274,CDKN1A	
Triacylglycerol Biosynthesis	1.02E00	5.36E-02	NaN	LPIN1,LPIN2,PLPP6	
EGF Signaling	1.02E00	5.36E-02	NaN	PIK3C2A,SOS1,STAT1	
Regulation of Cellular Mechanics by Calpain Protease	1E00	4.44E-02	NaN	ACTN4,CCND3,PXN,VCL	
CD27 Signaling in Lymphocytes	9.99E-01	5.26E-02	NaN	BCL2L1,MAP3K6,NFKBIA	
CNTF Signaling	9.99E-01	5.26E-02	NaN	PIK3C2A,SOS1,STAT1	
Ephrin Receptor Signaling	9.91E-01	3.47E-02	2.236	CRK,EFNB1,PDGFD,PXN,SH2D3C,SORBS1,SOS1	
KEAP1-NFE2L2 pathway	9.88E-01	4.4E-02	2.000	CDKN1A,MAFK,PSME1,SESN1	
Ceramide Signaling	9.88E-01	4.4E-02	NaN	BCL2,PIK3C2A,PPP2R2D,S1PR1	
Transcriptional Regulatory Network in Embryonic Stem Cells	9.87E-01	3.66E-02	1.633	FGFR1,FZD4,IGF1R,KAT6A,PIK3C2A,SMAD1	
Signaling by ALK	9.86E-01	7.14E-02	NaN	CD274,PRDM1	
RHO GTPases activate PKNs	9.86E-01	7.14E-02	NaN	MYH9,RHOB	
IL-27 Signaling Pathway	9.74E-01	3.91E-02	2.236	B2M,CD274,HLA-A,PIK3C2A,STAT1	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	9.71E-01	3.28E-02	-0.707	BCL2,FZD4,IGF1R,PIK3C2A,SMAD1,STAT1,STAT2,TCF4	
CLEAR Signaling Pathway	9.67E-01	3.16E-02	1.414	BNIP3,CASTOR1,DDIT4,FGFR1,IGF1R,INSR,M6PR,PPP2R2D,PRKAG2	
Signaling by ERBB4	9.65E-01	5.08E-02	NaN	MXD4,SOS1,TAB2	
Neddylation	9.56E-01	3.25E-02	2.828	ASB4,CDKN1A,EPAS1,FBXO7,KLHL2,PSME1,SPSB1,ZBTB16	
CXCR4 Signaling	9.5E-01	3.57E-02	2.236	CRK,EGR1,ELMO1,PIK3C2A,PXN,RHOB	
Non-Small Cell Lung Cancer Signaling	9.5E-01	4.26E-02	NaN	CCND3,FOXO3,PIK3C2A,SOS1	
Endometrial Cancer Signaling	9.49E-01	5E-02	NaN	FOXO3,PIK3C2A,SOS1	
GADD45 Signaling	9.49E-01	5E-02	NaN	CCND3,CDKN1A,FOXO3	
Ferroptosis Signaling Pathway	9.42E-01	3.82E-02	-0.447	ANGPTL4,CDKN1A,GCH1,HSPB1,PRKAG2	
3-phosphoinositide Biosynthesis	9.42E-01	3.37E-02	2.236	DUSP1,DUSP6,NOCT,PIK3C2A,PLPP6,PPM1H,WBP11	
HIF1α Signaling	9.34E-01	3.35E-02	1.134	ADM,CDKN1A,HSP90AA1,HSPA1A/HSPA1B,Hspa1b,PIK3C2A,SLC2A1	
NCAM signaling for neurite out-growth	9.33E-01	4.92E-02	NaN	COL4A1,FGFR1,SOS1	
Semaphorin Signaling in Neurons	9.33E-01	4.92E-02	NaN	PLXNA2,RHOB,SEMA7A	
HGF Signaling	9.32E-01	3.79E-02	1.342	CDKN1A,MAP3K6,PIK3C2A,PXN,SOS1	
TGF-β Signaling	9.25E-01	4.17E-02	NaN	BCL2,IRF7,SMAD1,SOS1	
Signaling by CSF1 (M-CSF) in myeloid cells	9.13E-01	6.45E-02	NaN	SOS1,STAT1	
Sonic Hedgehog Signaling	9.13E-01	6.45E-02	NaN	PRKACB,PRKAG2	
Transcriptional Regulation by MECP2	9.02E-01	4.76E-02	NaN	FKBP5,SGK1,TNRC6C	
Thrombopoietin Signaling	9.02E-01	4.76E-02	NaN	PIK3C2A,SOS1,STAT1	
DNA Methylation and Transcriptional Repression Signaling	9.02E-01	4.08E-02	NaN	CDK8,TCF4,TEAD1,ZEB1	
Aryl hydrocarbon receptor signalling	8.9E-01	1.43E-01	NaN	HSP90AB1	
Epithelial-Mesenchymal Transition (EMT) during gastrulation	8.9E-01	1.43E-01	NaN	FGFR1	
Phosphatidylcholine Biosynthesis I	8.9E-01	1.43E-01	NaN	CHKA	
Ceramide Degradation	8.9E-01	1.43E-01	NaN	ACER2	
Th2 Pathway	8.83E-01	3.65E-02	1.342	HLA-A,JAG1,NOTCH4,PIK3C2A,S1PR1	
Serotonin Receptor Signaling	8.8E-01	2.77E-02	2.496	BCL2,CACNA1E,FOXO3,GCH1,NFKBIA,PIK3C2A,PLAUR,PNPLA2,PRKACB,PRKAG2,RHOB,SHANK3,TEAD1	
p75 NTR receptor-mediated signalling	8.79E-01	4E-02	2.000	MCF2L,NET1,NFKBIA,SOS1	
S Phase	8.79E-01	4E-02	2.000	CABLES1,CDKN1A,PSME1,STAG2	
ATM Signaling	8.79E-01	4E-02	NaN	CDKN1A,NFKBIA,PPP2R2D,ZEB1	
Senescence Pathway	8.75E-01	3.01E-02	0.378	ATF3,CACNA1E,CCND3,CDKN1A,FOXO3,NF1,PIK3C2A,PPP2R2D,SMAD1	
White Adipose Tissue Browning Pathway	8.73E-01	3.62E-02	2.236	ANGPT2,CACNA1E,FGFR1,PRKACB,PRKAG2	
MAPK targets/ Nuclear events mediated by MAP kinases	8.68E-01	6.06E-02	NaN	DUSP3,DUSP6	
Protein Sorting Signaling Pathway	8.65E-01	3.37E-02	2.449	M6PR,PRKACB,PRKAG2,SNX13,SORT1,WASHC4	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	8.59E-01	4.55E-02	NaN	CRK,NFKBIA,PIK3C2A	
Gαi Signaling	8.55E-01	3.57E-02	-0.447	PRKACB,PRKAG2,RGS12,S1PR1,SOS1	
MSP-RON Signaling in Cancer Cells Pathway	8.55E-01	3.57E-02	1.000	NFKBIA,PIK3C2A,PLAUR,SOS1,TCF4	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	8.45E-01	3.55E-02	2.236	CEBPD,CFLAR,EGR1,FOXO3,PRKAG2	
Mitotic Prophase	8.45E-01	3.88E-02	2.000	LPIN1,LPIN2,NEK7,PPP2R2D	
Response of EIF2AK4 (GCN2) to amino acid deficiency	8.45E-01	3.88E-02	2.000	ATF3,EIF2AK4,RPS28,RPS29	
Deubiquitination	8.39E-01	3.04E-02	2.828	BIRC3,IFIH1,INO80D,NFKBIA,PSME1,SMAD1,TADA2B,USP18	
TRAIL signaling	8.36E-01	1.25E-01	NaN	CFLAR	
Serine biosynthesis	8.36E-01	1.25E-01	NaN	SERINC3	
Sphingomyelin Metabolism	8.36E-01	1.25E-01	NaN	SGMS1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	8.33E-01	3.3E-02	2.000	DUSP1,DUSP6,NOCT,PLPP6,PPM1H,WBP11	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	8.33E-01	3.3E-02	2.000	DUSP1,DUSP6,NOCT,PLPP6,PPM1H,WBP11	
TNFR2 non-canonical NF-kB pathway	8.31E-01	4.41E-02	NaN	BIRC3,PSME1,TNFRSF12A	
Transcriptional Regulation by NPAS4	8.27E-01	5.71E-02	NaN	PLK2,TNRC6C	
Coagulation System	8.27E-01	5.71E-02	NaN	PLAT,PLAUR	
IL-9 Signaling	8.27E-01	5.71E-02	NaN	PIK3C2A,STAT1	
SPINK1 General Cancer Pathway	8.18E-01	4.35E-02	NaN	Mt1,Mt2,PIK3C2A	
IL-33 Signaling Pathway	8.1E-01	3.24E-02	1.633	BCL2L1,LPIN1,NFKBIA,PIK3C2A,PRKACB,PRKAG2	
ISG15 antiviral mechanism	7.92E-01	4.23E-02	NaN	EIF2AK2,ISG15,STAT1	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	7.92E-01	4.23E-02	NaN	MYH9,PRKAG2,TBC1D4	
Growth Hormone Signaling	7.92E-01	4.23E-02	NaN	IGF1R,PIK3C2A,STAT1	
RHO GTPases Activate Rhotekin and Rhophilins	7.89E-01	1.11E-01	NaN	RHOB	
Butyrophilin (BTN) family interactions	7.89E-01	1.11E-01	NaN	XDH	
Interleukin-9 signaling	7.89E-01	1.11E-01	NaN	STAT1	
Lipophagy	7.89E-01	1.11E-01	NaN	PRKAG2	
Sphingosine and Sphingosine-1-phosphate Metabolism	7.89E-01	1.11E-01	NaN	ACER2	
Phosphatidylethanolamine Biosynthesis II	7.89E-01	1.11E-01	NaN	CHKA	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	7.89E-01	1.11E-01	NaN	APOBEC3B	
Semaphorin Neuronal Repulsive Signaling Pathway	7.68E-01	3.33E-02	-0.447	PIK3C2A,PLXNA2,PRKACB,PRKAG2,SEMA6B	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	7.65E-01	3.14E-02	2.449	APOD,MAP3K6,NFKBIA,PIK3C2A,RHOB,STAT1	
Sleep REM Signaling Pathway	7.64E-01	3.6E-02	2.000	EGR1,Mt1,PRKACB,PRKAG2	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	7.58E-01	3.12E-02	2.449	EGR1,FGFR1,PDGFD,PIK3C2A,SOS1,ZEB1	
MAP kinase activation	7.53E-01	5.13E-02	NaN	IRAK2,TAB2	
Regulation of TP53 Expression and Degradation	7.53E-01	5.13E-02	NaN	PRDM1,SGK1	
NGF-stimulated transcription	7.53E-01	5.13E-02	NaN	EGR1,SGK1	
3-phosphoinositide Degradation	7.51E-01	3.11E-02	2.000	DUSP1,DUSP6,NOCT,PLPP6,PPM1H,WBP11	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	7.47E-01	1E-01	NaN	TSC22D1	
Caspase activation via Dependence Receptors in the absence of ligand	7.47E-01	1E-01	NaN	DAPK1	
Ketone body metabolism	7.47E-01	1E-01	NaN	HMGCS2	
mRNA Editing	7.47E-01	1E-01	NaN	APOBEC3B	
Calcium Transport I	7.47E-01	1E-01	NaN	ATP2A2	
Superpathway of Inositol Phosphate Compounds	7.44E-01	2.97E-02	2.236	DUSP1,DUSP6,NOCT,PIK3C2A,PLPP6,PPM1H,WBP11	
S100 Family Signaling Pathway	7.44E-01	2.46E-02	3.900	ACKR3,ADGRF5,ADGRG1,ADGRL3,ATP2A2,BCL2,CACNA1E,CDKN1A,FGFR1,FZD4,IRAK2,MYH9,PIK3C2A,PLAT,PRKACB,PRKAG2,S1PR1,SMAD1,TCF4	
Caveolar-mediated Endocytosis Signaling	7.43E-01	4E-02	NaN	B2M,HLA-A,INSR	
Pre-NOTCH Expression and Processing	7.31E-01	3.95E-02	NaN	ATP2A2,NOTCH4,TNRC6C	
Leptin Signaling in Obesity	7.31E-01	3.95E-02	NaN	PIK3C2A,PRKACB,PRKAG2	
Hypoxia Signaling in the Cardiovascular System	7.31E-01	3.95E-02	NaN	HSP90AA1,HSP90AB1,NFKBIA	
Glutaminergic Receptor Signaling Pathway (Enhanced)	7.27E-01	2.77E-02	3.000	CACNA1E,DGKH,PIK3C2A,PNPLA2,PRKACB,PRKAG2,SHANK3,SLC1A1,SLC38A2	
D-myo-inositol-5-phosphate Metabolism	7.17E-01	3.03E-02	2.000	DUSP1,DUSP6,NOCT,PLPP6,PPM1H,WBP11	
Huntington's Disease Signaling	7.14E-01	2.82E-02	1.633	BCL2L1,HSPA1A/HSPA1B,Hspa1b,IGF1R,PIK3C2A,PSME1,SGK1,SOS1	
Adrenomedullin signaling pathway	7.1E-01	3.02E-02	1.633	ADM,BCL2,PIK3C2A,PRKACB,PRKAG2,SOS1	
SUMOylation of immune response proteins	7.1E-01	9.09E-02	NaN	NFKBIA	
Alpha-protein kinase 1 signaling pathway	7.1E-01	9.09E-02	NaN	TAB2	
Pexophagy	7.1E-01	9.09E-02	NaN	EPAS1	
Ketogenesis	7.1E-01	9.09E-02	NaN	HMGCS2	
NF-κB Activation by Viruses	7.09E-01	3.85E-02	NaN	EIF2AK2,NFKBIA,PIK3C2A	
Neurotrophin/TRK Signaling	7.09E-01	3.85E-02	NaN	PIK3C2A,SOS1,SPRY1	
Neuregulin Signaling	7.08E-01	3.42E-02	NaN	CRK,HSP90AA1,HSP90AB1,SOS1	
PAK Signaling	7.08E-01	3.42E-02	2.000	PDGFD,PIK3C2A,PXN,SOS1	
DAP12 interactions	7.04E-01	4.76E-02	NaN	B2M,SOS1	
Sertoli Cell-Sertoli Cell Junction Signaling	7.01E-01	2.88E-02	2.646	ACTN4,EPB41,GJA1,MAP3K6,PIK3C2A,SORBS1,VCL	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	6.99E-01	3.39E-02	2.000	CACNA1E,PRKACB,PRKAG2,RAPGEF4	
Signaling by MET	6.98E-01	3.8E-02	NaN	CRK,RANBP9,SOS1	
IL-3 Signaling	6.98E-01	3.8E-02	NaN	PIK3C2A,SOS1,STAT1	
Thyroid Cancer Signaling	6.98E-01	3.8E-02	NaN	INSR,PIK3C2A,TCF4	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	6.98E-01	3.8E-02	NaN	EIF2AK2,NFKBIA,PNPLA2	
Signaling by Insulin receptor	6.88E-01	4.65E-02	NaN	INSR,SOS1	
Role of BRCA1 in DNA Damage Response	6.87E-01	3.75E-02	NaN	CDKN1A,SMARCA2,STAT1	
NGF Signaling	6.82E-01	3.33E-02	2.000	CRK,MAP3K6,PIK3C2A,SOS1	
Pancreatic Secretion Signaling Pathway	6.78E-01	2.83E-02	2.646	ATP2A2,IRF2,LIPA,PIK3C2A,PRKACB,PRKAG2,STXBP6	
Presynaptic depolarization and calcium channel opening	6.76E-01	8.33E-02	NaN	CACNA1E	
Tryptophan catabolism	6.76E-01	8.33E-02	NaN	SLC7A5	
Sirtuin Signaling Pathway	6.76E-01	2.75E-02	0.707	DUSP6,EPAS1,FOXO3,GABARAPL1,HMGCS2,NDRG1,SLC2A1,UCP2	
TBC/RABGAPs	6.73E-01	4.55E-02	NaN	TBC1D10A,TBC1D14	
Retinoid metabolism and transport	6.73E-01	4.55E-02	NaN	LRP8,SDC3	
Inhibition of ARE-Mediated mRNA Degradation Pathway	6.69E-01	3.07E-02	1.000	PPP2R2D,PRKACB,PRKAG2,PSME1,ZFP36	
HOTAIR Regulatory Pathway	6.69E-01	3.07E-02	0.447	CDKN1A,NFKBIA,PIK3C2A,TCF4,XIAP	
Neuroprotective Role of THOP1 in Alzheimer's Disease	6.65E-01	3.28E-02	NaN	HLA-A,PRKACB,PRKAG2,PRSS23	
RAR Activation	6.58E-01	2.56E-02	2.111	CDKN1A,DUSP1,PDE2A,PDE7B,PIK3C2A,PRKACB,PRKAG2,RHOB,SMARCA2,SORBS3,ZBTB16	
IL-15 Production	6.57E-01	3.25E-02	2.000	FGFR1,IGF1R,INSR,STAT1	
Transport of bile salts and organic acids, metal ions and amine compounds	6.56E-01	3.61E-02	NaN	CP,SLC30A1,SLC44A1	
Neutrophil degranulation	6.51E-01	2.52E-02	3.464	B2M,CD47,HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,MOSPD2,PDXK,PLAUR,QSOX1,STOM,TSPAN14,VCL	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	6.49E-01	3.23E-02	NaN	FZD4,PIK3C2A,SMAD1,SOS1	
RHOA Signaling	6.49E-01	3.23E-02	2.000	CDC42EP3,CDC42EP4,IGF1R,RAPGEF6	
Interleukin-2 family signaling	6.45E-01	4.35E-02	NaN	SOS1,STAT1	
tRNA Splicing	6.45E-01	4.35E-02	NaN	PDE2A,PDE7B	
IL-23 Signaling Pathway	6.45E-01	4.35E-02	NaN	NFKBIA,PIK3C2A	
Heme signaling	6.31E-01	4.26E-02	NaN	MAFK,NR1D1	
Platelet homeostasis	6.26E-01	3.49E-02	NaN	ATP2A2,LRP8,PDE2A	
Cyclins and Cell Cycle Regulation	6.26E-01	3.49E-02	NaN	CCND3,CDKN1A,PPP2R2D	
Sperm Motility	6.23E-01	2.72E-02	NaN	FGFR1,IGF1R,INSR,PDE2A,PNPLA2,PRKACB,PRKAG2	
TR/RXR Activation	6.18E-01	3.12E-02	2.000	KLF9,PIK3C2A,SLC2A1,UCP2	
Interleukin-15 signaling	6.17E-01	7.14E-02	NaN	SOS1	
Mevalonate Pathway I	6.17E-01	7.14E-02	NaN	HMGCS2	
Sphingolipid metabolism	6.17E-01	3.45E-02	NaN	GLTP,PRKD2,SGMS1	
