© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
DNA Methylation and Transcriptional Repression Signaling	6.9E00	2.04E-01	2.840	CDK13,CDK14,CDK19,CDK6,CHD4,DNMT3A,GATAD2B,MECP2,RB1,RBL2,SAP130,SIN3A,SP1,TCF12,TCF20,TCF23,TCF4,TET2,TET3,ZEB1	
GNRH Signaling	6.68E00	1.52E-01	4.811	ADCY9,ATF2,CACNA1A,CAMK2D,CREB1,CREBBP,EGR1,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,MAP2K4,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1,PLCB1,PLCB4,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2,SOS1,SOS2	
Insulin Receptor Signaling	6.63E00	1.71E-01	2.294	AKT3,CBL,CRKL,FOXO1,FOXO3,GAB1,INPP5D,INPP5F,INSR,JAK2,MAPK8,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP1R12A,PTEN,RAPGEF1,RPS6KB1,RPTOR,SOS1,SOS2,STXBP4	
Cardiac Hypertrophy Signaling	6.56E00	1.34E-01	5.568	ADCY9,ATF2,CACNA1A,CREB1,CREBBP,GNA13,GNAQ,GNG12,IGF1R,MAP2K4,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,MEF2A,MEF2C,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,RHOBTB1,RHOJ,ROCK1,ROCK2,RPS6KB1,SOS1,TGFB2,TGFBR2	
WNT/β-catenin Signaling	6.46E00	1.55E-01	0.853	ACVR1,ACVR2A,AKT3,APC,BMPR2,BTRC,CCND1,CREBBP,CSNK1G1,GJA1,GNAQ,KREMEN1,LEF1,LRP5,LRP6,MARK2,NLK,PPARD,PPM1L,PPP2R5E,TCF4,TCF7L1,TCF7L2,TGFB2,TGFBR2,TGFBR3,TLE1	
AMPK Signaling	6.39E00	1.36E-01	1.606	ACACA,ACACB,AKT3,ARID1A,ARID2,ATF2,CCND1,CREB1,CREBBP,FOXO1,FOXO3,GNA13,GNAQ,GNG12,INSR,KAT2B,MTOR,PBRM1,PHLPP1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1B,PPM1H,PPM1L,PPP2R5E,RPS6KB1,RPTOR,SMARCA2,SMARCA4,SMARCC2,TBC1D1	
CCR3 Signaling in Eosinophils	6.39E00	1.72E-01	3.317	GNA13,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,MPRIP,MYLK,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PPP1R12A,Ppp1r12b,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,ROCK1,ROCK2	
Class I MHC mediated antigen processing and presentation	6.38E00	1.17E-01	6.633	ANAPC1,ARIH2,BTRC,CUL3,FBXL20,FBXL7,FBXO11,FBXW11,FBXW7,HACE1,HECTD1,HERC1,HERC2,HERC4,HLA-A,HUWE1,ITCH,KLHL2,LMO7,LNPEP,NEDD4L,NPEPPS,PRKN,PSME4,RNF144B,RNF213,RNF217,RNF220,SEC24B,SEC24D,SH3RF1,SMURF1,SMURF2,TRIM37,TRIP12,UBE2E2,UBE2H,UBE3C,UBE4A,UBR1,UBR2,UBR4,ZNRF1,ZNRF2	
Small Cell Lung Cancer Signaling	6.37E00	1.98E-01	2.887	ABL1,AKT3,BCL2,BCL2L1,CCND1,CDK6,HDAC4,HDAC8,HDAC9,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,PTK2,RB1,RBL2,SIN3A	
Erythropoietin Signaling Pathway	6.36E00	1.53E-01	4.426	AKT3,BCL2L1,BIRC3,CCND1,FOXO3,ITPR1,ITPR2,ITPR3,JAK2,MTOR,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,SOS1,SOS2,STAT5B,TGFB2,XIAP	
Synaptogenesis Signaling Pathway	6.32E00	1.24E-01	5.191	ADCY9,AFDN,AKT3,ATF2,BRAF,CADM1,CAMK2D,CDH13,CLASP2,CREB1,CREBBP,CRKL,CTNND1,DNAJC5,EFNB2,EPHA4,FARP1,ITPR1,ITSN1,ITSN2,KALRN,LRP8,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,RAPGEF1,RPS6KB1,SHE,SOS1,SOS2,STXBP4,STXBP5,STXBP6,VTI1A,YES1	
Actin Cytoskeleton Signaling	6.31E00	1.35E-01	3.000	APC,ARHGEF12,CRKL,DOCK1,FGF13,FN1,GNA13,GNG12,IQGAP1,ITGA1,ITGA6,MPRIP,MYH10,MYH9,MYLK,MYO10,MYO18A,NCKAP1,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP1R12A,Ppp1r12b,PTK2,ROCK1,ROCK2,SOS1,SOS2,SSH2,TLN2,TRIO	
Heme signaling	6.29E00	2.77E-01	-1.732	ATF2,BACH1,CHD9,CLOCK,CREB1,CREBBP,MEF2C,NCOA1,NCOA2,RORA,TBL1X,TBL1XR1,USP46	
Circadian Rhythm Signaling	6.28E00	1.31E-01	NaN	ADCY9,ATF2,BHLHE40,BRAF,BTRC,CACNA1A,CAMK2D,CLOCK,CREB1,CREBBP,GNAQ,GNG12,HLF,ITPR1,ITPR2,ITPR3,MAP2K4,MAP2K5,MAP2K6,MTOR,NR1D2,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1,RORA,RPS6KA5,RPTOR,SMARCC2,YES1	
Pancreatic Adenocarcinoma Signaling	6.27E00	1.75E-01	3.742	ABL1,AKT3,BCL2,BCL2L1,CCND1,HDAC4,HDAC8,HDAC9,JAK2,MAP2K4,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RB1,RBL2,SIN3A,STAT3,TGFB2,TGFBR2	
Interleukin-3, Interleukin-5 and GM-CSF signaling	6.24E00	2.55E-01	3.742	CBL,CRKL,GAB2,INPP5D,INPP5F,JAK2,PIK3CA,PIK3R1,PIK3R3,RAPGEF1,SOS1,STAT5B,TEC,YES1	
Transcriptional Regulation by MECP2	6.24E00	2.38E-01	-0.378	AGO3,CAMK2D,CREB1,HIPK2,HTT,MECP2,MEF2C,NCOR2,PTEN,PTPN4,SIN3A,TBL1X,TBL1XR1,TNRC6B,TNRC6C	
Thrombopoietin Signaling	6.24E00	2.38E-01	3.873	GAB2,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,STAT3,STAT5B	
Endocannabinoid Cancer Inhibition Pathway	6.23E00	1.63E-01	-3.266	ADCY9,AKT3,ATF2,CCND1,CREB1,CREBBP,GNA13,GNAQ,LEF1,MAP2K4,MAP2K5,MAP2K6,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,ROCK1,ROCK2,RPTOR,TCF4,TCF7L1,TCF7L2	
p53 Signaling	6.22E00	1.94E-01	0.728	AKT3,ATM,BCL2,BCL2L1,CCND1,HDAC9,HIPK2,JMY,KAT2B,MAPK8,PIAS1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKDC,PTEN,RB1,STAG1	
UVA-Induced MAPK Signaling	6.22E00	1.94E-01	3.162	ATM,BCL2L1,MAP2K4,MAPK8,MTOR,PARP4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,RPS6KA3,RPS6KA5,RPS6KB1,RPS6KC1,TNKS,TNKS2	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	6.16E00	1.36E-01	1.414	AFDN,AKT3,CTNND1,FOSB,GJA1,IGSF5,IQGAP1,ITGA6,LAMA4,LAMB2,LAMC1,MAP2K4,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,MTMR2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKG1,PTK2,SORBS1,SP1,TGFB2,TGFBR2,TJP1	
Signaling by NTRK1 (TRKA)	6.14E00	2.1E-01	4.123	BRAF,CLTC,CREB1,CRKL,DNM3,KIDINS220,MAP2K5,MEF2A,MEF2C,PIK3CA,PIK3R1,PLCG1,RAPGEF1,RPS6KA3,RPS6KA5,SOS1,STAT3	
Gαq Signaling	6.12E00	1.53E-01	4.796	AKT3,GNA13,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RHOBTB1,RHOJ,ROCK1,ROCK2	
RANK Signaling in Osteoclasts	6.06E00	1.98E-01	4.243	AKT3,BIRC3,CBL,MAP2K4,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,TAB2,XIAP	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	6.02E00	1.36E-01	NaN	ACVR1,ACVR2A,AKT3,APC,BCL2,BIRC3,BMPR2,CBL,CSNK1G1,FOXO1,LEF1,LRP5,LRP6,MAP2K4,MAP2K6,MAPK8,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,SMAD5,SMURF1,TAB2,TCF4,TCF7L1,TCF7L2,XIAP	
Insulin Secretion Signaling Pathway	6.02E00	1.27E-01	5.916	ADCY9,AGO3,ATF2,CACNA1A,CAMK2D,CREB1,CREBBP,EIF4G1,EIF4G3,GHR,GNAQ,INSR,ITPR1,ITPR2,ITPR3,JAK2,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KA5,RPS6KB1,STAT3,STAT5B,VTI1A,YES1	
ERBB Signaling	5.92E00	1.94E-01	3.771	FOXO1,MAP2K4,MAP2K6,MAPK8,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,SOS1,SOS2	
Signaling by SCF-KIT	5.9E00	2.79E-01	3.464	CBL,FER,GAB2,JAK2,PIK3CA,PIK3R1,PIK3R3,SOS1,STAT3,STAT5B,TEC,YES1	
Sertoli Cell-Sertoli Cell Junction Signaling	5.88E00	1.32E-01	4.596	AFDN,AKT3,ATF2,CDH13,CREB1,CREBBP,DLG1,EPB41,GJA1,IGSF5,ITGA6,LAMA4,LAMB2,LAMC1,MAP2K4,MAP3K1,MAP3K2,MAP3K20,MAP3K3,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SORBS1,SPTAN1,SPTBN1,TGFBR2,TJP1,TJP2	
IL-15 Production	5.85E00	1.71E-01	4.583	ABL1,ABL2,DYRK1A,EPHA4,FER,FLT1,FLT4,IGF1R,INSR,JAK2,MAP2K4,MAP2K5,MAP2K6,MERTK,NFKB1,PEAK1,PTK2,TEC,TEK,TNK2,YES1	
Adrenomedullin signaling pathway	5.79E00	1.41E-01	4.707	ADCY9,AKT3,BCL2,BRAF,CALCRL,GNAQ,ITPR1,ITPR2,ITPR3,MAP2K4,MAP2K5,MAP2K6,MAPK8,MYLK,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKG1,PTK2,SHE,SMARCC2,SOS1,SOS2	
Human Embryonic Stem Cell Pluripotency	5.71E00	1.39E-01	4.914	ACVR1,ACVR2A,AKT3,APC,BMPR2,BRAF,FOXO1,JAK2,MAP2K4,MAP2K5,MAP2K6,NFYC,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SMAD5,SOS1,SOS2,STAT3,TGFB2,TGFBR2	
Molecular Mechanisms of Cancer	5.7E00	9E-02	7.341	ABL1,ACVR1,ACVR2A,ADCY9,ADGRF5,ADGRL4,AKT3,APC,ARHGEF11,ARHGEF12,ARHGEF3,ATM,BCL2,BCL2L1,BIRC3,BMPR2,BRAF,CALCRL,CAMK2D,CBL,CCND1,CDK6,CFLAR,CREBBP,CTNND1,FOXO1,GAB1,GAB2,GHR,GNA13,GNAQ,GNG12,HDAC4,HDAC8,HDAC9,HIPK2,ITGA1,ITGA6,JAK2,LEF1,LRP5,LRP6,MAP2K4,MAP2K6,MAPK8,NF1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKDC,PTK2,RAPGEF1,RASGRF2,RB1,RBL2,RHOBTB1,RHOJ,SIN3A,SMAD5,SOS1,SOS2,TAB2,TCF4,TCF7L1,TCF7L2,TGFB2,TGFBR2,XIAP	
Signaling by NOTCH1	5.68E00	2.05E-01	4.000	CREBBP,DLL4,FBXW7,HDAC4,HDAC8,HDAC9,ITCH,KAT2B,MAML3,MIB1,NBEA,NCOR2,NUMB,TBL1X,TBL1XR1,TLE1	
CLEAR Signaling Pathway	5.65E00	1.23E-01	1.029	AKT3,ATF2,BMPR2,CREB1,CREBBP,DEPDC5,FLT1,FLT4,FNIP1,GHR,IGF1R,INSR,ITPR1,ITPR2,ITPR3,MAP4K3,MID1,MTOR,PLCG1,PPM1L,PPP2R5E,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKN,RPTOR,TGFB2,TGFBR2,TGFBR3,UVRAG,VPS8	
Ovarian Cancer Signaling	5.65E00	1.52E-01	1.897	ABL1,AKT3,APC,BCL2,BRAF,CCND1,GJA1,HDAC4,HDAC8,HDAC9,LEF1,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,RB1,RBL2,RPS6KB1,SIN3A,TCF4,TCF7L1,TCF7L2	
Tight Junction Signaling	5.64E00	1.44E-01	NaN	AFDN,AKT3,CASK,CNKSR3,CSTF3,EPB41,IGSF5,MARK2,MPDZ,MYH10,MYH9,MYLK,MYO10,MYO18A,NFKB1,PARD3,PPM1L,PPP2R5E,PTEN,SMURF1,SPTAN1,TGFB2,TGFBR2,TJP1,TJP2,VTI1A	
Signaling by Erythropoietin	5.59E00	3.6E-01	3.000	CRKL,GAB1,JAK2,PIK3CA,PIK3R1,PLCG1,RAPGEF1,SOS1,STAT5B	
Telomerase Signaling	5.56E00	1.76E-01	2.309	ABL1,AKT3,ELF2,ETS1,ETS2,HDAC4,HDAC8,HDAC9,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,POT1,PPM1L,PPP2R5E,RB1,SOS1,SOS2,SP1	
Adipogenesis pathway	5.53E00	1.58E-01	0.000	ACVR1,ACVR2A,BMPR2,CLOCK,EBF1,FBXW7,FOXO1,HDAC4,HDAC8,HDAC9,KAT2B,KAT6A,Kat6b,RB1,RPS6KB1,RPS6KC1,RUNX1T1,SAP130,SIN3A,SMAD5,STAT5B,TBL1XR1	
G alpha (12/13) signalling events	5.53E00	2E-01	4.000	AKAP13,ARHGEF11,ARHGEF12,ARHGEF3,GNA13,GNG12,ITSN1,KALRN,MCF2L,NET1,RASGRF2,ROCK1,ROCK2,SOS1,SOS2,TRIO	
Acetylcholine Receptor Signaling Pathway	5.52E00	1.39E-01	4.426	ADCY9,AKT3,ATF2,BCL2,CACNA1A,CAMK2D,CREB1,CREBBP,GNAQ,ITPR1,ITPR2,ITPR3,JAK2,KCNJ2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Semaphorin Neuronal Repulsive Signaling Pathway	5.51E00	1.53E-01	-0.626	AKT3,ARHGEF12,FARP1,ITGA1,ITGA6,MAP2K4,MAP2K5,MAP2K6,MPRIP,NRP1,Pde4d,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PLXNA2,PPP1R12A,Ppp1r12b,PRKG1,ROCK1,ROCK2,SEMA6A	
VEGF Signaling	5.51E00	1.82E-01	3.500	AKT3,BCL2,BCL2L1,FLT1,FLT4,FOXO1,FOXO3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PTK2,ROCK1,ROCK2,SOS1,SOS2	
Regulation of lipid metabolism by PPARalpha	5.5E00	1.68E-01	4.000	CDK19,CHD9,CLOCK,CREBBP,MED13,MED13L,MED14,MED27,NCOA1,NCOA2,NCOR2,NFYC,NRF1,RGL1,RORA,SIN3A,SP1,TBL1X,TBL1XR1,THRAP3	
Melatonin Signaling	5.45E00	2.08E-01	3.207	BRAF,CAMK2D,GNAQ,MAP2K4,MAP2K5,MAP2K6,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RORA	
fMLP Signaling in Neutrophils	5.4E00	1.6E-01	4.243	GNA13,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
JAK/STAT Signaling	5.38E00	1.95E-01	3.000	AKT3,BCL2L1,GNAQ,JAK2,MTOR,NFKB1,PIAS1,PIAS2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS1,SOS2,STAT3,STAT5B	
Beta-catenin independent WNT signaling	5.32E00	1.76E-01	2.324	AGO3,CLTC,GNG12,ITPR1,ITPR2,ITPR3,LEF1,NLK,PLCB1,PPP3CA,PRKCB,PRKG1,SMURF1,SMURF2,TCF7L1,TCF7L2,TNRC6B,TNRC6C	
Transcriptional regulation of white adipocyte differentiation	5.24E00	1.9E-01	3.500	CDK19,CHD9,CREBBP,EBF1,MED13,MED13L,MED14,MED27,NCOA1,NCOA2,NCOR2,NFKB1,TBL1X,TBL1XR1,THRAP3,ZNF638	
VEGF Family Ligand-Receptor Interactions	5.24E00	1.9E-01	3.873	AKT3,FLT1,FLT4,NRP1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2	
PEDF Signaling	5.24E00	1.9E-01	1.500	AKT3,BCL2,BCL2L1,CFLAR,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,ROCK1,ROCK2,TCF12,TCF4,TCF7L1,TCF7L2,ZEB1	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	5.21E00	1.81E-01	3.638	AKT3,CBL,DOCK1,GAB2,INPP5D,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTEN,RPS6KB1,TLN2,YES1	
Mouse Embryonic Stem Cell Pluripotency	5.19E00	1.73E-01	3.771	AKT3,APC,BMPR2,CREBBP,JAK2,LEF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMAD5,SOS1,SOS2,STAT3,TCF4,TCF7L1,TCF7L2,XIAP	
Ephrin Receptor Signaling	5.18E00	1.34E-01	4.583	ABL1,AKT3,ATF2,CREB1,CREBBP,CRKL,EFNB2,EPHA4,GNA13,GNAQ,GNG12,ITGA1,ITGA6,ITSN1,JAK2,KALRN,MAP4K4,PDGFD,PTK2,RAPGEF1,ROCK1,ROCK2,SORBS1,SOS1,SOS2,STAT3,WIPF1	
Prolactin Signaling	5.14E00	1.79E-01	4.000	CREBBP,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2,SP1,STAT3,STAT5B	
ERK/MAPK Signaling	5.13E00	1.3E-01	3.400	ATF2,BRAF,CREB1,CREBBP,CRKL,DOCK1,ELF2,ETS1,ETS2,ITGA1,ITGA6,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPM1L,PPP1R12A,PPP2R5E,PRKCB,PRKCE,PTK2,RAPGEF1,RPS6KA5,SOS1,SOS2,STAT3,TLN2	
Circadian Clock	5.09E00	2.2E-01	3.606	ATF2,BTRC,CHD9,CLOCK,CREB1,CREBBP,MEF2C,NCOA1,NCOA2,RORA,TBL1X,TBL1XR1,USP46	
RAC Signaling	5.09E00	1.53E-01	4.243	ELK4,IQGAP1,ITGA1,ITGA6,MAP2K4,MAP3K1,MAPK8,MCF2L,NCKAP1,NFKB1,PARD3,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PIP4K2A,PTK2,RPS6KB1,SH3RF1	
Reelin Signaling in Neurons	5.04E00	1.52E-01	4.472	AFDN,AKT3,APP,ARHGEF11,ARHGEF12,ARHGEF3,CAMK2D,CRKL,DNAH3,LRP8,MAP2K4,MAP2K5,MAP2K6,MAPK8,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RAPGEF1,YES1	
Neuregulin Signaling	5.03E00	1.62E-01	3.357	AKT3,CRKL,ERBIN,ITGA1,ITGA6,MTOR,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTEN,RPS6KB1,SOS1,SOS2,STAT5B	
Activin Inhibin Signaling Pathway	5.02E00	1.28E-01	4.536	ACVR1,ACVR2A,AKT3,ATF2,CREBBP,FOSB,FOXO3,LEF1,MAP2K4,MAP2K5,MAP2K6,MAP3K1,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,ROCK1,ROCK2,SKI,SMAD5,STAT3,TCF4,TCF7L1,TCF7L2,TGFB2,TGFBR3	
Neurotrophin/TRK Signaling	5E00	1.92E-01	3.873	ATF2,CREB1,CREBBP,GAB1,MAP2K4,MAP2K5,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,SOS1,SOS2	
Aldosterone Signaling in Epithelial Cells	5E00	1.4E-01	4.690	DNAJC1,DNAJC5,ITPR1,ITPR2,ITPR3,NR3C2,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PIP4K2A,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SLC12A2,SOS1,SOS2	
Eicosanoid Signaling	4.99E00	1.18E-01	5.568	ABCC4,ADCY9,AKT3,AP1G1,ATF2,BRAF,CCND1,CREB1,CREBBP,EGR1,ETS1,GNAQ,GNG12,LEF1,MAPKAP1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPARD,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KA3,TCF4,TCF7L1,TCF7L2	
Fc Epsilon RI Signaling	4.97E00	1.61E-01	3.441	AKT3,GAB1,INPP5D,INPP5F,MAP2K4,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2	
SUMOylation of transcription cofactors	4.95E00	2.5E-01	3.317	CASP8AP2,CREBBP,HIPK2,NCOA1,NCOA2,NCOR2,PHC3,PIAS1,PIAS2,SCMH1,SIN3A	
Thyroid Cancer Signaling	4.93E00	1.9E-01	2.840	AKT3,BRAF,CCND1,FOXO1,INSR,LEF1,MTOR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,TCF4,TCF7L1,TCF7L2	
Dopamine-DARPP32 Feedback in cAMP Signaling	4.89E00	1.34E-01	4.379	ADCY9,ATF2,CACNA1A,CREB1,CREBBP,CSNK1G1,GNAQ,ITPR1,ITPR2,ITPR3,KCNJ2,PLCB1,PLCB4,PLCG1,PPM1L,PPP1R12A,PPP2R5E,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1	
Hereditary Breast Cancer Signaling	4.84E00	1.48E-01	NaN	AKT3,ARID1A,ARID2,ATM,CCND1,CDK6,CREBBP,FANCC,HDAC4,HDAC8,HDAC9,PBRM1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,RB1,SMARCA2,SMARCA4,SMARCC2	
Protein Ubiquitination Pathway	4.81E00	1.17E-01	NaN	ANAPC1,BIRC3,BIRC6,BTRC,CBL,DNAJC1,DNAJC5,FBXW7,HLA-A,NEDD4L,PRKN,SMURF1,SMURF2,UBE2E2,UBE2H,UBE4A,UBE4B,UBR1,UBR2,USP15,USP24,USP25,USP32,USP33,USP34,USP37,USP46,USP47,USP54,USP7,USP9X,XIAP	
Superpathway of Inositol Phosphate Compounds	4.8E00	1.23E-01	5.000	INPP5A,INPP5D,INPP5F,IP6K1,ITPKB,MTMR2,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PIP4K2A,PLCB1,PLCB4,PLCG1,PPFIA1,PPM1H,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTEN,PTPRM,RNGTT,SSH2,STYX	
Neuropathic Pain Signaling in Dorsal Horn Neurons	4.77E00	1.68E-01	4.123	CAMK2D,CREB1,ITPR1,ITPR2,ITPR3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
P2Y Purigenic Receptor Signaling Pathway	4.75E00	1.5E-01	4.359	ADCY9,AKT3,ATF2,CREB1,CREBBP,GNAQ,GNG12,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
PI Metabolism	4.73E00	1.83E-01	3.873	INPP5D,INPP5F,MTMR10,MTMR2,MTMR3,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PIP4K2A,PLEKHA5,PTEN,SBF2	
BEX2 Signaling Pathway	4.73E00	1.83E-01	2.673	AKT3,BCL2,CCND1,LEF1,MAP2K4,MAPK8,MTOR,NFKB1,PPM1L,PPP2R5E,PTEN,STAT3,TCF4,TCF7L1,TCF7L2	
RORA activates gene expression	4.71E00	3.89E-01	2.646	CHD9,CREBBP,NCOA1,NCOA2,RORA,TBL1X,TBL1XR1	
Germ Cell-Sertoli Cell Junction Signaling	4.6E00	1.35E-01	NaN	AFDN,CTNND1,FER,IQGAP1,ITGA6,MAP2K4,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,MTMR2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,RHOBTB1,RHOJ,SORBS1,TGFB2,TGFBR2,TJP1	
Signaling by Rho Family GTPases	4.6E00	1.16E-01	3.545	ARHGEF11,ARHGEF12,ARHGEF3,CDH13,CLIP1,GNA13,GNAQ,GNG12,IQGAP1,ITGA1,ITGA6,MAP2K4,MAP3K20,MAPK8,MYLK,NFKB1,PARD3,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PIP4K2A,PPP1R12A,PTK2,RHOBTB1,RHOJ,ROCK1,ROCK2,WIPF1	
LPS-stimulated MAPK Signaling	4.53E00	1.76E-01	3.357	ATF2,CREB1,MAP2K4,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
