© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Crosstalk between Dendritic Cells and Natural Killer Cells	4.11E-01	1.1E-02	NaN	TNFSF10	
BMP signaling pathway	4.11E-01	1.1E-02	NaN	SMAD7	
Degradation of beta-catenin by the destruction complex	4.07E-01	1.09E-02	NaN	PSMC1	
Cell junction organization	4.07E-01	1.09E-02	NaN	CLDN5	
ERBB Signaling	4.03E-01	1.08E-02	NaN	HBEGF	
Interferon gamma signaling	4E-01	1.06E-02	NaN	SMAD7	
Non-Small Cell Lung Cancer Signaling	4E-01	1.06E-02	NaN	HDAC7	
S100 Family Signaling Pathway	3.96E-01	6.48E-03	-2.236	BCL3,HBEGF,LPAR6,SMAD7,TGFB2	
Sperm Motility	3.95E-01	7.78E-03	NaN	BMX,EPHA4	
Transcriptional regulation by RUNX3	3.93E-01	1.04E-02	NaN	PSMC1	
Small Cell Lung Cancer Signaling	3.93E-01	1.04E-02	NaN	HDAC7	
Death Receptor Signaling	3.93E-01	1.04E-02	NaN	TNFSF10	
RAR Activation	3.91E-01	6.99E-03	NaN	PRDM16,TGFB2,TNFSF10	
Salvage Pathways of Pyrimidine Ribonucleotides	3.89E-01	1.03E-02	NaN	CDK8	
DNA Methylation and Transcriptional Repression Signaling	3.86E-01	1.02E-02	NaN	CDK8	
S Phase	3.79E-01	1E-02	NaN	PSMC1	
ABC-family proteins mediated transport	3.76E-01	9.9E-03	NaN	PSMC1	
Neuropathic Pain Signaling in Dorsal Horn Neurons	3.76E-01	9.9E-03	NaN	CAMK1D	
Beta-catenin independent WNT signaling	3.73E-01	9.8E-03	NaN	AP2A2	
Integration of energy metabolism	3.7E-01	9.71E-03	NaN	RAPGEF4	
DNA Replication Pre-Initiation	3.67E-01	9.62E-03	NaN	PSMC1	
Mouse Embryonic Stem Cell Pluripotency	3.67E-01	9.62E-03	NaN	ID2	
Protein Ubiquitination Pathway	3.64E-01	7.33E-03	NaN	PSMC1,USP53	
PPAR Signaling	3.57E-01	9.35E-03	NaN	PDGFB	
PD-1, PD-L1 cancer immunotherapy pathway	3.57E-01	9.35E-03	NaN	TGFB2	
Signaling by VEGF	3.54E-01	9.26E-03	NaN	CAV1	
Telomerase Signaling	3.54E-01	9.26E-03	NaN	HDAC7	
O-linked glycosylation	3.46E-01	9.01E-03	NaN	THSD1	
Binding and Uptake of Ligands by Scavenger Receptors	3.43E-01	8.93E-03	NaN	APOE	
CLEAR Signaling Pathway	3.42E-01	7.02E-03	NaN	PDGFB,TGFB2	
Hedgehog 'off' state	3.4E-01	8.85E-03	NaN	PSMC1	
Processing of Capped Intron-Containing Pre-mRNA	3.39E-01	6.97E-03	NaN	HNRNPM,RBM22	
Prostate Cancer Signaling	3.37E-01	8.77E-03	NaN	HDAC7	
Amyotrophic Lateral Sclerosis Signaling	3.32E-01	8.62E-03	NaN	GLUL	
Signaling by ROBO receptors	3.32E-01	8.62E-03	NaN	PSMC1	
Bladder Cancer Signaling	3.32E-01	8.62E-03	NaN	HDAC7	
Neuregulin Signaling	3.29E-01	8.55E-03	NaN	HBEGF	
PAK Signaling	3.29E-01	8.55E-03	NaN	PDGFB	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	3.26E-01	8.47E-03	NaN	RAPGEF4	
Synthesis of DNA	3.24E-01	8.4E-03	NaN	PSMC1	
Cholecystokinin/Gastrin-mediated Signaling	3.24E-01	8.4E-03	NaN	EPHA4	
Sphingosine-1-phosphate Signaling	3.21E-01	8.33E-03	NaN	PDGFB	
p38 MAPK Signaling	3.21E-01	8.33E-03	NaN	TGFB2	
Senescence Pathway	3.19E-01	6.69E-03	NaN	SMAD7,TGFB2	
Th1 Pathway	3.16E-01	8.2E-03	NaN	IFNAR1	
LXR/RXR Activation	3.14E-01	8.13E-03	NaN	APOE	
TCR signaling	3.06E-01	7.94E-03	NaN	PSMC1	
MHC class II antigen presentation	3.06E-01	7.94E-03	NaN	AP2A2	
Gαs Signaling	3.06E-01	7.94E-03	NaN	RAPGEF4	
Interleukin-1 family signaling	2.99E-01	7.75E-03	NaN	PSMC1	
Cardiac conduction	2.97E-01	7.69E-03	NaN	ORAI1	
Mitotic G1 phase and G1/S transition	2.94E-01	7.63E-03	NaN	PSMC1	
Neuroinflammation Signaling Pathway	2.92E-01	6.31E-03	NaN	GLUL,TGFB2	
Gα12/13 Signaling	2.9E-01	7.52E-03	NaN	LPAR6	
Reelin Signaling in Neurons	2.79E-01	7.25E-03	NaN	APOE	
White Adipose Tissue Browning Pathway	2.79E-01	7.25E-03	NaN	PRDM16	
Gαi Signaling	2.75E-01	7.14E-03	NaN	CAV1	
MSP-RON Signaling in Cancer Cells Pathway	2.75E-01	7.14E-03	NaN	VIM	
Hereditary Breast Cancer Signaling	2.71E-01	7.04E-03	NaN	HDAC7	
C-type lectin receptors (CLRs)	2.65E-01	6.9E-03	NaN	PSMC1	
Endocannabinoid Cancer Inhibition Pathway	2.61E-01	6.8E-03	NaN	VIM	
Dilated Cardiomyopathy Signaling Pathway	2.55E-01	6.67E-03	NaN	CAMK1D	
Factors Promoting Cardiogenesis in Vertebrates	2.49E-01	6.54E-03	NaN	TGFB2	
IL-10 Signaling	2.48E-01	6.49E-03	NaN	BCL3	
Epithelial Adherens Junction Signaling	2.41E-01	6.33E-03	NaN	TGFB2	
Microautophagy Signaling Pathway	2.37E-01	6.25E-03	NaN	PSMC1	
HOTAIR Regulatory Pathway	2.32E-01	6.13E-03	NaN	VIM	
Glioblastoma Multiforme Signaling	2.19E-01	5.85E-03	NaN	PDGFB	
Th1 and Th2 Activation Pathway	2.18E-01	5.81E-03	NaN	IFNAR1	
Netrin Signaling	2.16E-01	5.78E-03	NaN	UNC5B	
Acute Phase Response Signaling	1.99E-01	5.41E-03	NaN	VWF	
Glucocorticoid Receptor Signaling	-0E00	5.15E-03	NaN	CAV1,IFNAR1,TGFB2	
Natural Killer Cell Signaling	-0E00	5.05E-03	NaN	TNFSF10	
Macrophage Alternative Activation Signaling Pathway	-0E00	5.26E-03	NaN	TGFB2	
Neutrophil Extracellular Trap Signaling Pathway	-0E00	5E-03	NaN	IFNAR1,ORAI1	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	TNFSF10	
Orexin Signaling Pathway	-0E00	4.2E-03	NaN	PRDM16	
Generic Transcription Pathway	-0E00	4.67E-03	NaN	CDK8,HDAC7	
Fc epsilon receptor (FCERI) signaling	-0E00	4.85E-03	NaN	PSMC1	
Cilium Assembly	-0E00	4.9E-03	NaN	TUBB	
Mitotic Prometaphase	-0E00	4.93E-03	NaN	TUBB	
Cell Cycle Checkpoints	-0E00	3.68E-03	NaN	PSMC1	
Expression and translocation of olfactory receptors	-0E00	2.51E-03	NaN	EBF1	
Class I MHC mediated antigen processing and presentation	-0E00	5.33E-03	NaN	LMO7,PSMC1	
Mitochondrial Dysfunction	-0E00	2.91E-03	NaN	MAOA	
BBSome Signaling Pathway	-0E00	2.04E-03	NaN	LPAR6	
IL-8 Signaling	-0E00	4.76E-03	NaN	HBEGF	
Role of NFAT in Regulation of the Immune Response	-0E00	9.67E-04	NaN	ORAI1	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	ORAI1	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	AP2A2,Ap2b1,TGFB2	
Dendritic Cell Maturation	-0E00	1.68E-03	NaN	IFNAR1	
Endothelin-1 Signaling	-0E00	5.15E-03	NaN	EDN1	
Thrombin Signaling	-0E00	4.44E-03	NaN	CAMK1D	
Cardiac Hypertrophy Signaling	-0E00	3.83E-03	NaN	TGFB2	
Lipid Antigen Presentation by CD1	-0E00	4.82E-03	NaN	AP2A2,Ap2b1	
GNRH Signaling	-0E00	5.24E-03	NaN	HBEGF	
CREB Signaling in Neurons	-0E00	4.94E-03	NaN	LPAR6,PDGFB,TGFB2	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	-0E00	5.24E-03	NaN	APOE	
Colorectal Cancer Metastasis Signaling	-0E00	3.69E-03	NaN	TGFB2	
CDC42 Signaling	-0E00	1.74E-03	NaN	CDC42EP2	
ILK Signaling	-0E00	4.98E-03	NaN	VIM	
FAK Signaling	-0E00	3.84E-03	-2.000	EFNA1,IFNAR1,LPAR6,TGFB2	
AMPK Signaling	-0E00	4.13E-03	NaN	ORAI1	
Phospholipase C Signaling	-0E00	8.93E-04	NaN	HDAC7	
HER-2 Signaling in Breast Cancer	-0E00	4.41E-03	NaN	HBEGF	
Protein Kinase A Signaling	-0E00	4.87E-03	NaN	PTPRM,TGFB2	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	-0E00	3E-03	NaN	PDGFB	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	2.16E-03	NaN	TGFB2	
NUR77 Signaling in T Lymphocytes	-0E00	3.9E-03	NaN	HDAC7,TNFSF10	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	2.35E-03	NaN	TGFB2	
RHOGDI Signaling	-0E00	4.55E-03	NaN	RDX	
TEC Kinase Signaling	-0E00	3.46E-03	NaN	BMX,TNFSF10	
Estrogen Receptor Signaling	-0E00	4.89E-03	NaN	CAV1,CDK8	
ERK/MAPK Signaling	-0E00	4.65E-03	NaN	RAPGEF4	
PI3K/AKT Signaling	-0E00	5E-03	NaN	IFNAR1	
IL-4 Signaling	-0E00	3.47E-03	NaN	MAOA,TGFB2	
B Cell Receptor Signaling	-0E00	1.58E-03	NaN	EBF1	
G-Protein Coupled Receptor Signaling	-0E00	2.84E-03	NaN	LPAR6,RAPGEF4	
Phagosome Formation	-0E00	2.87E-03	NaN	LPAR6,RAPGEF4	
Osteoarthritis Pathway	-0E00	4.24E-03	NaN	SMAD7	
T Cell Exhaustion Signaling Pathway	-0E00	3.53E-03	NaN	IFNAR1,IFNAR2	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	3.11E-03	NaN	ORAI1,RDX	
Xenobiotic Metabolism CAR Signaling Pathway	-0E00	5.15E-03	NaN	ALDH2	
Insulin Secretion Signaling Pathway	-0E00	3.64E-03	NaN	RAPGEF4	
Eicosanoid Signaling	-0E00	3.57E-03	NaN	RAPGEF4	
