© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
C-type lectin receptors (CLRs)	1.58E01	2.69E-01	-6.083	BCL10,HRAS,ICAM2,NEDD8,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RELA,RPS27A,SEM1,UBC,UBE2D2,UBE2M,UBE2N,UBE2V1	
TCR signaling	1.56E01	2.86E-01	-6.000	BCL10,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RELA,RPS27A,SEM1,UBC,UBE2D2,UBE2N,UBE2V1,VASP	
S Phase	1.55E01	3.2E-01	-5.303	AKT1,CDKN1A,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RBBP4,RPS27A,SEM1,UBC	
Signaling by ROBO receptors	1.51E01	2.93E-01	-5.831	CXCL12,ELOC,PFN1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RHOA,RPS27A,SEM1,UBC,VASP	
Microautophagy Signaling Pathway	1.5E01	2.5E-01	-6.245	CHMP2A,CHMP5,CHMP6,HSPA8,MAP1LC3A,MAP1LC3B,PRKAG1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,SEC13,SQSTM1,TOMM20,TSG101,VAMP8,VPS28,VPS4A	
Mitotic G1 phase and G1/S transition	1.5E01	2.75E-01	-5.568	AKT1,CDKN1A,CDKN2B,CDKN2D,PPP2CA,PPP2CB,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RBBP4,RPS27A,SEM1,UBC	
Hedgehog 'on' state	1.48E01	3.37E-01	-5.385	PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,SEM1,UBC	
Neddylation	1.46E01	2.03E-01	-7.071	CDKN1A,COMMD2,COMMD3,COMMD8,COPS5,COPS6,COPS8,DCUN1D5,ELOC,FBXO6,GPS1,KCTD6,NEDD8,NFE2L2,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RNF7,RPS27A,SEM1,SOCS2,SQSTM1,UBC,UBE2D2,UBE2D3,UBE2M,UCHL3	
ABC-family proteins mediated transport	1.45E01	3.07E-01	-5.568	EIF2S2,PEX3,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,SEM1,UBC	
Interleukin-1 family signaling	1.44E01	2.71E-01	-5.916	NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RELA,RPS27A,SEM1,SIGIRR,SQSTM1,UBC,UBE2N,UBE2V1	
DNA Replication Pre-Initiation	1.41E01	2.98E-01	-5.568	ANAPC11,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,SEM1,UBC,UBE2S	
Deubiquitination	1.4E01	1.94E-01	-7.141	ACTB,ADRB2,ADRM1,FKBP8,INO80B,MAT2B,MCRS1,NEDD8,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RAD23A,RCE1,RHOA,RPS27A,RUVBL1,SEM1,SMAD7,SNX3,TAF10,TGFB1,TOMM20,UBC,UCHL3,VDAC1,VDAC2,VDAC3	
Mitochondrial protein import	1.35E01	3.75E-01	-4.899	CHCHD2,COX17,COX19,CYC1,GFER,GRPEL1,HSPD1,IDH3G,MTX1,NDUFB8,SLC25A4,TIMM10,TIMM10B,TIMM13,TIMM17A,TIMM23,TIMM50,TIMM8B,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,VDAC1	
Glucocorticoid Receptor Signaling	1.32E01	1.39E-01	NaN	ACTB,ADRB2,AKT1,CAV1,CDKN1A,CYC1,DUSP1,FKBP4,GTF2B,H2-T22,H3-3A/H3-3B,HLA-A,HLA-E,HRAS,HSP90AA1,HSP90AB1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IL10RB,JUN,MAPK3,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NFKBIA,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,POMC,PRKAG1,PTGES3,RAP1A,RASD1,RELA,RRAS,SDHB,SDHD,SGK1,SMARCB1,SRA1,SUMO1,TAF10,TGFB1,TSC22D3,TSG101,UBE2I,UQCRC2,UQCRFS1,YWHAH	
Synthesis of DNA	1.31E01	2.69E-01	-5.657	ANAPC11,GINS4,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,SEM1,UBC,UBE2S	
Class I MHC mediated antigen processing and presentation	1.25E01	1.6E-01	-7.746	ANAPC11,ANAPC13,BCAP31,CTSV,CYBA,ELOC,FBXO6,HLA-A,HLA-E,HSPA5,KCTD6,PDIA3,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RCHY1,RNF126,RNF7,RPS27A,S100A1,SAR1B,SEC13,SEM1,SNAP23,STUB1,UBC,UBE2A,UBE2B,UBE2D2,UBE2D3,UBE2M,UBE2N,UBE2S,UBE2V1,UBE2V2,VAMP3,VAMP8	
Protein folding	1.23E01	2.86E-01	-5.292	ACTB,ARL2,CCT3,CCT4,CCT5,CCT6A,CCT7,CCT8,CSNK2B,FBXO6,GNA11,GNB2,GNG11,GNG5,PFDN1,PFDN2,PFDN4,PFDN5,PFDN6,TBCA,TBCB,TBCC,TCP1,TUBA1A,TUBA1B,TUBB2A,TUBB4B,VBP1	
Transcriptional regulation by RUNX1	1.21E01	2.3E-01	-5.916	CLDN5,CSNK2B,CTSV,KCTD6,LMO2,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,SEM1,SMARCB1,UBC	
TCF dependent signaling in response to WNT	1.17E01	2.01E-01	-6.325	AKT1,CAV1,CSNK1E,CSNK2B,CTNNBIP1,PPP2CA,PPP2CB,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,RUVBL1,SEM1,SOX17,SOX7,TLE5,UBC	
Signaling by the B Cell Receptor (BCR)	1.13E01	2.12E-01	-6.000	BCL10,FKBP1A,HRAS,NFKBIA,ORAI1,PPIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RELA,RPS27A,SEM1,UBC	
RAF/MAP kinase cascade	1.11E01	1.76E-01	-6.708	ACTB,ACTG1,DUSP1,DUSP7,DUSP8,HRAS,LAMTOR2,LAMTOR3,MAPK3,PDGFA,PDGFB,PEBP1,PPP2CA,PPP2CB,PPP5C,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RAP1A,RPS27A,SEM1,UBC,YWHAB	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	1.11E01	3.64E-01	-4.472	ACTR10,CAPZA2,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DNAJA1,DNAJA2,DYNLL1,FKBP4,HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,HSPA8,PTGES3,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
TP53 Regulates Metabolic Genes	1.1E01	2.84E-01	-5.000	AKT1,COX14,COX19,COX4I1,COX5A,COX6B1,COX7A2L,COX7B,COX8A,CYCS,GPI,LAMTOR2,LAMTOR3,LAMTOR5,NDUFA4,PRDX1,PRDX2,PRKAG1,RHEB,RRAGA,TXN,YWHAB,YWHAE,YWHAH,YWHAQ	
Phagosome Maturation	1.04E01	2.07E-01	NaN	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,CTSC,CTSD,CTSF,CTSH,CTSV,CTSZ,DCTN4,Dync1i2,DYNLL1,DYNLRB1,DYNLT3,HLA-A,HLA-E,LAMP1,NAPA,PRDX1,PRDX2,PRDX6,RAB5A,TSG101,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VAMP3,VPS28,VTI1B	
Fc epsilon receptor (FCERI) signaling	9.96E00	1.84E-01	-6.000	BCL10,HRAS,JUN,MAPK3,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RELA,RPS27A,SEM1,UBC,UBE2D2,UBE2N,UBE2V1	
Neutrophil Extracellular Trap Signaling Pathway	9.83E00	1.42E-01	-7.550	AKT1,CYC1,MAPK3,MCL1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,ORAI1,PDIA3,PPID,PRDX6,SDHB,SDHD,SLC25A4,SLC25A5,SLC2A1,TIMM10,TIMM13,TIMM17A,TIMM23,TIMM50,TIMM8B,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,UQCRC2,UQCRFS1,VDAC1,VDAC2,VDAC3	
Cell Cycle Checkpoints	9.48E00	1.62E-01	-6.633	ANAPC11,BUB3,CDKN1A,DYNLL1,NUDC,PPP2CA,PPP2CB,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,RPS27A,SEC13,SEM1,UBC,UBE2N,UBE2S,UBE2V2,YWHAB,YWHAE,YWHAH,YWHAQ	
COPI-mediated anterograde transport	9.44E00	2.45E-01	-5.000	ACTR10,ARF1,ARF4,ARF5,BET1,CAPZA2,COPE,COPZ2,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DYNLL1,KDELR1,KDELR2,NAPA,TMED10,TMED2,TMED3,TMED9,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Coronavirus Pathogenesis Pathway	8.92E00	1.76E-01	3.667	BAX,EEF1A1,EIF4E,FAU,IRF7,JUN,MAPK3,NFKBIA,NPM1,RELA,RPS10,RPS11,RPS13,RPS14,RPS15A,RPS16,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS26,RPS27A,RPS27L,RPS28,RPS29,RPS3,RPS4Y1,RPS5,RPS7,RPS8,RPS9,RPSA,SIGMAR1,TGFB1	
Cachexia Signaling Pathway	8.9E00	1.41E-01	-6.379	ADRB2,AKT1,CAPNS1,EIF2B4,EIF2S2,GNAS,HSP90AA1,HSP90AB1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IFNGR1,MALAT1,MAP1LC3B,MAPK3,POMC,PRKAG1,PRKAR1A,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB5,PSMB6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD10,PSMD12,PSMD13,PSMD6,PSMD8,PSME1,S1PR1,TGFB1,TNFRSF12A,TNFSF12,TNFSF13,XBP1	
Hypoxia Signaling in the Cardiovascular System	8.26E00	2.63E-01	-2.449	AKT1,COPS5,CREB3,EDN1,HSP90AA1,HSP90AB1,JUN,LDHA,NFKBIA,SUMO1,UBE2A,UBE2B,UBE2D2,UBE2D3,UBE2I,UBE2M,UBE2N,UBE2S,UBE2V1,UBE2V2	
Nucleotide Excision Repair	7.72E00	2.27E-01	-4.690	CETN2,COPS5,COPS6,COPS8,GPS1,HMGN1,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,PPIE,RAD23A,RPS27A,SUMO1,SUMO2,UBC,UBE2I,UBE2N,UBE2V2	
RNA Polymerase II Transcription	7.7E00	1.88E-01	-5.292	CDK9,DDX39B,EIF4A3,ELOC,GTF2B,LSM10,MAGOH,NELFE,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,RBM8A,SARNP,SNRPB,SNRPD3,SNRPF,SRSF11,SRSF2,SRSF3,SRSF7,SRSF9,SUPT4H1,TAF10,THOC1	
Mitophagy	7.45E00	4E-01	-3.464	CSNK2B,MAP1LC3A,MAP1LC3B,RPS27A,SQSTM1,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,UBC,VDAC1	
MHC class II antigen presentation	7.43E00	1.98E-01	-5.000	ACTR10,AP1M1,AP2A2,AP2M1,AP2S1,ARF1,CAPZA2,CLTA,CTSC,CTSD,CTSF,CTSH,CTSV,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DYNLL1,SAR1B,SEC13,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Intra-Golgi and retrograde Golgi-to-ER traffic	7.33E00	1.63E-01	-5.745	ACTR10,ARF1,ARF4,ARF5,ARFIP2,ARFRP1,ARL1,CAPZA2,COPE,COPZ2,CYTH2,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DYNLL1,KDELR1,KDELR2,NAA38,NAPA,PLIN3,RAB18,RAB9A,TMED10,TMED2,TMED3,TMED9,TUBA1A,TUBA1B,TUBB2A,TUBB4B,VAMP3	
EPH-Ephrin signaling	7.28E00	2.23E-01	-4.583	ACTB,ACTG1,AP2A2,AP2M1,AP2S1,APH1A,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,CFL1,CLTA,CLTB,EFNA1,HRAS,MYL12A,MYL12B,MYL6,PSENEN,RHOA	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	7.23E00	2.54E-01	-4.243	ACTB,ACTG1,AKT1,ASPSCR1,EXOC7,PRKAG1,RAB11A,RAB14,RAB4A,SNAP23,TUBA1A,TUBA1B,TUBB2A,TUBB4B,YWHAB,YWHAE,YWHAH,YWHAQ	
MicroRNA Biogenesis Signaling Pathway	7.13E00	1.66E-01	-5.568	AKT1,DDX5,DNAJA2,EXOSC3,EXOSC4,EXOSC5,EXOSC8,HNRNPA2B1,HRAS,HSP90AA1,HSP90AB1,HSPA8,MAPK3,PDGFB,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,PTGES3,RAE1,RAN,RAP1A,RASD1,RRAS,SEC13,SRSF3,ST13,TGFB1	
Cellular response to heat stress	7.03E00	2.16E-01	-4.243	BAG5,EEF1A1,FKBP4,HIKESHI,HSBP1,HSP90AA1,HSP90AB1,HSPA12B,HSPA14,HSPA1A/HSPA1B,HSPA5,HSPA8,HSPB1,MAPK3,PTGES3,RAE1,RPS19BP1,SEC13,SERPINH1,ST13,YWHAE	
Chaperone Mediated Autophagy	6.93E00	4.55E-01	-3.162	EEF1A1,HSP90AA1,HSP90AB1,HSPA8,PARK7,PLIN2,PLIN3,RPS27A,UBC,VIM	
Late endosomal microautophagy	6.74E00	3.53E-01	-3.464	CHMP2A,CHMP2B,CHMP6,HSPA8,PARK7,PLIN2,PLIN3,RPS27A,TSG101,UBC,VIM,VPS28	
Integrin Signaling	6.37E00	1.51E-01	-3.286	ACTB,ACTG1,AKT1,ARF1,Arf2,ARF4,ARF5,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CAPNS1,CAV1,Cdc42,HRAS,ILK,MAPK3,MYL12A,MYL12B,PDGFB,PFN1,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
ESR-mediated signaling	6.13E00	1.86E-01	-4.690	CDK9,CTSD,CXCL12,DDX5,FKBP4,HSP90AA1,HSP90AB1,JUN,JUND,KCTD6,MAPK3,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,PPID,PPP5C,PRMT1,PTGES3	
Clathrin-mediated Endocytosis Signaling	6.07E00	1.49E-01	NaN	ACTB,ACTG1,AP1M1,AP2A2,AP2M1,AP2S1,APOD,APOE,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CLTA,CLTB,CSNK2B,HSPA8,PDGFA,PDGFB,RAB11A,RAB4A,RAB4B,RAB5A,RPS27A,SH3GL1,SH3GLB1,TSG101,Ubb,UBC	
HIF1α Signaling	6.03E00	1.48E-01	-1.461	AKT1,CDKN1A,COPS5,EDN1,EGLN2,EIF4E,EIF4EBP1,ELOC,GPI,HRAS,HSP90AA1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,JUN,LDHA,MAPK3,PDGFB,PKM,RACK1,RAN,RAP1A,RASD1,RRAS,SAT1,SLC2A1,STUB1,TGFB1,VIM	
Signaling by TGF-beta Receptor Complex	5.99E00	2.64E-01	-3.742	F11R,FKBP1A,LTBP4,NEDD8,PMEPA1,PPP1CA,RHOA,RPS27A,SMAD7,STRAP,STUB1,TGFB1,UBC,UBE2M	
Ferroptosis Signaling Pathway	5.9E00	1.76E-01	-1.877	ARF1,Arf2,ARF4,ARF5,ARF6,CDKN1A,FTH1,FTL,G3BP1,GPX4,HRAS,HSPB1,MAPK3,NCOA4,NFE2L2,PEBP1,PRKAG1,RAP1A,RASD1,RRAS,SAT1,SQSTM1,VDAC2	
The citric acid (TCA) cycle and respiratory electron transport	5.78E00	2.55E-01	-3.742	BSG,DLD,FH,GLO1,IDH3B,IDH3G,LDHA,MDH2,MPC1,MPC2,SDHB,SDHD,SUCLG1,VDAC1	
E3 ubiquitin ligases ubiquitinate target proteins	5.78E00	2.55E-01	-3.742	BCL10,HLA-A,PEX13,PEX2,RNF181,RPS27A,RRAGA,UBC,UBE2A,UBE2B,UBE2D2,UBE2D3,UBE2N,UBE2V2	
MTOR signalling	5.76E00	3.57E-01	-3.162	AKT1,EIF4E,EIF4EBP1,FKBP1A,LAMTOR2,LAMTOR3,LAMTOR5,RHEB,RRAGA,YWHAB	
TCA Cycle II (Eukaryotic)	5.62E00	3.91E-01	-3.000	DLD,FH,IDH3B,IDH3G,MDH1,MDH2,SDHB,SDHD,SUCLG1	
ROBO SLIT Signaling Pathway	5.57E00	1.73E-01	1.706	AKT1,ARF1,Arf2,ARF4,ARF5,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CDKN1A,HES1,JUN,MYL12A,MYL12B,NDFIP1,PRKAG1,PRKAR1A,RHOA,TGFB1	
Macroautophagy	5.57E00	2.31E-01	-3.873	ATG101,CHMP2A,CHMP2B,CHMP6,DYNLL1,GABARAP,GABARAPL2,LAMTOR2,LAMTOR3,LAMTOR5,MAP1LC3A,MAP1LC3B,PRKAG1,RHEB,RRAGA	
trans-Golgi Network Vesicle Budding	5.5E00	2.16E-01	-4.000	AP1M1,ARF1,BLOC1S1,BLOC1S2,BLOC1S4,CHMP2A,CLTA,CLTB,CTSZ,FTH1,FTL,HSPA8,NAPA,SNAP23,VAMP7,VAMP8	
Epithelial Adherens Junction Signaling	5.5E00	1.58E-01	-1.400	AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,HRAS,MYL12A,MYL12B,PPP2CA,PPP2CB,PRKAG1,RAP1A,RASD1,RHOA,RRAS,Tcf7,YWHAB,YWHAE,YWHAH,YWHAQ	
Aggrephagy	5.5E00	2.79E-01	-3.464	DYNLL1,HSP90AA1,PARK7,RPS27A,TUBA1A,TUBA1B,TUBB2A,TUBB4B,UBC,UBE2N,UBE2V1,VIM	
Signaling by Rho Family GTPases	5.44E00	1.31E-01	-4.811	ACTB,ACTG1,ARFIP2,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,Cdc42,CDC42EP1,CDC42EP2,CDC42EP3,CDH5,CFL1,CFL2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,JUN,MAPK3,MYL12A,MYL12B,MYL6,RELA,RHOA,RHOB,RHOC,RHOG,STMN1,VIM	
Clathrin-mediated endocytosis	5.4E00	1.69E-01	-4.690	ACTB,ACTG1,ADRB2,AP2A2,AP2M1,AP2S1,ARF6,ARPC1A,ARPC2,ARPC3,ARPC4,CLTA,CLTB,HSPA8,NECAP2,RAB5A,RPS27A,SH3GL1,UBC,VAMP3,VAMP7,VAMP8	
Regulation of mRNA stability by proteins that bind AU-rich elements	5.38E00	2.73E-01	-3.464	AKT1,EXOSC3,EXOSC4,EXOSC5,EXOSC8,HSPA1A/HSPA1B,HSPA8,HSPB1,RPS27A,TNFSF13,UBC,YWHAB	
Remodeling of Epithelial Adherens Junctions	5.31E00	2.21E-01	-2.828	ACTB,ACTG1,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,RAB5A,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B	
CLEAR Signaling Pathway	5.21E00	1.26E-01	2.333	AKT1,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BLOC1S1,CASTOR1,CREB3,CTSD,CTSF,GABARAP,GLMP,HRAS,LAMP1,LAMTOR2,LAMTOR3,LAMTOR5,MAPK3,PDGFB,PPP2CA,PPP2CB,PRKAG1,RAP1A,RASD1,RHEB,RRAGA,RRAS,SEC13,STUB1,TGFB1,YWHAB,YWHAE,YWHAH,YWHAQ	
Metabolism of nitric oxide: NOS3 activation and regulation	5.09E00	4.67E-01	-2.646	AKT1,CAV1,DDAH2,HSP90AA1,NOSIP,NOSTRIN,SPR	
Amino acids regulate mTORC1	5.03E00	2.36E-01	-3.606	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,CASTOR1,LAMTOR2,LAMTOR3,LAMTOR5,RHEB,RRAGA,SEC13	
Androgen Signaling	4.97E00	1.48E-01	-2.828	Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,GTF2B,H3-3A/H3-3B,HSP90AA1,JUN,MAPK3,NCOA4,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,PRKAG1,PRKAR1A,RELA,TAF10,TGFB1I1	
NER (Nucleotide Excision Repair, Enhanced Pathway)	4.9E00	1.87E-01	-1.604	CETN2,COPS5,COPS6,COPS8,GPS1,HMGN1,NEDD8,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,RBBP4,UBE2I,UBE2N	
HER-2 Signaling in Breast Cancer	4.83E00	1.32E-01	1.134	AKT1,ARF1,Arf2,ARF4,ARF5,ARF6,BAD,CDKN1A,COPS6,COX17,COX4I1,COX5A,COX6B1,Cox6c,COX7A2,COX7A2L,COX7B,COX8A,CYB5A,HRAS,JUN,MAPK3,NFKBIA,RAE1,RAP1A,RASD1,RELA,RHEB,RRAS,SEC13	
RHO GTPases activate PKNs	4.81E00	3.21E-01	-3.000	MYL12B,MYL6,RHOA,RHOB,RHOC,YWHAB,YWHAE,YWHAH,YWHAQ	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	4.78E00	3.64E-01	-2.828	CAMLG,CYB5A,EMD,PRNP,SEC61B,SEC61G,SGTA,VAPA	
