© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
TGF-β Signaling	3.05E00	1.04E-01	1.134	BCL2,BMPR2,CREBBP,SKI,SMAD1,SMAD3,SMAD5,SMURF2,TGFBR2,ZNF423	
fMLP Signaling in Neutrophils	3.04E00	9.16E-02	3.162	GNA13,GNAQ,ITPR1,ITPR2,NFAT5,NFKB1,PIK3R3,PLCB1,PLCB4,PPP3CA,PRKCE,PRKCH	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	3.02E00	6.61E-02	NaN	AKT3,APC,CCND1,CREBBP,FN1,GNAQ,IL1R1,LEF1,NFAT5,NFKB1,NLK,PIK3R3,PLCB1,PLCB4,PPP3CA,PRKCE,PRKCH,ROCK2,STAT3,TCF4,TCF7L1,TRAF3	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	3.02E00	7.46E-02	NaN	AKT3,APC,BCL2,BIRC3,BMPR2,CBL,IL1R1,LEF1,NFAT5,NFKB1,PIK3R3,PPP3CA,SMAD1,SMAD5,TCF4,TCF7L1,XIAP	
Signaling by NTRK1 (TRKA)	3E00	1.11E-01	3.000	BRAF,CLTC,DNM3,MAP2K5,MEF2C,RAPGEF1,RPS6KA3,RPS6KA5,STAT3	
Chemokine Signaling	3E00	1.11E-01	1.000	CAMK1D,GNAQ,MPRIP,PLCB1,PLCB4,PPP1R12A,Ppp1r12b,PTK2,ROCK2	
YAP1- and WWTR1 (TAZ)-stimulated gene expression	2.99E00	2.67E-01	2.000	HIPK1,HIPK2,WWTR1,YAP1	
Mitotic Telophase/Cytokinesis	2.99E00	2.67E-01	2.000	NIPBL,PDS5B,SMC1A,STAG1	
Gαq Signaling	2.99E00	8.24E-02	3.606	AKT3,GNA13,GNAQ,ITPR1,ITPR2,NFKB1,PIK3R3,PLCB1,PLCB4,PPP3CA,PRKCE,PRKCH,RHOJ,ROCK2	
Transcriptional regulation by RUNX1	2.97E00	8.55E-02	3.606	ARID1B,AUTS2,CREBBP,HIPK2,KMT2A,PBRM1,PHC3,PSMD1,PSME4,SMARCA4,SMARCC1,TCF12,YAP1	
FLT3 Signaling in Hematopoietic Progenitor Cells	2.96E00	1.1E-01	2.333	AKT3,CBL,CREBBP,GAB2,INPP5D,PIK3R3,RPS6KA3,RPS6KA5,STAT3	
BEX2 Signaling Pathway	2.96E00	1.1E-01	2.333	AKT3,BCL2,CCND1,LEF1,NFKB1,PPP2R5E,STAT3,TCF4,TCF7L1	
Protein Ubiquitination Pathway	2.94E00	6.96E-02	NaN	ANAPC1,B2M,BIRC3,BIRC6,CBL,DNAJC1,FBXW7,NEDD4L,PSMD1,SMURF2,UBE2E2,UBR1,USP24,USP25,USP32,USP34,USP47,USP9X,XIAP	
Signaling by BMP	2.93E00	1.92E-01	2.236	BMPR2,SKI,SMAD1,SMAD5,SMURF2	
STAT3 Pathway	2.92E00	8.89E-02	3.317	BCL2,BMPR2,FLT1,FLT4,GHR,IGF1R,IL1R1,IL2RG,INSR,MAP3K20,STAT3,TGFBR2	
ESR-mediated signaling	2.89E00	9.32E-02	1.508	AGO2,AGO3,BCL2,CCND1,CREBBP,NCOA2,POU2F1,SMC1A,SP1,STAG1,TNRC6B	
PPARα/RXRα Activation	2.88E00	7.73E-02	-2.309	ADCY9,BMPR2,CREBBP,GHR,GNAQ,IL1R1,INSR,MAP4K4,MEF2C,NCOR2,NFKB1,PLCB1,PLCB4,SMAD3,TGFBR2	
VEGF Family Ligand-Receptor Interactions	2.88E00	1.07E-01	2.646	AKT3,FLT1,FLT4,NRP1,NRP2,PIK3R3,PLA2G4A,PRKCE,PRKCH	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	2.86E00	1.85E-01	2.236	BHLHE40,CREBBP,NCOA2,TBL1X,TBL1XR1	
Transcriptional Regulation by VENTX	2.83E00	1.5E-01	-0.447	AGO3,ANAPC1,CCND1,LEF1,NFKB1,TNRC6B	
Renin-Angiotensin Signaling	2.8E00	9.09E-02	3.000	ADCY9,GNAQ,ITPR1,ITPR2,MAP3K1,NFKB1,PIK3R3,PRKCE,PRKCH,PTK2,STAT3	
Interleukin-3, Interleukin-5 and GM-CSF signaling	2.79E00	1.27E-01	2.646	CBL,FYN,GAB2,IL2RG,INPP5D,PIK3R3,RAPGEF1	
TCF dependent signaling in response to WNT	2.77E00	7.54E-02	3.873	APC,CREBBP,LEF1,PPP2R5E,PSMD1,PSME4,SMARCA4,SMURF2,TCF4,TCF7L1,TNKS,USP34,XIAP,XPO1,ZNRF3	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	2.76E00	1.13E-01	2.828	C2CD5,EXOC2,EXOC4,LNPEP,MYH9,RALGAPA2,RALGAPB,TBC1D4	
Growth Hormone Signaling	2.76E00	1.13E-01	2.646	GHR,IGF1R,PIK3R3,PRKCE,PRKCH,RPS6KA3,RPS6KA5,STAT3	
CSDE1 Signaling Pathway	2.74E00	1.25E-01	1.633	AGO2,AGO3,AKT3,CSDE1,FN1,HNRNPC,TRIO	
Melatonin Signaling	2.72E00	1.11E-01	2.646	BRAF,GNAQ,MAP2K5,PLCB1,PLCB4,PRKCE,PRKCH,RORA	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	2.71E00	1.72E-01	2.236	LAMC1,SMARCA4,UTRN,WWTR1,YAP1	
Glioma Signaling	2.69E00	8.8E-02	2.449	AKT3,CAMK1D,CCND1,CDK6,HDAC4,HDAC9,IGF1R,PIK3R3,PRKCE,PRKCH,RB1	
Intra-Golgi and retrograde Golgi-to-ER traffic	2.69E00	7.39E-02	3.873	COG5,DYNC1H1,DYNC1I1,GALNT1,GOLGA4,KIF16B,KIF1B,KIF5B,MAN1A1,MAN1C1,NBAS,PLA2G4A,TRIP11,USP6NL,VTI1A	
Pancreatic Adenocarcinoma Signaling	2.66E00	8.73E-02	2.646	AKT3,BCL2,CCND1,HDAC4,HDAC9,NFKB1,PIK3R3,RB1,SMAD3,STAT3,TGFBR2	
Signaling by SCF-KIT	2.66E00	1.4E-01	2.449	CBL,FER,FYN,GAB2,PIK3R3,STAT3	
Telomerase Signaling	2.66E00	9.26E-02	2.236	AKT3,ETS1,ETS2,HDAC4,HDAC9,IL2RG,PIK3R3,PPP2R5E,RB1,SP1	
RANK Signaling in Osteoclasts	2.64E00	9.89E-02	3.000	AKT3,BIRC3,CBL,MAP3K1,MAP3K3,NFKB1,PIK3R3,PPP3CA,XIAP	
Polyamine Regulation in Colon Cancer	2.61E00	1.19E-01	1.890	AKT3,APC,BRAF,MAP2K5,ODC1,RPTOR,TCF4	
Interleukin-4 and Interleukin-13 signaling	2.6E00	9.09E-02	3.162	BCL2,CCND1,FN1,IL2RG,ITGB1,MAOA,POU2F1,RORA,STAT3,ZEB1	
RHO GTPases Activate ROCKs	2.58E00	2.11E-01	2.000	MYH10,MYH9,PPP1R12A,ROCK2	
Signaling by CSF1 (M-CSF) in myeloid cells	2.58E00	1.61E-01	2.236	CBL,FYN,GAB2,INPP5D,STAT3	
EIF2 Signaling	2.57E00	6.96E-02	3.162	AGO2,AGO3,AKT3,BCL2,CCND1,EIF2AK4,EIF4G1,EIF4G3,IGF1R,INSR,PIK3R3,RPL12,RPL31,RPS17,RPS2,XIAP	
Non-Small Cell Lung Cancer Signaling	2.54E00	9.57E-02	2.236	AKT3,CCND1,CDK6,HDAC4,HDAC9,ITPR1,ITPR2,PIK3R3,RB1	
Cellular Effects of Sildenafil (Viagra)	2.54E00	8E-02	NaN	ADCY9,ITPR1,ITPR2,MPRIP,MYH10,MYH9,MYO10,MYO18A,PLCB1,PLCB4,PPP1R12A,Ppp1r12b	
Germ Cell-Sertoli Cell Junction Signaling	2.53E00	7.65E-02	NaN	CTNNA1,CTNND1,FER,IQGAP1,ITGA6,ITGB1,MAP3K1,MAP3K3,PIK3R3,PTK2,RHOJ,SORBS1,TGFBR2	
NCAM signaling for neurite out-growth	2.52E00	1.15E-01	2.646	COL4A1,COL4A2,FYN,PTK2,RPS6KA5,SPTAN1,SPTBN1	
GNRH Signaling	2.52E00	7.33E-02	3.207	ADCY9,CREBBP,EGR1,GNAQ,ITPR1,ITPR2,MAP3K1,MAP3K3,NFKB1,PLCB1,PLCB4,PRKCE,PRKCH,PTK2	
NF-κB Activation by Viruses	2.5E00	1.03E-01	2.828	AKT3,ITGA6,ITGB1,MAP3K1,NFKB1,PIK3R3,PRKCE,PRKCH	
IL-7 Signaling Pathway	2.5E00	1.03E-01	2.828	AKT3,BCL2,CCND1,EBF1,FYN,IL2RG,PIK3R3,PTK2	
Signaling by Hippo	2.5E00	2E-01	2.000	AMOTL1,STK3,WWTR1,YAP1	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	2.49E00	7.29E-02	3.742	AKT3,BRAF,EGR1,ETS1,MAP2K5,MAP3K1,NFKB1,PIK3R3,SMAD3,STAT3,TGFBR2,WWTR1,YAP1,ZEB1	
Prostate Cancer Signaling	2.48E00	8.77E-02	NaN	AKT3,BCL2,CCND1,CREBBP,HDAC4,HDAC9,LEF1,NFKB1,PIK3R3,RB1	
mTOR Signaling	2.47E00	7.01E-02	3.162	AKT3,EIF4G1,EIF4G3,INSR,PIK3R3,PPP2R5E,PRKCE,PRKCH,RHOJ,RICTOR,RPS17,RPS2,RPS6KA3,RPS6KA5,RPTOR	
Thyroid Cancer Signaling	2.47E00	1.01E-01	2.828	AKT3,BRAF,CCND1,INSR,LEF1,PIK3R3,TCF4,TCF7L1	
Superpathway of Inositol Phosphate Compounds	2.46E00	6.78E-02	3.742	DOT1L,INPP5D,ITPKB,PI4KA,PIK3R3,PIKFYVE,PLCB1,PLCB4,PPP1R12A,PPP2R5E,PPP3CA,PTPN12,PTPRJ,PTPRM,RNGTT,SSH2	
Acetylcholine Receptor Signaling Pathway	2.45E00	7.22E-02	3.207	ADCY9,AKT3,BCL2,CREBBP,FYN,GNAQ,ITPR1,ITPR2,NFKB1,PIK3R3,PLCB1,PLCB4,PRKCE,PRKCH	
WNT/β-catenin Signaling	2.44E00	7.47E-02	1.155	AKT3,APC,BMPR2,CCND1,CREBBP,GNAQ,LEF1,MARK2,NLK,PPP2R5E,TCF4,TCF7L1,TGFBR2	
IL-10 Signaling	2.44E00	7.79E-02	1.155	AKT3,BCL2,BHLHE40,CCND1,CREBBP,IL1R1,INPP5D,MAP4K4,NFKB1,PBX1,SP1,STAT3	
G alpha (12/13) signalling events	2.43E00	1E-01	2.828	ARHGEF12,ARHGEF3,ARHGEF7,GNA13,GNGT2,KALRN,ROCK2,TRIO	
RHO GTPases activate PAKs	2.42E00	1.9E-01	2.000	MYH10,MYH9,NF2,PPP1R12A	
Class I MHC mediated antigen processing and presentation	2.38E00	5.87E-02	4.690	ANAPC1,B2M,CALR,CANX,CBLB,FBXL7,FBXW7,HERC1,HERC2,HUWE1,LNPEP,NEDD4L,PSMD1,PSME4,RNF213,SEC24D,SH3RF1,SMURF2,TRIP12,UBE2E2,UBE3C,UBR1	
Fcgamma receptor (FCGR) dependent phagocytosis	2.38E00	7.64E-02	3.162	DOCK1,ELMO1,FYN,ITPR1,ITPR2,MYH9,MYO10,NCKAP1,NF2,PRKCE,PTK2,WASF2	
Pyridoxal 5'-phosphate Salvage Pathway	2.37E00	1.08E-01	2.646	BRAF,CDK6,DYRK1A,GRK5,HIPK1,PRKCE,PRKCH	
Estrogen-Dependent Breast Cancer Signaling	2.37E00	9.76E-02	2.646	AKT3,CCND1,CREBBP,HSD17B12,IGF1R,NFKB1,PIK3R3,SP1	
Calcium Signaling	2.36E00	6.82E-02	2.646	CALR,CAMK1D,CREBBP,HDAC4,HDAC9,ITPR1,ITPR2,MCU,MEF2C,MYH10,MYH9,MYO10,MYO18A,NFAT5,PPP3CA	
Adrenomedullin signaling pathway	2.36E00	7.04E-02	3.207	ADCY9,AKT3,BCL2,BRAF,CALCRL,GNAQ,ITPR1,ITPR2,MAP2K5,NFKB1,PIK3R3,PLCB1,PLCB4,PTK2	
Ovarian Cancer Signaling	2.35E00	7.59E-02	1.000	AKT3,APC,BCL2,BRAF,CCND1,HDAC4,HDAC9,LEF1,PIK3R3,RB1,TCF4,TCF7L1	
RHO GTPases Activate Formins	2.33E00	7.91E-02	3.317	CLASP1,CLASP2,DYNC1H1,DYNC1I1,FMNL2,ITGB1,PPP2R5E,SCAI,SRGAP2,TAOK1,XPO1	
Aryl Hydrocarbon Receptor Signaling	2.33E00	7.55E-02	1.732	CCND1,CDK6,NCOA2,NCOR2,NFIA,NFIB,NFKB1,RB1,SMARCA4,SP1,TGM2,TRIP11	
Degradation of the extracellular matrix	2.33E00	1.06E-01	2.646	ADAM15,ADAMTS1,ADAMTS9,FN1,HSPG2,LAMC1,NID1	
Netrin-1 signaling	2.33E00	1.2E-01	2.449	ABLIM1,DOCK1,FYN,MYO10,PTK2,TRIO	
NR1H2 and NR1H3-mediated signaling	2.33E00	1.2E-01	0.000	AGO2,AGO3,NCOR2,TBL1X,TBL1XR1,TNRC6B	
FAT10 Cancer Signaling Pathway	2.33E00	1.2E-01	2.449	AKT3,BMPR2,NFKB1,SMAD3,STAT3,TGFBR2	
Sphingosine-1-phosphate Signaling	2.33E00	8.33E-02	2.333	ACER2,ADCY9,AKT3,GNA13,GNAQ,PIK3R3,PLCB1,PLCB4,PTK2,RHOJ	
NGF Signaling	2.33E00	8.33E-02	3.000	AKT3,CREBBP,MAP3K1,MAP3K3,NFKB1,PIK3R3,ROCK2,RPS6KA3,RPS6KA5,TRIO	
Ephrin Receptor Signaling	2.3E00	6.93E-02	3.464	AKT3,CREBBP,FYN,GNA13,GNAQ,ITGA6,ITGB1,KALRN,MAP4K4,PTK2,RAPGEF1,ROCK2,SORBS1,STAT3	
Integrin cell surface interactions	2.27E00	9.41E-02	2.828	COL4A1,COL4A2,FN1,HSPG2,ITGA6,ITGB1,PECAM1,VWF	
Hereditary Breast Cancer Signaling	2.27E00	7.75E-02	NaN	AKT3,CCND1,CDK6,CREBBP,HDAC4,HDAC9,PBRM1,PIK3R3,RB1,SMARCA4,SMARCC1	
Coronavirus Pathogenesis Pathway	2.26E00	6.86E-02	-1.604	BCL2,CCND1,HDAC4,HDAC9,NFKB1,PIKFYVE,RB1,RPS17,RPS2,SMAD3,STAT3,TGFBR2,TNPO1,TRAF3	
Remodeling of Epithelial Adherens Junctions	2.26E00	1.03E-01	NaN	APC,CTNNA1,CTNND1,DNM3,EXOC2,IQGAP1,NME1	
Synaptogenesis Signaling Pathway	2.25E00	6.03E-02	3.900	ADCY9,AKT3,ARHGEF7,BRAF,CLASP2,CREBBP,CTNND1,FARP1,FYN,ITPR1,ITSN2,KALRN,PIK3R3,PRKCE,RAPGEF1,STXBP5,SYT7,TLN1,VTI1A	
Neuroinflammation Signaling Pathway	2.23E00	5.99E-02	2.357	AKT3,B2M,BCL2,BIRC3,BIRC6,BMPR2,CD200,CFLAR,CREBBP,IDE,IL1R1,NFAT5,NFKB1,PIK3R3,PLA2G4A,PPP3CA,TGFBR2,TRAF3,XIAP	
MicroRNA Biogenesis Signaling Pathway	2.18E00	6.95E-02	1.941	AGO2,AGO3,AKT3,CSDE1,DROSHA,Fus,ILF3,PIK3R3,SMAD1,SMAD3,SMAD5,XRN1,YAP1	
Paxillin Signaling	2.17E00	8.41E-02	2.121	ARHGEF7,DOCK1,ITGA6,ITGB1,PIK3R3,PTK2,PTPN12,TLN1,TLN2	
Insulin processing	2.14E00	1.6E-01	2.000	EXOC2,EXOC4,KIF5B,MYRIP	
Androgen Signaling	2.13E00	7.1E-02	0.000	CALR,CCND1,CREBBP,GNA13,GNAQ,ITPR1,ITPR2,NCOA2,NFKB1,PRKCE,PRKCH,SMAD3	
Signaling by PTK6	2.12E00	1.09E-01	2.449	CBL,CCND1,DOCK1,ELMO1,EPAS1,STAT3	
Ephrin B Signaling	2.12E00	9.72E-02	2.449	CBL,GNA13,GNAQ,ITSN2,KALRN,PTK2,ROCK2	
Regulation of Cellular Mechanics by Calpain Protease	2.12E00	8.89E-02	1.000	CCND1,CDK6,ITGA6,ITGB1,PTK2,RB1,TLN1,TLN2	
Glutaminergic Receptor Signaling Pathway (Enhanced)	2.11E00	5.85E-02	4.359	ADCY9,AKT3,CREBBP,DGKD,DGKH,GNAQ,ITPR1,ITPR2,NFKB1,PIK3R3,PLA2G4A,PLCB1,PLCB4,PPP3CA,PRKCE,PRKCH,RPTOR,SHANK3,VTI1A	
Interleukin-1 family signaling	2.11E00	7.75E-02	3.162	IL1R1,MAP3K3,NFKB1,PSMD1,PSME4,PTPN12,PTPN14,PTPN4,SMAD3,STAT3	
EGF Signaling	2.09E00	1.07E-01	2.449	AKT3,ITPR1,ITPR2,MAP3K1,PIK3R3,STAT3	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	2.07E00	1.54E-01	2.000	PI4KA,PIKFYVE,PLCB1,PLCB4	
Aldosterone Signaling in Epithelial Cells	2.07E00	6.98E-02	3.317	DNAJC1,ITPR1,ITPR2,NR3C2,PI4KA,PIK3R3,PIKFYVE,PLCB1,PLCB4,PRKCE,PRKCH,SLC12A2	
Interleukin-15 signaling	2.06E00	2.14E-01	NaN	GAB2,IL2RG,STAT3	
Formation of axial mesoderm	2.06E00	2.14E-01	NaN	LEF1,SMAD3,YAP1	
Endothelin-1 Signaling	2.06E00	6.7E-02	2.887	ADCY9,BRAF,ECE1,GNA13,GNAQ,ITPR1,ITPR2,PIK3R3,PLA2G4A,PLCB1,PLCB4,PRKCE,PRKCH	
Neurexins and neuroligins	2.05E00	1.05E-01	2.449	CASK,EPB41,EPB41L2,SHANK3,SIPA1L1,SYT7	
DAG and IP3 signaling	2.05E00	1.22E-01	NaN	ADCY9,ITPR1,ITPR2,NBEA,PRKCE	
Activation of gene expression by SREBF (SREBP)	2.05E00	1.22E-01	2.236	CREBBP,NCOA2,SP1,TBL1X,TBL1XR1	
Synaptic Long Term Potentiation	2.04E00	7.58E-02	2.530	CREBBP,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PPP1R12A,PPP3CA,PRKCE,PRKCH	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	2.03E00	5.84E-02	3.638	ADAM15,AKT3,BCL2,BIRC3,BRAF,CBL,CCND1,COL4A1,COL4A2,CREBBP,CTNNA1,IL1R1,MAP2K5,NFKB1,PIK3R3,PPP3CA,RHOJ,XIAP	
P2Y Purigenic Receptor Signaling Pathway	2.02E00	7.52E-02	3.162	ADCY9,AKT3,CREBBP,GNAQ,NFKB1,PIK3R3,PLCB1,PLCB4,PRKCE,PRKCH	
Syndecan interactions	2.01E00	1.48E-01	2.000	CASK,FN1,ITGA6,ITGB1	
Integrin signaling	2.01E00	1.48E-01	2.000	FN1,PTK2,TLN1,VWF	
Cardiomyocyte Differentiation via BMP Receptors	2.01E00	1.48E-01	NaN	BMPR2,MEF2C,SMAD1,SMAD5	
EPH-Ephrin signaling	2.01E00	8.51E-02	2.828	ARHGEF7,CLTC,FYN,KALRN,MYH10,MYH9,PTK2,ROCK2	
Formation of WDR5-containing histone-modifying complexes	2E00	1.19E-01	2.236	KANSL1,KDM6A,KMT2A,KMT2C,YEATS2	
Pre-NOTCH Expression and Processing	2E00	9.21E-02	2.000	AGO2,AGO3,CCND1,CREBBP,MAML3,NOTCH4,TNRC6B	
D-myo-inositol-5-phosphate Metabolism	1.99E00	6.57E-02	3.162	DOT1L,INPP5D,PIKFYVE,PLCB1,PLCB4,PPP1R12A,PPP2R5E,PPP3CA,PTPN12,PTPRJ,PTPRM,RNGTT,SSH2	
Circadian Clock	1.98E00	1.02E-01	2.449	CREBBP,MEF2C,NCOA2,RORA,TBL1X,TBL1XR1	
Platelet Adhesion to exposed collagen	1.97E00	2E-01	NaN	FYN,ITGB1,VWF	
Death Receptor Signaling	1.96E00	8.33E-02	0.000	BCL2,BIRC3,CFLAR,MAP4K4,NFKB1,SPTAN1,TNKS,XIAP	
RHO GTPases activate PKNs	1.96E00	1.43E-01	2.000	MYH10,MYH9,PKN3,PPP1R12A	
PI3K/AKT Signaling	1.95E00	6.5E-02	1.134	AKT3,BCL2,CCND1,GAB2,GHR,IL1R1,IL2RG,INPP5D,ITGA6,ITGB1,NFKB1,PIK3R3,PPP2R5E	
Circadian Rhythm Signaling	1.94E00	5.97E-02	NaN	ADCY9,BHLHE40,BRAF,CREBBP,FYN,GNAQ,ITPR1,ITPR2,MAP2K5,PLCB1,PLCB4,PRKCE,PRKCH,RORA,RPS6KA5,RPTOR	
Salvage Pathways of Pyrimidine Ribonucleotides	1.94E00	8.25E-02	2.828	BRAF,CDK6,DYRK1A,GRK5,HIPK1,NME1,PRKCE,PRKCH	
Human Embryonic Stem Cell Pluripotency	1.93E00	6.47E-02	3.051	AKT3,APC,BMPR2,BRAF,MAP2K5,PIK3R3,PRKCE,PRKCH,SMAD1,SMAD3,SMAD5,STAT3,TGFBR2	
SUMOylation of transcription cofactors	1.92E00	1.14E-01	2.236	CREBBP,HIPK2,NCOA2,NCOR2,PHC3	
Reelin Signaling in Neurons	1.91E00	7.25E-02	2.828	AKT3,ARHGEF12,ARHGEF3,ARHGEF7,DNAH3,FYN,ITGB1,MAP2K5,PIK3R3,RAPGEF1	
p53 Signaling	1.91E00	8.16E-02	0.378	AKT3,BCL2,CCND1,HDAC9,HIPK2,PIK3R3,RB1,STAG1	
Myogenesis	1.91E00	1.38E-01	2.000	CTNNA1,MEF2C,TCF12,TCF4	
Virus Entry via Endocytic Pathways	1.9E00	7.63E-02	NaN	AP3B1,B2M,CLTC,FLNB,FYN,ITGB1,PIK3R3,PRKCE,PRKCH	
Colorectal Cancer Metastasis Signaling	1.9E00	5.9E-02	2.887	ADCY9,AKT3,APC,BRAF,CCND1,GNA13,GNAQ,LEF1,NFKB1,PIK3R3,RHOJ,SMAD3,STAT3,TCF4,TCF7L1,TGFBR2	
Cytoprotection by HMOX1	1.88E00	9.68E-02	2.449	CREBBP,NCOA2,NCOR2,STAT3,TBL1X,TBL1XR1	
Insulin Receptor Signaling	1.87E00	7.14E-02	1.897	AKT3,CBL,FYN,INPP5D,INSR,LIPE,PIK3R3,PPP1R12A,RAPGEF1,RPTOR	
Cachexia Signaling Pathway	1.87E00	5.43E-02	0.894	ADCY9,AGO2,AGO3,AKT3,BCL2,BMPR2,IGF1R,IL1R1,INSR,LIPE,MEF2C,NFKB1,PIK3R3,PRKCE,PRKCH,PSMD1,PSME4,SMAD3,STAT3,TGFBR2	
S Phase	1.86E00	8E-02	2.828	AKT3,CCND1,PDS5B,PSMD1,PSME4,RB1,SMC1A,STAG1	
Interleukin-2 family signaling	1.84E00	1.09E-01	2.236	GAB2,IL2RG,INPP5D,PIK3R3,STAT3	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	1.84E00	1.09E-01	NaN	ETS2,JARID2,PHC3,RB1,TASOR	
IL-23 Signaling Pathway	1.84E00	1.09E-01	2.236	AKT3,NFKB1,PIK3R3,RORA,STAT3	
Neuropathic Pain Signaling in Dorsal Horn Neurons	1.84E00	7.92E-02	2.828	CAMK1D,ITPR1,ITPR2,PIK3R3,PLCB1,PLCB4,PRKCE,PRKCH	
PI Metabolism	1.83E00	8.54E-02	2.646	INPP5D,MTMR3,PI4KA,PIK3R3,PIKFYVE,PLEKHA5,SBF2	
3-phosphoinositide Biosynthesis	1.82E00	6.25E-02	3.162	DOT1L,INPP5D,PI4KA,PIK3R3,PIKFYVE,PPP1R12A,PPP2R5E,PPP3CA,PTPN12,PTPRJ,PTPRM,RNGTT,SSH2	
Transcriptional Regulatory Network in Embryonic Stem Cells	1.82E00	6.71E-02	2.111	AKT3,BMPR2,IGF1R,KAT6A,PIK3R3,SMAD1,SMAD3,SMAD5,STAT3,TCF7L1,TGFBR2	
Dopamine-DARPP32 Feedback in cAMP Signaling	1.82E00	6.45E-02	2.714	ADCY9,CREBBP,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PPP1R12A,PPP2R5E,PPP3CA,PRKCE,PRKCH	
Transcriptional regulation of pluripotent stem cells	1.82E00	1.76E-01	NaN	EPAS1,PBX1,STAT3	
Mitochondrial biogenesis	1.81E00	9.38E-02	2.449	CREBBP,MEF2C,NCOA2,NRF1,TBL1X,TBL1XR1	
Signaling by NOTCH4	1.8E00	8.43E-02	2.646	CREBBP,FBXW7,FLT4,MAML3,NOTCH4,PSMD1,SMAD3	
Sumoylation Pathway	1.79E00	7.77E-02	-1.134	CREBBP,DNMT3A,ETS1,NFKB1,RHOJ,SP1,XIAP,ZEB1	
Apoptosis Signaling	1.77E00	7.69E-02	-1.890	BCL2,BIRC3,BIRC6,MAP4K4,NFKB1,PRKCE,SPTAN1,XIAP	
Mitotic Metaphase and Anaphase	1.76E00	5.96E-02	3.742	ANAPC1,CLASP1,CLASP2,DYNC1H1,DYNC1I1,PDS5B,PPP2R5E,PSMD1,PSME4,SMC1A,STAG1,TAOK1,TNPO1,XPO1	
TNFR2 Signaling	1.76E00	1.25E-01	0.000	BIRC3,MAP3K1,NFKB1,XIAP	
WNT/Ca+ pathway	1.75E00	9.09E-02	2.449	CREBBP,NFAT5,NFKB1,PLCB1,PLCB4,PPP3CA	
FGF Signaling	1.72E00	8.14E-02	2.646	AKT3,CREBBP,ITPR1,MAP3K1,PIK3R3,RPS6KA5,STAT3	
Cardiac Hypertrophy Signaling	1.72E00	5.75E-02	3.606	ADCY9,CREBBP,GNA13,GNAQ,IGF1R,MAP3K1,MAP3K3,MEF2C,PIK3R3,PLCB1,PLCB4,PPP3CA,RHOJ,ROCK2,TGFBR2	
Endocannabinoid Developing Neuron Pathway	1.71E00	7.09E-02	2.333	ADCY9,AKT3,BRAF,CCND1,CREBBP,MAP2K5,PIK3R3,RPTOR,STAT3	
Signal amplification	1.71E00	1.21E-01	2.000	GNA13,GNAQ,GNGT2,PLA2G4A	
3-phosphoinositide Degradation	1.7E00	6.22E-02	3.162	DOT1L,INPP5D,MTMR3,PIKFYVE,PPP1R12A,PPP2R5E,PPP3CA,PTPN12,PTPRJ,PTPRM,RNGTT,SSH2	
IL-27 Signaling Pathway	1.69E00	7.03E-02	1.000	AKT3,B2M,ENTPD1,IL1R1,NFKB1,PIK3R3,RORA,SMAD3,STAT3	
Signaling by ERBB2	1.69E00	1E-01	2.236	AKT3,ERBIN,FYN,PRKCE,PTPN12	
Melanoma Signaling	1.69E00	1E-01	1.342	AKT3,BRAF,CCND1,PIK3R3,RB1	
Autophagy	1.69E00	5.99E-02	0.277	AKT3,AMBRA1,BCL2,BIRC6,CREBBP,INSR,NFKB1,PIK3R3,PPP2R5E,PPP3CA,RPTOR,TRAF3,UVRAG	
RHO GTPases activate CIT	1.68E00	1.58E-01	NaN	MYH10,MYH9,PPP1R12A	
ISGylation Signaling Pathway	1.68E00	7.41E-02	0.707	ARIH1,CCND1,CREBBP,FLNB,ITGB1,NFAT5,NFKB1,XIAP	
Inhibition of Angiogenesis by TSP1	1.67E00	1.18E-01	NaN	AKT3,FYN,HSPG2,TGFBR2	
Cell Cycle: G1/S Checkpoint Regulation	1.67E00	8.7E-02	-0.816	CCND1,CDK6,HDAC4,HDAC9,RB1,SMAD3	
AMPK Signaling	1.66E00	5.79E-02	0.707	ACACA,AKT3,CCND1,CREBBP,GNA13,GNAQ,INSR,LIPE,PBRM1,PIK3R3,PPP2R5E,RPTOR,SMARCA4,SMARCC1	
α-Adrenergic Signaling	1.66E00	7.34E-02	2.449	ADCY9,GNA13,GNAQ,ITPR1,ITPR2,PHKB,PRKCE,PRKCH	
RAB GEFs exchange GTP for GDP on RABs	1.65E00	7.87E-02	2.646	AKT3,DENND1A,DENND1B,DENND4C,RIN2,SBF2,TRAPPC9	
