© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
SUMOylation of transcription cofactors	6.25E-01	2.27E-02	NaN	SUMO2	
TBC/RABGAPs	6.25E-01	2.27E-02	NaN	GABARAP	
MIF Regulation of Innate Immunity	6.25E-01	2.27E-02	NaN	MAPK3	
BER (Base Excision Repair) Pathway	6.25E-01	2.27E-02	NaN	MAPK3	
Insulin Secretion Signaling Pathway	6.24E-01	1.09E-02	NaN	MAPK3,NOTUM,SSR4	
Transcriptional regulation by RUNX1	6.22E-01	1.32E-02	NaN	CLDN5,LMO2	
Corticotropin Releasing Hormone Signaling	6.22E-01	1.32E-02	NaN	JUND,MAPK3	
Type II Diabetes Mellitus Signaling	6.18E-01	1.31E-02	NaN	MAPK3,PKM	
Arachidonic acid metabolism	6.17E-01	2.22E-02	NaN	GPX4	
SUMOylation of DNA replication proteins	6.17E-01	2.22E-02	NaN	SUMO2	
Interleukin-10 signaling	6.17E-01	2.22E-02	NaN	IL10RB	
Necroptosis Signaling Pathway	6.1E-01	1.29E-02	NaN	IFNAR1,VDAC2	
Eicosanoid Signaling	6.09E-01	1.07E-02	NaN	ETS1,MAPK3,NOTUM	
SUMOylation of RNA binding proteins	6.08E-01	2.17E-02	NaN	SUMO2	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	6.08E-01	2.17E-02	NaN	ETS2	
Role of IL-17F in Allergic Inflammatory Airway Diseases	6E-01	2.13E-02	NaN	MAPK3	
Huntington's Disease Signaling	5.98E-01	1.06E-02	NaN	CLTB,MAPK3,POLR2E	
Aryl Hydrocarbon Receptor Signaling	5.94E-01	1.26E-02	NaN	ALDH2,MAPK3	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	5.85E-01	2.04E-02	NaN	MAPK3	
PFKFB4 Signaling Pathway	5.85E-01	2.04E-02	NaN	MAPK3	
Signaling by FGFR1	5.77E-01	2E-02	NaN	MAPK3	
NR1H2 and NR1H3-mediated signaling	5.77E-01	2E-02	NaN	APOE	
Melanoma Signaling	5.77E-01	2E-02	NaN	MAPK3	
Assembly of RNA Polymerase II Complex	5.77E-01	2E-02	NaN	POLR2E	
Dermatan Sulfate Biosynthesis (Late Stages)	5.77E-01	2E-02	NaN	HS3ST1	
T Cell Exhaustion Signaling Pathway	5.72E-01	8.82E-03	-2.000	IFNAR1,IFNAR2,IL10RB,KDR,MAPK3	
Transcriptional regulation by RUNX2	5.7E-01	1.96E-02	NaN	MAPK3	
UVC-Induced MAPK Signaling	5.7E-01	1.96E-02	NaN	MAPK3	
Amyloid Processing	5.7E-01	1.96E-02	NaN	MAPK3	
B-WICH complex positively regulates rRNA expression	5.63E-01	1.92E-02	NaN	POLR2E	
Apoptotic execution phase	5.63E-01	1.92E-02	NaN	VIM	
CXCR4 Signaling	5.61E-01	1.19E-02	NaN	CXCL12,MAPK3	
Senescence Pathway	5.57E-01	1E-02	NaN	ETS1,ETS2,MAPK3	
Spliceosomal Cycle	5.56E-01	1.89E-02	NaN	SF3B6	
Chondroitin Sulfate Biosynthesis (Late Stages)	5.56E-01	1.89E-02	NaN	HS3ST1	
Ribonucleotide Reductase Signaling Pathway	5.5E-01	1.17E-02	NaN	H3-3A/H3-3B,MAPK3	
Glioblastoma Multiforme Signaling	5.5E-01	1.17E-02	NaN	MAPK3,NOTUM	
Aldosterone Signaling in Epithelial Cells	5.47E-01	1.16E-02	NaN	MAPK3,NOTUM	
Th1 and Th2 Activation Pathway	5.47E-01	1.16E-02	NaN	IFNAR1,IL10RB	
Intrinsic Pathway for Apoptosis	5.42E-01	1.82E-02	NaN	MAPK3	
Metabolism of non-coding RNA	5.42E-01	1.82E-02	NaN	SNRPB	
Amino acids regulate mTORC1	5.42E-01	1.82E-02	NaN	LAMTOR1	
Lymphotoxin β Receptor Signaling	5.42E-01	1.82E-02	NaN	MAPK3	
WNT/β-catenin Signaling	5.4E-01	1.15E-02	NaN	SOX17,SOX18	
CSDE1 Signaling Pathway	5.36E-01	1.79E-02	NaN	VIM	
SUMOylation of chromatin organization proteins	5.36E-01	1.79E-02	NaN	SUMO2	
Folate Signaling Pathway	5.36E-01	1.79E-02	NaN	MAPK3	
Oxidative Ethanol Degradation III	5.36E-01	1.79E-02	NaN	ALDH2	
EGF Signaling	5.36E-01	1.79E-02	NaN	MAPK3	
CNTF Signaling	5.29E-01	1.75E-02	NaN	MAPK3	
Role of IL-17A in Arthritis	5.29E-01	1.75E-02	NaN	MAPK3	
RHO GTPase cycle	5.26E-01	8.89E-03	-2.000	LAMTOR1,STK38,TFRC,VIM	
Protein Sorting Signaling Pathway	5.26E-01	1.12E-02	NaN	CLTB,SNX3	
Breast Cancer Regulation by Stathmin1	5.23E-01	8.42E-03	0.447	ADGRE5,MAPK3,TUBA1A,TUBB,TUBB4B	
Tumor Microenvironment Pathway	5.23E-01	1.12E-02	NaN	CXCL12,MAPK3	
Cancer Drug Resistance by Drug Efflux	5.23E-01	1.72E-02	NaN	MAPK3	
Metabolism of polyamines	5.17E-01	1.69E-02	NaN	OAZ1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	5.13E-01	1.1E-02	NaN	ATP1A2,SGPP2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	5.13E-01	1.1E-02	NaN	ATP1A2,SGPP2	
Visual phototransduction	5.11E-01	1.67E-02	NaN	TTR	
Endometrial Cancer Signaling	5.11E-01	1.67E-02	NaN	MAPK3	
Retinoic acid Mediated Apoptosis Signaling	5.11E-01	1.67E-02	NaN	IFNAR1	
NCAM signaling for neurite out-growth	5.05E-01	1.64E-02	NaN	MAPK3	
Semaphorin Signaling in Neurons	5.05E-01	1.64E-02	NaN	MAPK3	
Chondroitin Sulfate Biosynthesis	5.05E-01	1.64E-02	NaN	HS3ST1	
IL-33 Signaling Pathway	5.04E-01	1.08E-02	NaN	ICAM2,MAPK3	
CREB Signaling in Neurons	5.01E-01	8.24E-03	-2.000	ADGRE5,KDR,MAPK3,NOTUM,POLR2E	
IL-2 Signaling	4.99E-01	1.61E-02	NaN	MAPK3	
Thrombopoietin Signaling	4.93E-01	1.59E-02	NaN	MAPK3	
Dermatan Sulfate Biosynthesis	4.93E-01	1.59E-02	NaN	HS3ST1	
Myelination Signaling Pathway	4.89E-01	9.17E-03	NaN	ID2,LAMA4,MAPK3	
Mitochondrial biogenesis	4.88E-01	1.56E-02	NaN	ALAS1	
Semaphorin interactions	4.88E-01	1.56E-02	NaN	SEMA6A	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	4.86E-01	1.05E-02	NaN	APOE,MAPK3	
Hedgehog ligand biogenesis	4.82E-01	1.54E-02	NaN	NOTUM	
PXR/RXR Activation	4.82E-01	1.54E-02	NaN	ALAS1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	4.82E-01	1.54E-02	NaN	IFNAR1	
ERB2-ERBB3 Signaling	4.82E-01	1.54E-02	NaN	MAPK3	
Pyridoxal 5'-phosphate Salvage Pathway	4.82E-01	1.54E-02	NaN	MAPK3	
Leukocyte Extravasation Signaling	4.8E-01	1.04E-02	NaN	CLDN5,CXCL12	
3-phosphoinositide Degradation	4.8E-01	1.04E-02	NaN	ATP1A2,SGPP2	
Acetylcholine Receptor Signaling Pathway	4.77E-01	1.03E-02	NaN	MAPK3,NOTUM	
PPARα/RXRα Activation	4.77E-01	1.03E-02	NaN	MAPK3,NOTUM	
Endothelin-1 Signaling	4.77E-01	1.03E-02	NaN	MAPK3,NOTUM	
WNT/Ca+ pathway	4.77E-01	1.52E-02	NaN	NOTUM	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	4.76E-01	9.01E-03	NaN	CXCL12,MAPK3,NOTUM	
CD40 Signaling	4.71E-01	1.49E-02	NaN	MAPK3	
IL-17A Signaling in Airway Cells	4.71E-01	1.49E-02	NaN	MAPK3	
ERBB4 Signaling	4.66E-01	1.47E-02	NaN	MAPK3	
Synaptic Long Term Depression	4.65E-01	1.01E-02	NaN	MAPK3,NOTUM	
D-myo-inositol-5-phosphate Metabolism	4.65E-01	1.01E-02	NaN	ATP1A2,SGPP2	
Adrenomedullin signaling pathway	4.63E-01	1.01E-02	NaN	MAPK3,NOTUM	
Agrin Interactions at Neuromuscular Junction	4.61E-01	1.45E-02	NaN	MAPK3	
Role of JAK1 and JAK3 in γc Cytokine Signaling	4.61E-01	1.45E-02	NaN	MAPK3	
Phospholipases	4.61E-01	1.45E-02	NaN	NOTUM	
Superpathway of Melatonin Degradation	4.61E-01	1.45E-02	NaN	MAOA	
SPINK1 General Cancer Pathway	4.61E-01	1.45E-02	NaN	MAPK3	
Adrenergic Receptor Signaling Pathway (Enhanced)	4.6E-01	1E-02	NaN	MAOA,NOTUM	
TP53 Regulates Transcription of DNA Repair Genes	4.56E-01	1.43E-02	NaN	POLR2E	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	4.54E-01	9.9E-03	NaN	CD81,ICAM2	
Gustation Pathway	4.54E-01	9.9E-03	NaN	NOTUM,ORAI1	
Ephrin Receptor Signaling	4.54E-01	9.9E-03	NaN	CXCL12,MAPK3	
ISG15 antiviral mechanism	4.51E-01	1.41E-02	NaN	MAPK3	
Growth Hormone Signaling	4.51E-01	1.41E-02	NaN	MAPK3	
Senescence-Associated Secretory Phenotype (SASP)	4.42E-01	1.37E-02	NaN	MAPK3	
Extra-nuclear estrogen signaling	4.42E-01	1.37E-02	NaN	MAPK3	
Glioma Invasiveness Signaling	4.42E-01	1.37E-02	NaN	MAPK3	
Role of Tissue Factor in Cancer	4.41E-01	9.66E-03	NaN	KDR,MAPK3	
3-phosphoinositide Biosynthesis	4.38E-01	9.62E-03	NaN	ATP1A2,SGPP2	
IL-8 Signaling	4.33E-01	9.52E-03	NaN	KDR,MAPK3	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	4.32E-01	1.33E-02	NaN	NOTUM	
Cell surface interactions at the vascular wall	4.3E-01	9.48E-03	NaN	BSG,GRB14	
Plasma lipoprotein assembly, remodeling, and clearance	4.28E-01	1.32E-02	NaN	APOE	
SUMOylation of DNA damage response and repair proteins	4.28E-01	1.32E-02	NaN	SUMO2	
Angiopoietin Signaling	4.28E-01	1.32E-02	NaN	GRB14	
GDNF Family Ligand-Receptor Interactions	4.28E-01	1.32E-02	NaN	MAPK3	
Hypoxia Signaling in the Cardiovascular System	4.28E-01	1.32E-02	NaN	LDHA	
TREM1 Signaling	4.23E-01	1.3E-02	NaN	MAPK3	
Antiproliferative Role of Somatostatin Receptor 2	4.23E-01	1.3E-02	NaN	MAPK3	
Costimulation by the CD28 family	4.19E-01	1.28E-02	NaN	PRR5L	
NF-κB Activation by Viruses	4.19E-01	1.28E-02	NaN	MAPK3	
Neurotrophin/TRK Signaling	4.19E-01	1.28E-02	NaN	MAPK3	
Signaling by MET	4.15E-01	1.27E-02	NaN	LAMA4	
IL-3 Signaling	4.15E-01	1.27E-02	NaN	MAPK3	
Thyroid Cancer Signaling	4.15E-01	1.27E-02	NaN	MAPK3	
Role of JAK family kinases in IL-6-type Cytokine Signaling	4.15E-01	1.27E-02	NaN	MAPK3	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	4.15E-01	1.27E-02	NaN	MAPK3	
Signaling by NTRK1 (TRKA)	4.06E-01	1.23E-02	NaN	MAPK3	
Activation of anterior HOX genes in hindbrain during early embryogenesis	4.06E-01	1.23E-02	NaN	POLR2E	
Multiple Sclerosis Signaling Pathway	4.03E-01	9.01E-03	NaN	MAPK3,STK38	
FLT3 Signaling in Hematopoietic Progenitor Cells	4.02E-01	1.22E-02	NaN	MAPK3	
Estrogen-Dependent Breast Cancer Signaling	4.02E-01	1.22E-02	NaN	MAPK3	
JAK/STAT Signaling	4.02E-01	1.22E-02	NaN	MAPK3	
BEX2 Signaling Pathway	4.02E-01	1.22E-02	NaN	LMO2	
Role of NFAT in Cardiac Hypertrophy	3.99E-01	8.93E-03	NaN	MAPK3,NOTUM	
RNA polymerase II transcribes snRNA genes	3.98E-01	1.2E-02	NaN	POLR2E	
Thrombin Signaling	3.96E-01	8.89E-03	NaN	MAPK3,NOTUM	
Transcriptional regulation of white adipocyte differentiation	3.94E-01	1.19E-02	NaN	EBF1	
Role of MAPK Signaling in the Pathogenesis of Influenza	3.94E-01	1.19E-02	NaN	MAPK3	
PEDF Signaling	3.94E-01	1.19E-02	NaN	MAPK3	
LPS-stimulated MAPK Signaling	3.9E-01	1.18E-02	NaN	MAPK3	
Oxidative Stress Induced Senescence	3.86E-01	1.16E-02	NaN	MAPK3	
Platelet homeostasis	3.86E-01	1.16E-02	NaN	ORAI1	
FGF Signaling	3.86E-01	1.16E-02	NaN	MAPK3	
PDGF Signaling	3.82E-01	1.15E-02	NaN	MAPK3	
Xenobiotic Metabolism AHR Signaling Pathway	3.82E-01	1.15E-02	NaN	ALDH2	
Mitotic Metaphase and Anaphase	3.74E-01	8.51E-03	NaN	TUBA1A,TUBB4B	
Cardiac Hypertrophy Signaling (Enhanced)	3.72E-01	7.38E-03	-2.000	IFNAR1,IL10RB,MAPK3,NOTUM	
Superpathway of Inositol Phosphate Compounds	3.72E-01	8.47E-03	NaN	ATP1A2,SGPP2	
Osteoarthritis Pathway	3.72E-01	8.47E-03	NaN	ANXA2,HTRA1	
Regulation of Cellular Mechanics by Calpain Protease	3.71E-01	1.11E-02	NaN	MAPK3	
Ceramide Signaling	3.68E-01	1.1E-02	NaN	MAPK3	
Acute Myeloid Leukemia Signaling	3.68E-01	1.1E-02	NaN	MAPK3	
RANK Signaling in Osteoclasts	3.68E-01	1.1E-02	NaN	MAPK3	
BMP signaling pathway	3.68E-01	1.1E-02	NaN	MAPK3	
NER (Nucleotide Excision Repair, Enhanced Pathway)	3.68E-01	1.1E-02	NaN	POLR2E	
Orexin Signaling Pathway	3.67E-01	8.4E-03	NaN	MAPK3,NOTUM	
Cell junction organization	3.64E-01	1.09E-02	NaN	CLDN5	
ERBB Signaling	3.61E-01	1.08E-02	NaN	MAPK3	
EPH-Ephrin signaling	3.57E-01	1.06E-02	NaN	CLTB	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.57E-01	1.06E-02	NaN	MAPK3	
Non-Small Cell Lung Cancer Signaling	3.57E-01	1.06E-02	NaN	MAPK3	
Actin Cytoskeleton Signaling	3.55E-01	8.2E-03	NaN	MAPK3,PFN1	
Gene Silencing by RNA	3.54E-01	1.05E-02	NaN	POLR2E	
Prolactin Signaling	3.54E-01	1.05E-02	NaN	MAPK3	
Class B/2 (Secretin family receptors)	3.51E-01	1.04E-02	NaN	ADGRE5	
TGF-β Signaling	3.51E-01	1.04E-02	NaN	MAPK3	
Cellular response to heat stress	3.47E-01	1.03E-02	NaN	MAPK3	
Melanocyte Development and Pigmentation Signaling	3.44E-01	1.02E-02	NaN	MAPK3	
Docosahexaenoic Acid (DHA) Signaling	3.43E-01	8E-03	NaN	MAPK3,NOTUM	
FAK Signaling	3.42E-01	6.72E-03	-2.646	ADGRE5,ETS1,ETS2,IFNAR1,IL10RB,KDR,MAPK3	
Wound Healing Signaling Pathway	3.39E-01	7.94E-03	NaN	MAPK3,VIM	
Protein Kinase A Signaling	3.35E-01	7.3E-03	NaN	H3-3A/H3-3B,MAPK3,NOTUM	
Sperm Motility	3.3E-01	7.78E-03	NaN	KDR,NOTUM	
Mitotic Prophase	3.28E-01	9.71E-03	NaN	MAPK3	
G alpha (i) signalling events	3.28E-01	7.75E-03	NaN	CXCL12,RGS5	
Transport of inorganic cations/anions and amino acids/oligopeptides	3.25E-01	9.62E-03	NaN	SLC6A6	
Apoptosis Signaling	3.25E-01	9.62E-03	NaN	MAPK3	
IGF-1 Signaling	3.22E-01	9.52E-03	NaN	MAPK3	
Cardiac Hypertrophy Signaling	3.22E-01	7.66E-03	NaN	MAPK3,NOTUM	
Deubiquitination	3.19E-01	7.6E-03	NaN	SNX3,VDAC2	
PPAR Signaling	3.17E-01	9.35E-03	NaN	MAPK3	
Signaling by Rho Family GTPases	3.12E-01	7.49E-03	NaN	MAPK3,VIM	
α-Adrenergic Signaling	3.11E-01	9.17E-03	NaN	MAPK3	
Sleep REM Signaling Pathway	3.05E-01	9.01E-03	NaN	MAPK3	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	3.03E-01	8.93E-03	NaN	SUMO2	
Prostate Cancer Signaling	2.97E-01	8.77E-03	NaN	MAPK3	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	2.97E-01	8.77E-03	NaN	MAPK3	
SRP-dependent cotranslational protein targeting to membrane	2.95E-01	8.7E-03	NaN	SSR4	
Sleep NREM Signaling Pathway	2.95E-01	8.7E-03	NaN	MAPK3	
Regulation of Actin-based Motility by Rho	2.95E-01	8.7E-03	NaN	PFN1	
Chronic Myeloid Leukemia Signaling	2.93E-01	7.19E-03	NaN	MAPK3,NOTUM	
Amyotrophic Lateral Sclerosis Signaling	2.92E-01	8.62E-03	NaN	SSR4	
Bladder Cancer Signaling	2.92E-01	8.62E-03	NaN	MAPK3	
Neuregulin Signaling	2.89E-01	8.55E-03	NaN	MAPK3	
PAK Signaling	2.89E-01	8.55E-03	NaN	MAPK3	
Fc Epsilon RI Signaling	2.87E-01	8.47E-03	NaN	MAPK3	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	2.87E-01	8.47E-03	NaN	NOTUM	
Regulation of lipid metabolism by PPARalpha	2.84E-01	8.4E-03	NaN	ALAS1	
Cholecystokinin/Gastrin-mediated Signaling	2.84E-01	8.4E-03	NaN	MAPK3	
MSP-RON Signaling in Macrophages Pathway	2.84E-01	8.4E-03	NaN	MAPK3	
NGF Signaling	2.82E-01	8.33E-03	NaN	MAPK3	
p38 MAPK Signaling	2.82E-01	8.33E-03	NaN	H3-3A/H3-3B	
Renin-Angiotensin Signaling	2.8E-01	8.26E-03	NaN	MAPK3	
Neuroprotective Role of THOP1 in Alzheimer's Disease	2.77E-01	8.2E-03	NaN	HTRA1	
IL-15 Production	2.75E-01	8.13E-03	NaN	KDR	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	2.72E-01	8.06E-03	NaN	MAPK3	
RHOA Signaling	2.72E-01	8.06E-03	NaN	PFN1	
Glioma Signaling	2.7E-01	8E-03	NaN	MAPK3	
Pancreatic Adenocarcinoma Signaling	2.68E-01	7.94E-03	NaN	MAPK3	
Gαs Signaling	2.68E-01	7.94E-03	NaN	MAPK3	
GP6 Signaling Pathway	2.66E-01	7.87E-03	NaN	LAMA4	
Endocannabinoid Developing Neuron Pathway	2.66E-01	7.87E-03	NaN	MAPK3	
G Beta Gamma Signaling	2.61E-01	7.75E-03	NaN	MAPK3	
IL-6 Signaling	2.61E-01	7.75E-03	NaN	MAPK3	
fMLP Signaling in Neutrophils	2.57E-01	7.63E-03	NaN	MAPK3	
GABA Receptor Signaling	2.55E-01	7.58E-03	NaN	GABARAP	
Gα12/13 Signaling	2.52E-01	7.52E-03	NaN	MAPK3	
CCR3 Signaling in Eosinophils	2.5E-01	7.46E-03	NaN	MAPK3	
Complement cascade	2.48E-01	7.41E-03	NaN	CD81	
Autism Signaling Pathway	2.48E-01	6.49E-03	NaN	ALDH2,MAPK3	
RAC Signaling	2.44E-01	7.3E-03	NaN	MAPK3	
Adipogenesis pathway	2.4E-01	7.19E-03	NaN	EBF1	
Synaptogenesis Signaling Pathway	2.39E-01	6.35E-03	NaN	APOE,MAPK3	
CGAS-STING Signaling Pathway	2.38E-01	7.14E-03	NaN	MAP1LC3A	
Gαi Signaling	2.38E-01	7.14E-03	NaN	MAPK3	
Insulin Receptor Signaling	2.38E-01	7.14E-03	NaN	MAPK3	
Neuroinflammation Signaling Pathway	2.36E-01	6.31E-03	NaN	CXCL12,MAPK3	
Apelin Endothelial Signaling Pathway	2.36E-01	7.09E-03	NaN	MAPK3	
Hereditary Breast Cancer Signaling	2.34E-01	7.04E-03	NaN	POLR2E	
C-type lectin receptors (CLRs)	2.29E-01	6.9E-03	NaN	ICAM2	
Glutaminergic Receptor Signaling Pathway (Enhanced)	2.26E-01	6.15E-03	NaN	MAPK3,NOTUM	
Cellular Effects of Sildenafil (Viagra)	2.2E-01	6.67E-03	NaN	NOTUM	
Semaphorin Neuronal Repulsive Signaling Pathway	2.2E-01	6.67E-03	NaN	SEMA6A	
Factors Promoting Cardiogenesis in Vertebrates	2.14E-01	6.54E-03	NaN	NOTUM	
Relaxin Signaling	2.11E-01	6.45E-03	NaN	MAPK3	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	2.09E-01	6.41E-03	NaN	MAPK3	
eNOS Signaling	2.09E-01	6.41E-03	NaN	KDR	
Fcgamma receptor (FCGR) dependent phagocytosis	2.08E-01	6.37E-03	NaN	MAPK3	
Ovarian Cancer Signaling	2.06E-01	6.33E-03	NaN	MAPK3	
Microautophagy Signaling Pathway	2.03E-01	6.25E-03	NaN	MAP1LC3A	
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.98E-01	6.13E-03	NaN	MAPK3	
Oxytocin in Brain Signaling Pathway	-0E00	5.03E-03	NaN	MAPK3	
Oxytocin Signaling Pathway	-0E00	3.55E-03	NaN	MAPK3	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	4.95E-03	NaN	MAPK3	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	-0E00	3.25E-03	NaN	MAPK3	
Natural Killer Cell Signaling	-0E00	5.05E-03	NaN	MAPK3	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	3.15E-03	NaN	GPX4,PRR5L	
Cachexia Signaling Pathway	-0E00	2.72E-03	NaN	MAPK3	
TCF dependent signaling in response to WNT	-0E00	5.03E-03	NaN	SOX17	
Fc epsilon receptor (FCERI) signaling	-0E00	4.85E-03	NaN	MAPK3	
Class A/1 (Rhodopsin-like receptors)	-0E00	3.15E-03	NaN	CXCL12	
G alpha (q) signalling events	-0E00	5.75E-03	NaN	RGS5	
RAF/MAP kinase cascade	-0E00	3.82E-03	NaN	MAPK3	
Expression and translocation of olfactory receptors	-0E00	2.51E-03	NaN	EBF1	
Signaling by the B Cell Receptor (BCR)	-0E00	5.88E-03	NaN	ORAI1	
Ion channel transport	-0E00	5.46E-03	NaN	ATP1A2	
Hepatic Cholestasis	-0E00	4.48E-03	NaN	MAPK3	
FXR/RXR Activation	-0E00	5.35E-03	NaN	APOE	
BBSome Signaling Pathway	-0E00	4.09E-03	NaN	ADGRE5,CXCL12	
Tight Junction Signaling	-0E00	5.56E-03	NaN	CLDN5	
RAR Activation	-0E00	2.33E-03	NaN	MAPK3	
Erythropoietin Signaling Pathway	-0E00	5.68E-03	NaN	MAPK3	
Role of NFAT in Regulation of the Immune Response	-0E00	1.93E-03	NaN	MAPK3,ORAI1	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	ORAI1	
IL-17 Signaling	-0E00	5.35E-03	NaN	MAPK3	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	3.29E-03	NaN	CLTB,MAPK3	
T Helper Cell Differentiation	-0E00	2.12E-03	NaN	IL10RB	
IL-15 Signaling	-0E00	1.9E-03	NaN	MAPK3	
Dendritic Cell Maturation	-0E00	5.03E-03	NaN	IFNAR1,MAPK3,NOTUM	
Molecular Mechanisms of Cancer	-0E00	4.67E-03	-2.000	ADGRE5,IFNAR1,IL10RB,MAPK3	
HMGB1 Signaling	-0E00	5.99E-03	NaN	MAPK3	
GNRH Signaling	-0E00	5.24E-03	NaN	MAPK3	
Human Embryonic Stem Cell Pluripotency	-0E00	4.98E-03	NaN	ID2	
p70S6K Signaling	-0E00	3.45E-03	NaN	MAPK3,NOTUM	
Colorectal Cancer Metastasis Signaling	-0E00	3.69E-03	NaN	MAPK3	
Systemic Lupus Erythematosus Signaling	-0E00	1.88E-03	NaN	MAPK3,SNRPB	
AMPK Signaling	-0E00	4.13E-03	NaN	ORAI1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	-0E00	4.39E-03	NaN	MAPK3	
Phospholipase C Signaling	-0E00	8.93E-04	NaN	MAPK3	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	2.16E-03	NaN	MAPK3	
NUR77 Signaling in T Lymphocytes	-0E00	1.95E-03	NaN	MAPK3	
PKCθ Signaling in T Lymphocytes	-0E00	1.79E-03	NaN	MAPK3	
PI3K Signaling in B Lymphocytes	-0E00	5.09E-03	NaN	CD81,MAPK3,NOTUM	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	5.38E-03	NaN	NOTUM	
Transcriptional Regulatory Network in Embryonic Stem Cells	-0E00	6.1E-03	NaN	MAPK3	
Netrin Signaling	-0E00	5.78E-03	NaN	MAPK3	
Gαq Signaling	-0E00	5.88E-03	NaN	MAPK3	
Protein Ubiquitination Pathway	-0E00	3.66E-03	NaN	USP53	
IL-4 Signaling	-0E00	5.2E-03	NaN	MAOA,MAPK3,PRR5L	
B Cell Receptor Signaling	-0E00	4.73E-03	NaN	EBF1,ETS1,MAPK3	
cAMP-mediated signaling	-0E00	4.24E-03	NaN	MAPK3	
NF-κB Signaling	-0E00	1.75E-03	NaN	KDR	
T Cell Receptor Signaling	-0E00	1.62E-03	NaN	MAPK3	
G-Protein Coupled Receptor Signaling	-0E00	2.84E-03	NaN	ADGRE5,MAPK3	
Phagosome Formation	-0E00	2.87E-03	NaN	ADGRE5,MAPK3	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	3.11E-03	NaN	MAPK3,ORAI1	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	4.15E-03	NaN	IFNAR1,IFNAR2,MAPK3	
Calcium Signaling	-0E00	4.55E-03	NaN	MAPK3	
