© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Mitotic Prometaphase	1.35E00	2.46E-02	2.236	CLIP1,DYNLL1,HSP90AA1,NUDC,TUBA1A	
Role of MAPK Signaling in the Pathogenesis of Influenza	1.34E00	3.57E-02	NaN	PNPLA2,RAP1A,RRAS	
Cell Cycle Checkpoints	1.33E00	2.21E-02	2.449	CDKN1A,CDKN1B,CLIP1,DYNLL1,NUDC,SEM1	
LPS-stimulated MAPK Signaling	1.32E00	3.53E-02	NaN	NFKBIA,RAP1A,RRAS	
BAG2 Signaling Pathway	1.32E00	3.53E-02	NaN	CDKN1A,HSP90AA1,SEM1	
G alpha (s) signalling events	1.3E00	2.76E-02	2.000	ADM,GNG11,GNG5,PDE2A	
Cell Cycle Regulation by BTG Family Proteins	1.3E00	5.26E-02	NaN	BTG2,PPP2R2D	
Eicosanoid Signaling	1.28E00	2.14E-02	2.449	GNG11,GNG5,HSPB1,PNPLA2,RAP1A,RRAS	
Integrin Signaling	1.28E00	2.36E-02	2.236	MYL12A,MYL12B,RAP1A,RHOC,RRAS	
Inhibition of Matrix Metalloproteases	1.28E00	5.13E-02	NaN	MMP15,TIMP3	
RAR Activation	1.27E00	1.86E-02	2.828	CDKN1A,CDKN1B,CDKN2B,KLF2,PDE2A,RHOC,SMARCA2,STRA6	
Regulation of Cellular Mechanics by Calpain Protease	1.26E00	3.33E-02	NaN	CDKN1B,RAP1A,RRAS	
Pyruvate Fermentation to Lactate	1.25E00	1.67E-01	NaN	LDHA	
Autophagy	1.24E00	2.3E-02	1.000	Calm1 (includes others),CDKN1B,GABARAPL2,PPP2R2D,SLC7A5	
Actin Nucleation by ARP-WASP Complex	1.23E00	3.23E-02	NaN	RAP1A,RHOC,RRAS	
IL-10 Signaling	1.22E00	2.6E-02	1.000	BCL2L1,CDKN1A,DDIT4,NFKBIA	
EPH-Ephrin signaling	1.22E00	3.19E-02	NaN	MYL12A,MYL12B,MYL6	
Non-Small Cell Lung Cancer Signaling	1.22E00	3.19E-02	NaN	HDAC9,RAP1A,RRAS	
Cachexia Signaling Pathway	1.2E00	1.9E-02	1.890	DDIT4,HSP90AA1,HSP90AB1,HSP90B1,IGF1R,PNPLA2,S1PR1	
Signaling by Insulin receptor	1.2E00	4.65E-02	NaN	ATP6V0E1,ATP6V1G1	
Vasopressin regulates renal water homeostasis via Aquaporins	1.2E00	4.65E-02	NaN	GNG11,GNG5	
Class B/2 (Secretin family receptors)	1.19E00	3.12E-02	NaN	ADM,GNG11,GNG5	
Transcriptional regulation by RUNX3	1.19E00	3.12E-02	NaN	CCN2,CDKN1A,SEM1	
IL-1 Signaling	1.19E00	3.12E-02	NaN	GNG11,GNG5,NFKBIA	
TGF-β Signaling	1.19E00	3.12E-02	NaN	PMEPA1,RAP1A,RRAS	
Ovarian Cancer Signaling	1.19E00	2.53E-02	NaN	GJA1,HDAC9,RAP1A,RRAS	
Ceramide Degradation	1.19E00	1.43E-01	NaN	ACER2	
Molecular Mechanisms of Cancer	1.18E00	1.52E-02	2.496	BCL2L1,CDKN1A,CDKN2B,GNG11,GNG5,HDAC9,MMP15,NFKBIA,RALBP1,RAP1A,RHOC,RRAS,S1PR1	
UVA-Induced MAPK Signaling	1.17E00	3.06E-02	NaN	BCL2L1,RAP1A,RRAS	
Carboxyterminal post-translational modifications of tubulin	1.17E00	4.44E-02	NaN	TTLL7,TUBA1A	
GPER1 signaling	1.17E00	4.44E-02	NaN	GNG11,GNG5	
Apelin Cardiomyocyte Signaling Pathway	1.16E00	3.03E-02	NaN	MYL12A,MYL12B,MYL6	
ATM Signaling	1.15E00	3E-02	NaN	CDKN1A,NFKBIA,PPP2R2D	
HOTAIR Regulatory Pathway	1.15E00	2.45E-02	0.000	CDKN1A,MMP15,NFKBIA,RHOC	
iNOS Signaling	1.13E00	4.26E-02	NaN	Calm1 (includes others),NFKBIA	
Mitotic Metaphase and Anaphase	1.13E00	2.13E-02	2.236	CLIP1,DYNLL1,NUDC,SEM1,TUBA1A	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	1.13E00	1.95E-02	2.449	Calm1 (includes others),MMP15,NFKBIA,RAP1A,RHOC,RRAS	
Integration of energy metabolism	1.12E00	2.91E-02	NaN	GNG11,GNG5,RAP1A	
Cardiac Hypertrophy Signaling (Enhanced)	1.12E00	1.66E-02	2.333	Calm1 (includes others),GNG11,GNG5,HDAC9,HSPB1,IGF1R,PDE2A,RAP1A,RRAS	
HMGB1 Signaling	1.12E00	2.4E-02	2.000	PLAT,RAP1A,RHOC,RRAS	
G alpha (z) signalling events	1.12E00	4.17E-02	NaN	GNG11,GNG5	
Apelin Muscle Signaling Pathway	1.12E00	4.17E-02	NaN	GNG11,GNG5	
Orexin Signaling Pathway	1.11E00	2.1E-02	2.236	ATP6V0E1,ATP6V1G1,Calm1 (includes others),GNG11,GNG5	
Germ Cell-Sertoli Cell Junction Signaling	1.1E00	2.35E-02	NaN	RAP1A,RHOC,RRAS,TUBA1A	
Serotonin Receptor Signaling	1.09E00	1.71E-02	2.121	Calm1 (includes others),GNG11,GNG5,NFKBIA,PNPLA2,RAP1A,RHOC,RRAS	
AMPK Signaling	1.09E00	2.07E-02	NaN	CDKN1A,GNG11,GNG5,PPP2R2D,SMARCA2	
Post-translational protein phosphorylation	1.08E00	2.8E-02	NaN	HSP90B1,PDIA6,PNPLA2	
RHO GTPases Activate Rhotekin and Rhophilins	1.08E00	1.11E-01	NaN	RHOC	
Sphingosine and Sphingosine-1-phosphate Metabolism	1.08E00	1.11E-01	NaN	ACER2	
Chaperone Mediated Autophagy Signaling Pathway	1.08E00	1.57E-02	0.632	ATP6V0E1,ATP6V1G1,HSP90AA1,HSP90AB1,HSP90B1,IGF1R,MMP15,NFKBIA,STIP1,TPT1	
Actin Cytoskeleton Signaling	1.07E00	2.05E-02	2.236	MYL12A,MYL12B,MYL6,RAP1A,RRAS	
UVC-Induced MAPK Signaling	1.07E00	3.92E-02	NaN	RAP1A,RRAS	
Erythropoietin Signaling Pathway	1.06E00	2.27E-02	1.000	BCL2L1,NFKBIA,RAP1A,RRAS	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	1.04E00	1E-01	NaN	TSC22D1	
Ketone body metabolism	1.04E00	1E-01	NaN	HMGCS2	
Prostanoid Biosynthesis	1.04E00	1E-01	NaN	PTGES3	
Gap Junction Signaling	1.04E00	1.85E-02	2.449	Calm1 (includes others),CDKN1B,GJA1,RAP1A,RRAS,TUBA1A	
Tumor Microenvironment Pathway	1.04E00	2.23E-02	2.000	CXCL12,MMP15,RAP1A,RRAS	
Myelination Signaling Pathway	1.03E00	1.83E-02	2.449	Calm1 (includes others),DLC1,HDAC9,IGF1R,RAP1A,RRAS	
Intrinsic Pathway for Apoptosis	1.02E00	3.64E-02	NaN	BCL2L1,DYNLL1	
The citric acid (TCA) cycle and respiratory electron transport	1.02E00	3.64E-02	NaN	BSG,LDHA	
Amino acids regulate mTORC1	1.02E00	3.64E-02	NaN	ATP6V0E1,ATP6V1G1	
Lymphotoxin β Receptor Signaling	1.02E00	3.64E-02	NaN	BCL2L1,NFKBIA	
Ion channel transport	1.01E00	2.19E-02	2.000	ATP6V0E1,ATP6V1G1,SGK1,TSC22D3	
Signaling by ROBO receptors	1E00	2.59E-02	NaN	CXCL12,NRP1,SEM1	
DNA Damage/Telomere Stress Induced Senescence	1E00	3.57E-02	NaN	CDKN1A,CDKN1B	
Folate Signaling Pathway	1E00	3.57E-02	NaN	CDKN1A,CDKN1B	
SUMOylation of immune response proteins	1E00	9.09E-02	NaN	NFKBIA	
Ketogenesis	1E00	9.09E-02	NaN	HMGCS2	
Dolichyl-diphosphooligosaccharide Biosynthesis	1E00	9.09E-02	NaN	DPM3	
CD27 Signaling in Lymphocytes	9.89E-01	3.51E-02	NaN	BCL2L1,NFKBIA	
CNTF Signaling	9.89E-01	3.51E-02	NaN	RAP1A,RRAS	
Cholecystokinin/Gastrin-mediated Signaling	9.79E-01	2.52E-02	NaN	RAP1A,RHOC,RRAS	
Iron uptake and transport	9.77E-01	3.45E-02	NaN	ATP6V0E1,ATP6V1G1	
Role of CHK Proteins in Cell Cycle Checkpoint Control	9.77E-01	3.45E-02	NaN	CDKN1A,PPP2R2D	
Triacylglycerol Degradation	9.77E-01	3.45E-02	NaN	MGLL,PNPLA2	
Cancer Drug Resistance by Drug Efflux	9.77E-01	3.45E-02	NaN	RAP1A,RRAS	
RAF/MAP kinase cascade	9.75E-01	1.91E-02	2.236	DUSP6,RAP1A,RASGRP3,SEM1,SPRED2	
NOD1/2 Signaling Pathway	9.71E-01	2.12E-02	1.000	HSP90AA1,HSP90AB1,HSP90B1,NFKBIA	
Sphingosine-1-phosphate Signaling	9.71E-01	2.5E-02	NaN	ACER2,RHOC,S1PR1	
Tryptophan catabolism	9.65E-01	8.33E-02	NaN	SLC7A5	
GABA receptor activation	9.52E-01	3.33E-02	NaN	GNG11,GNG5	
Endometrial Cancer Signaling	9.52E-01	3.33E-02	NaN	RAP1A,RRAS	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	9.41E-01	2.06E-02	NaN	CCN2,IGF1R,KDR,MYL6	
Xenobiotic Metabolism CAR Signaling Pathway	9.41E-01	2.06E-02	NaN	HSP90AA1,HSP90AB1,HSP90B1,PPP2R2D	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	9.4E-01	2.42E-02	NaN	HSP90B1,PDIA6,PNPLA2	
Trafficking and processing of endosomal TLR	9.32E-01	7.69E-02	NaN	HSP90B1	
Dissolution of Fibrin Clot	9.32E-01	7.69E-02	NaN	PLAT	
L1CAM interactions	9.32E-01	2.4E-02	NaN	DPYSL2,NRP1,TUBA1A	
IL-2 Signaling	9.29E-01	3.23E-02	NaN	RAP1A,RRAS	
Gαs Signaling	9.24E-01	2.38E-02	NaN	GNG11,GNG5,RAP1A	
Thrombopoietin Signaling	9.17E-01	3.17E-02	NaN	RAP1A,RRAS	
Adrenomedullin signaling pathway	9.12E-01	2.01E-02	2.000	ADM,Calm1 (includes others),RAP1A,RRAS	
TR/RXR Activation	9.09E-01	2.34E-02	NaN	ENO1,KLF9,THRA	
Aspirin ADME	9.02E-01	7.14E-02	NaN	BSG	
Mevalonate Pathway I	9.02E-01	7.14E-02	NaN	HMGCS2	
ILK Signaling	9E-01	1.99E-02	NaN	FERMT2,MYL6,PPP2R2D,RHOC	
CREB Signaling in Neurons	8.97E-01	1.48E-02	2.449	Calm1 (includes others),GNG11,GNG5,IGF1R,KDR,POLR2K,RAP1A,RRAS,S1PR1	
Macroautophagy	8.95E-01	3.08E-02	NaN	DYNLL1,GABARAPL2	
Induction of Apoptosis by HIV1	8.95E-01	3.08E-02	NaN	BCL2L1,NFKBIA	
Degradation of the extracellular matrix	8.85E-01	3.03E-02	NaN	BSG,MMP15	
Cilium Assembly	8.83E-01	1.96E-02	NaN	CCT7,DYNLL1,HSP90AA1,TUBA1A	
Synaptic Long Term Potentiation	8.81E-01	2.27E-02	NaN	Calm1 (includes others),RAP1A,RRAS	
HGF Signaling	8.81E-01	2.27E-02	NaN	CDKN1A,RAP1A,RRAS	
YAP1- and WWTR1 (TAZ)-stimulated gene expression	8.74E-01	6.67E-02	NaN	CCN2	
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	8.74E-01	6.67E-02	NaN	PTGES3	
Collagen biosynthesis and modifying enzymes	8.74E-01	2.99E-02	NaN	P4HA1,SERPINH1	
ERBB4 Signaling	8.64E-01	2.94E-02	NaN	RAP1A,RRAS	
Remodeling of Epithelial Adherens Junctions	8.64E-01	2.94E-02	NaN	CLIP1,TUBA1A	
Agrin Interactions at Neuromuscular Junction	8.53E-01	2.9E-02	NaN	RAP1A,RRAS	
Role of JAK1 and JAK3 in γc Cytokine Signaling	8.53E-01	2.9E-02	NaN	RAP1A,RRAS	
DHCR24 Signaling Pathway	8.46E-01	2.19E-02	NaN	RAP1A,RRAS,THRA	
RAC Signaling	8.46E-01	2.19E-02	NaN	MCF2L,RAP1A,RRAS	
White Adipose Tissue Browning Pathway	8.39E-01	2.17E-02	NaN	KDR,LDHA,THRA	
Adipogenesis pathway	8.33E-01	2.16E-02	NaN	HDAC9,SAP18,TXNIP	
Insulin Receptor Signaling	8.26E-01	2.14E-02	NaN	RAP1A,RRAS,SGK1	
MSP-RON Signaling in Cancer Cells Pathway	8.26E-01	2.14E-02	NaN	NFKBIA,RAP1A,RRAS	
ERK/MAPK Signaling	8.25E-01	1.86E-02	1.000	DUSP6,HSPB1,RAP1A,RRAS	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	8.24E-01	5.88E-02	NaN	IGF1R	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	8.24E-01	5.88E-02	NaN	ITPKB	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	8.24E-01	5.88E-02	NaN	ITPKB	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	8.01E-01	5.56E-02	NaN	HMGCS2	
Cellular response to hypoxia	7.96E-01	2.67E-02	NaN	HIGD1A,SEM1	
GDNF Family Ligand-Receptor Interactions	7.87E-01	2.63E-02	NaN	RAP1A,RRAS	
Macropinocytosis Signaling	7.87E-01	2.63E-02	NaN	RAP1A,RRAS	
Metabolism of cofactors	7.79E-01	5.26E-02	NaN	HSP90AA1	
FOXO-mediated transcription	7.79E-01	5.26E-02	NaN	TXNIP	
Endocannabinoid Neuronal Synapse Pathway	7.7E-01	2.01E-02	NaN	GNG11,GNG5,MGLL	
Neutrophil degranulation	7.7E-01	1.47E-02	2.646	DYNLL1,HSP90AA1,HSP90AB1,NDUFC2,PGLYRP1,RAP1A,RNASET2	
Signaling by NOTCH1	7.69E-01	2.56E-02	NaN	DLL4,HDAC9	
VDR/RXR Activation	7.69E-01	2.56E-02	NaN	CDKN1A,CDKN1B	
IL-3 Signaling	7.61E-01	2.53E-02	NaN	RAP1A,RRAS	
Renal Cell Carcinoma Signaling	7.61E-01	2.53E-02	NaN	RAP1A,RRAS	
Thyroid Cancer Signaling	7.61E-01	2.53E-02	NaN	RAP1A,RRAS	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	7.61E-01	2.53E-02	NaN	NFKBIA,PNPLA2	
Role of BRCA1 in DNA Damage Response	7.52E-01	2.5E-02	NaN	CDKN1A,SMARCA2	
Synaptogenesis Signaling Pathway	7.39E-01	1.59E-02	2.236	Calm1 (includes others),LRP8,RAP1A,RASGRP2,RRAS	
FLT3 Signaling in Hematopoietic Progenitor Cells	7.36E-01	2.44E-02	NaN	RAP1A,RRAS	
Signaling by NOTCH4	7.28E-01	2.41E-02	NaN	DLL4,SEM1	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	7.25E-01	1.69E-02	0.000	GJA1,PPP2R2D,RAP1A,RRAS	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	7.22E-01	4.55E-02	NaN	SEC61G	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	7.22E-01	4.55E-02	NaN	ITPKB	
Integrin cell surface interactions	7.12E-01	2.35E-02	NaN	BSG,KDR	
RAF-independent MAPK1/3 activation	7.04E-01	4.35E-02	NaN	DUSP6	
Apelin Cardiac Fibroblast Signaling Pathway	7.04E-01	4.35E-02	NaN	CCN2	
HEY1 Signaling Pathway	7.03E-01	1.86E-02	NaN	CDKN1A,DLL4,MMP15	
Pulmonary Fibrosis Idiopathic Signaling Pathway	6.98E-01	1.53E-02	2.236	CCN2,CXCL12,MMP15,RAP1A,RRAS	
PDGF Signaling	6.97E-01	2.3E-02	NaN	RAP1A,RRAS	
Sertoli Cell-Sertoli Cell Junction Signaling	6.95E-01	1.65E-02	2.000	GJA1,RAP1A,RRAS,TUBA1A	
S100 Family Signaling Pathway	6.94E-01	1.3E-02	1.265	BSG,CACYBP,Calm1 (includes others),CDKN1A,DLC1,MMP15,PLAT,S100A13,S1PR1,Tpm4	
RAS processing	6.88E-01	4.17E-02	NaN	BCL2L1	
Transcriptional Regulatory Network in Embryonic Stem Cells	6.87E-01	1.83E-02	NaN	IGF1R,RAP1A,RRAS	
Opioid Signalling	6.75E-01	2.22E-02	NaN	GNG11,GNG5	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	6.73E-01	1.5E-02	NaN	Calm1 (includes others),CXCL12,NFKBIA,RAP1A,RRAS	
Cholesterol biosynthesis	6.72E-01	4E-02	NaN	PLPP6	
KEAP1-NFE2L2 pathway	6.68E-01	2.2E-02	NaN	CDKN1A,SEM1	
Factors involved in megakaryocyte development and platelet production	6.68E-01	2.2E-02	NaN	CABLES1,MAFF	
Acute Myeloid Leukemia Signaling	6.68E-01	2.2E-02	NaN	RAP1A,RRAS	
RANK Signaling in Osteoclasts	6.68E-01	2.2E-02	NaN	Calm1 (includes others),NFKBIA	
BMP signaling pathway	6.68E-01	2.2E-02	NaN	RAP1A,RRAS	
NER (Nucleotide Excision Repair, Enhanced Pathway)	6.68E-01	2.2E-02	NaN	POLE4,POLR2K	
ABRA Signaling Pathway	6.61E-01	2.17E-02	NaN	CCN2,Tpm4	
MAPK6/MAPK4 signaling	6.61E-01	2.17E-02	NaN	HSPB1,SEM1	
Signaling by the B Cell Receptor (BCR)	6.57E-01	1.76E-02	NaN	NFKBIA,RASGRP3,SEM1	
ERBB Signaling	6.54E-01	2.15E-02	NaN	RAP1A,RRAS	
Glycolysis I	6.43E-01	3.7E-02	NaN	ENO1	
Gluconeogenesis I	6.43E-01	3.7E-02	NaN	ENO1	
Gene Silencing by RNA	6.41E-01	2.11E-02	NaN	HSP90AA1,POLR2K	
Prolactin Signaling	6.41E-01	2.11E-02	NaN	RAP1A,RRAS	
G alpha (q) signalling events	6.37E-01	1.72E-02	NaN	GNG11,GNG5,RGS5	
G alpha (i) signalling events	6.35E-01	1.55E-02	2.000	CXCL12,GNG11,GNG5,RGS5	
Death Receptor Signaling	6.34E-01	2.08E-02	NaN	HSPB1,NFKBIA	
SUMOylation of intracellular receptors	6.29E-01	3.57E-02	NaN	THRA	
Nucleotide Excision Repair	6.27E-01	2.06E-02	NaN	POLE4,POLR2K	
Melanocyte Development and Pigmentation Signaling	6.21E-01	2.04E-02	NaN	RAP1A,RRAS	
mRNA Capping	6.16E-01	3.45E-02	NaN	POLR2K	
Superpathway of Cholesterol Biosynthesis	6.16E-01	3.45E-02	NaN	HMGCS2	
Glycerophospholipid biosynthesis	6.15E-01	2.02E-02	NaN	MGLL,PNPLA2	
p75 NTR receptor-mediated signalling	6.08E-01	2E-02	NaN	MCF2L,NFKBIA	
Circadian Rhythm Signaling	5.98E-01	1.49E-02	NaN	GNG11,GNG5,RAP1A,RRAS	
Beta-catenin independent WNT signaling	5.96E-01	1.96E-02	NaN	GNG11,GNG5	
COPI-mediated anterograde transport	5.96E-01	1.96E-02	NaN	DYNLL1,TUBA1A	
Asparagine N-linked glycosylation	5.91E-01	3.23E-02	NaN	CALR	
Potassium Channels	5.9E-01	1.94E-02	NaN	GNG11,GNG5	
Mitotic Prophase	5.9E-01	1.94E-02	NaN	ARPP19,PPP2R2D	
Sumoylation Pathway	5.9E-01	1.94E-02	NaN	NFKBIA,RHOC	
Acute Phase Response Signaling	5.88E-01	1.62E-02	NaN	NFKBIA,RAP1A,RRAS	
Transport of inorganic cations/anions and amino acids/oligopeptides	5.84E-01	1.92E-02	NaN	SLC1A1,SLC7A5	
Mouse Embryonic Stem Cell Pluripotency	5.84E-01	1.92E-02	NaN	RAP1A,RRAS	
RIPK1-mediated regulated necrosis	5.79E-01	3.12E-02	NaN	HSP90AA1	
TNFR2 Signaling	5.79E-01	3.12E-02	NaN	NFKBIA	
Activation of Matrix Metalloproteinases	5.67E-01	3.03E-02	NaN	MMP15	
Activation of the pre-replicative complex	5.67E-01	3.03E-02	NaN	POLE4	
Paxillin Signaling	5.67E-01	1.87E-02	NaN	RAP1A,RRAS	
PD-1, PD-L1 cancer immunotherapy pathway	5.67E-01	1.87E-02	NaN	BCL2L1,CDKN1B	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	5.63E-01	1.57E-02	NaN	NFKBIA,RAP1A,RHOC	
Signaling by NOTCH2	5.56E-01	2.94E-02	NaN	DLL4	
Oncogene Induced Senescence	5.56E-01	2.94E-02	NaN	CDKN2B	
Triglyceride metabolism	5.56E-01	2.94E-02	NaN	MGLL	
4-1BB Signaling in T Lymphocytes	5.56E-01	2.94E-02	NaN	NFKBIA	
Inhibition of Angiogenesis by TSP1	5.56E-01	2.94E-02	NaN	KDR	
Endothelin-1 Signaling	5.51E-01	1.55E-02	NaN	PNPLA2,RAP1A,RRAS	
Xenobiotic Metabolism PXR Signaling Pathway	5.47E-01	1.54E-02	NaN	HSP90AA1,HSP90AB1,HSP90B1	
Transcriptional Regulation by NPAS4	5.46E-01	2.86E-02	NaN	PLK2	
Coagulation System	5.46E-01	2.86E-02	NaN	PLAT	
Nucleotide Excision Repair Pathway	5.46E-01	2.86E-02	NaN	POLR2K	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	5.4E-01	1.79E-02	NaN	POLE4,SEM1	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	5.35E-01	2.78E-02	NaN	CDKN1A	
FLT3 Signaling	5.35E-01	2.78E-02	NaN	CDKN1B	
MIF-mediated Glucocorticoid Regulation	5.35E-01	2.78E-02	NaN	NFKBIA	
Hedgehog 'off' state	5.34E-01	1.77E-02	NaN	SEM1,TUBA1A	
Antioxidant Action of Vitamin C	5.29E-01	1.75E-02	NaN	NFKBIA,PNPLA2	
TWEAK Signaling	5.26E-01	2.7E-02	NaN	NFKBIA	
Sleep NREM Signaling Pathway	5.24E-01	1.74E-02	NaN	RAP1A,RRAS	
NoRC negatively regulates rRNA expression	5.16E-01	2.63E-02	NaN	SAP18	
Resolution of Abasic Sites (AP sites)	5.16E-01	2.63E-02	NaN	POLE4	
Notch Signaling	5.16E-01	2.63E-02	NaN	DLL4	
Fc Epsilon RI Signaling	5.09E-01	1.69E-02	NaN	RAP1A,RRAS	
Virus Entry via Endocytic Pathways	5.09E-01	1.69E-02	NaN	RAP1A,RRAS	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	5.09E-01	1.69E-02	NaN	GNG11,GNG5	
Regulation of TP53 Expression and Degradation	5.07E-01	2.56E-02	NaN	SGK1	
NGF-stimulated transcription	5.07E-01	2.56E-02	NaN	SGK1	
Antigen Presentation Pathway	5.07E-01	2.56E-02	NaN	CALR	
Fc epsilon receptor (FCERI) signaling	5.05E-01	1.46E-02	NaN	NFKBIA,RASGRP2,SEM1	
Synthesis of DNA	5.04E-01	1.68E-02	NaN	POLE4,SEM1	
MSP-RON Signaling in Macrophages Pathway	5.04E-01	1.68E-02	NaN	RAP1A,RRAS	
NGF Signaling	4.99E-01	1.67E-02	NaN	RAP1A,RRAS	
Neurotransmitter release cycle	4.98E-01	2.5E-02	NaN	SLC1A1	
Renin-Angiotensin Signaling	4.95E-01	1.65E-02	NaN	RAP1A,RRAS	
Agranulocyte Adhesion and Diapedesis	4.91E-01	1.43E-02	NaN	CXCL12,MMP15,MYL6	
RNA Polymerase III Transcription	4.89E-01	2.44E-02	NaN	POLR2K	
IL-15 Production	4.85E-01	1.63E-02	NaN	IGF1R,KDR	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	4.81E-01	1.61E-02	NaN	RAP1A,RRAS	
April Mediated Signaling	4.8E-01	2.38E-02	NaN	NFKBIA	
Breast Cancer Regulation by Stathmin1	4.72E-01	1.18E-02	1.134	CDKN1B,GNG11,GNG5,RAP1A,RRAS,S1PR1,TUBA1A	
Assembly and cell surface presentation of NMDA receptors	4.72E-01	2.33E-02	NaN	TUBA1A	
B Cell Activating Factor Signaling	4.72E-01	2.33E-02	NaN	NFKBIA	
TCR signaling	4.72E-01	1.59E-02	NaN	NFKBIA,SEM1	
MHC class II antigen presentation	4.72E-01	1.59E-02	NaN	DYNLL1,TUBA1A	
GP6 Signaling Pathway	4.67E-01	1.57E-02	NaN	Calm1 (includes others),RASGRP2	
TAK1-dependent IKK and NF-kappa-B activation	4.64E-01	2.27E-02	NaN	NFKBIA	
Regulation of mRNA stability by proteins that bind AU-rich elements	4.64E-01	2.27E-02	NaN	HSPB1	
TBC/RABGAPs	4.64E-01	2.27E-02	NaN	GABARAPL2	
Retinoid metabolism and transport	4.64E-01	2.27E-02	NaN	LRP8	
MIF Regulation of Innate Immunity	4.64E-01	2.27E-02	NaN	NFKBIA	
Phagosome Formation	4.63E-01	1.15E-02	2.646	CLIP1,MYL12A,MYL12B,MYL6,PNPLA2,RAP1A,RRAS,S1PR1	
Interleukin-1 family signaling	4.58E-01	1.55E-02	NaN	NFKBIA,SEM1	
Arachidonic acid metabolism	4.56E-01	2.22E-02	NaN	PON2	
Coronavirus Replication Pathway	4.56E-01	2.22E-02	NaN	TUBA1A	
Cytosolic sensors of pathogen-associated DNA	4.48E-01	2.17E-02	NaN	NFKBIA	
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.48E-01	2.17E-02	NaN	NFKBIA	
tRNA Splicing	4.48E-01	2.17E-02	NaN	PDE2A	
IL-23 Signaling Pathway	4.48E-01	2.17E-02	NaN	NFKBIA	
GABA Receptor Signaling	4.46E-01	1.52E-02	NaN	GNG11,GNG5	
Atherosclerosis Signaling	4.42E-01	1.5E-02	NaN	CXCL12,PNPLA2	
nNOS Signaling in Neurons	4.41E-01	2.13E-02	NaN	Calm1 (includes others)	
XBP1(S) activates chaperone genes	4.34E-01	2.08E-02	NaN	PDIA6	
DNA Damage Bypass	4.34E-01	2.08E-02	NaN	POLE4	
nNOS Signaling in Skeletal Muscle Cells	4.34E-01	2.08E-02	NaN	Calm1 (includes others)	
Retinol Biosynthesis	4.34E-01	2.08E-02	NaN	PNPLA2	
SNARE Signaling Pathway	4.3E-01	1.47E-02	NaN	Calm1 (includes others),MYL6	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	4.27E-01	2.04E-02	NaN	CDKN2B	
Reelin Signaling in Neurons	4.22E-01	1.45E-02	NaN	LRP8,RAP1A	
Iron homeostasis signaling pathway	4.22E-01	1.45E-02	NaN	ATP6V0E1,ATP6V1G1	
Neurovascular Coupling Signaling Pathway	4.2E-01	1.29E-02	NaN	Calm1 (includes others),GJA1,PNPLA2	
Signaling by ERBB2	4.2E-01	2E-02	NaN	HSP90AA1	
Signaling by EGFR	4.2E-01	2E-02	NaN	SPRY1	
Netrin-1 signaling	4.2E-01	2E-02	NaN	ABLIM1	
Signaling by FGFR1	4.2E-01	2E-02	NaN	SPRED2	
RNA Polymerase I Transcription	4.2E-01	2E-02	NaN	POLR2K	
Signaling by NOTCH3	4.2E-01	2E-02	NaN	DLL4	
MYC Mediated Apoptosis Signaling	4.2E-01	2E-02	NaN	BCL2L1	
Assembly of RNA Polymerase II Complex	4.2E-01	2E-02	NaN	POLR2K	
FAT10 Cancer Signaling Pathway	4.2E-01	2E-02	NaN	NFKBIA	
GABAergic Receptor Signaling Pathway (Enhanced)	4.18E-01	1.44E-02	NaN	GNG11,GNG5	
PIP3 activates AKT signaling	4.14E-01	1.43E-02	NaN	CDKN1A,CDKN1B	
Transcriptional regulation by RUNX2	4.13E-01	1.96E-02	NaN	CDKN1A	
Transcriptional regulation of granulopoiesis	4.13E-01	1.96E-02	NaN	CDKN1A	
TNFR1 Signaling	4.13E-01	1.96E-02	NaN	NFKBIA	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	4.13E-01	1.96E-02	NaN	CDKN1A	
