© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	7.52E-01	2.53E-02	NaN	HSP90AB1,NFKBIA	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	7.52E-01	2.53E-02	NaN	NFKBIA,PNPLA2	
Role of BRCA1 in DNA Damage Response	7.44E-01	2.5E-02	NaN	CDKN1A,SMARCA2	
Dopamine Receptor Signaling	7.44E-01	2.5E-02	NaN	GCH1,PPP2R2D	
Relaxin Signaling	7.24E-01	1.94E-02	NaN	GNG5,NFKBIA,PDE2A	
Necroptosis Signaling Pathway	7.24E-01	1.94E-02	NaN	FAS,TOMM6,TOMM7	
Chaperone Mediated Autophagy	7.17E-01	4.55E-02	NaN	HSP90AB1	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	7.12E-01	1.69E-02	0.000	MAP3K6,PPP2R2D,RASD1,SORBS1	
Osteoarthritis Pathway	7.12E-01	1.69E-02	-1.000	DDIT4,FOXO3,FZD4,TIMP3	
Role of MAPK Signaling in the Pathogenesis of Influenza	7.12E-01	2.38E-02	NaN	PNPLA2,RASD1	
LPS-stimulated MAPK Signaling	7.04E-01	2.35E-02	NaN	NFKBIA,RASD1	
BAG2 Signaling Pathway	7.04E-01	2.35E-02	NaN	CDKN1A,SEM1	
Signaling by NODAL	6.99E-01	4.35E-02	NaN	FOXO3	
Vitamin-C Transport	6.99E-01	4.35E-02	NaN	LRRC8A	
Platelet homeostasis	6.96E-01	2.33E-02	NaN	GNG5,PDE2A	
IL-17A Signaling in Fibroblasts	6.89E-01	2.3E-02	NaN	CEBPD,NFKBIA	
Xenobiotic Metabolism AHR Signaling Pathway	6.89E-01	2.3E-02	NaN	HSP90AB1,PTGES3	
Pulmonary Fibrosis Idiopathic Signaling Pathway	6.83E-01	1.53E-02	1.342	EGR1,FOXO3,FZD4,MMP15,RASD1	
Regulation of RUNX1 Expression and Activity	6.83E-01	4.17E-02	NaN	CCND3	
RAS processing	6.83E-01	4.17E-02	NaN	BCL2L1	
Tumoricidal Function of Hepatic Natural Killer Cells	6.83E-01	4.17E-02	NaN	FAS	
Sertoli Cell-Sertoli Cell Junction Signaling	6.82E-01	1.65E-02	2.000	EPB41,MAP3K6,RASD1,SORBS1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	6.81E-01	1.84E-02	NaN	PPP2R2D,SEM1,ZFP36	
Neddylation	6.69E-01	1.63E-02	2.000	CDKN1A,KLHL2,SEM1,ZBTB16	
Cholesterol biosynthesis	6.67E-01	4E-02	NaN	PLPP6	
Insulin processing	6.67E-01	4E-02	NaN	MYRIP	
Regulation of Cellular Mechanics by Calpain Protease	6.67E-01	2.22E-02	NaN	CCND3,RASD1	
Unfolded protein response	6.67E-01	2.22E-02	NaN	CEBPD,CEBPZ	
Factors involved in megakaryocyte development and platelet production	6.6E-01	2.2E-02	NaN	DOCK9,MAFF	
RANK Signaling in Osteoclasts	6.6E-01	2.2E-02	NaN	MAP3K6,NFKBIA	
ABRA Signaling Pathway	6.53E-01	2.17E-02	NaN	EGR1,Tpm4	
Miscellaneous transport and binding events	6.52E-01	3.85E-02	NaN	LRRC8A	
Estrogen-mediated S-phase Entry	6.52E-01	3.85E-02	NaN	CDKN1A	
Ribonucleotide Reductase Signaling Pathway	6.41E-01	1.75E-02	NaN	CDKN1A,FOXO3,SMARCA2	
Effects of PIP2 hydrolysis	6.38E-01	3.7E-02	NaN	DGKH	
ATF4 activates genes in response to endoplasmic reticulum stress	6.38E-01	3.7E-02	NaN	ATF3	
Glycolysis I	6.38E-01	3.7E-02	NaN	ENO1	
Gluconeogenesis I	6.38E-01	3.7E-02	NaN	ENO1	
Apelin Liver Signaling Pathway	6.38E-01	3.7E-02	NaN	FAS	
Class B/2 (Secretin family receptors)	6.26E-01	2.08E-02	NaN	FZD4,GNG5	
Mitochondrial translation	6.26E-01	2.08E-02	NaN	MRPL52,MRPS21	
Glutathione Redox Reactions I	6.24E-01	3.57E-02	NaN	GPX1	
Salvage Pathways of Pyrimidine Ribonucleotides	6.19E-01	2.06E-02	NaN	MAP3K6,SGK1	
Protein folding	6.13E-01	2.04E-02	NaN	GNG5,KIFC3	
DNA Methylation and Transcriptional Repression Signaling	6.13E-01	2.04E-02	NaN	SAP18,TCF15	
UVA-Induced MAPK Signaling	6.13E-01	2.04E-02	NaN	BCL2L1,RASD1	
mRNA Capping	6.11E-01	3.45E-02	NaN	POLR2K	
Processing of Capped Intronless Pre-mRNA	6.11E-01	3.45E-02	NaN	SNRPF	
RAF/MAP kinase cascade	6.07E-01	1.53E-02	2.000	DUSP1,DUSP6,RANBP9,SEM1	
S Phase	6E-01	2E-02	NaN	CDKN1A,SEM1	
Activation of kainate receptors upon glutamate binding	5.98E-01	3.33E-02	NaN	GNG5	
Nucleotide catabolism	5.98E-01	3.33E-02	NaN	XDH	
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	5.98E-01	3.33E-02	NaN	FOXO3	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	5.91E-01	1.65E-02	NaN	DUSP1,DUSP6,PLPP6	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	5.91E-01	1.65E-02	NaN	DUSP1,DUSP6,PLPP6	
Beta-catenin independent WNT signaling	5.88E-01	1.96E-02	NaN	FZD4,GNG5	
Integration of energy metabolism	5.82E-01	1.94E-02	NaN	ADIPOR2,GNG5	
Mitotic Prophase	5.82E-01	1.94E-02	NaN	LPIN2,PPP2R2D	
Mouse Embryonic Stem Cell Pluripotency	5.76E-01	1.92E-02	NaN	FZD4,RASD1	
Toll Like Receptor 3 (TLR3) Cascade	5.74E-01	3.12E-02	NaN	UBE2N	
G-protein beta:gamma signalling	5.74E-01	3.12E-02	NaN	GNG5	
Thrombin signalling through proteinase activated receptors (PARs)	5.74E-01	3.12E-02	NaN	GNG5	
RIPK1-mediated regulated necrosis	5.74E-01	3.12E-02	NaN	FAS	
TNFR2 Signaling	5.74E-01	3.12E-02	NaN	NFKBIA	
Dopamine Degradation	5.74E-01	3.12E-02	NaN	Sult1a1	
Cell Cycle Checkpoints	5.72E-01	1.47E-02	2.000	CDKN1A,RPS27,SEM1,UBE2N	
WNK Renal Signaling Pathway	5.65E-01	1.89E-02	NaN	LRRC8A,SGK1	
Activation of Matrix Metalloproteinases	5.63E-01	3.03E-02	NaN	MMP15	
Signal amplification	5.63E-01	3.03E-02	NaN	GNG5	
MAPK targets/ Nuclear events mediated by MAP kinases	5.63E-01	3.03E-02	NaN	DUSP6	
Activation of the pre-replicative complex	5.63E-01	3.03E-02	NaN	POLE4	
Post-translational protein phosphorylation	5.59E-01	1.87E-02	NaN	CCN1,PNPLA2	
ISGylation Signaling Pathway	5.54E-01	1.85E-02	NaN	RPS15,UBE2N	
Triglyceride metabolism	5.52E-01	2.94E-02	NaN	LPIN2	
4-1BB Signaling in T Lymphocytes	5.52E-01	2.94E-02	NaN	NFKBIA	
α-Adrenergic Signaling	5.48E-01	1.83E-02	NaN	GNG5,RASD1	
3-phosphoinositide Degradation	5.45E-01	1.55E-02	NaN	DUSP1,DUSP6,PLPP6	
GPVI-mediated activation cascade	5.41E-01	2.86E-02	NaN	RHOB	
Transcriptional Regulation by NPAS4	5.41E-01	2.86E-02	NaN	PLK2	
Coagulation System	5.41E-01	2.86E-02	NaN	PLAT	
Nucleotide Excision Repair Pathway	5.41E-01	2.86E-02	NaN	POLR2K	
Oxytocin Signaling Pathway	5.39E-01	1.42E-02	2.000	GNG5,HSPB1,PNPLA2,RASD1	
Sleep REM Signaling Pathway	5.37E-01	1.8E-02	NaN	EGR1,Mt1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	5.37E-01	1.54E-02	NaN	EGR1,FZD4,RASD1	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	5.31E-01	2.78E-02	NaN	CDKN1A	
FLT3 Signaling	5.31E-01	2.78E-02	NaN	FOXO3	
MIF-mediated Glucocorticoid Regulation	5.31E-01	2.78E-02	NaN	NFKBIA	
Synaptic Long Term Depression	5.25E-01	1.52E-02	NaN	PNPLA2,PPP2R2D,RASD1	
D-myo-inositol-5-phosphate Metabolism	5.25E-01	1.52E-02	NaN	DUSP1,DUSP6,PLPP6	
Processing of Capped Intron-Containing Pre-mRNA	5.23E-01	1.39E-02	2.000	EFTUD2,POLR2K,SAP18,SNRPF	
Antioxidant Action of Vitamin C	5.22E-01	1.75E-02	NaN	NFKBIA,PNPLA2	
Oxytocin in Brain Signaling Pathway	5.21E-01	1.51E-02	NaN	GNG5,PNPLA2,RASD1	
Mitotic G2-G2/M phases	5.21E-01	1.51E-02	NaN	CDKN1A,HSP90AB1,SEM1	
Detoxification of Reactive Oxygen Species	5.21E-01	2.7E-02	NaN	GPX1	
TWEAK Signaling	5.21E-01	2.7E-02	NaN	NFKBIA	
Regulation of Actin-based Motility by Rho	5.17E-01	1.74E-02	NaN	RHOB,RHOC	
IL-13 Signaling Pathway	5.11E-01	1.72E-02	NaN	BCL2L1,DUSP1	
Amyotrophic Lateral Sclerosis Signaling	5.11E-01	1.72E-02	NaN	BCL2L1,GPX1	
NoRC negatively regulates rRNA expression	5.11E-01	2.63E-02	NaN	SAP18	
Resolution of Abasic Sites (AP sites)	5.11E-01	2.63E-02	NaN	POLE4	
Neuregulin Signaling	5.06E-01	1.71E-02	NaN	HSP90AB1,RASD1	
Regulation of TP53 Expression and Degradation	5.02E-01	2.56E-02	NaN	SGK1	
Synthesis of DNA	4.97E-01	1.68E-02	NaN	POLE4,SEM1	
Fc epsilon receptor (FCERI) signaling	4.96E-01	1.46E-02	NaN	NFKBIA,SEM1,UBE2N	
NGF Signaling	4.92E-01	1.67E-02	NaN	MAP3K6,RASD1	
Nitric Oxide Signaling in the Cardiovascular System	4.92E-01	1.67E-02	NaN	HSP90AB1,PDE2A	
3-phosphoinositide Biosynthesis	4.88E-01	1.44E-02	NaN	DUSP1,DUSP6,PLPP6	
HIF1α Signaling	4.85E-01	1.44E-02	NaN	CDKN1A,MMP15,RASD1	
RNA Polymerase III Transcription	4.84E-01	2.44E-02	NaN	POLR2K	
S100 Family Signaling Pathway	4.83E-01	1.17E-02	2.333	ADGRG1,CDKN1A,FZD4,IRAK2,MMP15,PLAT,S100A13,S1PR1,Tpm4	
April Mediated Signaling	4.76E-01	2.38E-02	NaN	NFKBIA	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	4.76E-01	2.38E-02	NaN	Sult1a1	
Integrin Signaling	4.75E-01	1.42E-02	NaN	RASD1,RHOB,RHOC	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	4.73E-01	1.61E-02	NaN	CCN1,PNPLA2	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	4.73E-01	1.61E-02	NaN	FZD4,RASD1	
RHOA Signaling	4.73E-01	1.61E-02	NaN	CDC42EP3,CDC42EP4	
Vasopressin regulates renal water homeostasis via Aquaporins	4.67E-01	2.33E-02	NaN	GNG5	
Aggrephagy	4.67E-01	2.33E-02	NaN	UBE2N	
B Cell Activating Factor Signaling	4.67E-01	2.33E-02	NaN	NFKBIA	
Endocannabinoid Developing Neuron Pathway	4.6E-01	1.57E-02	NaN	GNG5,RASD1	
TBC/RABGAPs	4.59E-01	2.27E-02	NaN	TBC1D14	
MIF Regulation of Innate Immunity	4.59E-01	2.27E-02	NaN	NFKBIA	
Arachidonic acid metabolism	4.51E-01	2.22E-02	NaN	GPX1	
Carboxyterminal post-translational modifications of tubulin	4.51E-01	2.22E-02	NaN	TTLL7	
GPER1 signaling	4.51E-01	2.22E-02	NaN	GNG5	
G Beta Gamma Signaling	4.51E-01	1.55E-02	NaN	GNG5,RASD1	
RHOGDI Signaling	4.48E-01	1.36E-02	NaN	GNG5,RHOB,RHOC	
Cytosolic sensors of pathogen-associated DNA	4.44E-01	2.17E-02	NaN	NFKBIA	
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.44E-01	2.17E-02	NaN	NFKBIA	
tRNA Splicing	4.44E-01	2.17E-02	NaN	PDE2A	
IL-23 Signaling Pathway	4.44E-01	2.17E-02	NaN	NFKBIA	
Response to elevated platelet cytosolic Ca2+	4.39E-01	1.52E-02	NaN	TIMP3,TMSB10/TMSB4X	
Heme signaling	4.36E-01	2.13E-02	NaN	USP46	
nNOS Signaling in Neurons	4.36E-01	2.13E-02	NaN	RASD1	
Gα12/13 Signaling	4.35E-01	1.5E-02	NaN	NFKBIA,RASD1	
P2Y Purigenic Receptor Signaling Pathway	4.35E-01	1.5E-02	NaN	GNG5,RASD1	
CCR3 Signaling in Eosinophils	4.31E-01	1.49E-02	NaN	GNG5,RASD1	
NAFLD Signaling Pathway	4.29E-01	1.33E-02	NaN	FOXO3,PNPLA2,PPP2R2D	
G alpha (z) signalling events	4.29E-01	2.08E-02	NaN	GNG5	
DNA Damage Bypass	4.29E-01	2.08E-02	NaN	POLE4	
Retinol Biosynthesis	4.29E-01	2.08E-02	NaN	PNPLA2	
Apelin Muscle Signaling Pathway	4.29E-01	2.08E-02	NaN	GNG5	
STAT3 Pathway	4.27E-01	1.48E-02	NaN	CDKN1A,RASD1	
Nonhomologous End-Joining (NHEJ)	4.22E-01	2.04E-02	NaN	UBE2N	
PFKFB4 Signaling Pathway	4.22E-01	2.04E-02	NaN	XDH	
RAC Signaling	4.19E-01	1.46E-02	NaN	MCF2L,RASD1	
RNA Polymerase I Transcription	4.15E-01	2E-02	NaN	POLR2K	
Assembly of RNA Polymerase II Complex	4.15E-01	2E-02	NaN	POLR2K	
FAT10 Cancer Signaling Pathway	4.15E-01	2E-02	NaN	NFKBIA	
Transcriptional regulation by RUNX2	4.09E-01	1.96E-02	NaN	CDKN1A	
Transcriptional regulation of granulopoiesis	4.09E-01	1.96E-02	NaN	CDKN1A	
TNFR1 Signaling	4.09E-01	1.96E-02	NaN	NFKBIA	
UVC-Induced MAPK Signaling	4.09E-01	1.96E-02	NaN	RASD1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	4.09E-01	1.96E-02	NaN	CDKN1A	
MSP-RON Signaling in Cancer Cells Pathway	4.07E-01	1.43E-02	NaN	NFKBIA,RASD1	
B-WICH complex positively regulates rRNA expression	4.02E-01	1.92E-02	NaN	POLR2K	
Superpathway of Inositol Phosphate Compounds	4E-01	1.27E-02	NaN	DUSP1,DUSP6,PLPP6	
Xenobiotic Metabolism General Signaling Pathway	3.96E-01	1.4E-02	NaN	MAP3K6,RASD1	
Regulation of Apoptosis	3.96E-01	1.89E-02	NaN	SEM1	
Spliceosomal Cycle	3.96E-01	1.89E-02	NaN	EFTUD2	
G alpha (s) signalling events	3.89E-01	1.38E-02	NaN	GNG5,PDE2A	
Intrinsic Pathway for Apoptosis	3.84E-01	1.82E-02	NaN	BCL2L1	
Metabolism of non-coding RNA	3.84E-01	1.82E-02	NaN	SNRPF	
E3 ubiquitin ligases ubiquitinate target proteins	3.84E-01	1.82E-02	NaN	UBE2N	
CSDE1 Signaling Pathway	3.78E-01	1.79E-02	NaN	CCND3	
DNA Damage/Telomere Stress Induced Senescence	3.78E-01	1.79E-02	NaN	CDKN1A	
Folate Signaling Pathway	3.78E-01	1.79E-02	NaN	CDKN1A	
RNA Polymerase II Transcription	3.75E-01	1.34E-02	NaN	POLR2K,SNRPF	
WNT/SHH Axonal Guidance Signaling Pathway	3.75E-01	1.34E-02	NaN	FZD4,PLXNA2	
Endocannabinoid Neuronal Synapse Pathway	3.75E-01	1.34E-02	NaN	DNAH3,GNG5	
Cardiac Hypertrophy Signaling (Enhanced)	3.73E-01	1.11E-02	2.236	FZD4,GNG5,HSPB1,MAP3K6,PDE2A,RASD1	
Neurexins and neuroligins	3.72E-01	1.75E-02	NaN	EPB41	
CNTF Signaling	3.72E-01	1.75E-02	NaN	RASD1	
Role of IL-17A in Arthritis	3.72E-01	1.75E-02	NaN	NFKBIA	
FAT10 Signaling Pathway	3.72E-01	1.75E-02	NaN	SEM1	
PTEN Regulation	3.71E-01	1.33E-02	NaN	EGR1,SEM1	
NAD Signaling Pathway	3.68E-01	1.32E-02	NaN	POLR2K,SLC7A5	
Signaling by PDGF	3.66E-01	1.72E-02	NaN	PLAT	
Triacylglycerol Degradation	3.66E-01	1.72E-02	NaN	PNPLA2	
Transcriptional regulation by RUNX1	3.65E-01	1.32E-02	NaN	SEM1,SMARCA2	
Docosahexaenoic Acid (DHA) Signaling	3.62E-01	1.2E-02	NaN	BCL2L1,FAS,PNPLA2	
Type II Diabetes Mellitus Signaling	3.61E-01	1.31E-02	NaN	ADIPOR2,NFKBIA	
Metabolism of polyamines	3.61E-01	1.69E-02	NaN	SEM1	
DNA Double Strand Break Response	3.61E-01	1.69E-02	NaN	UBE2N	
Visual phototransduction	3.55E-01	1.67E-02	NaN	STRA6	
NIK-->noncanonical NF-kB signaling	3.55E-01	1.67E-02	NaN	SEM1	
GABA receptor activation	3.55E-01	1.67E-02	NaN	GNG5	
PCP (Planar Cell Polarity) Pathway	3.55E-01	1.67E-02	NaN	FZD4	
eNOS Signaling	3.52E-01	1.28E-02	NaN	HSP90AB1,NOSTRIN	
Collagen degradation	3.5E-01	1.64E-02	NaN	MMP15	
Ovarian Cancer Signaling	3.46E-01	1.27E-02	NaN	FZD4,RASD1	
Epithelial Adherens Junction Signaling	3.46E-01	1.27E-02	NaN	PPP2R2D,RASD1	
Sperm Motility	3.45E-01	1.17E-02	NaN	GNG5,PDE2A,PNPLA2	
IL-2 Signaling	3.45E-01	1.61E-02	NaN	RASD1	
Thrombopoietin Signaling	3.4E-01	1.59E-02	NaN	RASD1	
HEY1 Signaling Pathway	3.36E-01	1.24E-02	NaN	CDKN1A,MMP15	
Mitochondrial biogenesis	3.35E-01	1.56E-02	NaN	USP46	
Melatonin Degradation I	3.35E-01	1.56E-02	NaN	Sult1a1	
Hedgehog ligand biogenesis	3.3E-01	1.54E-02	NaN	SEM1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	3.3E-01	1.54E-02	NaN	NFKBIA	
ERB2-ERBB3 Signaling	3.3E-01	1.54E-02	NaN	RASD1	
Transcriptional Regulatory Network in Embryonic Stem Cells	3.27E-01	1.22E-02	NaN	FZD4,RASD1	
Degradation of the extracellular matrix	3.25E-01	1.52E-02	NaN	MMP15	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	3.25E-01	1.52E-02	NaN	NFKBIA	
WNT/Ca+ pathway	3.25E-01	1.52E-02	NaN	FZD4	
Glutamate Receptor Signaling	3.25E-01	1.52E-02	NaN	GNG5	
CD40 Signaling	3.21E-01	1.49E-02	NaN	NFKBIA	
IL-17A Signaling in Airway Cells	3.21E-01	1.49E-02	NaN	NFKBIA	
Circadian Rhythm Signaling	3.2E-01	1.12E-02	NaN	GNG5,PER1,RASD1	
TNFR2 non-canonical NF-kB pathway	3.16E-01	1.47E-02	NaN	SEM1	
ERBB4 Signaling	3.16E-01	1.47E-02	NaN	RASD1	
Androgen Signaling	3.13E-01	1.18E-02	NaN	GNG5,POLR2K	
Agrin Interactions at Neuromuscular Junction	3.12E-01	1.45E-02	NaN	RASD1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	3.12E-01	1.45E-02	NaN	RASD1	
Phospholipases	3.12E-01	1.45E-02	NaN	PNPLA2	
Superpathway of Melatonin Degradation	3.12E-01	1.45E-02	NaN	Sult1a1	
Signaling by the B Cell Receptor (BCR)	3.1E-01	1.18E-02	NaN	NFKBIA,SEM1	
Class I MHC mediated antigen processing and presentation	3.1E-01	1.07E-02	2.000	KLHL2,SEM1,UBE2N,ZBTB16	
TP53 Regulates Transcription of DNA Repair Genes	3.07E-01	1.43E-02	NaN	POLR2K	
ISG15 antiviral mechanism	3.03E-01	1.41E-02	NaN	UBE2N	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	3.03E-01	1.41E-02	NaN	TBC1D4	
Interferon alpha/beta signaling	3.03E-01	1.41E-02	NaN	EGR1	
WNT/β-catenin Signaling	3E-01	1.15E-02	NaN	FZD4,PPP2R2D	
Basal Cell Carcinoma Signaling	2.99E-01	1.39E-02	NaN	FZD4	
Ephrin B Signaling	2.99E-01	1.39E-02	NaN	GNG5	
Telomere Maintenance	2.95E-01	1.37E-02	NaN	NOP10	
Senescence-Associated Secretory Phenotype (SASP)	2.95E-01	1.37E-02	NaN	CDKN1A	
Signaling by FGFR2	2.95E-01	1.37E-02	NaN	POLR2K	
Regulation of RUNX2 expression and activity	2.95E-01	1.37E-02	NaN	SEM1	
Serotonin Degradation	2.95E-01	1.37E-02	NaN	Sult1a1	
Opioid Signaling Pathway	2.94E-01	1.07E-02	NaN	GNG5,NFKBIA,RASD1	
Breast Cancer Regulation by Stathmin1	2.91E-01	1.01E-02	2.236	ADGRG1,CCND3,FZD4,GNG5,RASD1,S1PR1	
trans-Golgi Network Vesicle Budding	2.91E-01	1.35E-02	NaN	SORT1	
Cellular response to hypoxia	2.87E-01	1.33E-02	NaN	SEM1	
Tight Junction Signaling	2.84E-01	1.11E-02	NaN	EPB41,PPP2R2D	
Plasma lipoprotein assembly, remodeling, and clearance	2.83E-01	1.32E-02	NaN	ANGPTL4	
GDNF Family Ligand-Receptor Interactions	2.83E-01	1.32E-02	NaN	RASD1	
Macropinocytosis Signaling	2.83E-01	1.32E-02	NaN	RASD1	
Ion channel transport	2.77E-01	1.09E-02	NaN	ATP10A,SGK1	
VDR/RXR Activation	2.75E-01	1.28E-02	NaN	CDKN1A	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	2.75E-01	1.28E-02	NaN	FZD4	
Neurotrophin/TRK Signaling	2.75E-01	1.28E-02	NaN	RASD1	
CREB Signaling in Neurons	2.74E-01	9.88E-03	2.000	ADGRG1,FZD4,GNG5,POLR2K,RASD1,S1PR1	
IL-33 Signaling Pathway	2.72E-01	1.08E-02	NaN	BCL2L1,NFKBIA	
Acute Phase Response Signaling	2.72E-01	1.08E-02	NaN	NFKBIA,RASD1	
Signaling by MET	2.71E-01	1.27E-02	NaN	RANBP9	
IL-3 Signaling	2.71E-01	1.27E-02	NaN	RASD1	
Maturity Onset Diabetes of Young (MODY) Signaling	2.71E-01	1.27E-02	NaN	UCP2	
Renal Cell Carcinoma Signaling	2.71E-01	1.27E-02	NaN	RASD1	
Thyroid Cancer Signaling	2.71E-01	1.27E-02	NaN	RASD1	
Glycosaminoglycan metabolism	2.68E-01	1.25E-02	NaN	B4GALT4	
FXR/RXR Activation	2.68E-01	1.07E-02	NaN	Mt1,TXNIP	
IL-17 Signaling	2.68E-01	1.07E-02	NaN	HSP90AB1,RASD1	
Signaling by NTRK1 (TRKA)	2.64E-01	1.23E-02	NaN	DUSP6	
Activation of anterior HOX genes in hindbrain during early embryogenesis	2.64E-01	1.23E-02	NaN	POLR2K	
Chemokine Signaling	2.64E-01	1.23E-02	NaN	RASD1	
NOD1/2 Signaling Pathway	2.63E-01	1.06E-02	NaN	HSP90AB1,NFKBIA	
Axonal Guidance Signaling	2.62E-01	9.8E-03	NaN	FZD4,GNG5,MMP15,PLXNA2,RASD1	
Macrophage Alternative Activation Signaling Pathway	2.61E-01	1.05E-02	NaN	DUSP1,NFKBIA	
FLT3 Signaling in Hematopoietic Progenitor Cells	2.61E-01	1.22E-02	NaN	RASD1	
Estrogen-Dependent Breast Cancer Signaling	2.61E-01	1.22E-02	NaN	RASD1	
Transport of bile salts and organic acids, metal ions and amine compounds	2.57E-01	1.2E-02	NaN	SLC30A1	
RNA polymerase II transcribes snRNA genes	2.57E-01	1.2E-02	NaN	POLR2K	
Signaling by NOTCH4	2.57E-01	1.2E-02	NaN	SEM1	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	2.56E-01	1.04E-02	NaN	EGR1,RASD1	
Leukocyte Extravasation Signaling	2.54E-01	1.04E-02	NaN	MMP15,TIMP3	
VEGF Family Ligand-Receptor Interactions	2.54E-01	1.19E-02	NaN	RASD1	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	2.52E-01	1.03E-02	NaN	FAS,KLF6	
Endothelin-1 Signaling	2.52E-01	1.03E-02	NaN	PNPLA2,RASD1	
Xenobiotic Metabolism CAR Signaling Pathway	2.52E-01	1.03E-02	NaN	HSP90AB1,PPP2R2D	
Hedgehog 'on' state	2.47E-01	1.16E-02	NaN	SEM1	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	2.47E-01	1.16E-02	NaN	S1PR1	
HIPPO signaling	2.44E-01	1.15E-02	NaN	PPP2R2D	
PDGF Signaling	2.44E-01	1.15E-02	NaN	RASD1	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	2.44E-01	1.15E-02	NaN	FZD4	
Natural Killer Cell Signaling	2.43E-01	1.01E-02	NaN	MAP3K6,RASD1	
TCF dependent signaling in response to WNT	2.41E-01	1.01E-02	NaN	FZD4,SEM1	
Regulation of mitotic cell cycle	2.41E-01	1.14E-02	NaN	SEM1	
RAB GEFs exchange GTP for GDP on RABs	2.38E-01	1.12E-02	NaN	DENND6A	
Immunogenic Cell Death Signaling Pathway	2.35E-01	1.11E-02	NaN	HSP90AB1	
Opioid Signalling	2.35E-01	1.11E-02	NaN	GNG5	
Acute Myeloid Leukemia Signaling	2.32E-01	1.1E-02	NaN	RASD1	
Crosstalk between Dendritic Cells and Natural Killer Cells	2.32E-01	1.1E-02	NaN	FAS	
BMP signaling pathway	2.32E-01	1.1E-02	NaN	RASD1	
Apelin Adipocyte Signaling Pathway	2.32E-01	1.1E-02	NaN	GPX1	
Degradation of beta-catenin by the destruction complex	2.29E-01	1.09E-02	NaN	SEM1	
ERBB Signaling	2.26E-01	1.08E-02	NaN	RASD1	
Gene Silencing by RNA	2.2E-01	1.05E-02	NaN	POLR2K	
Prolactin Signaling	2.2E-01	1.05E-02	NaN	RASD1	
TGF-β Signaling	2.17E-01	1.04E-02	NaN	RASD1	
Melanocyte Development and Pigmentation Signaling	2.12E-01	1.02E-02	NaN	RASD1	
ABC-family proteins mediated transport	2.04E-01	9.9E-03	NaN	SEM1	
Potassium Channels	1.99E-01	9.71E-03	NaN	GNG5	
Dilated Cardiomyopathy Signaling Pathway	-0E00	6.67E-03	NaN	PDE2A	
Neurovascular Coupling Signaling Pathway	-0E00	4.31E-03	NaN	PNPLA2	
Wound Healing Signaling Pathway	-0E00	7.94E-03	NaN	NFKBIA,RASD1	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	4.95E-03	NaN	FZD4	
Macrophage Classical Activation Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	-0E00	8.2E-03	NaN	FZD4,MMP15	
Synaptic Long Term Potentiation	-0E00	7.58E-03	NaN	RASD1	
Fc Epsilon RI Signaling	-0E00	8.47E-03	NaN	RASD1	
Actin Cytoskeleton Signaling	-0E00	8.2E-03	NaN	RASD1,TMSB10/TMSB4X	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	7.87E-03	-0.447	HSP90AB1,MMP15,NFKBIA,STIP1,TPT1	
Myelination Signaling Pathway	-0E00	9.17E-03	NaN	FZD4,NDRG1,RASD1	
DHCR24 Signaling Pathway	-0E00	7.3E-03	NaN	RASD1	
GABAergic Receptor Signaling Pathway (Enhanced)	-0E00	7.19E-03	NaN	GNG5	
Glutaminergic Receptor Signaling Pathway (Enhanced)	-0E00	6.15E-03	NaN	DGKH,PNPLA2	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
Orexin Signaling Pathway	-0E00	4.2E-03	NaN	GNG5	
G alpha (i) signalling events	-0E00	3.88E-03	NaN	GNG5	
