© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
C-type lectin receptors (CLRs)	7.83E-01	2.07E-02	NaN	NFKBIA,SEM1,UBE2N	
Angiopoietin Signaling	7.78E-01	2.63E-02	NaN	NFKBIA,RASD1	
Hypoxia Signaling in the Cardiovascular System	7.78E-01	2.63E-02	NaN	NFKBIA,UBE2N	
FOXO-mediated transcription	7.74E-01	5.26E-02	NaN	TXNIP	
Purine Nucleotides Degradation II (Aerobic)	7.74E-01	5.26E-02	NaN	XDH	
Role of NFAT in Cardiac Hypertrophy	7.67E-01	1.79E-02	NaN	GNG11,GNG5,IGF1R,RASD1	
NF-κB Activation by Viruses	7.61E-01	2.56E-02	NaN	NFKBIA,RASD1	
Toll-like Receptor Signaling	7.61E-01	2.56E-02	NaN	IRAK2,NFKBIA	
Neurotrophin/TRK Signaling	7.61E-01	2.56E-02	NaN	RASD1,SPRY1	
Endocannabinoid Neuronal Synapse Pathway	7.59E-01	2.01E-02	NaN	GNG11,GNG5,MGLL	
Synthesis, secretion, and deacylation of Ghrelin	7.54E-01	5E-02	NaN	SPCS1	
Cellular Effects of Sildenafil (Viagra)	7.53E-01	2E-02	NaN	MYL12A,MYL12B,MYL6	
Renal Cell Carcinoma Signaling	7.52E-01	2.53E-02	NaN	RASD1,SLC2A1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	7.52E-01	2.53E-02	NaN	BCL2L1,CEBPD	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	7.52E-01	2.53E-02	NaN	NFKBIA,PNPLA2	
Chemokine Signaling	7.36E-01	2.47E-02	NaN	CXCL12,RASD1	
Estrogen-Dependent Breast Cancer Signaling	7.27E-01	2.44E-02	NaN	IGF1R,RASD1	
Relaxin Signaling	7.24E-01	1.94E-02	NaN	GNG11,GNG5,NFKBIA	
Cellular hexose transport	7.17E-01	4.55E-02	NaN	SLC2A1	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	7.17E-01	4.55E-02	NaN	SEC61G	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	7.12E-01	1.69E-02	0.000	GJA1,MAP3K6,PPP2R2D,RASD1	
Transcriptional regulation of white adipocyte differentiation	7.12E-01	2.38E-02	NaN	ANGPTL4,CEBPD	
Role of MAPK Signaling in the Pathogenesis of Influenza	7.12E-01	2.38E-02	NaN	PNPLA2,RASD1	
BBSome Signaling Pathway	7.11E-01	1.43E-02	2.646	ACKR3,ADGRG1,CCT7,CXCL12,FZD4,IGF1R,S1PR1	
Ovarian Cancer Signaling	7.08E-01	1.9E-02	NaN	FZD4,GJA1,RASD1	
LPS-stimulated MAPK Signaling	7.04E-01	2.35E-02	NaN	NFKBIA,RASD1	
BAG2 Signaling Pathway	7.04E-01	2.35E-02	NaN	CDKN1A,SEM1	
RAF-independent MAPK1/3 activation	6.99E-01	4.35E-02	NaN	DUSP6	
Metabolism of porphyrins	6.99E-01	4.35E-02	NaN	ABCG2	
Apelin Cardiac Fibroblast Signaling Pathway	6.99E-01	4.35E-02	NaN	CCN2	
Oxidative Stress Induced Senescence	6.96E-01	2.33E-02	NaN	CDKN2B,TNIK	
Mitochondrial Fatty Acid Beta-Oxidation	6.83E-01	4.17E-02	NaN	ACADL	
RAS processing	6.83E-01	4.17E-02	NaN	BCL2L1	
Tumoricidal Function of Hepatic Natural Killer Cells	6.83E-01	4.17E-02	NaN	FAS	
Actin Cytoskeleton Signaling	6.78E-01	1.64E-02	NaN	MYL12A,MYL12B,MYL6,RASD1	
Transcriptional Regulatory Network in Embryonic Stem Cells	6.76E-01	1.83E-02	NaN	FZD4,IGF1R,RASD1	
Incretin synthesis, secretion, and inactivation	6.67E-01	4E-02	NaN	SPCS1	
Opioid Signalling	6.67E-01	2.22E-02	NaN	GNG11,GNG5	
RANK Signaling in Osteoclasts	6.6E-01	2.2E-02	NaN	MAP3K6,NFKBIA	
NER (Nucleotide Excision Repair, Enhanced Pathway)	6.6E-01	2.2E-02	NaN	POLR2L,UBE2N	
Docosahexaenoic Acid (DHA) Signaling	6.53E-01	1.6E-02	NaN	BCL2L1,FAS,MFSD2A,PNPLA2	
MAPK6/MAPK4 signaling	6.53E-01	2.17E-02	NaN	HSPB1,SEM1	
Miscellaneous transport and binding events	6.52E-01	3.85E-02	NaN	LRRC8A	
Estrogen-mediated S-phase Entry	6.52E-01	3.85E-02	NaN	CDKN1A	
Androgen Signaling	6.51E-01	1.78E-02	NaN	GNG11,GNG5,POLR2L	
Gαq Signaling	6.46E-01	1.76E-02	NaN	GNG11,GNG5,NFKBIA	
Integrin signaling	6.38E-01	3.7E-02	NaN	RASGRP2	
Glycolysis I	6.38E-01	3.7E-02	NaN	ENO1	
Gluconeogenesis I	6.38E-01	3.7E-02	NaN	ENO1	
Apelin Liver Signaling Pathway	6.38E-01	3.7E-02	NaN	FAS	
WNT/β-catenin Signaling	6.27E-01	1.72E-02	NaN	FZD4,GJA1,PPP2R2D	
Sperm Motility	6.26E-01	1.56E-02	NaN	GNG11,GNG5,IGF1R,PNPLA2	
Glutathione Redox Reactions I	6.24E-01	3.57E-02	NaN	GSTP1	
G alpha (i) signalling events	6.22E-01	1.55E-02	2.000	ACKR3,CXCL12,GNG11,GNG5	
Cellular response to heat stress	6.19E-01	2.06E-02	NaN	HSPB1,PTGES3	
Nucleotide Excision Repair	6.19E-01	2.06E-02	NaN	POLR2L,UBE2N	
Erythropoietin Signaling Pathway	6.18E-01	1.7E-02	NaN	BCL2L1,NFKBIA,RASD1	
UVA-Induced MAPK Signaling	6.13E-01	2.04E-02	NaN	BCL2L1,RASD1	
mRNA Capping	6.11E-01	3.45E-02	NaN	POLR2L	
Processing of Capped Intronless Pre-mRNA	6.11E-01	3.45E-02	NaN	SNRPF	
Superpathway of Cholesterol Biosynthesis	6.11E-01	3.45E-02	NaN	HMGCS2	
VEGF Signaling	6.07E-01	2.02E-02	NaN	BCL2L1,RASD1	
S Phase	6E-01	2E-02	NaN	CDKN1A,SEM1	
Cardiac β-adrenergic Signaling	5.99E-01	1.67E-02	NaN	GNG11,GNG5,PPP2R2D	
Nucleotide catabolism	5.98E-01	3.33E-02	NaN	XDH	
Ion channel transport	5.86E-01	1.64E-02	NaN	ATP10A,ATP6V0A1,TSC22D3	
RHO GTPases activate IQGAPs	5.86E-01	3.23E-02	NaN	CLIP1	
Cristae formation	5.86E-01	3.23E-02	NaN	MICOS10	
Potassium Channels	5.82E-01	1.94E-02	NaN	GNG11,GNG5	
Mitotic Prophase	5.82E-01	1.94E-02	NaN	LPIN2,PPP2R2D	
Sumoylation Pathway	5.82E-01	1.94E-02	NaN	FAS,NFKBIA	
Mouse Embryonic Stem Cell Pluripotency	5.76E-01	1.92E-02	NaN	FZD4,RASD1	
Toll Like Receptor 3 (TLR3) Cascade	5.74E-01	3.12E-02	NaN	UBE2N	
RIPK1-mediated regulated necrosis	5.74E-01	3.12E-02	NaN	FAS	
TNFR2 Signaling	5.74E-01	3.12E-02	NaN	NFKBIA	
Dopamine Degradation	5.74E-01	3.12E-02	NaN	Sult1a1	
Cardiac Hypertrophy Signaling (Enhanced)	5.69E-01	1.29E-02	2.449	FZD4,GNG11,GNG5,HSPB1,IGF1R,MAP3K6,RASD1	
MicroRNA Biogenesis Signaling Pathway	5.69E-01	1.6E-02	NaN	POLR2L,PTGES3,RASD1	
FXR/RXR Activation	5.69E-01	1.6E-02	NaN	GSTP1,Mt1,TXNIP	
Protein Ubiquitination Pathway	5.68E-01	1.47E-02	NaN	HSPB1,HSPE1,UBE2N,USP54	
MAPK targets/ Nuclear events mediated by MAP kinases	5.63E-01	3.03E-02	NaN	DUSP6	
Post-translational protein phosphorylation	5.59E-01	1.87E-02	NaN	PNPLA2,PRSS23	
PPAR Signaling	5.59E-01	1.87E-02	NaN	NFKBIA,RASD1	
ISGylation Signaling Pathway	5.54E-01	1.85E-02	NaN	RPS15,UBE2N	
Antimicrobial peptides	5.52E-01	2.94E-02	NaN	ATOX1	
Gap junction trafficking and regulation	5.52E-01	2.94E-02	NaN	GJA1	
Oncogene Induced Senescence	5.52E-01	2.94E-02	NaN	CDKN2B	
4-1BB Signaling in T Lymphocytes	5.52E-01	2.94E-02	NaN	NFKBIA	
Cachexia Signaling Pathway	5.49E-01	1.36E-02	1.342	CEBPD,DDIT4,IGF1R,PNPLA2,S1PR1	
Opioid Signaling Pathway	5.45E-01	1.43E-02	NaN	GNG11,GNG5,NFKBIA,RASD1	
Coagulation System	5.41E-01	2.86E-02	NaN	PLAT	
Nucleotide Excision Repair Pathway	5.41E-01	2.86E-02	NaN	POLR2L	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	5.32E-01	1.79E-02	NaN	SEM1,UBE2N	
MIF-mediated Glucocorticoid Regulation	5.31E-01	2.78E-02	NaN	NFKBIA	
Class I MHC mediated antigen processing and presentation	5.29E-01	1.33E-02	2.236	MKRN1,RNF144B,SEM1,UBE2N,ZBTB16	
Mitotic G2-G2/M phases	5.21E-01	1.51E-02	NaN	CDKN1A,NDE1,SEM1	
TWEAK Signaling	5.21E-01	2.7E-02	NaN	NFKBIA	
CDK5 Signaling	5.17E-01	1.74E-02	NaN	PPP2R2D,RASD1	
ILK Signaling	5.14E-01	1.49E-02	NaN	LIMS2,MYL6,PPP2R2D	
Signaling by ROBO receptors	5.11E-01	1.72E-02	NaN	CXCL12,SEM1	
Bladder Cancer Signaling	5.11E-01	1.72E-02	NaN	CDKN1A,RASD1	
NoRC negatively regulates rRNA expression	5.11E-01	2.63E-02	NaN	SAP18	
Cell Cycle Regulation by BTG Family Proteins	5.11E-01	2.63E-02	NaN	PPP2R2D	
Glutathione-mediated Detoxification	5.11E-01	2.63E-02	NaN	GSTP1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	5.02E-01	1.69E-02	NaN	GNG11,GNG5	
Regulation of lipid metabolism by PPARalpha	4.97E-01	1.68E-02	NaN	ANGPTL4,HMGCS2	
Sphingosine-1-phosphate Signaling	4.92E-01	1.67E-02	NaN	ACER2,S1PR1	
NGF Signaling	4.92E-01	1.67E-02	NaN	MAP3K6,RASD1	
Senescence Pathway	4.87E-01	1.34E-02	NaN	CDKN1A,CDKN2B,PPP2R2D,RASD1	
HIF1α Signaling	4.85E-01	1.44E-02	NaN	CDKN1A,RASD1,SLC2A1	
RNA Polymerase III Transcription	4.84E-01	2.44E-02	NaN	POLR2L	
S100 Family Signaling Pathway	4.83E-01	1.17E-02	3.000	ACKR3,ADGRG1,BSG,CDKN1A,FZD4,IRAK2,PLAT,S100A13,S1PR1	
Agranulocyte Adhesion and Diapedesis	4.81E-01	1.43E-02	NaN	ACKR3,CXCL12,MYL6	
Cell surface interactions at the vascular wall	4.78E-01	1.42E-02	NaN	BSG,SLC16A1,SLC7A5	
April Mediated Signaling	4.76E-01	2.38E-02	NaN	NFKBIA	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	4.76E-01	2.38E-02	NaN	Sult1a1	
Integrin Signaling	4.75E-01	1.42E-02	NaN	MYL12A,MYL12B,RASD1	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	4.73E-01	1.61E-02	NaN	PNPLA2,PRSS23	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	4.73E-01	1.61E-02	NaN	FZD4,RASD1	
Signaling by Insulin receptor	4.67E-01	2.33E-02	NaN	ATP6V0A1	
Aggrephagy	4.67E-01	2.33E-02	NaN	UBE2N	
B Cell Activating Factor Signaling	4.67E-01	2.33E-02	NaN	NFKBIA	
Oncostatin M Signaling	4.67E-01	2.33E-02	NaN	RASD1	
ERK/MAPK Signaling	4.64E-01	1.4E-02	NaN	DUSP6,HSPB1,RASD1	
Gαs Signaling	4.64E-01	1.59E-02	NaN	GNG11,GNG5	
Regulation of mRNA stability by proteins that bind AU-rich elements	4.59E-01	2.27E-02	NaN	HSPB1	
TBC/RABGAPs	4.59E-01	2.27E-02	NaN	TBC1D14	
Retinoid metabolism and transport	4.59E-01	2.27E-02	NaN	LRP8	
MIF Regulation of Innate Immunity	4.59E-01	2.27E-02	NaN	NFKBIA	
Breast Cancer Regulation by Stathmin1	4.57E-01	1.18E-02	2.646	ACKR3,ADGRG1,FZD4,GNG11,GNG5,RASD1,S1PR1	
Carboxyterminal post-translational modifications of tubulin	4.51E-01	2.22E-02	NaN	TTLL7	
Cytosolic sensors of pathogen-associated DNA	4.44E-01	2.17E-02	NaN	NFKBIA	
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.44E-01	2.17E-02	NaN	NFKBIA	
IL-23 Signaling Pathway	4.44E-01	2.17E-02	NaN	NFKBIA	
Response to elevated platelet cytosolic Ca2+	4.39E-01	1.52E-02	NaN	MANF,SELENOP	
GABA Receptor Signaling	4.39E-01	1.52E-02	NaN	GNG11,GNG5	
nNOS Signaling in Neurons	4.36E-01	2.13E-02	NaN	RASD1	
Atherosclerosis Signaling	4.35E-01	1.5E-02	NaN	CXCL12,PNPLA2	
Retinol Biosynthesis	4.29E-01	2.08E-02	NaN	PNPLA2	
Role of PKR in Interferon Induction and Antiviral Response	4.23E-01	1.47E-02	NaN	FAS,NFKBIA	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	4.22E-01	2.04E-02	NaN	CDKN2B	
Nonhomologous End-Joining (NHEJ)	4.22E-01	2.04E-02	NaN	UBE2N	
PFKFB4 Signaling Pathway	4.22E-01	2.04E-02	NaN	XDH	
RAC Signaling	4.19E-01	1.46E-02	NaN	MCF2L,RASD1	
Signaling by EGFR	4.15E-01	2E-02	NaN	SPRY1	
RNA Polymerase I Transcription	4.15E-01	2E-02	NaN	POLR2L	
Assembly of RNA Polymerase II Complex	4.15E-01	2E-02	NaN	POLR2L	
Pulmonary Fibrosis Idiopathic Signaling Pathway	4.14E-01	1.23E-02	2.000	CCN2,CXCL12,FZD4,RASD1	
Neurovascular Coupling Signaling Pathway	4.12E-01	1.29E-02	NaN	GJA1,PNPLA2,SLC16A1	
GABAergic Receptor Signaling Pathway (Enhanced)	4.11E-01	1.44E-02	NaN	GNG11,GNG5	
RHO GTPases Activate Formins	4.11E-01	1.44E-02	NaN	CLIP1,NDE1	
Transcriptional regulation by RUNX2	4.09E-01	1.96E-02	NaN	CDKN1A	
Transcriptional regulation of granulopoiesis	4.09E-01	1.96E-02	NaN	CDKN1A	
TNFR1 Signaling	4.09E-01	1.96E-02	NaN	NFKBIA	
UVC-Induced MAPK Signaling	4.09E-01	1.96E-02	NaN	RASD1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	4.09E-01	1.96E-02	NaN	CDKN1A	
PIP3 activates AKT signaling	4.07E-01	1.43E-02	NaN	CDKN1A,MKRN1	
MSP-RON Signaling in Cancer Cells Pathway	4.07E-01	1.43E-02	NaN	NFKBIA,RASD1	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	4.03E-01	1.42E-02	NaN	CEBPD,CXCL12	
Mitotic Metaphase and Anaphase	4.03E-01	1.28E-02	NaN	CLIP1,NDE1,SEM1	
B-WICH complex positively regulates rRNA expression	4.02E-01	1.92E-02	NaN	POLR2L	
Orexin Signaling Pathway	3.94E-01	1.26E-02	NaN	ATP6V0A1,GNG11,GNG5	
Intrinsic Pathway for Apoptosis	3.84E-01	1.82E-02	NaN	BCL2L1	
Metabolism of non-coding RNA	3.84E-01	1.82E-02	NaN	SNRPF	
Deadenylation-dependent mRNA decay	3.84E-01	1.82E-02	NaN	LSM5	
E3 ubiquitin ligases ubiquitinate target proteins	3.84E-01	1.82E-02	NaN	UBE2N	
Amino acids regulate mTORC1	3.84E-01	1.82E-02	NaN	SESN1	
Sertoli Cell-Sertoli Cell Junction Signaling	3.81E-01	1.23E-02	NaN	GJA1,MAP3K6,RASD1	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	3.78E-01	1.23E-02	NaN	CXCL12,FZD4,IGF1R	
DNA Damage/Telomere Stress Induced Senescence	3.78E-01	1.79E-02	NaN	CDKN1A	
Folate Signaling Pathway	3.78E-01	1.79E-02	NaN	CDKN1A	
Triacylglycerol Biosynthesis	3.78E-01	1.79E-02	NaN	LPIN2	
RNA Polymerase II Transcription	3.75E-01	1.34E-02	NaN	POLR2L,SNRPF	
WNT/SHH Axonal Guidance Signaling Pathway	3.75E-01	1.34E-02	NaN	FZD4,PLXNA2	
Neddylation	3.73E-01	1.22E-02	NaN	CDKN1A,SEM1,ZBTB16	
CNTF Signaling	3.72E-01	1.75E-02	NaN	RASD1	
Role of IL-17A in Arthritis	3.72E-01	1.75E-02	NaN	NFKBIA	
FAT10 Signaling Pathway	3.72E-01	1.75E-02	NaN	SEM1	
PTEN Regulation	3.71E-01	1.33E-02	NaN	MKRN1,SEM1	
Signaling by PDGF	3.66E-01	1.72E-02	NaN	PLAT	
Type II Diabetes Mellitus Signaling	3.61E-01	1.31E-02	NaN	ADIPOR2,NFKBIA	
Signaling by ERBB4	3.61E-01	1.69E-02	NaN	CXCL12	
Metabolism of water-soluble vitamins and cofactors	3.61E-01	1.69E-02	NaN	SLC2A1	
Metabolism of polyamines	3.61E-01	1.69E-02	NaN	SEM1	
DNA Double Strand Break Response	3.61E-01	1.69E-02	NaN	UBE2N	
Visual phototransduction	3.55E-01	1.67E-02	NaN	STRA6	
NIK-->noncanonical NF-kB signaling	3.55E-01	1.67E-02	NaN	SEM1	
Endometrial Cancer Signaling	3.55E-01	1.67E-02	NaN	RASD1	
GADD45 Signaling	3.55E-01	1.67E-02	NaN	CDKN1A	
PCP (Planar Cell Polarity) Pathway	3.55E-01	1.67E-02	NaN	FZD4	
eNOS Signaling	3.52E-01	1.28E-02	NaN	AQP11,NOSTRIN	
Role of JAK2 in Hormone-like Cytokine Signaling	3.45E-01	1.61E-02	NaN	BCL2L1	
IL-2 Signaling	3.45E-01	1.61E-02	NaN	RASD1	
Transcriptional Regulation by MECP2	3.4E-01	1.59E-02	NaN	FKBP5	
Thrombopoietin Signaling	3.4E-01	1.59E-02	NaN	RASD1	
Melatonin Degradation I	3.35E-01	1.56E-02	NaN	Sult1a1	
RAF/MAP kinase cascade	3.33E-01	1.15E-02	NaN	DUSP6,RANBP9,SEM1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	3.3E-01	1.23E-02	NaN	PPP2R2D,SEM1	
HOTAIR Regulatory Pathway	3.3E-01	1.23E-02	NaN	CDKN1A,NFKBIA	
Hedgehog ligand biogenesis	3.3E-01	1.54E-02	NaN	SEM1	
PXR/RXR Activation	3.3E-01	1.54E-02	NaN	HMGCS2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	3.3E-01	1.54E-02	NaN	NFKBIA	
ERB2-ERBB3 Signaling	3.3E-01	1.54E-02	NaN	RASD1	
Pyridoxal 5'-phosphate Salvage Pathway	3.3E-01	1.54E-02	NaN	MAP3K6	
Degradation of the extracellular matrix	3.25E-01	1.52E-02	NaN	BSG	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	3.25E-01	1.52E-02	NaN	NFKBIA	
WNT/Ca+ pathway	3.25E-01	1.52E-02	NaN	FZD4	
Serotonin Receptor Signaling	3.25E-01	1.07E-02	1.342	GNG11,GNG5,NFKBIA,PNPLA2,RASD1	
CD40 Signaling	3.21E-01	1.49E-02	NaN	NFKBIA	
Mitotic Roles of Polo-Like Kinase	3.21E-01	1.49E-02	NaN	PPP2R2D	
IL-17A Signaling in Airway Cells	3.21E-01	1.49E-02	NaN	NFKBIA	
Circadian Rhythm Signaling	3.2E-01	1.12E-02	NaN	GNG11,GNG5,RASD1	
HMGB1 Signaling	3.19E-01	1.2E-02	NaN	PLAT,RASD1	
TNFR2 non-canonical NF-kB pathway	3.16E-01	1.47E-02	NaN	SEM1	
ERBB4 Signaling	3.16E-01	1.47E-02	NaN	RASD1	
Remodeling of Epithelial Adherens Junctions	3.16E-01	1.47E-02	NaN	CLIP1	
Neutrophil degranulation	3.13E-01	1.05E-02	2.236	ATP6V0A1,CSTB,GSTP1,NDUFC2,PGLYRP1	
Agrin Interactions at Neuromuscular Junction	3.12E-01	1.45E-02	NaN	RASD1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	3.12E-01	1.45E-02	NaN	RASD1	
Phospholipases	3.12E-01	1.45E-02	NaN	PNPLA2	
Superpathway of Melatonin Degradation	3.12E-01	1.45E-02	NaN	Sult1a1	
Signaling by the B Cell Receptor (BCR)	3.1E-01	1.18E-02	NaN	NFKBIA,SEM1	
Germ Cell-Sertoli Cell Junction Signaling	3.1E-01	1.18E-02	NaN	MAP3K6,RASD1	
TP53 Regulates Transcription of DNA Repair Genes	3.07E-01	1.43E-02	NaN	POLR2L	
Aldosterone Signaling in Epithelial Cells	3.05E-01	1.16E-02	NaN	HSPB1,HSPE1	
Insulin Secretion Signaling Pathway	3.04E-01	1.09E-02	NaN	SEC61G,SLC2A1,SPCS1	
ISG15 antiviral mechanism	3.03E-01	1.41E-02	NaN	UBE2N	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	3.03E-01	1.41E-02	NaN	TBC1D4	
Growth Hormone Signaling	3.03E-01	1.41E-02	NaN	IGF1R	
G alpha (q) signalling events	3E-01	1.15E-02	NaN	GNG11,GNG5	
Basal Cell Carcinoma Signaling	2.99E-01	1.39E-02	NaN	FZD4	
Signaling by FGFR2	2.95E-01	1.37E-02	NaN	POLR2L	
Regulation of RUNX2 expression and activity	2.95E-01	1.37E-02	NaN	SEM1	
Glioma Invasiveness Signaling	2.95E-01	1.37E-02	NaN	RASD1	
Serotonin Degradation	2.95E-01	1.37E-02	NaN	Sult1a1	
trans-Golgi Network Vesicle Budding	2.91E-01	1.35E-02	NaN	SORT1	
ERK5 Signaling	2.91E-01	1.35E-02	NaN	RASD1	
Cellular response to hypoxia	2.87E-01	1.33E-02	NaN	SEM1	
Tight Junction Signaling	2.84E-01	1.11E-02	NaN	MYL6,PPP2R2D	
Plasma lipoprotein assembly, remodeling, and clearance	2.83E-01	1.32E-02	NaN	ANGPTL4	
GDNF Family Ligand-Receptor Interactions	2.83E-01	1.32E-02	NaN	RASD1	
Macropinocytosis Signaling	2.83E-01	1.32E-02	NaN	RASD1	
VDR/RXR Activation	2.75E-01	1.28E-02	NaN	CDKN1A	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	2.75E-01	1.28E-02	NaN	FZD4	
IL-7 Signaling Pathway	2.75E-01	1.28E-02	NaN	SLC2A1	
IL-33 Signaling Pathway	2.72E-01	1.08E-02	NaN	BCL2L1,NFKBIA	
Acute Phase Response Signaling	2.72E-01	1.08E-02	NaN	NFKBIA,RASD1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	2.71E-01	1.27E-02	NaN	NFKBIA	
Signaling by MET	2.71E-01	1.27E-02	NaN	RANBP9	
IL-3 Signaling	2.71E-01	1.27E-02	NaN	RASD1	
Maturity Onset Diabetes of Young (MODY) Signaling	2.71E-01	1.27E-02	NaN	UCP2	
Thyroid Cancer Signaling	2.71E-01	1.27E-02	NaN	RASD1	
Glycosaminoglycan metabolism	2.68E-01	1.25E-02	NaN	B4GALT4	
Role of BRCA1 in DNA Damage Response	2.68E-01	1.25E-02	NaN	CDKN1A	
Dopamine Receptor Signaling	2.68E-01	1.25E-02	NaN	PPP2R2D	
Signaling by NTRK1 (TRKA)	2.64E-01	1.23E-02	NaN	DUSP6	
Activation of anterior HOX genes in hindbrain during early embryogenesis	2.64E-01	1.23E-02	NaN	POLR2L	
Granulocyte Adhesion and Diapedesis	2.63E-01	1.06E-02	NaN	ACKR3,CXCL12	
Macrophage Alternative Activation Signaling Pathway	2.61E-01	1.05E-02	NaN	NFKBIA,TSC22D3	
FLT3 Signaling in Hematopoietic Progenitor Cells	2.61E-01	1.22E-02	NaN	RASD1	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	2.58E-01	1.05E-02	NaN	MAP3K6,NFKBIA	
RNA polymerase II transcribes snRNA genes	2.57E-01	1.2E-02	NaN	POLR2L	
Signaling by NOTCH4	2.57E-01	1.2E-02	NaN	SEM1	
Leukocyte Extravasation Signaling	2.54E-01	1.04E-02	NaN	CXCL12,MYL6	
VEGF Family Ligand-Receptor Interactions	2.54E-01	1.19E-02	NaN	RASD1	
Endothelin-1 Signaling	2.52E-01	1.03E-02	NaN	PNPLA2,RASD1	
Xenobiotic Metabolism CAR Signaling Pathway	2.52E-01	1.03E-02	NaN	GSTP1,PPP2R2D	
Integrin cell surface interactions	2.5E-01	1.18E-02	NaN	BSG	
Regulation of the Epithelial-Mesenchymal Transition Pathway	2.5E-01	1.03E-02	NaN	FZD4,RASD1	
Hedgehog 'on' state	2.47E-01	1.16E-02	NaN	SEM1	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	2.47E-01	1.16E-02	NaN	S1PR1	
HIPPO signaling	2.44E-01	1.15E-02	NaN	PPP2R2D	
PDGF Signaling	2.44E-01	1.15E-02	NaN	RASD1	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	2.44E-01	1.15E-02	NaN	FZD4	
Natural Killer Cell Signaling	2.43E-01	1.01E-02	NaN	MAP3K6,RASD1	
Autism Signaling Pathway	2.42E-01	9.74E-03	NaN	FZD4,IGF1R,RASD1	
TCF dependent signaling in response to WNT	2.41E-01	1.01E-02	NaN	FZD4,SEM1	
Adrenomedullin signaling pathway	2.41E-01	1.01E-02	NaN	RAMP2,RASD1	
Regulation of mitotic cell cycle	2.41E-01	1.14E-02	NaN	SEM1	
Human Embryonic Stem Cell Pluripotency	2.37E-01	9.95E-03	NaN	FZD4,RASD1	
Regulation of Cellular Mechanics by Calpain Protease	2.35E-01	1.11E-02	NaN	RASD1	
Unfolded protein response	2.35E-01	1.11E-02	NaN	CEBPD	
Mitotic Prometaphase	2.33E-01	9.85E-03	NaN	CLIP1,NDE1	
Acute Myeloid Leukemia Signaling	2.32E-01	1.1E-02	NaN	RASD1	
Crosstalk between Dendritic Cells and Natural Killer Cells	2.32E-01	1.1E-02	NaN	FAS	
BMP signaling pathway	2.32E-01	1.1E-02	NaN	RASD1	
Apelin Adipocyte Signaling Pathway	2.32E-01	1.1E-02	NaN	GSTP1	
Cilium Assembly	2.31E-01	9.8E-03	NaN	CCT7,NDE1	
ABRA Signaling Pathway	2.29E-01	1.09E-02	NaN	CCN2	
Degradation of beta-catenin by the destruction complex	2.29E-01	1.09E-02	NaN	SEM1	
Cell junction organization	2.29E-01	1.09E-02	NaN	LIMS2	
Regulation of TP53 Activity through Phosphorylation	2.26E-01	1.08E-02	NaN	TP53INP1	
Actin Nucleation by ARP-WASP Complex	2.26E-01	1.08E-02	NaN	RASD1	
ERBB Signaling	2.26E-01	1.08E-02	NaN	RASD1	
Pyroptosis Signaling Pathway	2.23E-01	1.06E-02	NaN	TXNIP	
Non-Small Cell Lung Cancer Signaling	2.23E-01	1.06E-02	NaN	RASD1	
Gene Silencing by RNA	2.2E-01	1.05E-02	NaN	POLR2L	
Prolactin Signaling	2.2E-01	1.05E-02	NaN	RASD1	
TGF-β Signaling	2.17E-01	1.04E-02	NaN	RASD1	
Salvage Pathways of Pyrimidine Ribonucleotides	2.15E-01	1.03E-02	NaN	MAP3K6	
Melanocyte Development and Pigmentation Signaling	2.12E-01	1.02E-02	NaN	RASD1	
DNA Methylation and Transcriptional Repression Signaling	2.12E-01	1.02E-02	NaN	SAP18	
ABC-family proteins mediated transport	2.04E-01	9.9E-03	NaN	SEM1	
Dilated Cardiomyopathy Signaling Pathway	-0E00	6.67E-03	NaN	MYL6	
Wound Healing Signaling Pathway	-0E00	7.94E-03	NaN	NFKBIA,RASD1	
IL-13 Signaling Pathway	-0E00	8.62E-03	NaN	BCL2L1	
