© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Hedgehog 'off' state	1.78E01	3.54E-01	-5.831	ADCY4,GNAS,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,TUBA1A,TUBA1B,TUBB2A,TUBB4B,UBC	
Degradation of beta-catenin by the destruction complex	1.78E01	3.91E-01	-6.000	CTBP2,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,TLE5,UBC	
Estrogen Receptor Signaling	1.76E01	2E-01	-4.522	ADCY4,AKT1,ATF4,BAD,CAV1,CDK8,CDKN1A,CFL1,CFL2,CREB3,CTBP2,CYC1,DDX5,EIF2B2,EIF2B4,EIF4EBP1,FOS,GNA11,GNAI2,GNAS,GNB2,GNG5,GPS2,GSK3A,HES1,HRAS,HSP90AB1,JUN,KRAS,MAP2K2,MAPK3,MED10,MED21,MED4,MYL12A,MYL12B,MYL6,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NOS3,PDIA3,PRKAB1,PRKAG1,RASD1,RHOA,RRAS,SDHB,SDHD,SHF,SOD2,SRA1,UQCRC2,UQCRFS1	
Signaling by ROBO receptors	1.74E01	3.45E-01	-6.325	ELOC,NCK1,PAK4,PFN1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RHOA,RPS27A,SEM1,UBC,VASP	
Hedgehog 'on' state	1.7E01	3.95E-01	-5.831	PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,UBC	
DNA Replication Pre-Initiation	1.66E01	3.56E-01	-6.083	ANAPC11,ANAPC16,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,UBC,UBE2S	
Mitotic G2-G2/M phases	1.64E01	2.61E-01	-7.211	CDKN1A,CETN2,CSNK1E,DCTN2,DCTN3,DYNLL1,HSP90AB1,LIN37,MZT1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RAB8A,RBBP4,RPS27A,SEM1,SSNA1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,UBC,YWHAE	
Interleukin-1 family signaling	1.63E01	3.18E-01	-6.403	IL1R1,MAP3K8,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,SIGIRR,SQSTM1,UBC,UBE2N,UBE2V1	
Microautophagy Signaling Pathway	1.63E01	2.87E-01	-6.708	CHMP2A,CHMP5,CHMP6,HSPA8,MAP1LC3A,MAP1LC3B,PRKAB1,PRKAG1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,SEC13,SNF8,SQSTM1,TOMM20,VAMP8,VPS28,VTA1	
Synthesis of DNA	1.61E01	3.28E-01	-6.245	ANAPC11,ANAPC16,POLD4,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPA3,RPS27A,SEM1,UBC,UBE2S	
TCR signaling	1.59E01	3.17E-01	-6.325	BCL10,NCK1,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,UBC,UBE2N,UBE2V1,VASP	
C-type lectin receptors (CLRs)	1.58E01	2.97E-01	-6.403	BCL10,HRAS,ICAM2,KRAS,NEDD8,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,UBC,UBE2M,UBE2N,UBE2V1	
Mitotic Metaphase and Anaphase	1.56E01	2.38E-01	-7.483	ANAPC11,ANAPC16,BANF1,BUB3,CHMP2A,CHMP2B,CHMP6,DYNLL1,EMD,IST1,NUDC,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,PTTG1,RAN,RPS27A,SEC13,SEM1,SIRT2,SUMO1,TUBA1A,TUBA1B,TUBB2A,TUBB4B,UBC,UBE2I,UBE2S	
Neutrophil degranulation	1.55E01	1.81E-01	-9.274	ACAA1,ACTR10,ADGRE5,ALAD,ALDOA,ANXA2,AP1M1,AP2A2,APRT,ARL8A,ATP6AP2,ATP6V0C,BRI3,CCT2,CCT8,CNN2,COMMD3,COMMD9,CSNK2B,CST3,CSTB,CTSB,CTSC,CTSD,CTSH,CTSZ,CYBA,DDOST,DYNLL1,EEF1A1,EEF2,FTH1,FTL,FUCA1,GOLGA7,GSDMD,HMOX2,HSP90AB1,HSPA1A/HSPA1B,HSPA8,IMPDH2,IST1,JUP,LAMP1,LAMTOR2,LAMTOR3,NDUFC2,NME2,NPC2,OSTF1,PA2G4,PDAP1,PFKL,PGAM1,PGLYRP1,PGRMC1,PKM,PLAUR,PNP,PPIA,PRCP,PRDX6,PSMA2,PSMA5,PSMB1,PSMC2,PSMC3,PSMD12,PSMD13,PSMD6,QSOX1,RAB18,RAB24,RAB4B,RHOA,RHOG,RNASET2,SERPINB6,SRP14,SURF4,TTR,TUBB,TUBB4B,VAMP8,VAPA,YPEL5	
Mitotic G1 phase and G1/S transition	1.53E01	3.05E-01	-5.916	AKT1,CDKN1A,CDKN2D,E2F4,LIN37,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RBBP4,RPS27A,SEM1,UBC	
Deubiquitination	1.51E01	2.24E-01	-7.681	ACTB,ACTL6A,ADRM1,FKBP8,INO80B,INO80E,JOSD2,MAT2B,MCRS1,NEDD8,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RAD23A,RCE1,RHOA,RPS27A,SEM1,SNX3,TADA3,TAF10,TFPT,TGFB1,TOMM20,UBC,UCHL3,VDAC1,VDAC2,VDAC3,YY1	
Glucocorticoid Receptor Signaling	1.51E01	1.67E-01	NaN	ACTB,AKT1,CAV1,CDKN1A,CREBZF,CYC1,DUSP1,FKBP4,FOS,GTF2A2,GTF2B,GTF2H5,H2-T22,H3-3A/H3-3B,HLA-A,HLA-E,HRAS,HSP90AB1,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,ICAM1,IL10RB,IL11RA,IL1R1,IL2RG,JUN,KRAS,MAP2K2,MAPK3,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NFKBIA,NOS2,NOS3,PLA2G4A,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,POMC,PRKAB1,PRKAG1,PTGES3,RASD1,RRAS,SDHB,SDHD,SGK1,SMARCB1,SRA1,SUMO1,TAF10,TAF11,TAF7,TGFB1,TSC22D3,UBE2I,UQCRC2,UQCRFS1,VCAM1,YWHAH	
TP53 Regulates Metabolic Genes	1.3E01	3.41E-01	-5.477	AKT1,COX14,COX19,COX20,COX4I1,COX5A,COX6B1,COX7A2L,COX7B,COX8A,CYCS,DDIT4,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,NDUFA4,PRDX1,PRDX2,PRDX5,PRKAB1,PRKAG1,RHEB,RRAGA,SURF1,TXN,YWHAB,YWHAE,YWHAH,YWHAQ	
Mitochondrial protein import	1.25E01	3.91E-01	-5.000	CHCHD2,COX17,COX19,CYC1,GRPEL1,HSPD1,IDH3G,MTX1,NDUFB8,PAM16,PMPCB,SLC25A4,TIMM10B,TIMM13,TIMM17A,TIMM17B,TIMM23,TIMM50,TIMM8B,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,VDAC1	
Signaling by the B Cell Receptor (BCR)	1.25E01	2.47E-01	-6.481	BCL10,FKBP1A,HRAS,KRAS,NCK1,NFKBIA,ORAI1,PPIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,UBC	
Transcriptional regulation by RUNX1	1.22E01	2.57E-01	-6.245	ACTL6A,CLDN5,CSNK2B,LMO2,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,SMARCB1,UBC	
Class I MHC mediated antigen processing and presentation	1.2E01	1.79E-01	-8.185	ANAPC11,ANAPC13,BCAP31,CYBA,ELOC,FBXO6,HLA-A,HLA-E,HSPA5,PDIA3,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RNF115,RNF126,RNF7,RPS27A,S100A1,SAR1B,SEC13,SEM1,STUB1,TAP1,TAP2,UBC,UBE2A,UBE2B,UBE2D3,UBE2E3,UBE2G2,UBE2J1,UBE2M,UBE2N,UBE2S,UBE2V1,UBE2V2,VAMP3,VAMP8,WSB1	
Nucleotide Excision Repair	1.18E01	3.09E-01	-5.477	CETN2,COPS4,COPS5,COPS6,COPS7A,COPS8,GPS1,GTF2H5,HMGN1,POLD4,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RAD23A,RPA3,RPS27A,SUMO1,SUMO2,SUMO3,UBC,UBE2I,UBE2N,UBE2V2,ZNF830	
Neutrophil Extracellular Trap Signaling Pathway	1.12E01	1.7E-01	-8.246	AKT1,CYC1,GSDMD,MAP2K2,MAPK3,MCL1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFS2,NDUFS3,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NOS2,ORAI1,PAM16,PDIA3,PLA2G4A,PLAAT3,PPID,PRDX6,SDHB,SDHD,SLC25A4,SLC25A5,SLC2A1,TIMM13,TIMM17A,TIMM17B,TIMM23,TIMM50,TIMM8B,TOMM20,TOMM22,TOMM40,Tomm5,TOMM6,TOMM7,TSPO,UQCRC2,UQCRFS1,VDAC1,VDAC2,VDAC3	
RNA Polymerase II Transcription	1.11E01	2.48E-01	-6.083	CDK9,DDX39B,EIF4A3,ELOC,GTF2A2,GTF2B,GTF2H5,LSM10,MAGOH,NCBP2,NELFE,NUDT21,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RBM8A,RNPS1,SARNP,SNRPB,SNRPD3,SNRPF,SRSF2,SRSF3,SRSF7,SRSF9,SUPT4H1,TAF10,TAF11,TAF7,THOC1,THOC7	
RAF/MAP kinase cascade	1.07E01	1.95E-01	-7.071	ACTB,ACTG1,DUSP1,DUSP8,HRAS,IL2RG,KRAS,LAMTOR2,LAMTOR3,MAP2K2,MAPK3,PDGFA,PDGFB,PEBP1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RGL2,RPS27A,SEM1,UBC,VWF,YWHAB	
Cachexia Signaling Pathway	1.05E01	1.71E-01	-6.677	ADCY4,AKT1,CAPNS1,CEBPD,DDIT4,EIF2B2,EIF2B4,EIF2S1,EIF2S2,GNAS,GSK3A,HSP90AB1,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IFNGR1,IL1R1,MALAT1,MAP1LC3B,MAPK3,NOS2,POMC,PRKAB1,PRKAG1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,S1PR1,TGFB1,TNFRSF12A,TNFRSF1A,TNFSF12,TNFSF13,XBP1	
Fc epsilon receptor (FCERI) signaling	1.01E01	2.09E-01	-6.403	BCL10,FOS,HRAS,JUN,KRAS,MAPK3,NFKBIA,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,UBC,UBE2N,UBE2V1	
TCF dependent signaling in response to WNT	1.01E01	2.11E-01	-6.481	AKT1,CAV1,CSNK1E,CSNK2B,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPS27A,SEM1,SOX17,SOX7,TLE5,UBC,WNT5A	
Phagosome Maturation	9.83E00	2.26E-01	NaN	ATP6AP1,ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,CTSB,CTSC,CTSD,CTSF,CTSH,CTSZ,DCTN4,Dync1i2,DYNLL1,DYNLRB1,GPAA1,HLA-A,HLA-E,LAMP1,NAPA,PRDX1,PRDX2,PRDX5,PRDX6,RAB5A,TAP1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VAMP3,VPS28,VTI1B	
Cell Cycle Checkpoints	9.58E00	1.84E-01	-7.071	ANAPC11,ANAPC16,BUB3,CDKN1A,DYNLL1,NUDC,PIAS4,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD12,PSMD13,PSMD4,PSMD5,PSMD6,PSMD8,PSMD9,PSME1,PSME2,RPA3,RPS27A,SEC13,SEM1,UBC,UBE2N,UBE2S,UBE2V2,YWHAB,YWHAE,YWHAH,YWHAQ	
Protein folding	9.4E00	2.76E-01	-5.196	ACTB,ARL2,CCT2,CCT3,CCT4,CCT5,CCT6A,CCT7,CCT8,CSNK2B,FBXO6,GNA11,GNB2,GNG5,PFDN1,PFDN2,PFDN5,PFDN6,TBCA,TBCB,TBCC,TCP1,TUBA1A,TUBA1B,TUBB2A,TUBB4B,VBP1	
Coronavirus Pathogenesis Pathway	9.17E00	2.01E-01	3.592	ATF4,ATP6AP1,BAX,E2F4,EEF1A1,FAU,FOS,JUN,MAPK3,NFKBIA,NPM1,PA2G4,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15A,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27A,RPS27L,RPS28,RPS29,RPS3,RPS4Y1,RPS5,RPS7,RPS8,RPS9,RPSA,SIGMAR1,TGFB1	
Hypoxia Signaling in the Cardiovascular System	8.98E00	3.03E-01	-2.828	AKT1,ATF4,COPS5,CREB3,EDN1,HSP90AB1,JUN,LDHA,NFKBIA,NOS3,SUMO1,UBE2A,UBE2B,UBE2D3,UBE2E3,UBE2G2,UBE2I,UBE2J1,UBE2M,UBE2N,UBE2S,UBE2V1,UBE2V2	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	8.61E00	3.45E-01	-4.359	ACTR10,CAPZA2,DCTN2,DCTN3,DCTN4,DCTN6,DNAJA1,DNAJA2,DYNLL1,FKBP4,HSP90AB1,HSPA1A/HSPA1B,HSPA8,PTGES3,STIP1,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
EPH-Ephrin signaling	8.4E00	2.66E-01	-5.000	ACTB,ACTG1,AP2A2,Ap2b1,AP2M1,AP2S1,APH1A,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,CFL1,CLTA,CLTB,EFNA1,EPHB4,GIT1,HRAS,MYL12A,MYL12B,MYL6,PSEN2,PSENEN,RHOA	
Integrin Signaling	8.13E00	1.89E-01	-3.550	ACTB,ACTG1,ACTN1,AKT1,ARF1,Arf2,ARF4,ARF5,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CAPNS1,CAV1,Cdc42,GIT1,HRAS,ILK,ILKAP,KRAS,MAP2K2,MAPK3,MYL12A,MYL12B,NCK1,PAK4,PDGFB,PFN1,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TSPAN4,VASP,ZYX	
NER (Nucleotide Excision Repair, Enhanced Pathway)	8.02E00	2.64E-01	-1.964	CETN2,COPS4,COPS5,COPS6,COPS7A,COPS8,GPS1,GTF2H5,HMGN1,NEDD8,POLD4,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RBBP4,RPA3,UBE2I,UBE2N	
NRF2-mediated Oxidative Stress Response	7.68E00	1.77E-01	-4.491	ACTB,ACTG1,AKR1A1,AKT1,ATF4,CCT7,DNAJA1,DNAJA2,DNAJB11,DNAJB2,DNAJB6,DNAJB9,ERP29,FMO1,FOS,FTH1,FTL,GCLM,GSTM1,GSTM2,GSTM5,HERPUD1,HRAS,HSP90AB1,HSPB8,JUN,JUNB,JUND,KRAS,MAP2K2,MAPK3,MGST3,NFE2L2,PPIB,PRDX1,RASD1,RRAS,SOD2,SQSTM1,STIP1,TXN,UBE2E3	
Ferroptosis Signaling Pathway	7.66E00	2.21E-01	-2.043	ARF1,Arf2,ARF4,ARF5,ARF6,ATF4,CDKN1A,CTSB,FTH1,FTL,G3BP1,GCH1,GPX4,HRAS,HSPB1,KRAS,MAP2K2,MAPK3,NCOA4,NFE2L2,PEBP1,PRKAB1,PRKAG1,RASD1,RRAS,SAT1,SLC3A2,SQSTM1,VDAC2	
COPI-mediated anterograde transport	7.62E00	2.45E-01	-5.000	ACTR10,ARF1,ARF4,ARF5,ARFGAP2,BET1,CAPZA2,COG8,COPE,COPZ2,DCTN2,DCTN3,DCTN4,DCTN6,DYNLL1,KDELR1,KDELR2,NAPA,TMED2,TMED3,TMED9,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
ROBO SLIT Signaling Pathway	6.79E00	2.13E-01	1.732	AKT1,ARF1,Arf2,ARF4,ARF5,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CDK5,CDKN1A,FOS,GIT1,HES1,JUN,MYL12A,MYL12B,NCK1,NDFIP1,PAK4,PRDM16,PRKAG1,RHOA,TGFB1	
Cellular response to heat stress	6.78E00	2.37E-01	-4.472	BAG5,DNAJB6,EEF1A1,FKBP4,HIKESHI,HSBP1,HSP90AB1,HSPA12B,HSPA1A/HSPA1B,HSPA5,HSPA8,HSPB1,HSPB8,MAPK3,MRPL18,PTGES3,RAE1,RPA3,RPS19BP1,SEC13,SERPINH1,ST13,YWHAE	
TP53 Regulates Transcription of DNA Repair Genes	6.7E00	2.71E-01	-4.359	AP1M1,AP1S1,AP1S2,CDK9,ELOC,FOS,GTF2H5,JUN,NELFE,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,SUPT4H1	
Intra-Golgi and retrograde Golgi-to-ER traffic	6.69E00	1.77E-01	-6.000	ACTR10,ARF1,ARF4,ARF5,ARFGAP2,ARFRP1,ARL1,CAPZA2,COG8,COPE,COPZ2,CYTH2,DCTN2,DCTN3,DCTN4,DCTN6,DYNLL1,KDELR1,KDELR2,NAA38,NAPA,PLA2G4A,PLIN3,RAB18,RAB9A,SURF4,SYS1,TMED2,TMED3,TMED9,TUBA1A,TUBA1B,TUBB2A,TUBB4B,USE1,VAMP3	
Macroautophagy	6.52E00	2.77E-01	-4.243	ATG101,CHMP2A,CHMP2B,CHMP6,DYNLL1,GABARAP,GABARAPL2,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,MAP1LC3A,MAP1LC3B,PRKAB1,PRKAG1,RHEB,RRAGA,WDR45B	
Mitophagy	6.46E00	4E-01	-3.464	CSNK2B,MAP1LC3A,MAP1LC3B,RPS27A,SQSTM1,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,UBC,VDAC1	
MHC class II antigen presentation	6.3E00	2.06E-01	-5.099	ACTR10,AP1M1,AP1S1,AP1S2,AP2A2,AP2M1,AP2S1,ARF1,CAPZA2,CLTA,CTSB,CTSC,CTSD,CTSF,CTSH,DCTN2,DCTN3,DCTN4,DCTN6,DYNLL1,SAR1B,SEC13,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
CLEAR Signaling Pathway	6.23E00	1.54E-01	2.412	AKT1,ATF4,ATP6AP1,ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BLOC1S1,CASTOR1,CREB3,CTSB,CTSD,CTSF,DDIT4,GABARAP,GLMP,GSK3A,HRAS,KRAS,LAMP1,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,MAPK3,PDGFB,PIP4P1,PRKAB1,PRKAG1,RASD1,RHEB,RRAGA,RRAS,SEC13,STUB1,TGFB1,TNFRSF1A,YWHAB,YWHAE,YWHAH,YWHAQ	
Detoxification of Reactive Oxygen Species	6.18E00	3.51E-01	-3.606	ATOX1,CYBA,CYCS,GPX1,GPX7,PRDX1,PRDX2,PRDX3,PRDX5,PRDX6,SOD2,TXN,TXN2	
Cytoprotection by HMOX1	6.13E00	2.74E-01	-4.123	COX14,COX19,COX20,COX4I1,COX5A,COX6B1,COX7A2L,COX7B,COX8A,CYCS,HMOX2,NDUFA4,NFE2L2,SIN3B,STAP2,SURF1,TXNIP	
Assembly of RNA Polymerase II Complex	6.03E00	3E-01	-3.873	GTF2A2,GTF2B,GTF2H5,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,TAF10,TAF11,TAF7	
