© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Calcium Signaling	1.44E00	2.73E-02	NaN	ATP2A2,MYH9,MYL9,MYO10,PRKACB,Tpm4	
WNT/Ca+ pathway	1.43E00	4.55E-02	NaN	FZD4,PLCB1,PLCG1	
Serotonin Receptor Signaling	1.43E00	2.13E-02	2.530	DDC,GNAS,GNG11,MPRIP,PLCB1,PLCG1,PNPLA2,PRKACB,PRKCB,RHOB	
Prostate Cancer Signaling	1.42E00	3.51E-02	NaN	CDKN1A,CTNNB1,HSP90AA1,HSP90AB1	
Antioxidant Action of Vitamin C	1.42E00	3.51E-02	NaN	PLCB1,PLCG1,PNPLA2,SLC2A1	
CDK5 Signaling	1.41E00	3.48E-02	NaN	GNAS,ITGA6,PPP2R2D,PRKACB	
Huntington's Disease Signaling	1.4E00	2.46E-02	2.236	BCL2L1,GNG11,HSPA1A/HSPA1B,Hspa1b,IGF1R,PLCB1,PRKCB	
Androgen Signaling	1.39E00	2.96E-02	NaN	GNAS,GNG11,HSP90AA1,PRKACB,PRKCB	
Myogenesis	1.39E00	6.9E-02	NaN	CTNNB1,TCF4	
Phospholipases	1.38E00	4.35E-02	NaN	PLCB1,PLCG1,PNPLA2	
Activation of kainate receptors upon glutamate binding	1.36E00	6.67E-02	NaN	GNG11,PLCB1	
Catecholamine Biosynthesis	1.36E00	2.5E-01	NaN	DDC	
Netrin Signaling	1.36E00	2.89E-02	1.342	DPYSL2,PLCG1,PRKACB,PRKCB,TIAM1	
Sirtuin Signaling Pathway	1.35E00	2.41E-02	-1.134	DUSP6,EPAS1,NDRG1,NDUFA4L2,NDUFA7,SLC2A1,UCP2	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	1.35E00	4.23E-02	NaN	ACTB,MYH9,TBC1D4	
Growth Hormone Signaling	1.35E00	4.23E-02	NaN	IGF1R,PLCG1,PRKCB	
Basal Cell Carcinoma Signaling	1.34E00	4.17E-02	NaN	CTNNB1,FZD4,TCF4	
Glioma Invasiveness Signaling	1.32E00	4.11E-02	NaN	RHOB,TIMP3,VTN	
G-protein beta:gamma signalling	1.31E00	6.25E-02	NaN	GNG11,PLCB1	
Orexin Signaling Pathway	1.3E00	2.52E-02	2.449	GNAS,GNG11,PLCB1,PLCG1,PRKACB,PRKCB	
L1CAM interactions	1.29E00	3.2E-02	2.000	ACTB,DPYSL2,SPTAN1,SPTBN1	
RAR Activation	1.29E00	2.1E-02	2.333	ACTB,CDKN1A,CDKN2B,DUSP1,PDE2A,PRKACB,RHOB,SMARCA2,ZBTB16	
MAPK targets/ Nuclear events mediated by MAP kinases	1.29E00	6.06E-02	NaN	DUSP3,DUSP6	
Gαs Signaling	1.28E00	3.17E-02	2.000	GNAS,GNG11,PRKACB,RAPGEF4	
Plasma lipoprotein assembly, remodeling, and clearance	1.28E00	3.95E-02	NaN	ANGPTL4,PRKACB,SCARB1	
Leptin Signaling in Obesity	1.28E00	3.95E-02	NaN	PLCB1,PLCG1,PRKACB	
GP6 Signaling Pathway	1.27E00	3.15E-02	NaN	COL4A1,PLCG1,PRKCB,RASGRP2	
Transmission across Electrical Synapses	1.27E00	2E-01	NaN	GJC1	
TR/RXR Activation	1.26E00	3.12E-02	2.000	KLF9,SCARB1,SLC2A1,UCP2	
Signaling by NOTCH2	1.26E00	5.88E-02	NaN	DLL4,HES1	
Oncogene Induced Senescence	1.26E00	5.88E-02	NaN	CDKN2B,TNRC6C	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	1.25E00	3.85E-02	NaN	CTNNB1,FZD4,TCF4	
Cardiac conduction	1.24E00	3.08E-02	2.000	ABCC9,ATP1A2,ATP2A2,HIPK1	
Transcriptional Regulation by NPAS4	1.24E00	5.71E-02	NaN	PLK2,TNRC6C	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.24E00	3.8E-02	NaN	BCL2L1,HSP90AA1,HSP90AB1	
fMLP Signaling in Neutrophils	1.23E00	3.05E-02	2.000	GNAS,GNG11,PLCB1,PRKCB	
Glycosaminoglycan metabolism	1.23E00	3.75E-02	NaN	B3GNT2,B4GALT4,SDC3	
Role of BRCA1 in DNA Damage Response	1.23E00	3.75E-02	NaN	ACTB,CDKN1A,SMARCA2	
Dopamine Receptor Signaling	1.23E00	3.75E-02	NaN	DDC,PPP2R2D,PRKACB	
Synaptic Long Term Potentiation	1.22E00	3.03E-02	2.000	PLCB1,PLCG1,PRKACB,PRKCB	
NOD1/2 Signaling Pathway	1.22E00	2.65E-02	2.236	HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,Hspa1b,IRF7	
Macrophage Alternative Activation Signaling Pathway	1.21E00	2.63E-02	2.236	DUSP1,EPAS1,KLF4,SCARB1,TSC22D3	
Signaling by NTRK1 (TRKA)	1.21E00	3.7E-02	NaN	DUSP3,DUSP6,PLCG1	
Synaptogenesis Signaling Pathway	1.2E00	2.22E-02	2.646	CTNNB1,LRP8,PLCG1,PRKACB,RASGRP2,SYN3,TIAM1	
Creatine metabolism	1.19E00	1.67E-01	NaN	GATM	
Serotonin and Melatonin Biosynthesis	1.19E00	1.67E-01	NaN	DDC	
Cell Cycle Regulation by BTG Family Proteins	1.18E00	5.26E-02	NaN	BTG2,PPP2R2D	
DHCR24 Signaling Pathway	1.18E00	2.92E-02	2.000	PDGFB,PRKCB,SCARB1,VTN	
RAC Signaling	1.18E00	2.92E-02	NaN	BAIAP2,ITGA6,MCF2L,TIAM1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.18E00	2.56E-02	NaN	CTNNB1,FZD4,NOTCH1,NOTCH4,TCF4	
Transcriptional regulation of white adipocyte differentiation	1.18E00	3.57E-02	NaN	ANGPTL4,CDK8,KLF4	
VEGF Family Ligand-Receptor Interactions	1.18E00	3.57E-02	NaN	FLT1,PLCG1,PRKCB	
G alpha (i) signalling events	1.16E00	2.33E-02	2.449	CXCL12,GNAS,GNG11,RGS12,RGS4,RGS5	
Integrin cell surface interactions	1.16E00	3.53E-02	NaN	COL4A1,ITGA6,VTN	
Cyclins and Cell Cycle Regulation	1.15E00	3.49E-02	NaN	CDKN1A,CDKN2B,PPP2R2D	
Adrenomedullin signaling pathway	1.15E00	2.51E-02	2.236	ADM,GNAS,PLCB1,PLCG1,PRKACB	
Apelin Endothelial Signaling Pathway	1.14E00	2.84E-02	NaN	GNAS,GNG11,PLCB1,PRKCB	
PDGF Signaling	1.14E00	3.45E-02	NaN	PDGFB,PLCG1,PRKCB	
Xenobiotic Metabolism AHR Signaling Pathway	1.14E00	3.45E-02	NaN	ABCG2,HSP90AA1,HSP90AB1	
Neurotransmitter release cycle	1.14E00	5E-02	NaN	SLC1A1,SYN3	
Transcriptional Regulation by VENTX	1.14E00	5E-02	NaN	CTNNB1,TNRC6C	
ID1 Signaling Pathway	1.13E00	2.49E-02	1.342	BCL2L1,CCN2,CDKN1A,CTNNB1,IGF1R	
Erythrocytes take up oxygen and release carbon dioxide	1.12E00	1.43E-01	NaN	CA4	
Aryl hydrocarbon receptor signalling	1.12E00	1.43E-01	NaN	HSP90AB1	
DAG and IP3 signaling	1.12E00	4.88E-02	NaN	PLCG1,PRKACB	
RET signaling	1.12E00	4.88E-02	NaN	PLCG1,PRKACB	
Mechanisms of Viral Exit from Host Cells	1.12E00	4.88E-02	NaN	ACTB,PRKCB	
G alpha (s) signalling events	1.11E00	2.76E-02	2.000	ADM,GNAS,GNG11,PDE2A	
Neutrophil Extracellular Trap Signaling Pathway	1.1E00	2E-02	2.121	COL4A1,NDUFA4L2,NDUFA7,PLCB1,PLCG1,PNPLA2,PRKCB,SLC2A1	
Opioid Signalling	1.1E00	3.33E-02	NaN	GNG11,PLCB1,PRKACB	
Circadian Rhythm Signaling	1.1E00	2.24E-02	NaN	GNAS,GNG11,PLCB1,PLCG1,PRKACB,PRKCB	
Regulation of beta-cell development	1.1E00	4.76E-02	NaN	HES1,NOTCH1	
Acute Myeloid Leukemia Signaling	1.09E00	3.3E-02	NaN	JUP,KITLG,TCF4	
Endocannabinoid Cancer Inhibition Pathway	1.09E00	2.72E-02	-1.000	CDKN1A,CTNNB1,PRKACB,TCF4	
Smooth Muscle Contraction	1.08E00	4.65E-02	NaN	MYL9,SORBS1	
Oncostatin M Signaling	1.08E00	4.65E-02	NaN	EPAS1,TIMP3	
Protein Ubiquitination Pathway	1.07E00	2.2E-02	NaN	HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,HSPB1,HSPE1,USP18	
Endocannabinoid Neuronal Synapse Pathway	1.07E00	2.68E-02	1.000	GNG11,PLCB1,PLCG1,PRKACB	
Actin Nucleation by ARP-WASP Complex	1.07E00	3.23E-02	NaN	BAIAP2,ITGA6,RHOB	
Agranulocyte Adhesion and Diapedesis	1.07E00	2.38E-02	NaN	ACTB,CXCL12,MYH9,MYL9,MYO10	
Serine biosynthesis	1.07E00	1.25E-01	NaN	SERINC3	
Sphingomyelin Metabolism	1.07E00	1.25E-01	NaN	SGMS1	
Elastic fibre formation	1.07E00	4.55E-02	NaN	LTBP4,VTN	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.07E00	4.55E-02	NaN	HSPA1A/HSPA1B,HSPB1	
TP53 Regulates Transcription of Cell Death Genes	1.07E00	4.55E-02	NaN	NDRG1,TP53INP1	
Retinoid metabolism and transport	1.07E00	4.55E-02	NaN	LRP8,SDC3	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	1.06E00	3.19E-02	NaN	ACTB,PLCG1,PRKCB	
Prolactin Signaling	1.05E00	3.16E-02	NaN	ABCC9,PLCG1,PRKCB	
Corticotropin Releasing Hormone Signaling	1.05E00	2.63E-02	2.000	GNAS,PLCG1,PRKACB,PRKCB	
mTOR Signaling	1.04E00	2.34E-02	NaN	DDIT4,PPP2R2D,PRKCB,RHOB,RPS29	
IL-1 Signaling	1.04E00	3.12E-02	NaN	GNAS,GNG11,PRKACB	
Death Receptor Signaling	1.04E00	3.12E-02	NaN	ACTB,HSPB1,SPTAN1	
Cytosolic sensors of pathogen-associated DNA	1.03E00	4.35E-02	NaN	CTNNB1,IRF7	
DNA damage-induced 14-3-3σ Signaling	1.03E00	4.35E-02	NaN	BCL2L1,CDKN1A	
IL-10 Signaling	1.03E00	2.6E-02	2.000	BCL2L1,CDKN1A,DDIT4,DUSP1	
Relaxin Signaling	1.03E00	2.58E-02	NaN	GNAS,GNG11,PDE2A,PRKACB	
Autophagy	1.02E00	2.3E-02	0.000	BNIP3,PDGFB,PPP2R2D,PRKACB,SLC7A5	
Abacavir ADME	1.02E00	1.11E-01	NaN	ABCG2	
RHO GTPases Activate Rhotekin and Rhophilins	1.02E00	1.11E-01	NaN	RHOB	
Butyrophilin (BTN) family interactions	1.02E00	1.11E-01	NaN	XDH	
UVA-Induced MAPK Signaling	1.02E00	3.06E-02	NaN	BCL2L1,PLCB1,PLCG1	
Activin Inhibin Signaling Pathway	1.02E00	2.29E-02	1.342	CCN2,CDKN1A,CTNNB1,PNPLA2,TCF4	
XBP1(S) activates chaperone genes	1E00	4.17E-02	NaN	EXTL3,SRPRA	
Apelin Muscle Signaling Pathway	1E00	4.17E-02	NaN	GNAS,GNG11	
Ovarian Cancer Signaling	1E00	2.53E-02	NaN	CTNNB1,FZD4,PRKACB,TCF4	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	9.89E-01	4.08E-02	NaN	CDK8,CDKN2B	
HEY1 Signaling Pathway	9.8E-01	2.48E-02	1.000	CDKN1A,DLL4,NOTCH1,NOTCH4	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	9.77E-01	1E-01	NaN	TSC22D1	
Calcium Transport I	9.77E-01	1E-01	NaN	ATP2A2	
Signaling by ERBB2	9.74E-01	4E-02	NaN	HSP90AA1,PLCG1	
Netrin-1 signaling	9.74E-01	4E-02	NaN	MYO10,PLCG1	
MYC Mediated Apoptosis Signaling	9.74E-01	4E-02	NaN	BCL2L1,PRKACB	
Mouse Embryonic Stem Cell Pluripotency	9.62E-01	2.88E-02	NaN	CTNNB1,FZD4,TCF4	
Apoptosis Signaling	9.62E-01	2.88E-02	NaN	BCL2L1,PLCG1,SPTAN1	
Transcriptional regulation by RUNX2	9.6E-01	3.92E-02	NaN	CDKN1A,HES1	
Apoptotic execution phase	9.46E-01	3.85E-02	NaN	CTNNB1,SPTAN1	
Erythrocytes take up carbon dioxide and release oxygen	9.38E-01	9.09E-02	NaN	CA4	
Pexophagy	9.38E-01	9.09E-02	NaN	EPAS1	
Post-translational protein phosphorylation	9.35E-01	2.8E-02	NaN	CCN1,PNPLA2,SPARCL1	
Paxillin Signaling	9.35E-01	2.8E-02	NaN	ACTB,ACTN4,ITGA6	
PPAR Signaling	9.35E-01	2.8E-02	NaN	HSP90AA1,HSP90AB1,PDGFB	
PD-1, PD-L1 cancer immunotherapy pathway	9.35E-01	2.8E-02	NaN	BCL2L1,LATS2,PLCG1	
ISGylation Signaling Pathway	9.26E-01	2.78E-02	NaN	IRF7,ISG15,USP18	
Ribonucleotide Reductase Signaling Pathway	9.1E-01	2.34E-02	1.000	ACTB,CDKN1A,CTNNB1,SMARCA2	
Meiotic synapsis	9.06E-01	3.64E-02	NaN	RAD21,SYNE1	
Signaling by PTK6	9.06E-01	3.64E-02	NaN	ELMO1,EPAS1	
Th1 and Th2 Activation Pathway	9.04E-01	2.33E-02	NaN	DLL4,NOTCH1,NOTCH4,S1PR1	
Tryptophan catabolism	9.02E-01	8.33E-02	NaN	SLC7A5	
Hematopoiesis from Multipotent Stem Cells	9.02E-01	8.33E-02	NaN	KITLG	
Breast Cancer Regulation by Stathmin1	8.99E-01	1.68E-02	2.530	ADGRF5,ADGRL4,ARHGEF12,FZD4,GNG11,PDGFB,PLCB1,PRKACB,PRKCB,S1PR1	
NLR signaling pathways	8.93E-01	3.57E-02	NaN	BCL2L1,HSP90AB1	
Folate Signaling Pathway	8.93E-01	3.57E-02	NaN	CDKN1A,KLF4	
Binding and Uptake of Ligands by Scavenger Receptors	8.91E-01	2.68E-02	NaN	COL4A1,HSP90AA1,SCARB1	
G alpha (q) signalling events	8.91E-01	2.3E-02	2.000	GNG11,PLCB1,RGS4,RGS5	
WNT/β-catenin Signaling	8.91E-01	2.3E-02	NaN	CTNNB1,FZD4,PPP2R2D,TCF4	
CD27 Signaling in Lymphocytes	8.8E-01	3.51E-02	NaN	BCL2L1,MAP3K6	
Erythropoietin Signaling Pathway	8.78E-01	2.27E-02	2.000	BCL2L1,CTNNB1,PLCG1,PRKCB	
Dissolution of Fibrin Clot	8.7E-01	7.69E-02	NaN	PLAT	
Azathioprine ADME	8.7E-01	7.69E-02	NaN	XDH	
Guanosine Nucleotides Degradation III	8.7E-01	7.69E-02	NaN	XDH	
RUNX1 regulates megakaryocyte differentiation and platelet function	8.68E-01	3.45E-02	NaN	MYL9,TNRC6C	
Role of CHK Proteins in Cell Cycle Checkpoint Control	8.68E-01	3.45E-02	NaN	CDKN1A,PPP2R2D	
Triacylglycerol Degradation	8.68E-01	3.45E-02	NaN	ABHD2,PNPLA2	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	8.67E-01	2.05E-02	-0.447	CTNNB1,CXCL12,FZD4,IGF1R,TCF4	
SRP-dependent cotranslational protein targeting to membrane	8.67E-01	2.61E-02	NaN	RPL38,RPS29,SRPRA	
IL-13 Signaling Pathway	8.59E-01	2.59E-02	NaN	BCL2L1,CTNNB1,DUSP1	
Tumor Microenvironment Pathway	8.59E-01	2.23E-02	2.000	CXCL12,PDGFB,SLC2A1,TIAM1	
Neddylation	8.56E-01	2.03E-02	2.236	CDKN1A,EPAS1,KLHL2,SPSB1,ZBTB16	
Signaling by ERBB4	8.56E-01	3.39E-02	NaN	CXCL12,MXD4	
Metabolism of water-soluble vitamins and cofactors	8.56E-01	3.39E-02	NaN	SLC19A3,SLC2A1	
Polyamine Regulation in Colon Cancer	8.56E-01	3.39E-02	NaN	CTNNB1,TCF4	
PAK Signaling	8.51E-01	2.56E-02	NaN	ITGA6,MYL9,PDGFB	
Virus Entry via Endocytic Pathways	8.43E-01	2.54E-02	NaN	ACTB,PLCG1,PRKCB	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	8.4E-01	2.2E-02	NaN	ATP1A2,DUSP1,DUSP6,PPM1H	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	8.4E-01	2.2E-02	NaN	ATP1A2,DUSP1,DUSP6,PPM1H	
Formation of axial mesoderm	8.4E-01	7.14E-02	NaN	CTNNB1	
DNA Double-Strand Break Repair by Homologous Recombination	8.4E-01	7.14E-02	NaN	ATRX	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	8.4E-01	7.14E-02	NaN	XDH	
Cholecystokinin/Gastrin-mediated Signaling	8.35E-01	2.52E-02	NaN	PLCB1,PRKCB,RHOB	
Ion channel transport	8.34E-01	2.19E-02	2.000	ATP10A,ATP1A2,ATP2A2,TSC22D3	
Assembly of collagen fibrils and other multimeric structures	8.33E-01	3.28E-02	NaN	COL4A1,ITGA6	
Renin-Angiotensin Signaling	8.2E-01	2.48E-02	NaN	PLCG1,PRKACB,PRKCB	
Th1 Pathway	8.13E-01	2.46E-02	NaN	DLL4,NOTCH1,NOTCH4	
Mitotic Telophase/Cytokinesis	8.12E-01	6.67E-02	NaN	RAD21	
Thrombopoietin Signaling	8.11E-01	3.17E-02	NaN	PLCG1,PRKCB	
MicroRNA Biogenesis Signaling Pathway	8.1E-01	2.14E-02	2.000	HSP90AA1,HSP90AB1,PDGFB,ST13	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	7.98E-01	2.42E-02	NaN	CCN1,PNPLA2,SPARCL1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	7.89E-01	3.08E-02	NaN	IRF7,ISG15	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	7.87E-01	2.09E-02	2.000	MAP3K6,PLCG1,PRKCB,RHOB	
Adenosine Nucleotides Degradation II	7.87E-01	6.25E-02	NaN	XDH	
Glutamate Receptor Signaling	7.79E-01	3.03E-02	NaN	GNG11,SLC1A1	
14-3-3-mediated Signaling	7.76E-01	2.36E-02	NaN	PLCB1,PLCG1,PRKCB	
Endocannabinoid Developing Neuron Pathway	7.76E-01	2.36E-02	NaN	CTNNB1,GNG11,PRKACB	
3-phosphoinositide Degradation	7.76E-01	2.07E-02	NaN	ATP1A2,DUSP1,DUSP6,PPM1H	
Acetylcholine Receptor Signaling Pathway	7.71E-01	2.06E-02	2.000	PLCB1,PLCG1,PRKACB,PRKCB	
Xenobiotic Metabolism CAR Signaling Pathway	7.71E-01	2.06E-02	NaN	HSP90AA1,HSP90AB1,PPP2R2D,PRKCB	
Xenobiotic Metabolism PXR Signaling Pathway	7.65E-01	2.05E-02	-1.000	HSP90AA1,HSP90AB1,PRKACB,PRKCB	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	7.63E-01	5.88E-02	NaN	IGF1R	
Signaling by NTRK3 (TRKC)	7.63E-01	5.88E-02	NaN	PLCG1	
Germ layer formation at gastrulation	7.63E-01	5.88E-02	NaN	CTNNB1	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	7.63E-01	5.88E-02	NaN	ITPKB	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	7.63E-01	5.88E-02	NaN	ITPKB	
ERBB4 Signaling	7.59E-01	2.94E-02	NaN	PLCG1,PRKCB	
Agrin Interactions at Neuromuscular Junction	7.49E-01	2.9E-02	NaN	ACTB,UTRN	
Cell Cycle: G1/S Checkpoint Regulation	7.49E-01	2.9E-02	NaN	CDKN1A,CDKN2B	
SPINK1 General Cancer Pathway	7.49E-01	2.9E-02	NaN	Mt1,Mt2	
Ferroptosis Signaling Pathway	7.49E-01	2.29E-02	NaN	ANGPTL4,CDKN1A,HSPB1	
Natural Killer Cell Signaling	7.49E-01	2.02E-02	2.000	HSPA1A/HSPA1B,Hspa1b,MAP3K6,PLCG1	
Metabolism of amine-derived hormones	7.4E-01	5.56E-02	NaN	DDC	
Formation of definitive endoderm	7.4E-01	5.56E-02	NaN	CTNNB1	
GM-CSF Signaling	7.4E-01	2.86E-02	NaN	BCL2L1,PRKCB	
Atherosclerosis Signaling	7.36E-01	2.26E-02	NaN	CXCL12,PDGFB,PNPLA2	
ISG15 antiviral mechanism	7.3E-01	2.82E-02	NaN	ISG15,PLCG1	
Metabolism of cofactors	7.19E-01	5.26E-02	NaN	HSP90AA1	
Purine Nucleotides Degradation II (Aerobic)	7.19E-01	5.26E-02	NaN	XDH	
Senescence-Associated Secretory Phenotype (SASP)	7.12E-01	2.74E-02	NaN	CDKN1A,CDKN2B	
Th2 Pathway	7.1E-01	2.19E-02	NaN	NOTCH1,NOTCH4,S1PR1	
Granzyme A Signaling	7.03E-01	2.7E-02	NaN	NDUFA4L2,NDUFA7	
Signaling by Hippo	6.99E-01	5E-02	NaN	LATS2	
Synthesis, secretion, and deacylation of Ghrelin	6.99E-01	5E-02	NaN	KLF4	
3-phosphoinositide Biosynthesis	6.98E-01	1.92E-02	NaN	ATP1A2,DUSP1,DUSP6,PPM1H	
GABAergic Receptor Signaling Pathway (Enhanced)	6.98E-01	2.16E-02	NaN	GNG11,PRKACB,SLC38A3	
RHO GTPases Activate Formins	6.98E-01	2.16E-02	NaN	ACTB,CLIP1,RHOB	
Caveolar-mediated Endocytosis Signaling	6.94E-01	2.67E-02	NaN	ACTB,ITGA6	
PIP3 activates AKT signaling	6.92E-01	2.14E-02	NaN	CDKN1A,KITLG,PDGFB	
MSP-RON Signaling in Cancer Cells Pathway	6.92E-01	2.14E-02	NaN	CTNNB1,ITGA6,TCF4	
Hypoxia Signaling in the Cardiovascular System	6.86E-01	2.63E-02	NaN	HSP90AA1,HSP90AB1	
Cell surface interactions at the vascular wall	6.83E-01	1.9E-02	2.000	ITGA6,PLCG1,SDC3,SLC7A5	
Hereditary Breast Cancer Signaling	6.8E-01	2.11E-02	NaN	ACTB,CDKN1A,SMARCA2	
Antiproliferative Role of Somatostatin Receptor 2	6.77E-01	2.6E-02	NaN	CDKN1A,GNG11	
NF-κB Activation by Viruses	6.69E-01	2.56E-02	NaN	ITGA6,PRKCB	
Cellular hexose transport	6.62E-01	4.55E-02	NaN	SLC2A1	
RHO GTPases Activate NADPH Oxidases	6.62E-01	4.55E-02	NaN	PRKCB	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	6.62E-01	4.55E-02	NaN	ITPKB	
Pregnenolone Biosynthesis	6.62E-01	4.55E-02	NaN	Cyp2d22	
Maturity Onset Diabetes of Young (MODY) Signaling	6.61E-01	2.53E-02	NaN	ABCC9,UCP2	
Renal Cell Carcinoma Signaling	6.61E-01	2.53E-02	NaN	PDGFB,SLC2A1	
Thyroid Cancer Signaling	6.61E-01	2.53E-02	NaN	CTNNB1,TCF4	
Metabolism of porphyrins	6.45E-01	4.35E-02	NaN	ABCG2	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	6.45E-01	4.35E-02	NaN	RSAD2	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	6.45E-01	4.35E-02	NaN	CMPK2	
Histidine Degradation VI	6.45E-01	4.35E-02	NaN	Cyp2d22	
Vitamin-C Transport	6.45E-01	4.35E-02	NaN	SLC2A1	
Apelin Cardiac Fibroblast Signaling Pathway	6.45E-01	4.35E-02	NaN	CCN2	
Xenobiotic Metabolism Signaling	6.41E-01	1.7E-02	NaN	HSP90AA1,HSP90AB1,MAP3K6,PPP2R2D,PRKCB	
JAK/STAT Signaling	6.37E-01	2.44E-02	NaN	BCL2L1,CDKN1A	
Transport of bile salts and organic acids, metal ions and amine compounds	6.29E-01	2.41E-02	NaN	SLC30A1,SLC39A10	
Regulation of RUNX1 Expression and Activity	6.29E-01	4.17E-02	NaN	TNRC6C	
RAS processing	6.29E-01	4.17E-02	NaN	BCL2L1	
Incretin synthesis, secretion, and inactivation	6.14E-01	4E-02	NaN	CTNNB1	
Signaling by Erythropoietin	6.14E-01	4E-02	NaN	PLCG1	
Oxidative Stress Induced Senescence	6.07E-01	2.33E-02	NaN	CDKN2B,TNRC6C	
IL-17A Signaling in Fibroblasts	6E-01	2.3E-02	NaN	CXCL12,PRKCB	
HIPPO signaling	6E-01	2.3E-02	NaN	LATS2,PPP2R2D	
Estrogen-mediated S-phase Entry	5.99E-01	3.85E-02	NaN	CDKN1A	
Ubiquinol-10 Biosynthesis (Eukaryotic)	5.99E-01	3.85E-02	NaN	Cyp2d22	
EIF2 Signaling	5.98E-01	1.74E-02	NaN	ACTB,IGF1R,RPL38,RPS29	
TP53 Regulates Metabolic Genes	5.93E-01	2.27E-02	NaN	DDIT4,TNRC6C	
Neurovascular Coupling Signaling Pathway	5.9E-01	1.72E-02	NaN	MPRIP,PLCB1,PNPLA2,PRKACB	
Autism Signaling Pathway	5.89E-01	1.62E-02	1.342	CTNNB1,FZD4,IGF1R,PRKACB,TCF4	
RAB GEFs exchange GTP for GDP on RABs	5.86E-01	2.25E-02	NaN	DENND3,RIN2	
Tryptophan Degradation X (Mammalian, via Tryptamine)	5.85E-01	3.7E-02	NaN	DDC	
Regulation of Cellular Mechanics by Calpain Protease	5.79E-01	2.22E-02	NaN	ACTN4,ITGA6	
Unfolded protein response	5.79E-01	2.22E-02	NaN	HSPA1A/HSPA1B,Hspa1b	
Ceramide Signaling	5.73E-01	2.2E-02	NaN	PPP2R2D,S1PR1	
Signaling by ALK	5.71E-01	3.57E-02	NaN	PLCG1	
HOTAIR Regulatory Pathway	5.67E-01	1.84E-02	NaN	CDKN1A,CTNNB1,TCF4	
Degradation of beta-catenin by the destruction complex	5.66E-01	2.17E-02	NaN	CTNNB1,TCF4	
Regulation of TP53 Activity through Phosphorylation	5.59E-01	2.15E-02	NaN	HIPK1,TP53INP1	
ERBB Signaling	5.59E-01	2.15E-02	NaN	PLCG1,PRKCB	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	5.58E-01	3.45E-02	NaN	UTRN	
Neutrophil degranulation	5.56E-01	1.47E-02	2.646	HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,JUP,PGLYRP1,RNASET2,SPTAN1	
Eukaryotic Translation Termination	5.53E-01	2.13E-02	NaN	RPL38,RPS29	
Eukaryotic Translation Elongation	5.47E-01	2.11E-02	NaN	RPL38,RPS29	
Gene Silencing by RNA	5.47E-01	2.11E-02	NaN	HSP90AA1,TNRC6C	
Nucleotide catabolism	5.46E-01	3.33E-02	NaN	XDH	
Small Cell Lung Cancer Signaling	5.4E-01	2.08E-02	NaN	BCL2L1,CDKN2B	
MyD88 dependent cascade initiated on endosome	5.34E-01	3.23E-02	NaN	IRF7	
Sonic Hedgehog Signaling	5.34E-01	3.23E-02	NaN	PRKACB	
Protein folding	5.28E-01	2.04E-02	NaN	ACTB,GNG11	
DNA Methylation and Transcriptional Repression Signaling	5.28E-01	2.04E-02	NaN	CDK8,TCF4	
Toll Like Receptor 3 (TLR3) Cascade	5.22E-01	3.12E-02	NaN	IRF7	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	5.22E-01	3.12E-02	NaN	PRKCB	
Thrombin signalling through proteinase activated receptors (PARs)	5.22E-01	3.12E-02	NaN	GNG11	
RIPK1-mediated regulated necrosis	5.22E-01	3.12E-02	NaN	HSP90AA1	
BBSome Signaling Pathway	5.22E-01	1.43E-02	2.646	ADGRF5,ADGRL4,CXCL12,FZD4,IGF1R,PRKACB,S1PR1	
S Phase	5.16E-01	2E-02	NaN	CDKN1A,RAD21	
ATM Signaling	5.16E-01	2E-02	NaN	CDKN1A,PPP2R2D	
