© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Serotonin Receptor Signaling	6.22E00	1E-01	5.397	ADCY9,AKT3,APP,ARFGEF1,ATF2,BCL2,BRAF,CACNA1E,CREBBP,FOXO1,FOXO3,GNAQ,JAK2,KALRN,MAP2K5,MAP2K6,MPDZ,MPRIP,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP1R12A,Ppp1r12b,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RB1,RBL2,RHOBTB1,RHOJ,ROCK1,ROCK2,RPS6KA3,RPS6KB1,SHANK3,STAT3,STIM2,TEAD1,TGFB2	
Nitric Oxide Signaling in the Cardiovascular System	6.21E00	1.67E-01	3.900	AKT3,CACNA1E,FLT1,FLT4,ITPR1,ITPR2,KDR,PDE5A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1,SLC7A1	
HER-2 Signaling in Breast Cancer	6.12E00	1.28E-01	3.900	AKT3,BRAF,CCND1,ELF2,ETS1,FOXO1,FOXO3,NFKB1,PARD3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RB1,RBL2,RPS6KB1,RPTOR,SMAD3,SOS1,SOS2,SP1,STAT3,XIAP	
Signaling by NTRK1 (TRKA)	6.11E00	1.98E-01	4.000	BRAF,CRKL,DNM3,DUSP3,FRS2,KIDINS220,MAP2K5,MEF2A,MEF2C,PIK3CA,PIK3R1,PLCG1,RAPGEF1,RPS6KA3,SOS1,STAT3	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	6.08E00	1.27E-01	NaN	ACVR2A,AKT3,APC,BCL2,BMPR2,CBL,CSNK1G1,FOXO1,FZD6,LEF1,LRP5,MAP2K6,MAPK8,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,SMAD1,SMAD5,SMAD6,SMURF1,TAB2,TCF4,TCF7L2,XIAP	
Thrombopoietin Signaling	6.07E00	2.22E-01	3.742	GAB2,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,STAT3	
Heme signaling	5.98E00	2.55E-01	-2.111	ATF2,CHD9,CLOCK,CREBBP,MEF2C,NCOA1,NCOA2,NCOR1,NR1D1,RORA,TBL1X,TBL1XR1	
Ovarian Cancer Signaling	5.96E00	1.46E-01	1.897	ABL1,AKT3,APC,BCL2,BRAF,CCND1,FZD6,GJA1,HDAC4,HDAC7,HDAC8,HDAC9,LEF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,RB1,RBL2,RPS6KB1,TCF4,TCF7L2	
ERK5 Signaling	5.92E00	2.03E-01	3.357	ATF2,CREBBP,ELK4,FOXO3,GAB1,GNAQ,MAP2K5,MAP3K2,MAP3K3,MEF2A,MEF2C,RPS6KA3,RPS6KB1,RPS6KC1,WNK1	
Prolactin Signaling	5.82E00	1.79E-01	3.500	CREBBP,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOCS7,SOS1,SOS2,SP1,STAT3	
Cardiac Hypertrophy Signaling	5.8E00	1.19E-01	5.385	ADCY9,ATF2,CACNA1E,CREBBP,GNAQ,IGF1R,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,MEF2A,MEF2C,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKACB,RHOBTB1,RHOJ,ROCK1,ROCK2,RPS6KB1,SOS1,TGFB2,TGFBR2	
IL-8 Signaling	5.8E00	1.29E-01	4.899	AKT3,BCL2,BCL2L1,BRAF,CCND1,FLT1,FLT4,GNAQ,KDR,MAP4K4,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2,RHOBTB1,RHOJ,ROCK1,ROCK2,RPS6KB1	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	5.77E00	1.23E-01	1.300	AFDN,AKT3,CTNND1,GJA1,IGSF5,ITGA6,LAMA4,LAMC1,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKACB,PRKG1,PTK2,SMAD3,SORBS1,SP1,TGFB2,TGFBR2,TJP1	
TGF-β Signaling	5.75E00	1.77E-01	1.807	ACVR2A,BCL2,BMPR2,CREBBP,MAP2K6,MAPK8,SKI,SMAD1,SMAD3,SMAD5,SMAD6,SMURF1,SMURF2,SOS1,SOS2,TGFB2,TGFBR2	
Pulmonary Healing Signaling Pathway	5.74E00	1.31E-01	4.707	BMPR2,BRAF,CCND1,CXCL12,FGFR2,FZD6,KDR,LEF1,MAPK8,NFKB1,NOTCH1,PECAM1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SMAD1,SMAD5,SOS1,SOS2,STAT3,TCF4,TCF7L2,TGFB2,WWTR1	
Adrenomedullin signaling pathway	5.74E00	1.31E-01	4.600	ADCY9,AKT3,ARNT,BCL2,BRAF,CALCRL,GNAQ,ITPR1,ITPR2,MAP2K5,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKG1,PTK2,SMARCC2,SOS1,SOS2	
Erythropoietin Signaling Pathway	5.68E00	1.36E-01	4.082	AKT3,ARNT,BCL2L1,CCND1,FOXO3,ITPR1,ITPR2,JAK2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,SOS1,SOS2,TGFB2,XIAP	
ILK Signaling	5.66E00	1.29E-01	3.578	AKT3,ATF2,CCND1,CREBBP,DOCK1,FLNB,LEF1,LIMS1,MAP2K6,MAPK8,MYH10,MYH9,MYO10,MYO18A,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP1R12A,PPP2R5E,PTK2,RHOBTB1,RHOJ,RICTOR	
Telomerase Signaling	5.66E00	1.67E-01	2.111	ABL1,AKT3,ELF2,ETS1,HDAC4,HDAC7,HDAC8,HDAC9,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,RB1,SOS1,SOS2,SP1	
Regulation of lipid metabolism by PPARalpha	5.64E00	1.6E-01	3.357	ARNT,CDK19,CHD9,CLOCK,CREBBP,HMGCS2,MED13,MED13L,MED14,NCOA1,NCOA2,NCOR1,NR1D1,NRF1,RGL1,RORA,SP1,TBL1X,TBL1XR1	
Circadian Clock	5.64E00	2.2E-01	2.496	ATF2,BTRC,CHD9,CLOCK,CREBBP,MEF2C,NCOA1,NCOA2,NCOR1,NR1D1,RORA,TBL1X,TBL1XR1	
p53 Signaling	5.62E00	1.73E-01	0.258	AKT3,BCL2,BCL2L1,CCND1,HDAC9,HIPK2,JMY,KAT2B,MAPK8,PIAS1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKDC,RB1,STAG1	
ERK/MAPK Signaling	5.6E00	1.26E-01	3.266	ATF2,BRAF,CREBBP,CRKL,DOCK1,ELF2,ETS1,ITGA1,ITGA6,KSR1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPM1L,PPP1R12A,PPP2R5E,PRKACB,PRKCB,PRKCE,PTK2,RAPGEF1,RAPGEF4,SOS1,SOS2,STAT3	
Autophagy	5.52E00	1.24E-01	1.347	AKT3,AMBRA1,ARNT,ATF2,ATG10,BCL2,BIRC6,CREBBP,FOXO1,FOXO3,INSR,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PPP3CA,PPP3CC,PRKACB,RB1CC1,RPTOR,TGFB2,TRAF3,UVRAG	
Sertoli Cell-Sertoli Cell Junction Signaling	5.51E00	1.19E-01	4.642	AFDN,AKT3,ATF2,CREBBP,DLG1,EPB41,EPN2,GJA1,IGSF5,ITGA6,LAMA4,LAMC1,MAP3K1,MAP3K2,MAP3K20,MAP3K3,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SORBS1,SPTAN1,SPTBN1,TGFBR2,TJP1,TJP2	
Leukocyte Extravasation Signaling	5.47E00	1.3E-01	3.800	ABL1,AFDN,ARHGAP6,CRKL,CTNND1,CXCL12,DLC1,FER,MAPK8,PECAM1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2,RAPGEF4,ROCK1,ROCK2,WIPF1	
UVB-Induced MAPK Signaling	5.47E00	2.31E-01	3.464	MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KA3,RPS6KB1	
IL-15 Production	5.42E00	1.54E-01	4.359	ABL1,ABL2,DYRK1A,FER,FGFR2,FLT1,FLT4,IGF1R,INSR,JAK1,JAK2,KDR,LMTK2,MAP2K5,MAP2K6,MERTK,NFKB1,PTK2,TNK2	
Gαq Signaling	5.41E00	1.35E-01	4.690	AKT3,GNAQ,ITPR1,ITPR2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RHOBTB1,RHOJ,ROCK1,ROCK2	
RANK Signaling in Osteoclasts	5.41E00	1.76E-01	4.000	AKT3,CBL,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,TAB2,XIAP	
Melatonin Signaling	5.34E00	1.94E-01	3.606	BRAF,GNAQ,MAP2K5,MAP2K6,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RORA	
JAK/STAT Signaling	5.33E00	1.83E-01	2.840	AKT3,BCL2L1,GNAQ,JAK1,JAK2,NFKB1,PIAS1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOCS7,SOS1,SOS2,STAT3	
Insulin Secretion Signaling Pathway	5.33E00	1.13E-01	5.568	ADCY9,AGO3,ATF2,CACNA1E,CREBBP,EIF4G1,EIF4G3,GHR,GNAQ,INSR,ITPR1,ITPR2,JAK1,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RAPGEF4,RPS6KB1,STAT3,VTI1A	
ERBB Signaling	5.28E00	1.72E-01	3.500	FOXO1,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,SOS1,SOS2	
WNT/β-catenin Signaling	5.24E00	1.32E-01	0.894	ACVR2A,AKT3,APC,BMPR2,BTRC,CCND1,CREBBP,CSNK1G1,FZD6,GJA1,GNAQ,LEF1,LRP5,MARK2,NLK,PPM1L,PPP2R5E,TCF4,TCF7L2,TGFB2,TGFBR2,TGFBR3,TLE1	
PEDF Signaling	5.19E00	1.79E-01	1.291	AKT3,BCL2,BCL2L1,CFLAR,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,ROCK1,ROCK2,TCF12,TCF4,TCF7L2,ZEB1	
Glutaminergic Receptor Signaling Pathway (Enhanced)	5.07E00	1.05E-01	5.831	ADCY9,AKT3,ATF2,CACNA1E,CREBBP,DGKD,DGKE,DGKH,GLS,GNAQ,ITPR1,ITPR2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,RPTOR,SHANK3,SLC1A1,TGFB2,VTI1A	
GNRH Signaling	5.05E00	1.26E-01	4.379	ADCY9,ATF2,CACNA1E,CREBBP,GNAQ,ITPR1,ITPR2,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1,PLCB1,PLCB4,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2,SOS1,SOS2	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	5.05E00	1.26E-01	3.838	AKT3,CREBBP,JAK1,JAK2,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPM1L,PPP1R12A,PPP2R5E,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RHOBTB1,RHOJ	
Leptin Signaling in Obesity	5.05E00	1.84E-01	2.333	ADCY9,AKT3,FOXO1,JAK2,LEPR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,STAT3	
RORA activates gene expression	5.04E00	3.89E-01	2.646	CHD9,CREBBP,NCOA1,NCOA2,RORA,TBL1X,TBL1XR1	
Actin Cytoskeleton Signaling	5.02E00	1.15E-01	2.837	APC,ARHGEF12,CRKL,DOCK1,FGF13,ITGA1,ITGA6,MPRIP,MYH10,MYH9,MYO10,MYO18A,NCKAP1,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP1R12A,Ppp1r12b,PTK2,ROCK1,ROCK2,SOS1,SOS2,SSH2,TIAM1,TRIO	
Activin Inhibin Signaling Pathway	5.01E00	1.19E-01	4.315	ACVR2A,AKT3,ATF2,CREBBP,FOXO3,LEF1,MAP2K5,MAP2K6,MAP3K1,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,ROCK1,ROCK2,SKI,SMAD1,SMAD3,SMAD5,STAT3,TCF4,TCF7L2,TGFB2,TGFBR3	
HIPPO signaling	5E00	1.72E-01	-0.378	BTRC,DLG1,FAT4,NF2,PARD3,PPM1L,PPP1R12A,PPP2R5E,SMAD1,SMAD3,SMAD5,STK3,TEAD1,TJP2,WWTR1	
Melanocyte Development and Pigmentation Signaling	4.98E00	1.63E-01	4.000	ADCY9,ATF2,BCL2,CREBBP,KITLG,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKACB,RPS6KA3,RPS6KB1,RPS6KC1,SOS1,SOS2	
DNA Methylation and Transcriptional Repression Signaling	4.98E00	1.63E-01	2.111	CDK12,CDK13,CDK19,CHD4,DNMT3A,MECP2,RB1,RBL2,SAP130,SP1,TCF12,TCF20,TCF4,TEAD1,TET3,ZEB1	
Signaling by Erythropoietin	4.96E00	3.2E-01	2.828	CRKL,GAB1,JAK2,PIK3CA,PIK3R1,PLCG1,RAPGEF1,SOS1	
eNOS Signaling	4.96E00	1.35E-01	4.243	ADCY9,AKT3,FLT1,FLT4,GNAQ,ITPR1,ITPR2,KDR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1,SLC7A1	
Acetylcholine Receptor Signaling Pathway	4.94E00	1.24E-01	4.491	ADCY9,AKT3,ATF2,BCL2,CACNA1E,CREBBP,GNAQ,ITPR1,ITPR2,JAK2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Apelin Cardiomyocyte Signaling Pathway	4.92E00	1.62E-01	4.000	AKT3,ARNT,ITPR1,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
P2Y Purigenic Receptor Signaling Pathway	4.92E00	1.43E-01	4.359	ADCY9,AKT3,ATF2,CREBBP,GNAQ,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Neurotrophin/TRK Signaling	4.92E00	1.79E-01	3.606	ATF2,CREBBP,FRS2,GAB1,MAP2K5,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,SOS1,SOS2	
IL-7 Signaling Pathway	4.92E00	1.79E-01	3.464	AKT3,BCL2,CCND1,EBF1,FOXO1,FOXO3,JAK1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS1,SOS2	
RET signaling	4.89E00	2.44E-01	3.162	FRS2,GAB1,GAB2,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKACB,SHANK3,SOS1	
Axonal Guidance Signaling	4.88E00	9.02E-02	NaN	ABL1,ABLIM1,ADAMTS9,AKT3,ARHGEF11,ARHGEF12,CRKL,CXCL12,DOCK1,FZD6,GNAQ,HERC2,ITGA1,ITGA6,KALRN,LNPEP,NFAT5,NRP1,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PLXNA2,PPP3CA,PPP3CC,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2,ROCK1,ROCK2,SEMA3C,SEMA6A,SEMA6D,SOS1,SOS2,SRGAP1,SRGAP2,WIPF1	
CCR3 Signaling in Eosinophils	4.87E00	1.42E-01	3.317	GNAQ,ITPR1,ITPR2,MPRIP,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PPP1R12A,Ppp1r12b,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,ROCK1,ROCK2	
HIF1α Signaling	4.86E00	1.2E-01	5.000	AKT3,ARNT,BRAF,CREBBP,FLT1,FLT4,KDR,MAP2K5,MAP2K6,NCOA1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,STAT3,TGFB2	
Endocannabinoid Cancer Inhibition Pathway	4.82E00	1.36E-01	-3.130	ADCY9,AKT3,ATF2,CCND1,CREBBP,GNAQ,LEF1,MAP2K5,MAP2K6,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,PTK2,ROCK1,ROCK2,RPTOR,TCF4,TCF7L2	
Signaling by BMP	4.82E00	3.08E-01	2.828	ACVR2A,BMPR2,SKI,SMAD1,SMAD5,SMAD6,SMURF1,SMURF2	
Aldosterone Signaling in Epithelial Cells	4.81E00	1.28E-01	4.359	DNAJC1,DNAJC13,ITPR1,ITPR2,NR3C2,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SASS6,SOS1,SOS2	
Dopamine-DARPP32 Feedback in cAMP Signaling	4.76E00	1.24E-01	4.264	ADCY9,ATF2,CACNA1E,CREBBP,CSNK1G1,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PLCG1,PPM1L,PPP1R12A,PPP2R5E,PPP3CA,PPP3CC,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1	
Beta-catenin independent WNT signaling	4.75E00	1.57E-01	2.138	AGO3,DAAM1,FZD6,ITPR1,ITPR2,LEF1,NLK,PLCB1,PPP3CA,PRKCB,PRKG1,SMURF1,SMURF2,TCF7L2,TNRC6A,TNRC6B	
Opioid Signaling Pathway	4.74E00	1.07E-01	3.922	ADCY9,AKT3,ATF2,BRAF,CACNA1E,CREBBP,GNAQ,GRK5,ITPR1,ITPR2,LEF1,MAP2K5,MAP2K6,NFKB1,PLCB1,PPP3CA,PPP3CC,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RGS5,RPS6KA3,RPS6KB1,SOS1,SOS2,TCF4,TCF7L2	
RAC Signaling	4.73E00	1.39E-01	4.000	ELK4,ITGA1,ITGA6,MAP3K1,MAPK8,MCF2L,NCKAP1,NFKB1,PARD3,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PTK2,RPS6KB1,SH3RF1,TIAM1	
PI3K/AKT Signaling	4.71E00	1.2E-01	1.807	AKT3,BCL2,BCL2L1,CCND1,FOXO1,FOXO3,GAB1,GAB2,GHR,INPP5F,ITGA1,ITGA6,JAK1,JAK2,LIMS1,NFKB1,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,RPS6KB1,SOS1,SOS2	
Signaling by SCF-KIT	4.69E00	2.33E-01	3.162	CBL,FER,GAB2,JAK2,KITLG,PIK3CA,PIK3R1,PIK3R3,SOS1,STAT3	
FLT3 Signaling in Hematopoietic Progenitor Cells	4.66E00	1.71E-01	3.742	AKT3,ATF2,CBL,CREBBP,GAB2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPS6KA3,RPS6KB1,SOS1,SOS2,STAT3	
Transcriptional Regulatory Network in Embryonic Stem Cells	4.62E00	1.28E-01	3.273	ACVR2A,AKT3,BMPR2,FGFR2,FZD6,IGF1R,JAK1,JAK2,KAT6A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMAD1,SMAD3,SMAD5,STAT3,TGFB2,TGFBR2,TGFBR3,ZFHX3	
Colorectal Cancer Metastasis Signaling	4.6E00	1.07E-01	4.379	ADCY9,AKT3,APC,BCL2L1,BRAF,CCND1,FZD6,GNAQ,JAK1,JAK2,LEF1,LRP5,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,RHOBTB1,RHOJ,SMAD3,SOS1,SOS2,STAT3,TCF4,TCF7L2,TGFB2,TGFBR2	
Transcriptional Regulation by MECP2	4.57E00	1.9E-01	0.447	AGO3,HIPK2,HTT,MECP2,MEF2C,NCOR1,NOTCH1,PTPN4,TBL1X,TBL1XR1,TNRC6A,TNRC6B	
Transcriptional regulation of white adipocyte differentiation	4.54E00	1.67E-01	3.207	CDK19,CHD9,CREBBP,EBF1,MED13,MED13L,MED14,NCOA1,NCOA2,NCOR1,NFKB1,TBL1X,TBL1XR1,ZNF638	
Fc Epsilon RI Signaling	4.52E00	1.44E-01	3.638	AKT3,GAB1,INPP5F,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2	
Hereditary Breast Cancer Signaling	4.51E00	1.34E-01	NaN	AKT3,ARID1A,ARID2,CCND1,CREBBP,FANCC,HDAC4,HDAC7,HDAC8,HDAC9,PBRM1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RB1,SMARCA2,SMARCA4,SMARCC2	
Transcriptional regulation by RUNX3	4.47E00	1.56E-01	3.317	CCND1,CREBBP,FOXO3,HDAC4,KAT2B,LEF1,MAML3,NOTCH1,SMAD3,SMURF1,SMURF2,TCF7L2,TEAD1,WWTR1,ZFHX3	
Xenobiotic Metabolism General Signaling Pathway	4.47E00	1.33E-01	3.900	AKT3,ARNT,CREBBP,CUL3,MAP2K5,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
fMLP Signaling in Neutrophils	4.46E00	1.37E-01	4.123	GNAQ,ITPR1,ITPR2,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Interleukin-3, Interleukin-5 and GM-CSF signaling	4.44E00	2E-01	3.317	CBL,CRKL,GAB2,INPP5F,JAK1,JAK2,PIK3CA,PIK3R1,PIK3R3,RAPGEF1,SOS1	
Myogenesis	4.43E00	2.76E-01	2.828	ABL1,MAP2K6,MEF2A,MEF2C,NEO1,SPAG9,TCF12,TCF4	
Deubiquitination	4.42E00	1.06E-01	5.292	APC,ASXL2,ATXN7,BABAM2,IDE,IFIH1,INO80D,KAT2B,MBD5,OTUD7B,PRKN,PSME4,SMAD1,SMAD3,SMURF2,TGFBR2,TNKS,TNKS2,TRAF3,TRIM25,USP24,USP25,USP3,USP34,USP37,USP47,USP7,USP9X	
Superpathway of Inositol Phosphate Compounds	4.4E00	1.1E-01	4.583	ATP1A2,INPP5A,INPP5F,IP6K1,ITPKB,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PLCB1,PLCB4,PLCG1,PPIP5K1,PPM1H,PPM1K,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTPRM,RNGTT,SSH2	
Germ Cell-Sertoli Cell Junction Signaling	4.39E00	1.24E-01	NaN	AFDN,CTNND1,EPN2,FER,ITGA6,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,RHOBTB1,RHOJ,SORBS1,TGFB2,TGFBR2,TJP1	
UVA-Induced MAPK Signaling	4.37E00	1.53E-01	3.000	BCL2L1,MAPK8,PARP14,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,RPS6KA3,RPS6KB1,RPS6KC1,TNKS,TNKS2	
Orexin Signaling Pathway	4.34E00	1.09E-01	4.315	ADCY9,AKT3,CACNA1E,FOXO1,GNAQ,ITPR1,ITPR2,NFKB1,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPTOR,SMAD1,SMAD5	
Eicosanoid Signaling	4.34E00	1.04E-01	5.292	ABCC4,ADCY9,AKT3,AP1G1,ATF2,BRAF,CCND1,CREBBP,ETS1,GNAQ,LEF1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RAPGEF4,RPS6KA3,TCF4,TCF7L2	
RAR Activation	4.3E00	9.09E-02	5.284	ACVR2A,ADCY9,Akr1c14,AKT3,ARID1A,ARID2,ATF2,BMPR2,CREBBP,GNAQ,JAK2,KAT2B,MAP3K1,MAPK8,MNAT1,NCOA1,NCOR1,NFKB1,PBRM1,PDE10A,PDE4B,PDE5A,PDE7B,PDE8A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,RHOBTB1,RHOJ,SMAD3,SMARCA2,SMARCA4,SMARCC2,SP1,TGFB2,TGFBR2,TGFBR3	
NF-κB Activation by Viruses	4.25E00	1.67E-01	3.606	AKT3,ITGA6,MAP3K1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
HEY1 Signaling Pathway	4.25E00	1.24E-01	4.025	ACVR2A,AKT3,ARNT,BMPR2,DLL4,GAB1,MEF2C,NCOR1,NOTCH1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMAD1,SMAD3,SMAD5,SMAD6,TGFB2,TGFBR2,TGFBR3	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	4.24E00	1.37E-01	3.317	ACVR2A,AKT3,APC,BMPR2,FZD6,GAB1,JAK1,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMAD1,SMAD5,SOS1,SOS2,STAT3	
