© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	1.7E00	4.39E-02	-1.342	ATP6V0C,NFKBIA,PTGS2,RASD1,RRAS	
Hypoxia Signaling in the Cardiovascular System	1.7E00	5.26E-02	NaN	EDN1,NFKBIA,SUMO1,UBE2S	
Vasopressin regulates renal water homeostasis via Aquaporins	1.69E00	6.98E-02	NaN	GNB2,GNG5,RAB11A	
Smooth Muscle Contraction	1.69E00	6.98E-02	NaN	ALDH2,MYL12A,MYL12B	
Antiproliferative Role of Somatostatin Receptor 2	1.68E00	5.19E-02	NaN	GNB2,GNG5,RASD1,RRAS	
Arachidonic acid metabolism	1.63E00	6.67E-02	NaN	GPX1,GPX4,PTGS2	
Coronavirus Replication Pathway	1.63E00	6.67E-02	NaN	TUBA1A,TUBA1B,TUBB	
G alpha (12/13) signalling events	1.62E00	5E-02	-2.000	GNB2,GNG5,RHOA,RHOB	
NGF Signaling	1.61E00	4.17E-02	-2.000	MAP3K8,RASD1,RHOA,RHOG,RRAS	
iNOS Signaling	1.58E00	6.38E-02	NaN	Calm1 (includes others),IFNGR1,NFKBIA	
Glycine Degradation (Creatine Biosynthesis)	1.57E00	5E-01	NaN	GATM	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	1.56E00	4.03E-02	-2.236	APOE,CST3,GAS6,PRSS23,VWA1	
PEDF Signaling	1.56E00	4.76E-02	NaN	NFKBIA,RASD1,RHOA,RRAS	
Glioma Signaling	1.55E00	4E-02	NaN	Calm1 (includes others),CDKN2D,PDGFA,RASD1,RRAS	
Androgen Signaling	1.54E00	3.55E-02	NaN	Calm1 (includes others),GNB2,GNG5,H3-3A/H3-3B,NCOA4,TGFB1I1	
Integrin cell surface interactions	1.54E00	4.71E-02	-2.000	BSG,ICAM1,ICAM2,VCAM1	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	1.54E00	6.12E-02	NaN	CDK8,JUNB,RPS27A	
SUMOylation of transcription factors	1.52E00	1E-01	NaN	SUMO1,SUMO2	
Glioblastoma Multiforme Signaling	1.52E00	3.51E-02	-2.236	PDGFA,RASD1,RHOA,RHOB,RHOG,RRAS	
Platelet homeostasis	1.52E00	4.65E-02	-2.000	GNB2,GNG5,ORAI1,SRI	
Endocannabinoid Developing Neuron Pathway	1.52E00	3.94E-02	NaN	GNB2,GNG5,RASD1,RHOA,RRAS	
NR1H2 and NR1H3-mediated signaling	1.51E00	6E-02	NaN	APOD,APOE,PLTP	
IL-27 Signaling Pathway	1.51E00	3.91E-02	-1.342	GADD45G,HLA-A,HLA-E,IFNGR1,PTGS2	
G Beta Gamma Signaling	1.5E00	3.88E-02	NaN	CAV2,GNB2,GNG5,RASD1,RRAS	
Fatty Acid α-oxidation	1.49E00	9.52E-02	NaN	ALDH2,PTGS2	
Signaling by TGF-beta Receptor Complex	1.45E00	5.66E-02	NaN	LTBP4,RHOA,RPS27A	
Cardiac Hypertrophy Signaling (Enhanced)	1.45E00	2.4E-02	-3.162	Calm1 (includes others),EDN1,GDE1,GNB2,GNG5,HSPB1,MAP3K8,PTGS2,RASD1,RHOA,RRAS,SMPDL3A,TNFSF13	
Atherosclerosis Signaling	1.45E00	3.76E-02	NaN	APOD,APOE,ICAM1,PDGFA,VCAM1	
Putrescine Degradation III	1.45E00	9.09E-02	NaN	ALDH2,SAT1	
Crosstalk between Dendritic Cells and Natural Killer Cells	1.45E00	4.4E-02	NaN	ACTB,ACTG1,HLA-A,HLA-E	
Myelination Signaling Pathway	1.44E00	2.75E-02	-2.333	ARF6,Calm1 (includes others),NDRG1,PDGFA,RASD1,RHEB,RHOA,RRAS,SLC2A1	
Opioid Signaling Pathway	1.41E00	2.86E-02	-1.633	AP2A2,Calm1 (includes others),GNB2,GNG5,NFKBIA,POMC,RASD1,RRAS	
E3 ubiquitin ligases ubiquitinate target proteins	1.41E00	5.45E-02	NaN	BCL10,HLA-A,RPS27A	
Lactose synthesis	1.39E00	3.33E-01	NaN	SLC2A1	
SUMOylation of nuclear envelope proteins	1.39E00	3.33E-01	NaN	SUMO1	
Diphthamide Biosynthesis	1.39E00	3.33E-01	NaN	EEF2	
Reelin Signaling in Neurons	1.39E00	3.62E-02	-1.000	APOE,ARPC1A,ARPC4,CFL1,RHOA	
IL-33 Signaling Pathway	1.38E00	3.24E-02	-1.633	ICAM1,ICAM2,MAP3K8,NFKBIA,PTGS2,VCAM1	
The Visual Cycle	1.38E00	8.33E-02	NaN	RBP1,RDH14	
Class B/2 (Secretin family receptors)	1.37E00	4.17E-02	-2.000	ADGRE5,GNB2,GNG5,RAMP2	
Death Receptor Signaling	1.37E00	4.17E-02	0.000	ACTB,ACTG1,HSPB1,NFKBIA	
FXR/RXR Activation	1.36E00	3.21E-02	0.000	APOE,GSTM1,ICAM1,PLTP,PTGS2,TNFSF13	
Cellular response to heat stress	1.36E00	4.12E-02	-2.000	EEF1A1,HSPA8,HSPB1,ST13	
Cancer Drug Resistance by Drug Efflux	1.35E00	5.17E-02	NaN	PTGS2,RASD1,RRAS	
Xenobiotic Metabolism General Signaling Pathway	1.33E00	3.5E-02	-2.236	FTL,GSTM1,MAP3K8,RASD1,RRAS	
VEGF Signaling	1.33E00	4.04E-02	NaN	ACTB,ACTG1,RASD1,RRAS	
Signaling by ERBB4	1.33E00	5.08E-02	NaN	APOE,RPS27A,STMN1	
Metabolism of water-soluble vitamins and cofactors	1.33E00	5.08E-02	NaN	CD320,SLC2A1,TCN2	
Polyamine Regulation in Colon Cancer	1.33E00	5.08E-02	NaN	RHOA,SAT1,SLC3A2	
GNRH Signaling	1.33E00	3.14E-02	NaN	Calm1 (includes others),GNB2,GNG5,MAP3K8,RASD1,RRAS	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	1.32E00	3.12E-02	-1.633	PDGFA,RASD1,RHOA,RRAS,TNFSF13,VIM	
WNT ligand biogenesis and trafficking	1.31E00	7.69E-02	NaN	SNX3,VPS29	
PCP (Planar Cell Polarity) Pathway	1.31E00	5E-02	NaN	JUNB,PFN1,RHOA	
AMPK Signaling	1.31E00	2.89E-02	NaN	ACTB,EEF2,GNB2,GNG5,ORAI1,RAB11A,SLC2A1	
Retinoate Biosynthesis II	1.27E00	2.5E-01	NaN	RBP1	
Spermine and Spermidine Degradation I	1.27E00	2.5E-01	NaN	SAT1	
Phenylethylamine Degradation I	1.27E00	2.5E-01	NaN	ALDH2	
Taurine Biosynthesis	1.27E00	2.5E-01	NaN	FMO1	
D-glucuronate Degradation I	1.27E00	2.5E-01	NaN	AKR1A1	
Transport of inorganic cations/anions and amino acids/oligopeptides	1.27E00	3.85E-02	-2.000	SLC38A2,SLC3A2,SLC6A6,SRI	
Mouse Embryonic Stem Cell Pluripotency	1.27E00	3.85E-02	NaN	ID1,ID3,RASD1,RRAS	
Cellular Effects of Sildenafil (Viagra)	1.26E00	3.33E-02	NaN	ACTB,ACTG1,Calm1 (includes others),MYL12A,MYL12B	
Semaphorin Neuronal Repulsive Signaling Pathway	1.26E00	3.33E-02	-0.447	CFL1,MYL12A,MYL12B,RHOA,RRAS	
SUMOylation of intracellular receptors	1.26E00	7.14E-02	NaN	SUMO1,SUMO2	
Oxytocin in Brain Signaling Pathway	1.26E00	3.02E-02	-2.449	Calm1 (includes others),GNB2,GNG5,PTGS2,RASD1,RRAS	
IGF-1 Signaling	1.26E00	3.81E-02	NaN	RASD1,RRAS,YWHAH,YWHAQ	
Human Embryonic Stem Cell Pluripotency	1.24E00	2.99E-02	-2.449	ID1,ID3,KLF2,PDGFA,RASD1,RRAS	
Wound Healing Signaling Pathway	1.24E00	2.78E-02	-1.890	IFNGR1,NFKBIA,PDGFA,RASD1,RRAS,TNFSF13,VIM	
Intra-Golgi and retrograde Golgi-to-ER traffic	1.22E00	2.96E-02	-2.449	ARF1,ARF5,ARL1,KDELR1,TUBA1A,TUBA1B	
Glutamate Receptor Signaling	1.21E00	4.55E-02	NaN	Calm1 (includes others),GNB2,GNG5	
Relaxin Signaling	1.21E00	3.23E-02	NaN	GDE1,GNB2,GNG5,NFKBIA,SMPDL3A	
Activation of kainate receptors upon glutamate binding	1.2E00	6.67E-02	NaN	GNB2,GNG5	
Mitophagy	1.2E00	6.67E-02	NaN	RPS27A,TOMM7	
Protein ubiquitination	1.2E00	6.67E-02	NaN	RPS27A,UBE2S	
Signaling by CSF3 (G-CSF)	1.2E00	6.67E-02	NaN	RNF7,RPS27A	
LPS/IL-1 Mediated Inhibition of RXR Function	1.2E00	2.72E-02	NaN	ALAS1,ALDH2,APOE,FMO1,GSTM1,HS3ST1,PLTP	
CD40 Signaling	1.2E00	4.48E-02	NaN	ICAM1,NFKBIA,PTGS2	
Fcgamma receptor (FCGR) dependent phagocytosis	1.19E00	3.18E-02	-2.236	ACTB,ACTG1,ARPC1A,ARPC4,CFL1	
Formation of xylulose-5-phosphate	1.18E00	2E-01	NaN	AKR1A1	
Tetrapyrrole Biosynthesis II	1.18E00	2E-01	NaN	ALAS1	
Myo-inositol Biosynthesis	1.18E00	2E-01	NaN	ISYNA1	
Endosomal Sorting Complex Required For Transport (ESCRT)	1.18E00	6.45E-02	NaN	CHMP5,RPS27A	
Cell Cycle: G1/S Checkpoint Regulation	1.17E00	4.35E-02	NaN	CDKN2D,RPL11,RPL5	
Agranulocyte Adhesion and Diapedesis	1.17E00	2.86E-02	NaN	ACTB,ACTG1,CLDN5,ICAM1,ICAM2,VCAM1	
Deubiquitination	1.16E00	2.66E-02	-2.646	ACTB,INO80B,NFKBIA,RHOA,RPS27A,SNX3,VDAC3	
Thrombin signalling through proteinase activated receptors (PARs)	1.15E00	6.25E-02	NaN	GNB2,GNG5	
RAR Activation	1.15E00	2.33E-02	-2.530	ACTB,GDE1,KLF2,RBP1,RDH14,RHOA,RHOB,RHOG,SMPDL3A,TNFSF13	
GM-CSF Signaling	1.15E00	4.29E-02	NaN	RACK1,RASD1,RRAS	
Sleep NREM Signaling Pathway	1.14E00	3.48E-02	2.000	RASD1,RRAS,YWHAH,YWHAQ	
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.14E00	3.07E-02	-1.342	POMC,TNFSF13,YWHAH,YWHAQ,ZFP36	
Signal amplification	1.13E00	6.06E-02	NaN	GNB2,GNG5	
Signaling by ROBO receptors	1.13E00	3.45E-02	-2.000	PFN1,RHOA,RPS27A,VASP	
ERK/MAPK Signaling	1.13E00	2.79E-02	NaN	H3-3A/H3-3B,HSPB1,RASD1,RRAS,YWHAH,YWHAQ	
Autophagy	1.11E00	2.76E-02	-1.342	ATG101,Calm1 (includes others),GABARAP,GABARAPL2,LAMP1,SLC3A2	
Senescence-Associated Secretory Phenotype (SASP)	1.11E00	4.11E-02	NaN	CDKN2D,RPS27A,UBE2S	
SUMOylation of SUMOylation proteins	1.11E00	5.88E-02	NaN	SUMO1,SUMO2	
Pulmonary Fibrosis Idiopathic Signaling Pathway	1.1E00	2.45E-02	-2.449	ACTB,ACTG1,EDN1,PDGFA,RASD1,RHOA,RRAS,VIM	
Creatine metabolism	1.1E00	1.67E-01	NaN	GATM	
MSP-RON Signaling in Macrophages Pathway	1.1E00	3.36E-02	0.000	IFNGR1,PTGS2,RASD1,RRAS	
Sphingosine-1-phosphate Signaling	1.09E00	3.33E-02	-2.000	PDGFA,RHOA,RHOB,RHOG	
Ethanol Degradation II	1.09E00	5.71E-02	NaN	AKR1A1,ALDH2	
Angiopoietin Signaling	1.07E00	3.95E-02	NaN	NFKBIA,RASD1,RRAS	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	1.07E00	5.56E-02	NaN	APOE,SUMO1	
MIF-mediated Glucocorticoid Regulation	1.07E00	5.56E-02	NaN	NFKBIA,PTGS2	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	1.06E00	2.4E-02	NaN	Calm1 (includes others),ICAM1,NFKBIA,PDGFA,RASD1,RHOA,RRAS,VCAM1	
LXR/RXR Activation	1.06E00	3.25E-02	-1.000	APOD,APOE,PLTP,PTGS2	
Netrin Signaling	1.05E00	2.89E-02	-0.447	ARPC1A,ARPC4,FMO1,RHOA,VASP	
Eicosanoid Signaling	1.05E00	2.5E-02	-2.646	GNB2,GNG5,HSPB1,PTGS2,RASD1,RHOA,RRAS	
Noradrenaline and Adrenaline Degradation	1.05E00	5.41E-02	NaN	AKR1A1,ALDH2	
NF-κB Activation by Viruses	1.04E00	3.85E-02	NaN	NFKBIA,RASD1,RRAS	
Toll-like Receptor Signaling	1.04E00	3.85E-02	NaN	NFKBIA,RPS27A,Ubb	
Erythrocytes take up oxygen and release carbon dioxide	1.04E00	1.43E-01	NaN	CA4	
TCR signaling	1.03E00	3.17E-02	-2.000	BCL10,NFKBIA,RPS27A,VASP	
Glutathione-mediated Detoxification	1.03E00	5.26E-02	NaN	Gsta4,GSTM1	
Huntington's Disease Signaling	1.02E00	2.46E-02	NaN	AP2A2,GNB2,GNG5,HSPA8,RPS27A,Ubb,UBE2S	
TR/RXR Activation	1.01E00	3.12E-02	-2.000	H3-3A/H3-3B,KLF9,NCOA4,SLC2A1	
Neutrophil Extracellular Trap Signaling Pathway	1.01E00	2.25E-02	-3.000	NDUFA3,NDUFA6,NDUFA8,NDUFB11,ORAI1,SLC2A1,TOMM7,UQCRFS1,VDAC3	
MAP kinase activation	1.01E00	5.13E-02	NaN	MAP3K8,RPS27A	
IL-6 Signaling	1E00	3.1E-02	NaN	HSPB1,NFKBIA,RASD1,RRAS	
Tight Junction Signaling	9.99E-01	2.78E-02	NaN	ACTB,ACTG1,CLDN5,RHOA,VASP	
Neurotransmitter release cycle	9.88E-01	5E-02	NaN	ARL6IP5,SLC38A2	
IL-12 Signaling and Production in Macrophages	9.88E-01	2.55E-02	0.816	APOD,APOE,Calm1 (includes others),H3-3A/H3-3B,IFNGR1,MAP3K8	
Ion channel transport	9.77E-01	2.73E-02	-2.000	ATP6V0C,FXYD6,RPS27A,SRI,TSC22D3	
HGF Signaling	9.73E-01	3.03E-02	NaN	MAP3K8,PTGS2,RASD1,RRAS	
Role of MAPK Signaling in the Pathogenesis of Influenza	9.71E-01	3.57E-02	NaN	PTGS2,RASD1,RRAS	
Gamma carboxylation, hypusine formation and arylsulfatase activation	9.7E-01	4.88E-02	NaN	EEF2,GAS6	
Transport of vitamins, nucleosides, and related molecules	9.7E-01	4.88E-02	NaN	APOD,ARL2BP	
Mechanisms of Viral Exit from Host Cells	9.7E-01	4.88E-02	NaN	ACTB,ACTG1	
P2Y Purigenic Receptor Signaling Pathway	9.64E-01	3.01E-02	NaN	GNB2,GNG5,RASD1,RRAS	
Acute Phase Response Signaling	9.62E-01	2.7E-02	NaN	FTL,NFKBIA,RASD1,RBP1,RRAS	
LPS-stimulated MAPK Signaling	9.59E-01	3.53E-02	NaN	NFKBIA,RASD1,RRAS	
April Mediated Signaling	9.52E-01	4.76E-02	NaN	NFKBIA,TNFSF13	
MicroRNA Biogenesis Signaling Pathway	9.48E-01	2.67E-02	-2.236	HSPA8,RASD1,RRAS,SRSF3,ST13	
Role of PKR in Interferon Induction and Antiviral Response	9.38E-01	2.94E-02	0.000	HSPA8,IFNGR1,NFKBIA,PDGFA	
PDGF Signaling	9.37E-01	3.45E-02	NaN	PDGFA,RASD1,RRAS	
Xenobiotic Metabolism AHR Signaling Pathway	9.37E-01	3.45E-02	NaN	ALDH2,GSTM1,SUMO1	
Assembly and cell surface presentation of NMDA receptors	9.35E-01	4.65E-02	NaN	TUBA1A,TUBA1B	
Oncostatin M Signaling	9.35E-01	4.65E-02	NaN	RASD1,RRAS	
Retinoate Biosynthesis I	9.35E-01	4.65E-02	NaN	RBP1,RDH14	
Lipophagy	9.35E-01	1.11E-01	NaN	HSPA8	
Heme Biosynthesis II	9.35E-01	1.11E-01	NaN	ALAS1	
Iron homeostasis signaling pathway	9.22E-01	2.9E-02	NaN	ATP6V0C,FTH1,FTL,PDGFA	
SUMOylation of transcription cofactors	9.19E-01	4.55E-02	NaN	SUMO1,SUMO2	
TAK1-dependent IKK and NF-kappa-B activation	9.19E-01	4.55E-02	NaN	NFKBIA,RPS27A	
TP53 Regulates Transcription of Cell Death Genes	9.19E-01	4.55E-02	NaN	BNIP3L,NDRG1	
Retinoid metabolism and transport	9.19E-01	4.55E-02	NaN	APOE,RBP1	
MIF Regulation of Innate Immunity	9.19E-01	4.55E-02	NaN	NFKBIA,PTGS2	
CGAS-STING Signaling Pathway	9.05E-01	2.86E-02	-1.000	ATP6V0C,ICAM1,NFKBIA,TNFSF13	
Gαi Signaling	9.05E-01	2.86E-02	NaN	GNB2,GNG5,RASD1,RRAS	
Opioid Signalling	9.05E-01	3.33E-02	NaN	GNB2,GNG5,POMC	
SUMOylation of DNA replication proteins	9.03E-01	4.44E-02	NaN	SUMO1,SUMO2	
Interleukin-10 signaling	9.03E-01	4.44E-02	NaN	ICAM1,PTGS2	
Carboxyterminal post-translational modifications of tubulin	9.03E-01	4.44E-02	NaN	TUBA1A,TUBA1B	
GPER1 signaling	9.03E-01	4.44E-02	NaN	GNB2,GNG5	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	8.99E-01	2.58E-02	NaN	EDN1,ICAM1,IFNGR1,PDGFA,VCAM1	
Xenobiotic Metabolism CAR Signaling Pathway	8.99E-01	2.58E-02	-2.236	ALDH2,FMO1,GSTM1,HS3ST1,RACK1	
RANK Signaling in Osteoclasts	8.94E-01	3.3E-02	NaN	Calm1 (includes others),MAP3K8,NFKBIA	
Apelin Adipocyte Signaling Pathway	8.94E-01	3.3E-02	NaN	GPX1,GPX4,GSTM1	
Neurotransmitter clearance	8.92E-01	1E-01	NaN	ALDH2	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	8.92E-01	1E-01	NaN	TSC22D1	
Prostanoid Biosynthesis	8.92E-01	1E-01	NaN	PTGS2	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	8.9E-01	2.27E-02	-2.646	Calm1 (includes others),NFKBIA,RASD1,RHOA,RHOB,RHOG,RRAS	
Autism Signaling Pathway	8.9E-01	2.27E-02	-2.646	ALDH2,HLA-A,HLA-E,RASD1,RHEB,RRAS,TNFSF13	
Cytosolic sensors of pathogen-associated DNA	8.87E-01	4.35E-02	NaN	NFKBIA,RPS27A	
SUMOylation of RNA binding proteins	8.87E-01	4.35E-02	NaN	SUMO1,SUMO2	
tRNA Splicing	8.87E-01	4.35E-02	NaN	GDE1,SMPDL3A	
nNOS Signaling in Neurons	8.72E-01	4.26E-02	NaN	Calm1 (includes others),RASD1	
Ephrin A Signaling	8.72E-01	4.26E-02	NaN	CFL1,RHOA	
G alpha (s) signalling events	8.65E-01	2.76E-02	-2.000	GNB2,GNG5,POMC,RAMP2	
C-type lectin receptors (CLRs)	8.65E-01	2.76E-02	NaN	BCL10,ICAM2,NFKBIA,RPS27A	
G alpha (z) signalling events	8.57E-01	4.17E-02	NaN	GNB2,GNG5	
Retinol Biosynthesis	8.57E-01	4.17E-02	NaN	RBP1,RDH14	
Apelin Muscle Signaling Pathway	8.57E-01	4.17E-02	NaN	GNB2,GNG5	
Erythrocytes take up carbon dioxide and release oxygen	8.54E-01	9.09E-02	NaN	CA4	
Alpha-protein kinase 1 signaling pathway	8.54E-01	9.09E-02	NaN	RPS27A	
Pexophagy	8.54E-01	9.09E-02	NaN	RPS27A	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	8.46E-01	2.48E-02	-2.236	HLA-A,HLA-E,ICAM1,ICAM2,VCAM1	
IL-1 Signaling	8.45E-01	3.12E-02	NaN	GNB2,GNG5,NFKBIA	
Nucleotide Excision Repair	8.35E-01	3.09E-02	NaN	RPS27A,SUMO1,SUMO2	
Signaling by ERBB2	8.29E-01	4E-02	NaN	RHOA,RPS27A	
Melanoma Signaling	8.29E-01	4E-02	NaN	RASD1,RRAS	
FAT10 Cancer Signaling Pathway	8.29E-01	4E-02	NaN	EEF1A1,NFKBIA	
Melanocyte Development and Pigmentation Signaling	8.26E-01	3.06E-02	NaN	POMC,RASD1,RRAS	
Vitamin D (calciferol) metabolism	8.19E-01	8.33E-02	NaN	SUMO2	
Peptide hormone biosynthesis	8.19E-01	8.33E-02	NaN	POMC	
Tryptophan catabolism	8.19E-01	8.33E-02	NaN	SLC3A2	
UVC-Induced MAPK Signaling	8.15E-01	3.92E-02	NaN	RASD1,RRAS	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	8.15E-01	3.92E-02	NaN	YWHAH,YWHAQ	
p75 NTR receptor-mediated signalling	8.07E-01	3E-02	NaN	NFKBIA,RHOA,RPS27A	
Circadian Rhythm Signaling	7.95E-01	2.24E-02	NaN	GNB2,GNG5,H3-3A/H3-3B,RACK1,RASD1,RRAS	
Cell surface interactions at the vascular wall	7.91E-01	2.37E-02	-2.236	BSG,ESAM,GAS6,SLC3A2,THBD	
Spliceosomal Cycle	7.89E-01	3.77E-02	NaN	BCAS2,HSPA8	
RHO GTPase cycle	7.89E-01	2E-02	-3.000	ACTB,ACTG1,CYBA,RHOA,RHOB,RHOG,TMEM59,TUBA1B,VIM	
Dissolution of Fibrin Clot	7.87E-01	7.69E-02	NaN	S100A10	
Azathioprine ADME	7.87E-01	7.69E-02	NaN	GSTM1	
Integration of energy metabolism	7.81E-01	2.91E-02	NaN	GNB2,GNG5,SLC2A1	
Apoptosis Signaling	7.72E-01	2.88E-02	NaN	NFKBIA,RASD1,RRAS	
Ovarian Cancer Signaling	7.71E-01	2.53E-02	NaN	EDN1,PTGS2,RASD1,RRAS	
Intrinsic Pathway for Apoptosis	7.64E-01	3.64E-02	NaN	YWHAH,YWHAQ	
Signaling by PTK6	7.64E-01	3.64E-02	NaN	RHOA,RPS27A	
Amino acids regulate mTORC1	7.64E-01	3.64E-02	NaN	ATP6V0C,RHEB	
Sensory processing of sound by outer hair cells of the cochlea	7.64E-01	3.64E-02	NaN	ACTB,ACTG1	
Lymphotoxin β Receptor Signaling	7.64E-01	3.64E-02	NaN	NFKBIA,VCAM1	
Aspirin ADME	7.58E-01	7.14E-02	NaN	BSG	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	7.58E-01	7.14E-02	NaN	ALDH2	
CSDE1 Signaling Pathway	7.52E-01	3.57E-02	NaN	RPL9,VIM	
SUMOylation of chromatin organization proteins	7.52E-01	3.57E-02	NaN	SUMO1,SUMO2	
PD-1, PD-L1 cancer immunotherapy pathway	7.47E-01	2.8E-02	NaN	HLA-A,HLA-E,IFNGR1	
TNF signaling	7.4E-01	3.51E-02	NaN	RACK1,RPS27A	
CD27 Signaling in Lymphocytes	7.4E-01	3.51E-02	NaN	MAP3K8,NFKBIA	
CNTF Signaling	7.4E-01	3.51E-02	NaN	RASD1,RRAS	
Role of IL-17A in Arthritis	7.4E-01	3.51E-02	NaN	NFKBIA,PTGS2	
HOTAIR Regulatory Pathway	7.38E-01	2.45E-02	NaN	H3-3A/H3-3B,ICAM1,NFKBIA,VIM	
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	7.31E-01	6.67E-02	NaN	PTGS2	
Multiple Sclerosis Signaling Pathway	7.29E-01	2.25E-02	-2.236	GAS5,HLA-A,HLA-E,IFNGR1,TNFSF13	
MSP-RON Signaling Pathway	7.29E-01	3.45E-02	NaN	ACTB,ACTG1	
Role of NFAT in Cardiac Hypertrophy	7.19E-01	2.23E-02	NaN	Calm1 (includes others),GNB2,GNG5,RASD1,RRAS	
DNA Double Strand Break Response	7.17E-01	3.39E-02	NaN	RPS27A,SUMO1	
Binding and Uptake of Ligands by Scavenger Receptors	7.07E-01	2.68E-02	NaN	APOE,FTH1,FTL	
GABA receptor activation	7.06E-01	3.33E-02	NaN	GNB2,GNG5	
Endometrial Cancer Signaling	7.06E-01	3.33E-02	NaN	RASD1,RRAS	
SUMOylation of DNA methylation proteins	7.06E-01	6.25E-02	NaN	SUMO1	
Extrinsic Prothrombin Activation Pathway	7.06E-01	6.25E-02	NaN	THBD	
Chondroitin Sulfate Degradation (Metazoa)	7.06E-01	6.25E-02	NaN	HYAL2	
Hedgehog 'off' state	7E-01	2.65E-02	NaN	RPS27A,TUBA1A,TUBA1B	
Kinesins	6.95E-01	3.28E-02	NaN	TUBA1A,TUBA1B	
Signaling by the B Cell Receptor (BCR)	6.94E-01	2.35E-02	-2.000	BCL10,NFKBIA,ORAI1,RPS27A	
Prostate Cancer Signaling	6.92E-01	2.63E-02	NaN	NFKBIA,RASD1,RRAS	
Cytoprotection by HMOX1	6.85E-01	3.23E-02	NaN	COX4I1,COX7A2L	
IL-2 Signaling	6.85E-01	3.23E-02	NaN	RASD1,RRAS	
Dermatan Sulfate Degradation (Metazoa)	6.82E-01	5.88E-02	NaN	HYAL2	
Thrombopoietin Signaling	6.74E-01	3.17E-02	NaN	RASD1,RRAS	
WNT/β-catenin Signaling	6.71E-01	2.3E-02	NaN	RPS27A,SOX17,SOX18,Ubb	
Mitochondrial protein import	6.64E-01	3.12E-02	NaN	CHCHD2,TOMM7	
Mitotic Metaphase and Anaphase	6.62E-01	2.13E-02	-2.236	RPS27A,SUMO1,TUBA1A,TUBA1B,UBE2S	
Nicotinate metabolism	6.6E-01	5.56E-02	NaN	PTGS2	
Formation of definitive endoderm	6.6E-01	5.56E-02	NaN	SOX17	
Erythropoietin Signaling Pathway	6.59E-01	2.27E-02	0.000	NFKBIA,RASD1,RRAS,TNFSF13	
PXR/RXR Activation	6.54E-01	3.08E-02	NaN	ALAS1,GSTM1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	6.54E-01	3.08E-02	NaN	NFKBIA,PPIB	
Induction of Apoptosis by HIV1	6.54E-01	3.08E-02	NaN	NFKBIA,SLC25A3	
ERB2-ERBB3 Signaling	6.54E-01	3.08E-02	NaN	RASD1,RRAS	
Pyridoxal 5'-phosphate Salvage Pathway	6.54E-01	3.08E-02	NaN	CDK8,MAP3K8	
Regulation of TP53 Activity through Methylation	6.39E-01	5.26E-02	NaN	RPS27A	
GABA synthesis, release, reuptake and degradation	6.39E-01	5.26E-02	NaN	HSPA8	
FOXO-mediated transcription	6.39E-01	5.26E-02	NaN	YWHAQ	
Cardiac β-adrenergic Signaling	6.37E-01	2.22E-02	NaN	GDE1,GNB2,GNG5,SMPDL3A	
Neuroprotective Role of THOP1 in Alzheimer's Disease	6.35E-01	2.46E-02	NaN	HLA-A,HLA-E,PRSS23	
Th1 Pathway	6.35E-01	2.46E-02	NaN	HLA-A,ICAM1,IFNGR1	
ERBB4 Signaling	6.26E-01	2.94E-02	NaN	RASD1,RRAS	
Sensory processing of sound by inner hair cells of the cochlea	6.17E-01	2.9E-02	NaN	ACTB,ACTG1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	6.17E-01	2.9E-02	NaN	RASD1,RRAS	
SPINK1 General Cancer Pathway	6.17E-01	2.9E-02	NaN	RASD1,RRAS	
Pancreatic Secretion Signaling Pathway	6.07E-01	2.02E-02	-2.236	CA14,CA4,ORAI1,RHOA,SLC6A6	
RHO GTPases activate PAKs	6.02E-01	4.76E-02	NaN	MYL12B	
Histamine Degradation	6.02E-01	4.76E-02	NaN	ALDH2	
IL-17 Signaling	6E-01	2.14E-02	-2.000	PTGS2,RASD1,RRAS,TNFSF13	
Class I MHC mediated antigen processing and presentation	6E-01	1.87E-02	-2.646	CYBA,HLA-A,HLA-E,RNF7,RPS27A,TAP2,UBE2S	
ISG15 antiviral mechanism	5.99E-01	2.82E-02	NaN	EIF4A1,RPS27A	
Interferon alpha/beta signaling	5.99E-01	2.82E-02	NaN	HLA-A,HLA-E	
