© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Role of NFAT in Cardiac Hypertrophy	5.81E00	1.56E-01	-5.112	ADCY9,AKT2,AKT3,CABIN1,CACNA1A,CAMK1,CAMK2D,GNAQ,GNG12,HDAC7,HDAC8,IL6R,IL6ST,ITPR1,ITPR3,MAP2K4,MAPK8,MEF2C,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PPP3CB,PRKAR2B,PRKCH,PRKD1,RAF1,RALB,RAP2B,RRAS2,SOS2,TGFB2,TGFBR1	
Telomerase Signaling	5.77E00	2.04E-01	-2.183	AKT2,AKT3,ELF1,ETS1,HDAC7,HDAC8,IL2RG,PIK3CA,PIK3CB,PIK3R3,POT1,PPM1L,PPP2R3A,PPP2R5A,RAF1,RALB,RAP2B,RB1,RRAS2,SOS2,TP53,TPP1	
Glioma Signaling	5.75E00	1.92E-01	-3.900	AKT2,AKT3,CAMK1,CAMK2D,CDK6,HDAC7,HDAC8,MTOR,PDGFA,PDGFD,PIK3CA,PIK3CB,PIK3R3,PRKCH,PRKD1,PTEN,RAF1,RALB,RAP2B,RB1,RRAS2,SOS2,TGFA,TP53	
Neuregulin Signaling	5.72E00	1.97E-01	-2.668	ADAM17,AKT2,AKT3,BAD,ERBIN,ITGA1,ITGA3,ITGA5,ITGA6,ITGAV,MTOR,PIK3R3,PRKCH,PRKD1,PTEN,RAF1,RALB,RAP2B,RNF41,RPS6KB1,RRAS2,SOS2,TGFA	
Tumor Microenvironment Pathway	5.7E00	1.68E-01	-4.642	AKT2,AKT3,BAD,BRAF,CSF1,FN1,FOS,FOXO1,HIF1A,ICAM1,IL6R,ITGA5,JUN,MMP28,NFKB1,NOS2,PDGFA,PDGFD,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RELB,RRAS2,SLC16A1,STAT3,TGFB2,TNFRSF1A	
STAT3 Pathway	5.66E00	1.85E-01	-3.130	FGFR2,GHR,IFNAR1,IL11RA,IL17RD,IL1R1,IL2RG,IL6R,IL6ST,KDR,MAP2K4,MAPK8,RAF1,RALB,RAP2B,RRAS2,SOCS2,SOCS5,SOCS6,STAT3,TGFA,TGFB2,TGFBR1,TGFBR3,TNFRSF11A	
Tight Junction Signaling	5.65E00	1.67E-01	NaN	AKT2,AKT3,CASK,CLDN5,CNKSR3,CPSF3,CPSF6,FOS,GPAA1,IGSF5,JUN,LLGL1,NFKB1,PARD3,PPM1L,PPP2R3A,PPP2R5A,PRKAR2B,PTEN,RAB13,RELB,STX16,TGFB2,TGFBR1,TJP1,TJP2,TNFRSF1A,TNFRSF1B,VASP,VTI1A	
Pancreatic Secretion Signaling Pathway	5.65E00	1.5E-01	-5.754	ADCY9,AHCYL1,AKT2,AKT3,ARHGEF18,ARHGEF5,ATP2B1,CA14,CD38,DIAPH1,GNA12,GNAQ,GPAA1,ITPR1,ITPR3,MTOR,ORAI1,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PPP1R12A,PPP1R14B,PRKAR2B,PRKCH,PRKD1,RPS6KB1,RPTOR,SLC6A6,STX16,STXBP1,STXBP5,STXBP6,VTI1A,WNK1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	5.63E00	1.54E-01	NaN	ACVR1,ACVR2A,ADAM17,AKT2,AKT3,AXIN1,BAD,BIRC2,CSF1,CSNK1G1,CSNK1G3,FOS,FOXO1,FZD6,IL1R1,ITGA5,JUN,LEF1,LRP6,MAP2K4,MAPK8,NFAT5,NFATC3,NFKB1,PIK3CA,PIK3CB,PIK3R3,PPP3CB,TCF7L1,TCF7L2,TNFRSF11A,TNFRSF1A,TNFRSF1B,TRADD,WNT5A	
HIF1α Signaling	5.61E00	1.58E-01	-4.700	AKT2,AKT3,ARNT,BRAF,CAMK1,CAMK2D,CUL2,HIF1A,IL6R,JUN,KDR,MAP2K4,MAP2K5,MMP28,MTOR,NCOA1,NOS2,PIK3CA,PIK3CB,PIK3R3,PPP3CB,PRKCH,PRKD1,RAF1,RALB,RAP2B,RPS6KB1,RRAS2,SAT1,STAT3,TGFA,TGFB2,TP53	
Non-Small Cell Lung Cancer Signaling	5.61E00	2.13E-01	-2.500	AKT2,AKT3,BAD,CDK6,HDAC7,HDAC8,ITPR1,ITPR3,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RB1,RRAS2,SOS2,STK4,TGFA,TP53	
Melanoma Signaling	5.58E00	2.8E-01	-1.941	AKT2,AKT3,BAD,BRAF,PIK3CA,PIK3CB,PIK3R3,PTEN,RAF1,RALB,RAP2B,RB1,RRAS2,TP53	
Renal Cell Carcinoma Signaling	5.56E00	2.28E-01	-3.742	AKT2,AKT3,ARNT,CUL2,ETS1,FOS,GAB1,HIF1A,JUN,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RRAS2,SOS2,TGFA	
Thyroid Cancer Signaling	5.56E00	2.28E-01	-3.300	AKT2,AKT3,BRAF,FOS,FOXO1,JUN,LEF1,MTOR,PIK3CA,PIK3CB,PIK3R3,PTEN,RALB,RAP2B,RRAS2,TCF7L1,TCF7L2,TP53	
PDGF Signaling	5.54E00	2.18E-01	-3.441	CAV1,FOS,INPP5D,JUN,MAP2K4,MAPK8,PDGFA,PDGFD,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RASA1,RRAS2,SOS2,STAT3,SYNJ1	
RAC Signaling	5.54E00	1.82E-01	-4.472	ARPC5L,IQGAP1,ITGA1,ITGA3,ITGA5,ITGA6,ITGAV,JUN,MAP2K4,MAPK8,NFKB1,PARD3,PI4KA,PIK3CA,PIK3CB,PIK3R3,PIKFYVE,PTK2,RAF1,RALB,RAP2B,RELB,RPS6KB1,RRAS2,SH3RF1	
WNT/β-catenin Signaling	5.49E00	1.67E-01	-0.200	ACVR1,ACVR2A,AKT2,AKT3,AXIN1,AXIN2,BTRC,CDH2,CSNK1G1,CSNK1G3,FZD6,GNAQ,JUN,LEF1,LRP6,NLK,PPM1L,PPP2R3A,PPP2R5A,SOX13,SOX7,TCF7L1,TCF7L2,TGFB2,TGFBR1,TGFBR3,TLE4,TP53,WNT5A	
Estrogen Receptor Signaling	5.42E00	1.27E-01	-4.907	ADCY9,AKT2,AKT3,BAD,CACNA1A,CAV1,CREB1,CTBP2,FOS,FOXO1,GNA12,GNAQ,GNG12,HIF1A,JUN,MED1,MED14,MMP28,MTOR,NCOA1,NCOA2,NCOA3,NDUFA8,NFKB1,NOS3,NR3C1,NRIP1,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,POLR2B,PPP1R12A,Ppp1r12b,PRKAR2B,PRKCH,PRKD1,PRKDC,PTEN,RAF1,RALB,RAP2B,RBFOX2,RELB,RPS6KB1,RRAS2,SHF,SOS2,TBL1XR1,TP53	
Erythropoietin Signaling Pathway	5.39E00	1.65E-01	-3.402	AKT2,AKT3,ARNT,BAD,BIRC2,FOS,HIF1A,IL15,ITPR1,ITPR3,JUN,MTOR,NFKB1,NOS3,PIK3CA,PIK3CB,PIK3R3,PRKCH,PRKD1,RAF1,RALB,RAP2B,RELB,RPS6KB1,RRAS2,SOS2,TGFB2,TNFSF10,TP53	
RAB GEFs exchange GTP for GDP on RABs	5.39E00	2.13E-01	-4.359	AKT2,AKT3,CHM,DENND1A,DENND1B,DENND4A,DENND4C,DENND5A,GAPVD1,RAB13,RAB31,RAB3IP,RAB8B,RABGEF1,RIC1,TRAPPC13,TRAPPC8,TRAPPC9,ULK1	
Prostate Cancer Signaling	5.36E00	1.93E-01	NaN	AKT2,AKT3,BAD,CREB1,FOXO1,HDAC7,HDAC8,LEF1,MTOR,NFKB1,PIK3CA,PIK3CB,PIK3R3,PTEN,RAF1,RALB,RAP2B,RB1,RELB,RRAS2,SOS2,TP53	
Thrombin Signaling	5.33E00	1.51E-01	-4.707	ADCY9,AKT2,AKT3,ARHGEF18,ARHGEF28,ARHGEF5,CAMK1,CAMK2D,CREB1,GNA12,GNAQ,GNG12,ITPR1,ITPR3,NFKB1,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PPP1R12A,Ppp1r12b,PRKCH,PRKD1,PTK2,RAF1,RALB,RAP2B,RELB,RHOBTB1,RHOJ,RPS6KB1,RRAS2	
CXCR4 Signaling	5.32E00	1.67E-01	-4.379	ADCY9,AKT2,AKT3,FOS,GNA12,GNAQ,GNG12,ITPR1,ITPR3,JUN,LYN,MAP2K4,MAPK8,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PRKCH,PRKD1,PTK2,RAF1,RALB,RAP2B,RHOBTB1,RHOJ,RRAS2	
Serotonin Receptor Signaling	5.27E00	1.22E-01	-6.755	ADCY9,AKT2,AKT3,ARFGEF1,ARFGEF2,BRAF,CACNA1A,CAMK2D,CAV1,CD38,CPE,CREB1,FOXO1,GNA12,GNAQ,GNG12,HIF1A,JUN,KALRN,LYN,MAOA,MAOB,MAP2K4,MAP2K5,MTOR,NFKB1,ORAI1,PIK3CA,PIK3CB,PIK3R3,PLA2G4A,PLAAT3,PLCB1,PLCB3,PLCB4,PPP1R12A,Ppp1r12b,PRDX6,PRKAR2B,PRKCH,PRKD1,RAF1,RALB,RAP2B,RB1,RHOBTB1,RHOJ,RPS6KA3,RPS6KB1,RRAS2,STAT3,STIM2,TGFB2,TGM2,VWF,YAP1,YES1	
Endometrial Cancer Signaling	5.26E00	2.5E-01	-2.887	AKT2,AKT3,AXIN1,BAD,LEF1,PIK3CA,PIK3CB,PIK3R3,PTEN,RAF1,RALB,RAP2B,RRAS2,SOS2,TP53	
P2Y Purigenic Receptor Signaling Pathway	5.26E00	1.8E-01	-4.690	ADCY9,AKT2,AKT3,CREB1,FOS,GNAQ,GNG12,JUN,NFKB1,P2RY1,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PRKAR2B,PRKCH,PRKD1,RAF1,RALB,RAP2B,RELB,RRAS2	
Germ Cell-Sertoli Cell Junction Signaling	5.22E00	1.65E-01	NaN	ACTN1,AXIN1,CDH2,CLINT1,EPN2,FER,IQGAP1,ITGA3,ITGA6,MAP2K4,MAP3K3,Map3k7,MAP3K8,MAPK8,PIK3CA,PIK3CB,PIK3R3,PTK2,RAB8B,RALB,RAP2B,RHOBTB1,RHOJ,RRAS2,TGFB2,TGFBR1,TJP1,TNFRSF1A	
Molecular Mechanisms of Cancer	5.19E00	1.05E-01	-7.168	ACVR1,ACVR2A,ADCY9,ADGRL3,AKT2,AKT3,ARHGEF18,ARHGEF5,AXIN1,BAD,BIRC2,BRAF,CALCRL,CAMK2D,CASP7,CASP8,CDK6,EDN3,FOS,FOXO1,FZD6,GAB1,GAB2,GHR,GNA12,GNAQ,GNG12,GPR107,GPR160,HAT1,HDAC7,HDAC8,HIF1A,HIPK2,IFNAR1,IL11RA,IL17RD,IL1R1,IL2RG,IL6R,IL6ST,ITGA1,ITGA3,ITGA5,ITGA6,ITGAV,JUN,LAMTOR3,LEF1,LRP6,MAP2K4,MAPK8,MMP28,NCSTN,NF1,NFKB1,P2RY1,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PRKAR2B,PRKCH,PRKD1,PRKDC,PSEN2,PTK2,RAF1,RALB,RAP2B,RASA1,RASGRF2,RB1,RELB,RHOBTB1,RHOJ,RRAS2,SMAD2,SMAD3,SOS2,SUFU,TCF7L1,TCF7L2,TGFA,TGFB2,TGFBR1,TP53,WNT5A	
Angiopoietin Signaling	5.17E00	2.24E-01	-2.309	AKT2,AKT3,BAD,FOXO1,GRB14,NFKB1,NOS3,PIK3CA,PIK3CB,PIK3R3,PTK2,RALB,RAP2B,RASA1,RELB,RRAS2,TEK	
PEDF Signaling	5.16E00	2.14E-01	-4.123	AKT2,AKT3,CASP7,CASP8,NFKB1,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RELB,RRAS2,TCF12,TCF7L1,TCF7L2,TP53,ZEB1	
14-3-3-mediated Signaling	5.09E00	1.81E-01	-4.146	AKT2,AKT3,BAD,FOS,FOXO1,JUN,MAP2K4,MAPK8,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PRKCH,PRKD1,RAF1,RALB,RAP2B,RRAS2,SRPK2,TNFRSF1A,YAP1	
Netrin Signaling	5.07E00	1.62E-01	-4.158	AKT2,AKT3,ARPC5L,CACNA1A,CAMK2D,ENAH,FMO1,FMO2,GPAA1,ITPR1,ITPR3,MAPK8,MTOR,NFAT5,NFATC3,NFKB1,PIK3CA,PIK3CB,PIK3R3,PPP3CB,PRKAR2B,PRKCH,PRKD1,PRKG1,PTK2,STX16,VASP,VTI1A	
Oxytocin Signaling Pathway	5.06E00	1.38E-01	-5.284	AKT2,AKT3,ATP2B1,CACNA1A,CREB1,FOS,GNA12,GNAQ,GNG12,ITPR1,ITPR3,MAP2K4,MAP2K5,MAPK6,MAPK8,MEF2C,NFKB1,NOS3,NPR1,PIK3CA,PIK3CB,PIK3R3,PLA2G4A,PLCB1,PLCB3,PLCB4,PPP1R12A,Ppp1r12b,PPP3CB,PRKAR2B,PRKCH,PRKD1,PRKG1,RAF1,RALB,RAP2B,RELB,RRAS2,SOS2	
Transcriptional Regulatory Network in Embryonic Stem Cells	5.05E00	1.65E-01	-4.426	ACVR1,ACVR2A,AKT2,AKT3,CDYL,FGFR2,FOXC1,FZD6,IL6ST,PIK3CA,PIK3CB,PIK3R3,RALB,RAP2B,RRAS2,SMAD2,SMAD3,STAT3,TBX3,TCF7L1,TGFB2,TGFBR1,TGFBR3,TP53,TRIM24,WNT5A,ZIC3	
IL-6 Signaling	4.98E00	1.78E-01	-4.690	AKT2,AKT3,FOS,IL1R1,IL6R,IL6ST,JUN,MAP2K4,MAP4K4,MAPK8,NFKB1,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RELB,RRAS2,SOS2,STAT3,TNFRSF1A,TNFRSF1B	
HIPPO signaling	4.94E00	2.07E-01	0.000	BTRC,DLG1,FAT4,FRMD6,LATS1,LLGL1,PARD3,PPM1L,PPP1R12A,PPP1R14B,PPP2R3A,PPP2R5A,SMAD2,SMAD3,STK3,STK4,TJP2,YAP1	
ERK/MAPK Signaling	4.92E00	1.49E-01	-2.268	BAD,BRAF,CREB1,ELF1,ETS1,FOS,ITGA1,ITGA3,ITGA5,ITGA6,ITGAV,LAMTOR3,PIK3CA,PIK3CB,PIK3R3,PLA2G4A,PPM1L,PPP1R12A,PPP1R14B,PPP2R3A,PPP2R5A,PRKAR2B,PTK2,RAF1,RALB,RAP2B,RPS6KA5,RRAS2,SOS2,STAT3,TLN2,VRK2	
Death Receptor Signaling	4.88E00	1.98E-01	-3.638	BIRC2,CASP7,CASP8,CRADD,MAP2K4,MAP4K4,MAPK8,NFKB1,PARP14,PARP4,PARP6,RELB,TANK,TNFRSF1A,TNFRSF1B,TNFRSF21,TNFSF10,TNKS,TRADD	
PIP3 activates AKT signaling	4.86E00	1.71E-01	-4.899	AKT2,AKT3,BAD,CREB1,FGFR2,FOXO1,GAB1,GAB2,IER3,IRAK4,MAPKAP1,MTOR,PDGFA,PHLPP1,PHLPP2,PIK3CA,PIK3CB,PIK3R3,PPP2R5A,PRR5L,PTEN,RICTOR,STRN,TGFA	
fMLP Signaling in Neutrophils	4.86E00	1.76E-01	-4.359	ARPC5L,GNA12,GNAQ,GNG12,ITPR1,ITPR3,NFAT5,NFATC3,NFKB1,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PPP3CB,PRKCH,PRKD1,RAF1,RALB,RAP2B,RELB,RRAS2	
MicroRNA Biogenesis Signaling Pathway	4.86E00	1.55E-01	-4.271	AGO2,AGO3,AHCTF1,AKT2,AKT3,DROSHA,EXOSC1,MTOR,NUP153,NUP160,NUP98,PIK3CA,PIK3CB,PIK3R3,PNPT1,POLR2A,POLR2B,RALB,RAP2B,RPS6KB1,RRAS2,SF3A1,SMAD2,SMAD3,TGFA,TGFB2,TP53,XRN1,YAP1	
Cancer Drug Resistance by Drug Efflux	4.77E00	2.41E-01	-3.051	AKT2,AKT3,BRAF,FOXO1,NFKB1,PIK3CA,PIK3CB,PIK3R3,PTEN,RAF1,RALB,RAP2B,RRAS2,TP53	
TNFR1 Signaling	4.74E00	2.55E-01	-2.309	BIRC2,CASP7,CASP8,CRADD,FOS,JUN,MAP2K4,MAPK8,NFKB1,RELB,TANK,TNFRSF1A,TRADD	
UVC-Induced MAPK Signaling	4.74E00	2.55E-01	-3.606	BRAF,FOS,JUN,MAP2K4,MAPK8,PRKCH,PRKD1,RAF1,RALB,RAP2B,RRAS2,SMPD2,TP53	
GNRH Signaling	4.68E00	1.52E-01	-4.707	ADCY9,CACNA1A,CAMK2D,CREB1,FOS,GNAQ,GNG12,ITPR1,ITPR3,JUN,MAP2K4,MAP3K3,Map3k7,MAP3K8,MAPK8,NFKB1,PLCB1,PLCB3,PLCB4,PRKAR2B,PRKCH,PRKD1,PTK2,RAF1,RALB,RAP2B,RELB,RRAS2,SOS2	
Circadian Clock	4.67E00	2.37E-01	-3.742	BTRC,CHD9,CLOCK,CREB1,HIF1A,MED1,MEF2C,NCOA1,NCOA2,NR3C1,NRIP1,RORA,TBL1X,TBL1XR1	
Polyamine Regulation in Colon Cancer	4.67E00	2.37E-01	-2.673	AKT2,AKT3,AZIN1,BRAF,FOS,JUN,MAP2K4,MAP2K5,MTOR,RAF1,RPTOR,SAT1,TCF7L2,TP53	
RANK Signaling in Osteoclasts	4.65E00	1.98E-01	-4.123	AKT2,AKT3,BIRC2,FOS,JUN,MAP2K4,MAP3K3,Map3k7,MAP3K8,MAPK8,NFKB1,PIK3CA,PIK3CB,PIK3R3,PPP3CB,RAF1,RELB,TNFRSF11A	
Ephrin Receptor Signaling	4.63E00	1.49E-01	-4.359	ADAM10,AKT2,AKT3,ARPC5L,AXIN1,CREB1,EPHA4,EPHB4,GNA12,GNAQ,GNG12,ITGA1,ITGA3,ITGA5,ITGA6,ITGAV,ITSN1,KALRN,MAP4K4,PDGFA,PDGFD,PTK2,RAF1,RALB,RAP2B,RASA1,RRAS2,SOS2,STAT3,Wasl	
VEGF Family Ligand-Receptor Interactions	4.56E00	2.02E-01	-4.000	AKT2,AKT3,FOS,KDR,NOS3,NRP2,PIK3CA,PIK3CB,PIK3R3,PLA2G4A,PRKCH,PRKD1,RAF1,RALB,RAP2B,RRAS2,SOS2	
Interleukin-4 and Interleukin-13 signaling	4.54E00	1.82E-01	-4.025	CEBPD,FN1,FOS,FOXO1,HIF1A,ICAM1,IL2RG,IL6R,JUNB,MAOA,NOS2,POMC,POU2F1,RORA,SOCS5,STAT3,TNFRSF1B,TP53,VCAM1,ZEB1	
IL-27 Signaling Pathway	4.53E00	1.72E-01	-2.132	AKT2,AKT3,CD40,ENTPD1,IFNAR1,IFNAR2,IL1R1,IL6ST,IRF1,MTOR,NFKB1,NOS2,PIK3CA,PIK3CB,PIK3R3,RELB,RORA,SMAD3,STAT3,TNFRSF1A,TNFRSF1B,ULK1	
ERBB Signaling	4.52E00	1.94E-01	-3.771	FOS,FOXO1,JUN,MAP2K4,MAPK8,MTOR,PIK3CA,PIK3CB,PIK3R3,PRKCH,PRKD1,RAF1,RALB,RAP2B,RPS6KB1,RRAS2,SOS2,TGFA	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	4.45E00	3.33E-01	-3.000	CHD9,CLOCK,DBP,MED1,NAMPT,NCOA1,NCOA2,TBL1X,TBL1XR1	
IL-2 Signaling	4.42E00	2.26E-01	-3.464	AKT2,AKT3,FOS,IL2RG,JUN,MAPK8,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RRAS2,SOS2	
Signaling by NOTCH1	4.41E00	2.05E-01	-4.000	ADAM10,ADAM17,FBXW7,HDAC7,HDAC8,HIF1A,KAT2B,MAML1,MIB1,NBEA,NCSTN,NUMB,PSEN2,TBL1X,TBL1XR1,TLE4	
NF-κB Activation by Viruses	4.41E00	2.05E-01	-3.873	AKT2,AKT3,ITGA3,ITGA6,ITGAV,NFKB1,PIK3CA,PIK3CB,PIK3R3,PRKCH,PRKD1,RAF1,RALB,RAP2B,RELB,RRAS2	
GM-CSF Signaling	4.4E00	2.14E-01	-3.207	AKT2,AKT3,CAMK2D,ETS1,LYN,PIK3CA,PIK3CB,PIK3R3,PPP3CB,RAF1,RALB,RAP2B,RRAS2,SOS2,STAT3	
Protein Sorting Signaling Pathway	4.4E00	1.52E-01	-5.196	ADCY9,AP1G1,AP1S1,AP3M1,AP3S1,ARFGEF1,ARFGEF2,CLINT1,COPA,COPG2,GNAQ,LYN,PRKAR2B,PRKD1,SEC31A,SNX12,SNX15,SNX18,SNX19,SNX24,SNX29,SNX3,SNX7,TMED1,TMED3,VPS26A,YES1	
Prolactin Signaling	4.39E00	1.89E-01	-2.668	FOS,IRF1,JUN,NR3C1,PIK3CA,PIK3CB,PIK3R3,PRKCH,PRKD1,RAF1,RALB,RAP2B,RRAS2,SOCS2,SOCS5,SOCS6,SOS2,STAT3	
Insulin Receptor Signaling	4.38E00	1.64E-01	-1.877	AKT2,AKT3,BAD,FOXO1,GAB1,INPP5D,MAPK8,MTOR,PIK3CA,PIK3CB,PIK3R3,PPP1R12A,PPP1R14B,PRKAR2B,PTEN,RAF1,RALB,RAP2B,RPS6KB1,RPTOR,RRAS2,SOS2,SYNJ1	
Mouse Embryonic Stem Cell Pluripotency	4.37E00	1.83E-01	-3.900	AKT2,AKT3,AXIN1,FZD6,ID2,IL6ST,LEF1,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RRAS2,SOS2,STAT3,TCF7L1,TCF7L2,TP53	
Role of JAK family kinases in IL-6-type Cytokine Signaling	4.34E00	2.03E-01	-3.500	ADAM10,ADAM17,CEBPD,FOS,IL11RA,IL6R,IL6ST,IRF1,JUNB,MAP2K4,MAPK8,OSMR,PIAS1,POMC,STAT3,TGFB2	
TGF-β Signaling	4.33E00	1.88E-01	-3.500	ACVR1,ACVR2A,FOS,JUN,MAP2K4,MAPK8,RAF1,RALB,RAP2B,RRAS2,SMAD2,SMAD3,SMURF2,SOS2,TGFB2,TGFBR1,ZFYVE9,ZNF423	
Huntington's Disease Signaling	4.27E00	1.3E-01	-2.041	AKT2,AKT3,CASP7,CASP8,CREB1,DNM3,GLS,GNAQ,GNG12,GPAA1,HDAC7,HDAC8,HIP1,HTT,ITPR1,JUN,MAP2K4,MAPK8,MTOR,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,POLR2A,POLR2B,PRKCH,PRKD1,RASA1,SOS2,STX16,TCERG1,TGM2,TP53,VTI1A,ZDHHC17	
Formation of WDR5-containing histone-modifying complexes	4.22E00	2.62E-01	-3.317	DR1,KANSL1,KAT2B,KDM6A,KMT2B,KMT2C,MBIP,OGT,PHF20L1,TADA2A,YEATS2	
Type II Diabetes Mellitus Signaling	4.21E00	1.57E-01	-3.742	ACSL1,AKT2,AKT3,CACNA1A,ITPR1,ITPR3,MAP2K4,MAPK8,MTOR,NFKB1,NSMAF,PIK3CA,PIK3CB,PIK3R3,PRKCH,PRKD1,RELB,SMPD2,SOCS2,SOCS5,SOCS6,TNFRSF1A,TNFRSF1B,TRADD	
p53 Signaling	4.21E00	1.84E-01	-0.258	AKT2,AKT3,HIF1A,HIPK2,JUN,KAT2B,MAPK8,MED1,PIAS1,PIK3CA,PIK3CB,PIK3R3,PPP1R13B,PRKDC,PTEN,RB1,STAG1,TP53	
Chemokine Signaling	4.2E00	1.98E-01	-3.000	CAMK1,CAMK2D,FOS,GNAQ,JUN,MAPK8,PLCB1,PLCB3,PLCB4,PPP1R12A,Ppp1r12b,PTK2,RAF1,RALB,RAP2B,RRAS2	
CNTF Signaling	4.19E00	2.28E-01	-3.606	IL6ST,MTOR,PIK3CA,PIK3CB,PIK3R3,RAF1,RALB,RAP2B,RPS6KA3,RPS6KA5,RPS6KB1,RRAS2,STAT3	
Opioid Signalling	4.16E00	1.89E-01	-3.357	ADCY9,AHCYL1,CAMK2D,CREB1,GNAQ,GNG12,ITPR1,ITPR3,NBEA,PDE4B,PLA2G4A,PLCB1,PLCB3,PLCB4,POMC,PPP3CB,PRKAR2B	
Pancreatic Adenocarcinoma Signaling	4.15E00	1.67E-01	-3.207	AKT2,AKT3,BAD,HDAC7,HDAC8,MAP2K4,MAPK8,NFKB1,PIK3CA,PIK3CB,PIK3R3,RAF1,RB1,RELB,SMAD2,SMAD3,STAT3,TGFA,TGFB2,TGFBR1,TP53	
VEGF Signaling	4.15E00	1.82E-01	-3.500	ACTN1,AKT2,AKT3,ARNT,BAD,FOXO1,HIF1A,KDR,NOS3,PIK3CA,PIK3CB,PIK3R3,PTK2,RAF1,RALB,RAP2B,RRAS2,SOS2	
Signaling by VEGF	4.14E00	1.76E-01	-3.638	AHCYL1,AKT2,AKT3,CAV1,ITGAV,ITPR1,ITPR3,KDR,MAPKAP1,MTOR,NOS3,NRP2,PIK3CA,PIK3CB,PRR5L,PTK2,RASA1,RICTOR,SHB	
Endocannabinoid Developing Neuron Pathway	4.1E00	1.65E-01	-3.900	ADCY9,AKT2,AKT3,BRAF,CREB1,GNG12,MAP2K4,MAP2K5,MAPK6,MAPK8,MTOR,PIK3CA,PIK3CB,PIK3R3,PRKAR2B,RAF1,RALB,RAP2B,RPTOR,RRAS2,STAT3	
Circadian Rhythm Signaling	4.09E00	1.31E-01	NaN	ADCY9,BRAF,BTRC,CACNA1A,CAMK2D,CLOCK,CREB1,DBP,GNAQ,GNG12,HIF1A,ITPR1,ITPR3,LYN,MAP2K4,MAP2K5,MTOR,NPR1,NR3C1,PER3,PLCB1,PLCB3,PLCB4,PRKAR2B,PRKCH,PRKD1,PRKG1,RAF1,RALB,RAP2B,RORA,RPS6KA5,RPTOR,RRAS2,YES1	
NAFLD Signaling Pathway	4.09E00	1.37E-01	-3.413	ACACA,AKT2,AKT3,CASP7,CASP8,ERN1,FOS,FOXO1,IL15,IL6R,JUN,MAP2K4,MAPK8,MTOR,NFKB1,PIK3CA,PIK3CB,PIK3R3,PPM1L,PPP2R3A,PPP2R5A,RPTOR,SOCS2,SOCS5,SOCS6,STAT3,TGFB2,TNFRSF1A,TNFRSF1B,TNFSF10,ULK1	
ESR-mediated signaling	4.09E00	1.69E-01	-3.578	AGO2,AGO3,AXIN1,CCNT1,FOS,FOSB,GTF2A2,JUN,JUND,KAT2B,MED1,NCOA1,NCOA2,NCOA3,NRIP1,POLR2A,POLR2B,POU2F1,STAG1,TGFA	
RORA activates gene expression	4.06E00	3.89E-01	-2.646	CHD9,MED1,NCOA1,NCOA2,RORA,TBL1X,TBL1XR1	
CD40 Signaling	4.02E00	2.09E-01	-3.051	CD40,FOS,ICAM1,JUN,MAP2K4,MAP2K5,MAPK8,NFKB1,PIK3CA,PIK3CB,PIK3R3,RELB,STAT3,TANK	
Ovarian Cancer Signaling	3.99E00	1.52E-01	-3.207	AKT2,AKT3,AXIN1,BRAF,FZD6,HDAC7,HDAC8,LEF1,MTOR,PIK3CA,PIK3CB,PIK3R3,PRKAR2B,PTEN,RAF1,RALB,RAP2B,RB1,RPS6KB1,RRAS2,TCF7L1,TCF7L2,TP53,WNT5A	
Sphingosine-1-phosphate Signaling	3.98E00	1.67E-01	-2.828	ACER3,ADCY9,AKT2,AKT3,CASP7,CASP8,GNA12,GNAQ,PDGFA,PDGFD,PIK3CA,PIK3CB,PIK3R3,PLCB1,PLCB3,PLCB4,PTK2,RHOBTB1,RHOJ,SMPD2	
