© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Hereditary Breast Cancer Signaling	1.53E00	2.82E-02	NaN	CCND2,GADD45G,HDAC7,PIK3R3	
Signal amplification	1.52E00	6.06E-02	NaN	GNAQ,GNGT2	
PI Metabolism	1.52E00	3.66E-02	NaN	BMX,PIK3R3,TNFAIP8	
Cell surface interactions at the vascular wall	1.52E00	2.37E-02	-2.236	CAV1,FN1,GRB14,JAM2,TEK	
G-Protein Coupled Receptor Signaling	1.51E00	1.56E-02	-3.317	FOS,GNAQ,GPER1,JUN,LPAR6,MAPK3,MEF2C,NFAT5,P2RY2,PIK3R3,RAPGEF4	
Signaling by NOTCH2	1.5E00	5.88E-02	NaN	HES1,JAG2	
4-1BB Signaling in T Lymphocytes	1.5E00	5.88E-02	NaN	JUN,MAPK3	
Inhibition of Angiogenesis by TSP1	1.5E00	5.88E-02	NaN	JUN,NOS3	
Transcriptional regulation of white adipocyte differentiation	1.5E00	3.57E-02	NaN	CDK19,CDK8,EBF1	
Spermine and Spermidine Degradation I	1.49E00	2.5E-01	NaN	SAT1	
Integrin cell surface interactions	1.48E00	3.53E-02	NaN	FN1,ITGA1,JAM2	
Transcriptional Regulation by NPAS4	1.48E00	5.71E-02	NaN	FOS,MAPK3	
Pathogen Induced Cytokine Storm Signaling Pathway	1.47E00	1.89E-02	-2.646	BHLHE40,FOS,IFNAR1,JUN,MAPK3,TGFB2,VEGFC	
Oxidative Stress Induced Senescence	1.47E00	3.49E-02	NaN	FOS,JUN,MAPK3	
Cyclins and Cell Cycle Regulation	1.47E00	3.49E-02	NaN	CCND2,HDAC7,TGFB2	
FGF Signaling	1.47E00	3.49E-02	NaN	ITPR1,MAPK3,PIK3R3	
Semaphorin Neuronal Repulsive Signaling Pathway	1.45E00	2.67E-02	0.000	ITGA1,PIK3R3,SEMA6A,SEMA6D	
Immunogenic Cell Death Signaling Pathway	1.42E00	3.33E-02	NaN	HSPA1A/HSPA1B,IFNAR1,P2RY2	
Opioid Signalling	1.42E00	3.33E-02	NaN	GNAQ,GNGT2,ITPR1	
Regulation of Cellular Mechanics by Calpain Protease	1.42E00	3.33E-02	NaN	CCND2,ITGA1,MAPK3	
Thrombin Signaling	1.42E00	2.22E-02	-2.236	CAMK1D,GNAQ,ITPR1,MAPK3,PIK3R3	
Serotonin Receptor Signaling	1.4E00	1.71E-02	-2.828	CAV1,EDN1,GNAQ,JUN,MAPK3,ORAI1,PIK3R3,TGFB2	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	1.4E00	2.19E-02	NaN	FOS,JUN,MAPK3,NFAT5,PIK3R3	
Reelin signalling pathway	1.39E00	2E-01	NaN	SH3KBP1	
Tetrapyrrole Biosynthesis II	1.39E00	2E-01	NaN	ALAS1	
EPH-Ephrin signaling	1.37E00	3.19E-02	NaN	AP2A2,Ap2b1,EPHA4	
Neurotransmitter release cycle	1.37E00	5E-02	NaN	APBA1,SLC38A2	
IL-1 Signaling	1.35E00	3.12E-02	NaN	FOS,GNAQ,JUN	
Osteoarthritis Pathway	1.34E00	2.12E-02	-2.000	FN1,HES1,ITGA1,MEF2C,VEGFC	
NRF2-mediated Oxidative Stress Response	1.34E00	2.11E-02	-1.000	FOS,JUN,JUNB,MAPK3,PIK3R3	
Neuroinflammation Signaling Pathway	1.33E00	1.89E-02	-1.633	FOS,JUN,MAPK3,NFAT5,PIK3R3,TGFB2	
FAK Signaling	1.32E00	1.34E-02	-3.742	ECM2,ETS1,ETS2,FOS,GPER1,IFNAR1,ITGA1,JUN,LPAR6,MAPK3,NEDD9,P2RY2,PIK3R3,TGFB2	
Chondroitin and Dermatan Biosynthesis	1.32E00	1.67E-01	NaN	CSGALNACT1	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.3E00	4.55E-02	NaN	HSPA1A/HSPA1B,PABPC1	
Androgen Signaling	1.3E00	2.37E-02	NaN	GNAQ,ITPR1,JUN,MAPK3	
Germ Cell-Sertoli Cell Junction Signaling	1.29E00	2.35E-02	NaN	MAPK3,PIK3R3,TGFB2,TUBB	
Gαq Signaling	1.29E00	2.35E-02	-2.000	GNAQ,ITPR1,MAPK3,PIK3R3	
Beta-catenin independent WNT signaling	1.29E00	2.94E-02	NaN	AP2A2,GNGT2,ITPR1	
Glutaminergic Receptor Signaling Pathway (Enhanced)	1.29E00	1.85E-02	-2.449	GNAQ,ITPR1,MAPK3,PIK3R3,SLC38A2,TGFB2	
Ribonucleotide Reductase Signaling Pathway	1.28E00	2.34E-02	-2.000	FOS,JUN,MAPK3,PIK3R3	
Aldosterone Signaling in Epithelial Cells	1.27E00	2.33E-02	NaN	HSPA1A/HSPA1B,ITPR1,MAPK3,PIK3R3	
Th1 and Th2 Activation Pathway	1.27E00	2.33E-02	NaN	IFNAR1,JAG2,JUN,PIK3R3	
Netrin Signaling	1.27E00	2.31E-02	-2.000	ITPR1,MAPK3,NFAT5,PIK3R3	
iNOS Signaling	1.25E00	4.26E-02	NaN	FOS,JUN	
Ephrin A Signaling	1.25E00	4.26E-02	NaN	EPHA4,PIK3R3	
nNOS Signaling in Skeletal Muscle Cells	1.23E00	4.17E-02	NaN	ITPR1,NOS1	
Apelin Muscle Signaling Pathway	1.23E00	4.17E-02	NaN	GNAQ,NOS3	
α-Adrenergic Signaling	1.22E00	2.75E-02	NaN	GNAQ,ITPR1,MAPK3	
Tight Junction Signaling	1.21E00	2.22E-02	NaN	FOS,JAM2,JUN,TGFB2	
PFKFB4 Signaling Pathway	1.21E00	4.08E-02	NaN	MAPK3,TGFB2	
Phagosome Formation	1.21E00	1.44E-02	-3.162	AP1S2,FN1,GPER1,ITGA1,ITPR1,LPAR6,MAPK3,P2RY2,PIK3R3,RAPGEF4	
Interleukin-4 and Interleukin-13 signaling	1.21E00	2.73E-02	NaN	FN1,FOS,JUNB	
CREB Signaling in Neurons	1.2E00	1.48E-02	-2.828	GNAQ,GPER1,ITPR1,LPAR6,MAPK3,P2RY2,PDGFB,PIK3R3,TGFB2	
O-linked glycosylation	1.2E00	2.7E-02	NaN	ADAMTS1,ADAMTS9,THSD1	
Signaling by EGFR	1.2E00	4E-02	NaN	HBEGF,SH3KBP1	
Signaling by NOTCH3	1.2E00	4E-02	NaN	HES1,JAG2	
Melanoma Signaling	1.2E00	4E-02	NaN	MAPK3,PIK3R3	
CTLA4 Signaling in Cytotoxic T Lymphocytes	1.2E00	1.48E-02	0.333	AP1S2,AP2A2,Ap2b1,FOS,JUN,MAPK3,NFAT5,PIK3R3,TGFB2	
Regulation of eIF4 and p70S6K Signaling	1.19E00	2.17E-02	NaN	ITGA1,MAPK3,PABPC1,PIK3R3	
Transcriptional regulation by RUNX2	1.18E00	3.92E-02	NaN	HES1,MAPK3	
TNFR1 Signaling	1.18E00	3.92E-02	NaN	FOS,JUN	
Prostate Cancer Signaling	1.17E00	2.63E-02	NaN	HDAC7,MAPK3,PIK3R3	
MicroRNA Biogenesis Signaling Pathway	1.17E00	2.14E-02	-2.000	MAPK3,PDGFB,PIK3R3,TGFB2	
CDK5 Signaling	1.16E00	2.61E-02	NaN	EGR1,FOSB,MAPK3	
Circadian Rhythm Signaling	1.15E00	1.87E-02	NaN	BHLHE40,GNAQ,ITPR1,MAPK3,NOS1	
Amyotrophic Lateral Sclerosis Signaling	1.15E00	2.59E-02	NaN	NOS1,PIK3R3,VEGFC	
Bladder Cancer Signaling	1.15E00	2.59E-02	NaN	HDAC7,MAPK3,VEGFC	
Heme Biosynthesis II	1.15E00	1.11E-01	NaN	ALAS1	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.14E00	2.09E-02	-2.000	FOS,JUN,MAPK3,PIK3R3	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1.14E00	2.54E-02	NaN	GNAQ,ITPR1,RAPGEF4	
Regulation of lipid metabolism by PPARalpha	1.13E00	2.52E-02	NaN	ALAS1,CDK19,CDK8	
Deadenylation-dependent mRNA decay	1.13E00	3.64E-02	NaN	CNOT3,PABPC1	
Lymphotoxin β Receptor Signaling	1.13E00	3.64E-02	NaN	MAPK3,PIK3R3	
Acetylcholine Receptor Signaling Pathway	1.12E00	2.06E-02	-2.000	GNAQ,ITPR1,MAPK3,PIK3R3	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	1.1E00	1E-01	NaN	HHEX	
CD27 Signaling in Lymphocytes	1.1E00	3.51E-02	NaN	FOS,JUN	
CNTF Signaling	1.1E00	3.51E-02	NaN	MAPK3,PIK3R3	
Role of IL-17A in Arthritis	1.1E00	3.51E-02	NaN	MAPK3,PIK3R3	
Natural Killer Cell Signaling	1.1E00	2.02E-02	-2.000	HSPA1A/HSPA1B,MAPK3,NFAT5,PIK3R3	
Pulmonary Healing Signaling Pathway	1.09E00	2.01E-02	-1.000	HBEGF,MAPK3,TGFB2,VEGFC	
TCF dependent signaling in response to WNT	1.09E00	2.01E-02	-2.000	CAV1,SOX13,SOX17,SOX4	
Cancer Drug Resistance by Drug Efflux	1.09E00	3.45E-02	NaN	MAPK3,PIK3R3	
RHOA Signaling	1.09E00	2.42E-02	NaN	LPAR6,RAPGEF2,RDX	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	1.08E00	1.4E-02	-1.000	FOS,ITPR1,JUN,MAPK3,NOS1,NOS3,ORAI1,PIK3R3,RDX	
Human Embryonic Stem Cell Pluripotency	1.08E00	1.99E-02	-2.000	PDGFB,PIK3R3,TBX3,TGFB2	
Gustation Pathway	1.07E00	1.98E-02	-2.000	ITPR1,LPAR6,ORAI1,P2RY2	
CLEAR Signaling Pathway	1.07E00	1.75E-02	1.342	ITPR1,MAP4K3,MAPK3,PDGFB,TGFB2	
Processing and activation of SUMO	1.06E00	9.09E-02	NaN	SENP5	
Oleate Biosynthesis II (Animals)	1.06E00	9.09E-02	NaN	Scd2	
GP6 Signaling Pathway	1.06E00	2.36E-02	NaN	ITPR1,LAMA4,PIK3R3	
Endocannabinoid Developing Neuron Pathway	1.06E00	2.36E-02	NaN	MAPK3,PIK3R3,STMN2	
Endometrial Cancer Signaling	1.06E00	3.33E-02	NaN	MAPK3,PIK3R3	
PCP (Planar Cell Polarity) Pathway	1.06E00	3.33E-02	NaN	JUN,JUNB	
Fc epsilon receptor (FCERI) signaling	1.05E00	1.94E-02	NaN	FOS,ITPR1,JUN,MAPK3	
Cardiac conduction	1.04E00	2.31E-02	NaN	ITPR1,NOS1,ORAI1	
Ferroptosis Signaling Pathway	1.03E00	2.29E-02	NaN	EMP1,MAPK3,SAT1	
Synaptic Long Term Potentiation	1.02E00	2.27E-02	NaN	GNAQ,ITPR1,MAPK3	
Mitochondrial biogenesis	1.01E00	3.12E-02	NaN	ALAS1,MEF2C	
Activation of IRF by Cytosolic Pattern Recognition Receptors	1E00	3.08E-02	NaN	IFNAR1,JUN	
Pyridoxal 5'-phosphate Salvage Pathway	1E00	3.08E-02	NaN	CDK8,MAPK3	
Advanced glycosylation endproduct receptor signaling	9.94E-01	7.69E-02	NaN	MAPK3	
Th2 Pathway	9.88E-01	2.19E-02	NaN	JAG2,JUN,PIK3R3	
IL-17A Signaling in Airway Cells	9.81E-01	2.99E-02	NaN	MAPK3,PIK3R3	
ERBB4 Signaling	9.7E-01	2.94E-02	NaN	MAPK3,PIK3R3	
RHOGDI Signaling	9.69E-01	1.82E-02	NaN	CDH13,GNAQ,ITGA1,RDX	
Gαi Signaling	9.67E-01	2.14E-02	NaN	CAV1,GNAQ,MAPK3	
Agrin Interactions at Neuromuscular Junction	9.59E-01	2.9E-02	NaN	JUN,MAPK3	
Role of JAK1 and JAK3 in γc Cytokine Signaling	9.59E-01	2.9E-02	NaN	MAPK3,PIK3R3	
SPINK1 General Cancer Pathway	9.59E-01	2.9E-02	NaN	MAPK3,PIK3R3	
Hepatic Cholestasis	9.53E-01	1.79E-02	-2.000	GPER1,JUN,MAPK3,TGFB2	
Interferon alpha/beta signaling	9.39E-01	2.82E-02	NaN	EGR1,IFNAR1	
NAFLD Signaling Pathway	9.38E-01	1.77E-02	-1.000	FOS,JUN,PIK3R3,TGFB2	
Signaling by Activin	9.35E-01	6.67E-02	NaN	MAPK3	
Platelet Adhesion to exposed collagen	9.35E-01	6.67E-02	NaN	ITGA1	
Response of EIF2AK1 (HRI) to heme deficiency	9.35E-01	6.67E-02	NaN	ATF3	
Melatonin Signaling	9.29E-01	2.78E-02	NaN	GNAQ,MAPK3	
Ephrin B Signaling	9.29E-01	2.78E-02	NaN	GNAQ,MAPK3	
Signaling by FGFR2	9.19E-01	2.74E-02	NaN	HNRNPM,MAPK3	
Glioma Invasiveness Signaling	9.19E-01	2.74E-02	NaN	MAPK3,PIK3R3	
EIF2 Signaling	9.17E-01	1.74E-02	NaN	ATF3,MAPK3,PABPC1,PIK3R3	
Rap1 signalling	9.09E-01	6.25E-02	NaN	RAPGEF4	
Neurovascular Coupling Signaling Pathway	9.08E-01	1.72E-02	-1.000	GNAQ,ITPR1,NOS1,NOS3	
Endocannabinoid Neuronal Synapse Pathway	9.07E-01	2.01E-02	NaN	GNAQ,ITPR1,MAPK3	
Cellular Effects of Sildenafil (Viagra)	9.01E-01	2E-02	NaN	ITPR1,NOS3,PABPC4	
Caveolar-mediated Endocytosis Signaling	9E-01	2.67E-02	NaN	CAV1,ITGA1	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	9E-01	2.67E-02	NaN	GNAQ,ITPR1	
NAD Signaling Pathway	8.95E-01	1.99E-02	NaN	PDGFB,PIK3R3,TGFB2	
PTEN Signaling	8.95E-01	1.99E-02	NaN	ITGA1,MAPK3,PIK3R3	
Leptin Signaling in Obesity	8.9E-01	2.63E-02	NaN	MAPK3,PIK3R3	
Macropinocytosis Signaling	8.9E-01	2.63E-02	NaN	PDGFB,PIK3R3	
cAMP-mediated signaling	8.88E-01	1.69E-02	-2.000	CAMK1D,GPER1,MAPK3,RAPGEF4	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	8.84E-01	5.88E-02	NaN	ITPKB	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	8.84E-01	5.88E-02	NaN	ITPKB	
Type II Diabetes Mellitus Signaling	8.82E-01	1.96E-02	NaN	ITPR1,MAPK3,PIK3R3	
Orexin Signaling Pathway	8.79E-01	1.68E-02	-2.000	GNAQ,ITPR1,MAPK3,PIK3R3	
IL-10 Signaling	8.76E-01	1.95E-02	NaN	BHLHE40,FOS,JUN	
VDR/RXR Activation	8.72E-01	2.56E-02	NaN	HES1,TGFB2	
NF-κB Activation by Viruses	8.72E-01	2.56E-02	NaN	MAPK3,PIK3R3	
Toll-like Receptor Signaling	8.72E-01	2.56E-02	NaN	FOS,JUN	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	8.64E-01	1.92E-02	NaN	MAPK3,PIK3R3,TGFB2	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	8.63E-01	2.53E-02	NaN	JUN,MAPK3	
Formation of definitive endoderm	8.61E-01	5.56E-02	NaN	SOX17	
AMPK Signaling	8.6E-01	1.65E-02	NaN	GNAQ,NOS3,ORAI1,PIK3R3	
G alpha (12/13) signalling events	8.55E-01	2.5E-02	NaN	GNGT2,RASGRF2	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	8.51E-01	1.64E-02	0.000	MAPK3,PIK3R3,TGFB2,VEGFC	
Metabolism of cofactors	8.39E-01	5.26E-02	NaN	NOS3	
FLT3 Signaling in Hematopoietic Progenitor Cells	8.37E-01	2.44E-02	NaN	MAPK3,PIK3R3	
HOTAIR Regulatory Pathway	8.24E-01	1.84E-02	NaN	ATXN1,JAM2,PIK3R3	
B Cell Receptor Signaling	8.21E-01	1.26E-02	-1.890	EBF1,EGR1,ETS1,JUN,MAPK3,MEF2C,NFAT5,PIK3R3	
Activation of NMDA receptors and postsynaptic events	8.21E-01	2.38E-02	NaN	MAPK3,RASGRF2	
PEDF Signaling	8.21E-01	2.38E-02	NaN	MAPK3,PIK3R3	
Phagosome Maturation	8.19E-01	1.83E-02	NaN	Dync1i2,NOS1,TUBB	
BAG2 Signaling Pathway	8.13E-01	2.35E-02	NaN	HSPA1A/HSPA1B,MAPK3	
Interleukin-7 signaling	7.99E-01	4.76E-02	NaN	PIK3R3	
Signaling by the B Cell Receptor (BCR)	7.86E-01	1.76E-02	NaN	ITPR1,ORAI1,SH3KBP1	
RHO GTPases Activate NADPH Oxidases	7.81E-01	4.55E-02	NaN	MAPK3	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	7.81E-01	4.55E-02	NaN	ITPKB	
Putrescine Degradation III	7.81E-01	4.55E-02	NaN	SAT1	
Acute Myeloid Leukemia Signaling	7.66E-01	2.2E-02	NaN	MAPK3,PIK3R3	
BMP signaling pathway	7.66E-01	2.2E-02	NaN	JUN,MAPK3	
RAF-independent MAPK1/3 activation	7.63E-01	4.35E-02	NaN	MAPK3	
Signaling by NODAL	7.63E-01	4.35E-02	NaN	MAPK3	
Metabolism of porphyrins	7.63E-01	4.35E-02	NaN	ALAS1	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	7.63E-01	4.35E-02	NaN	IFNAR1	
Cell junction organization	7.59E-01	2.17E-02	NaN	CDH13,PLEC	
Regulation of RUNX1 Expression and Activity	7.47E-01	4.17E-02	NaN	CCND2	
Growth hormone receptor signaling	7.47E-01	4.17E-02	NaN	MAPK3	
IL-22 Signaling	7.47E-01	4.17E-02	NaN	MAPK3	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	7.45E-01	1.3E-02	-1.633	FOS,JUN,MAPK3,NFAT5,PABPC4,TGFB2	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	7.45E-01	2.13E-02	NaN	MAPK3,PIK3R3	
Cachexia Signaling Pathway	7.32E-01	1.36E-02	-0.447	HSPA1A/HSPA1B,MAPK3,MEF2C,PIK3R3,TGFB2	
Transcriptional regulation by RUNX3	7.31E-01	2.08E-02	NaN	BRD2,HES1	
Cellular response to heat stress	7.24E-01	2.06E-02	NaN	HSPA1A/HSPA1B,MAPK3	
Salvage Pathways of Pyrimidine Ribonucleotides	7.24E-01	2.06E-02	NaN	CDK8,MAPK3	
Protein folding	7.17E-01	2.04E-02	NaN	GNAQ,GNGT2	
Melanocyte Development and Pigmentation Signaling	7.17E-01	2.04E-02	NaN	MAPK3,PIK3R3	
Fertilization	7.15E-01	3.85E-02	NaN	CD9	
WNT ligand biogenesis and trafficking	7.15E-01	3.85E-02	NaN	WLS	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	7.15E-01	3.85E-02	NaN	IFNAR1	
Dopamine-DARPP32 Feedback in cAMP Signaling	7.07E-01	1.61E-02	NaN	GNAQ,ITPR1,NOS1	
ATM Signaling	7.04E-01	2E-02	NaN	GADD45G,JUN	
Effects of PIP2 hydrolysis	7.01E-01	3.7E-02	NaN	ITPR1	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	7.01E-01	3.7E-02	NaN	BHLHE40	
Syndecan interactions	7.01E-01	3.7E-02	NaN	FN1	
ATF4 activates genes in response to endoplasmic reticulum stress	7.01E-01	3.7E-02	NaN	ATF3	
Cardiomyocyte Differentiation via BMP Receptors	7.01E-01	3.7E-02	NaN	MEF2C	
Apelin Liver Signaling Pathway	7.01E-01	3.7E-02	NaN	EDN1	
SUMOylation of intracellular receptors	6.86E-01	3.57E-02	NaN	NR4A2	
Mitotic Prophase	6.85E-01	1.94E-02	NaN	LMNA,MAPK3	
Transport of inorganic cations/anions and amino acids/oligopeptides	6.78E-01	1.92E-02	NaN	SLC38A2,SLC6A6	
Mouse Embryonic Stem Cell Pluripotency	6.78E-01	1.92E-02	NaN	MAPK3,PIK3R3	
Apoptosis Signaling	6.78E-01	1.92E-02	NaN	LMNA,MAPK3	
Myogenesis	6.73E-01	3.45E-02	NaN	MEF2C	
Sirtuin Signaling Pathway	6.64E-01	1.37E-02	0.000	GADD45G,JUN,MAPK3,NOS3	
Post-translational protein phosphorylation	6.6E-01	1.87E-02	NaN	CCN1,FN1	
Paxillin Signaling	6.6E-01	1.87E-02	NaN	ITGA1,PIK3R3	
PD-1, PD-L1 cancer immunotherapy pathway	6.6E-01	1.87E-02	NaN	PIK3R3,TGFB2	
Activation of kainate receptors upon glutamate binding	6.6E-01	3.33E-02	NaN	GNGT2	
Role of p14/p19ARF in Tumor Suppression	6.6E-01	3.33E-02	NaN	PIK3R3	
ISGylation Signaling Pathway	6.54E-01	1.85E-02	NaN	IFNAR1,NFAT5	
Asparagine N-linked glycosylation	6.47E-01	3.23E-02	NaN	FUT8	
Adrenergic Receptor Signaling Pathway (Enhanced)	6.46E-01	1.5E-02	NaN	GNAQ,ITPR1,TGFB2	
G-protein beta:gamma signalling	6.35E-01	3.12E-02	NaN	GNGT2	
Neutrophil Extracellular Trap Signaling Pathway	6.35E-01	1.25E-02	-2.236	IFNAR1,ITPR1,MAPK3,ORAI1,PIK3R3	
Airway Inflammation in Asthma	6.24E-01	3.03E-02	NaN	TGFB2	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	6.2E-01	1.75E-02	NaN	JUN,MAPK3	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	6.15E-01	1.11E-02	-2.828	CCND2,FOS,IFNAR1,JUN,MAPK3,NFAT5,PIK3R3,TGFB2	
Triglyceride metabolism	6.12E-01	2.94E-02	NaN	CAV1	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	6.08E-01	1.3E-02	-2.000	FOS,JUN,MAPK3,PIK3R3	
Autism Signaling Pathway	6.08E-01	1.3E-02	-2.000	MAPK3,NOS1,PIK3R3,TGFB2	
Agranulocyte Adhesion and Diapedesis	6.06E-01	1.43E-02	NaN	FN1,Podxl,RDX	
Oxytocin in Spinal Neurons Signaling Pathway	6.01E-01	2.86E-02	NaN	NOS1	
GPVI-mediated activation cascade	6.01E-01	2.86E-02	NaN	PIK3R3	
IL-9 Signaling	6.01E-01	2.86E-02	NaN	PIK3R3	
Fc Epsilon RI Signaling	5.99E-01	1.69E-02	NaN	MAPK3,PIK3R3	
mTOR Signaling	5.91E-01	1.4E-02	NaN	MAPK3,PIK3R3,VEGFC	
Striated Muscle Contraction	5.91E-01	2.78E-02	NaN	TMOD3	
RHO GTPases Activate WASPs and WAVEs	5.91E-01	2.78E-02	NaN	MAPK3	
MIF-mediated Glucocorticoid Regulation	5.91E-01	2.78E-02	NaN	MAPK3	
Interferon Signaling	5.91E-01	2.78E-02	NaN	IFNAR1	
NGF Signaling	5.88E-01	1.67E-02	NaN	MAPK3,PIK3R3	
p38 MAPK Signaling	5.88E-01	1.67E-02	NaN	MEF2C,TGFB2	
Class A/1 (Rhodopsin-like receptors)	5.81E-01	1.26E-02	-2.000	EDN1,GPER1,LPAR6,P2RY2	
Th1 Pathway	5.78E-01	1.64E-02	NaN	IFNAR1,PIK3R3	
Cell Cycle Regulation by BTG Family Proteins	5.71E-01	2.63E-02	NaN	BTG1	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	5.68E-01	1.61E-02	NaN	CCN1,FN1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	5.68E-01	1.61E-02	NaN	MAPK3,PIK3R3	
Multiple Sclerosis Signaling Pathway	5.62E-01	1.35E-02	NaN	MAPK3,PLP1,TGFB2	
tRNA Charging	5.61E-01	2.56E-02	NaN	LARS2	
MHC class II antigen presentation	5.59E-01	1.59E-02	NaN	AP1S2,AP2A2	
Signaling by FGFR3	5.52E-01	2.5E-02	NaN	MAPK3	
TR/RXR Activation	5.49E-01	1.56E-02	NaN	PIK3R3,VEGFC	
DAG and IP3 signaling	5.43E-01	2.44E-02	NaN	ITPR1	
Signaling by FGFR4	5.43E-01	2.44E-02	NaN	MAPK3	
RET signaling	5.43E-01	2.44E-02	NaN	PIK3R3	
Regulation of beta-cell development	5.34E-01	2.38E-02	NaN	HES1	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	5.34E-01	2.38E-02	NaN	CSGALNACT1	
Signaling by Insulin receptor	5.26E-01	2.33E-02	NaN	MAPK3	
Signaling by SCF-KIT	5.26E-01	2.33E-02	NaN	PIK3R3	
Vasopressin regulates renal water homeostasis via Aquaporins	5.26E-01	2.33E-02	NaN	GNGT2	
Smooth Muscle Contraction	5.26E-01	2.33E-02	NaN	ITGA1	
Assembly and cell surface presentation of NMDA receptors	5.26E-01	2.33E-02	NaN	APBA1	
Oncostatin M Signaling	5.26E-01	2.33E-02	NaN	MAPK3	
BER (Base Excision Repair) Pathway	5.17E-01	2.27E-02	NaN	MAPK3	
Superpathway of Inositol Phosphate Compounds	5.15E-01	1.27E-02	NaN	ITPKB,PIK3R3,PTPRM	
PKCθ Signaling in T Lymphocytes	5.11E-01	1.08E-02	-2.236	FOS,ITPR1,JUN,MAPK3,NFAT5,PIK3R3	
DHCR24 Signaling Pathway	5.09E-01	1.46E-02	NaN	PDGFB,PIK3R3	
Coronavirus Replication Pathway	5.09E-01	2.22E-02	NaN	TUBB	
Reelin Signaling in Neurons	5.05E-01	1.45E-02	NaN	MAPK3,PIK3R3	
Iron homeostasis signaling pathway	5.05E-01	1.45E-02	NaN	MAPK3,PDGFB	
Interleukin-2 family signaling	5.01E-01	2.17E-02	NaN	PIK3R3	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	5.01E-01	2.17E-02	NaN	ETS2	
Apelin Pancreas Signaling Pathway	5.01E-01	2.17E-02	NaN	PIK3R3	
IL-23 Signaling Pathway	5.01E-01	2.17E-02	NaN	PIK3R3	
GABAergic Receptor Signaling Pathway (Enhanced)	5.01E-01	1.44E-02	NaN	ITPR1,SLC38A2	
Adipogenesis pathway	5.01E-01	1.44E-02	NaN	EBF1,HDAC7	
Insulin Receptor Signaling	4.97E-01	1.43E-02	NaN	MAPK3,PIK3R3	
Heme signaling	4.94E-01	2.13E-02	NaN	MEF2C	
Role of IL-17F in Allergic Inflammatory Airway Diseases	4.94E-01	2.13E-02	NaN	MAPK3	
nNOS Signaling in Neurons	4.94E-01	2.13E-02	NaN	NOS1	
T Cell Exhaustion Signaling Pathway	4.93E-01	1.06E-02	0.000	FOS,IFNAR1,JUN,MAPK3,NFAT5,PIK3R3	
XBP1(S) activates chaperone genes	4.86E-01	2.08E-02	NaN	LMNA	
G alpha (z) signalling events	4.86E-01	2.08E-02	NaN	GNGT2	
Xenobiotic Metabolism General Signaling Pathway	4.85E-01	1.4E-02	NaN	MAPK3,PIK3R3	
TP53 Regulates Transcription of Cell Cycle Genes	4.79E-01	2.04E-02	NaN	CNOT3	
Signaling by ERBB2	4.72E-01	2E-02	NaN	HBEGF	
Signaling by FGFR1	4.72E-01	2E-02	NaN	MAPK3	
RNA Polymerase I Transcription	4.72E-01	2E-02	NaN	MAPK3	
FAT10 Cancer Signaling Pathway	4.72E-01	2E-02	NaN	TGFB2	
Transcriptional regulation of granulopoiesis	4.65E-01	1.96E-02	NaN	FLI1	
Amyloid Processing	4.65E-01	1.96E-02	NaN	MAPK3	
WNT/SHH Axonal Guidance Signaling Pathway	4.62E-01	1.34E-02	NaN	ITPR1,PIK3R3	
B-WICH complex positively regulates rRNA expression	4.58E-01	1.92E-02	NaN	DDX21	
Neutrophil degranulation	4.54E-01	1.05E-02	-2.236	AP2A2,CD93,HSPA1A/HSPA1B,IST1,TUBB	
PI3K Signaling in B Lymphocytes	4.52E-01	1.02E-02	-2.449	ATF3,FOS,ITPR1,JUN,MAPK3,NFAT5	
Signaling by TGF-beta Receptor Complex	4.51E-01	1.89E-02	NaN	TGFB2	
