© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Glutathione-mediated Detoxification	1.2E00	5.26E-02	NaN	Gstt1,MGST1	
Natural Killer Cell Signaling	1.19E00	2.53E-02	-0.447	HLA-A,HLA-E,NECTIN2,PAK1,TNFSF10	
Integrin cell surface interactions	1.19E00	3.53E-02	NaN	ICAM1,VCAM1,VWF	
Adrenomedullin signaling pathway	1.18E00	2.51E-02	-2.236	ADCY4,CFH,GPR182,HIF1A,PRKG1	
MSP-RON Signaling in Cancer Cells Pathway	1.18E00	2.86E-02	-2.000	HIF1A,STAT3,VEGFC,VIM	
NGF-stimulated transcription	1.18E00	5.13E-02	NaN	FOSB,JUNB	
Antigen Presentation Pathway	1.18E00	5.13E-02	NaN	HLA-A,HLA-E	
PI3K/AKT Signaling	1.17E00	2.5E-02	NaN	IL17RA,IL1R1,IL6R,IL6ST,PTGS2	
Apelin Endothelial Signaling Pathway	1.17E00	2.84E-02	-1.000	ADCY4,HIF1A,ICAM1,VCAM1	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	1.16E00	3.45E-02	NaN	HIF1A,SMO,WNT5A	
Ephrin Receptor Signaling	1.16E00	2.48E-02	NaN	EPHA4,PAK1,PDGFA,STAT3,VEGFC	
Neurotransmitter release cycle	1.16E00	5E-02	NaN	MAOA,PPFIA2	
Pyrimidine Ribonucleotides Interconversion	1.16E00	5E-02	NaN	ENTPD1,NME2	
DAG and IP3 signaling	1.14E00	4.88E-02	NaN	ADCY4,CAMK2G	
Ceramide Biosynthesis	1.13E00	1.43E-01	NaN	SPTLC2	
Role of Tissue Factor in Cancer	1.12E00	2.42E-02	-2.236	CSF1,PTGS2,RPS6KA5,TNFRSF1A,VEGFC	
Intrinsic Prothrombin Activation Pathway	1.12E00	4.76E-02	NaN	F5,THBD	
ABRA Signaling Pathway	1.11E00	3.26E-02	NaN	FOSB,JUNB,VEGFC	
IL-8 Signaling	1.1E00	2.38E-02	-2.236	ICAM1,IRAK3,PTGS2,VCAM1,VEGFC	
Retinoate Biosynthesis I	1.1E00	4.65E-02	NaN	ADH1C,RBP1	
Pyrimidine Ribonucleotides De Novo Biosynthesis	1.1E00	4.65E-02	NaN	ENTPD1,NME2	
WNT/SHH Axonal Guidance Signaling Pathway	1.1E00	2.68E-02	-1.000	ADCY4,CAMK2G,SMO,WNT5A	
TBC/RABGAPs	1.08E00	4.55E-02	NaN	GABARAP,RAB11A	
Retinoid metabolism and transport	1.08E00	4.55E-02	NaN	APOE,RBP1	
MIF Regulation of Innate Immunity	1.08E00	4.55E-02	NaN	PLA2G4A,PTGS2	
NAD Signaling Pathway	1.08E00	2.65E-02	-1.000	BST1,CD38,HIF1A,NAMPT	
Pyroptosis Signaling Pathway	1.08E00	3.19E-02	NaN	CASP4,IL1R1,TNFRSF1A	
EPH-Ephrin signaling	1.08E00	3.19E-02	NaN	CLTB,EPHA4,PAK1	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	1.08E00	3.19E-02	NaN	PAK1,RAB11A,TLN2	
Interleukin-17 signaling	1.08E00	1.25E-01	NaN	IL17RA	
TRAIL signaling	1.08E00	1.25E-01	NaN	TNFSF10	
Molecular Mechanisms of Cancer	1.08E00	1.64E-02	-3.207	ACKR1,ADCY4,ADGRG6,CAMK2G,CYSLTR1,GPR182,HIF1A,IL17RA,IL1R1,IL6R,IL6ST,PAK1,SMO,WNT5A	
Prolactin Signaling	1.07E00	3.16E-02	NaN	NR3C1,SOCS3,STAT3	
Opioid Signaling Pathway	1.07E00	2.14E-02	-0.447	ADCY4,CAMK2G,CLTB,FOSB,RGS16,RPS6KA5	
GPER1 signaling	1.07E00	4.44E-02	NaN	ADCY4,GNGT2	
Coronavirus Replication Pathway	1.07E00	4.44E-02	NaN	IFITM2,IFITM3	
Class B/2 (Secretin family receptors)	1.06E00	3.12E-02	NaN	GNGT2,SMO,WNT5A	
IL-1 Signaling	1.06E00	3.12E-02	NaN	ADCY4,IL1R1,IRAK3	
Necroptosis Signaling Pathway	1.05E00	2.58E-02	-2.000	CAMK2G,PLA2G4A,TNFRSF1A,TNFSF10	
Activin Inhibin Signaling Pathway	1.05E00	2.29E-02	-2.236	FOSB,IL1R1,PTGS2,STAT3,TNFRSF1A	
Role of IL-17F in Allergic Inflammatory Airway Diseases	1.04E00	4.26E-02	NaN	IL17RA,RPS6KA5	
Ephrin A Signaling	1.04E00	4.26E-02	NaN	EPHA4,PAK1	
Ovarian Cancer Signaling	1.03E00	2.53E-02	NaN	PTGS2,SMO,VEGFC,WNT5A	
Interleukin-9 signaling	1.03E00	1.11E-01	NaN	STAT3	
Heme Biosynthesis II	1.03E00	1.11E-01	NaN	ALAS1	
XBP1(S) activates chaperone genes	1.02E00	4.17E-02	NaN	PDIA5,XBP1	
Sirtuin Signaling Pathway	1.01E00	2.06E-02	0.000	ABCA1,GABARAP,HIF1A,NAMPT,NDUFA8,STAT3	
HER-2 Signaling in Breast Cancer	9.93E-01	2.2E-02	-0.447	COX4I1,COX7A2L,PTGS2,RPS6,STAT3	
HOTAIR Regulatory Pathway	9.92E-01	2.45E-02	-2.000	ICAM1,STAT3,VIM,WNT5A	
Dermatan Sulfate Biosynthesis (Late Stages)	9.9E-01	4E-02	NaN	HS3ST1,NDST1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	9.87E-01	2.19E-02	NaN	CSF1,IL1R1,SMO,TNFRSF1A,WNT5A	
Neurotransmitter clearance	9.86E-01	1E-01	NaN	MAOA	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	9.86E-01	1E-01	NaN	HHEX	
ATF6 (ATF6-alpha) activates chaperone genes	9.86E-01	1E-01	NaN	XBP1	
Transcriptional Regulatory Network in Embryonic Stem Cells	9.85E-01	2.44E-02	-2.000	IL6ST,SMO,STAT3,WNT5A	
Transport of inorganic cations/anions and amino acids/oligopeptides	9.84E-01	2.88E-02	NaN	SLC12A7,SLC38A5,SLC6A6	
Mouse Embryonic Stem Cell Pluripotency	9.84E-01	2.88E-02	NaN	IL6ST,SMO,STAT3	
Transcriptional regulation of granulopoiesis	9.76E-01	3.92E-02	NaN	IL6R,STAT3	
TNFR1 Signaling	9.76E-01	3.92E-02	NaN	PAK1,TNFRSF1A	
WNK Renal Signaling Pathway	9.65E-01	2.83E-02	NaN	LRRC8B,RPS6KA5,SLC12A7	
Apoptotic execution phase	9.62E-01	3.85E-02	NaN	PLEC,VIM	
Cargo recognition for clathrin-mediated endocytosis	9.56E-01	2.8E-02	NaN	CLTB,DAB2,WNT5A	
Chondroitin Sulfate Biosynthesis (Late Stages)	9.48E-01	3.77E-02	NaN	HS3ST1,NDST1	
Germ Cell-Sertoli Cell Junction Signaling	9.43E-01	2.35E-02	NaN	CLINT1,NECTIN2,PAK1,TNFRSF1A	
Netrin Signaling	9.23E-01	2.31E-02	0.000	CAMK2G,FMO1,PAK1,PRKG1	
Binding and Uptake of Ligands by Scavenger Receptors	9.13E-01	2.68E-02	NaN	APOE,FTH1,FTL	
Oxidative Phosphorylation	9.13E-01	2.68E-02	NaN	COX4I1,COX7A2L,NDUFA8	
Reversible hydration of carbon dioxide	9.11E-01	8.33E-02	NaN	CA14	
GP1b-IX-V activation signalling	9.11E-01	8.33E-02	NaN	VWF	
Hematopoiesis from Multipotent Stem Cells	9.11E-01	8.33E-02	NaN	CSF1	
CSDE1 Signaling Pathway	9.09E-01	3.57E-02	NaN	RPL9,VIM	
Folate Signaling Pathway	9.09E-01	3.57E-02	NaN	IL6ST,STAT3	
TNF signaling	8.96E-01	3.51E-02	NaN	RACK1,TNFRSF1A	
Role of IL-17A in Arthritis	8.96E-01	3.51E-02	NaN	IL17RA,PTGS2	
Protein Sorting Signaling Pathway	8.9E-01	2.25E-02	-2.000	ADCY4,CLINT1,CLTB,RAB11A	
Synaptogenesis Signaling Pathway	8.9E-01	1.9E-02	-2.449	ADCY4,APOE,CADM1,CAMK2G,EPHA4,PAK1	
CDK5 Signaling	8.88E-01	2.61E-02	NaN	ADCY4,FOSB,PPP1R14B	
Signaling by PDGF	8.84E-01	3.45E-02	NaN	PDGFA,STAT3	
Amyotrophic Lateral Sclerosis Signaling	8.8E-01	2.59E-02	NaN	GPX1,PAK1,VEGFC	
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	8.79E-01	7.69E-02	NaN	STAT3	
Platelet Aggregation (Plug Formation)	8.79E-01	7.69E-02	NaN	VWF	
Dissolution of Fibrin Clot	8.79E-01	7.69E-02	NaN	S100A10	
Mitochondrial calcium ion transport	8.79E-01	7.69E-02	NaN	MCUB	
Processing of SMDT1	8.79E-01	7.69E-02	NaN	MCUB	
Circadian Clock	8.72E-01	3.39E-02	NaN	HIF1A,NR3C1	
Airway Pathology in Chronic Obstructive Pulmonary Disease	8.64E-01	2.54E-02	NaN	APOD,LCN2,TNFSF10	
Virus Entry via Endocytic Pathways	8.64E-01	2.54E-02	NaN	CLTB,HLA-A,HLA-E	
GABA receptor activation	8.6E-01	3.33E-02	NaN	ADCY4,GNGT2	
Interleukin-15 signaling	8.49E-01	7.14E-02	NaN	STAT3	
Aspirin ADME	8.49E-01	7.14E-02	NaN	CYP2E1	
Role of IL-17A in Psoriasis	8.49E-01	7.14E-02	NaN	IL17RA	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	8.49E-01	7.14E-02	NaN	MAOA	
Chondroitin Sulfate Biosynthesis	8.49E-01	3.28E-02	NaN	HS3ST1,NDST1	
Sphingosine-1-phosphate Signaling	8.48E-01	2.5E-02	NaN	ADCY4,CASP4,PDGFA	
G-Protein Coupled Receptor Signaling	8.42E-01	1.56E-02	-2.111	ACKR1,ADCY4,ADGRG6,CAMK2G,CYSLTR1,GPR182,PAK1,PDE4B,RGS16,SMO,STAT3	
Renin-Angiotensin Signaling	8.41E-01	2.48E-02	NaN	ADCY4,PAK1,STAT3	
Dermatan Sulfate Biosynthesis	8.26E-01	3.17E-02	NaN	HS3ST1,NDST1	
Metabolism of nitric oxide: NOS3 activation and regulation	8.21E-01	6.67E-02	NaN	DDAH1	
Platelet Adhesion to exposed collagen	8.21E-01	6.67E-02	NaN	VWF	
Semaphorin interactions	8.16E-01	3.12E-02	NaN	PAK1,SEMA6A	
PXR/RXR Activation	8.05E-01	3.08E-02	NaN	ALAS1,NR3C1	
Caspase activation via Death Receptors in the presence of ligand	7.96E-01	6.25E-02	NaN	TNFSF10	
Rap1 signalling	7.96E-01	6.25E-02	NaN	PRKG1	
Chondroitin Sulfate Degradation (Metazoa)	7.96E-01	6.25E-02	NaN	HYAL2	
PPARα/RXRα Activation	7.95E-01	2.06E-02	-1.000	ABCA1,ADCY4,BCL3,IL1R1	
Endothelin-1 Signaling	7.95E-01	2.06E-02	-1.000	ADCY4,CASP4,PLA2G4A,PTGS2	
WNT/Ca+ pathway	7.94E-01	3.03E-02	NaN	SMO,WNT5A	
Protein Kinase A Signaling	7.94E-01	1.7E-02	-0.378	ADCY4,CAMK2G,PDE4B,PPP1R14B,PTGS2,PTPRR,SMO	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	7.9E-01	2.34E-02	NaN	COX4I1,COX7A2L,NDUFA8	
Regulation of the Epithelial-Mesenchymal Transition Pathway	7.89E-01	2.05E-02	NaN	HIF1A,SMO,STAT3,WNT5A	
IL-17A Signaling in Airway Cells	7.84E-01	2.99E-02	NaN	IL17RA,STAT3	
Interleukin-1 family signaling	7.83E-01	2.33E-02	NaN	IL1R1,IRAK3,STAT3	
Nicotine Degradation II	7.74E-01	2.94E-02	NaN	CYP2E1,FMO1	
Transcriptional regulation of pluripotent stem cells	7.72E-01	5.88E-02	NaN	STAT3	
Dermatan Sulfate Degradation (Metazoa)	7.72E-01	5.88E-02	NaN	HYAL2	
Role of JAK1 and JAK3 in γc Cytokine Signaling	7.64E-01	2.9E-02	NaN	SOCS3,STAT3	
Superpathway of Melatonin Degradation	7.64E-01	2.9E-02	NaN	CYP2E1,MAOA	
SPINK1 General Cancer Pathway	7.64E-01	2.9E-02	NaN	IL6R,STAT3	
HGF Signaling	7.62E-01	2.27E-02	NaN	PAK1,PTGS2,STAT3	
Human Embryonic Stem Cell Pluripotency	7.57E-01	1.99E-02	-2.000	PDGFA,SMO,STAT3,WNT5A	
Protein Ubiquitination Pathway	7.54E-01	1.83E-02	NaN	HLA-A,HLA-E,SMO,UBE2E2,USP53	
Unfolded Protein Response (UPR)	7.49E-01	5.56E-02	NaN	XBP1	
Insulin Secretion Signaling Pathway	7.46E-01	1.82E-02	-2.236	ADCY4,CAMK2G,CPE,RPS6KA5,STAT3	
SNARE Signaling Pathway	7.36E-01	2.21E-02	NaN	ADCY4,CAMK2G,RAB11A	
COPII-mediated vesicle transport	7.36E-01	2.78E-02	NaN	CTSC,F5	
Basal Cell Carcinoma Signaling	7.36E-01	2.78E-02	NaN	SMO,WNT5A	
Th2 Pathway	7.3E-01	2.19E-02	NaN	HLA-A,ICAM1,SOCS3	
RHO GTPases Activate ROCKs	7.28E-01	5.26E-02	NaN	PAK1	
Amyloid fiber formation	7.27E-01	2.74E-02	NaN	APOE,CST3	
Serotonin Degradation	7.27E-01	2.74E-02	NaN	ADH1C,MAOA	
ERK5 Signaling	7.18E-01	2.7E-02	NaN	IL6ST,RPS6KA5	
Receptor-type tyrosine-protein phosphatases	7.08E-01	5E-02	NaN	PPFIA2	
Plasma lipoprotein assembly, remodeling, and clearance	7E-01	2.63E-02	NaN	ABCA1,APOE	
Hypoxia Signaling in the Cardiovascular System	7E-01	2.63E-02	NaN	HIF1A,UBE2E2	
TREM1 Signaling	6.92E-01	2.6E-02	NaN	ICAM1,STAT3	
Interleukin-7 signaling	6.89E-01	4.76E-02	NaN	STAT3	
RHO GTPases activate PAKs	6.89E-01	4.76E-02	NaN	PAK1	
Regulation of TLR by endogenous ligand	6.89E-01	4.76E-02	NaN	LBP	
Synaptic adhesion-like molecules	6.89E-01	4.76E-02	NaN	FLOT1	
Digestion	6.89E-01	4.76E-02	NaN	PIR	
Fatty Acid α-oxidation	6.89E-01	4.76E-02	NaN	PTGS2	
Endoplasmic Reticulum Stress Pathway	6.89E-01	4.76E-02	NaN	XBP1	
VDR/RXR Activation	6.83E-01	2.56E-02	NaN	PDGFA,THBD	
Toll-like Receptor Signaling	6.83E-01	2.56E-02	NaN	IRAK3,LBP	
IL-3 Signaling	6.75E-01	2.53E-02	NaN	PAK1,STAT3	
Maturity Onset Diabetes of Young (MODY) Signaling	6.75E-01	2.53E-02	NaN	APOD,APOE	
Renal Cell Carcinoma Signaling	6.75E-01	2.53E-02	NaN	HIF1A,PAK1	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	6.75E-01	2.53E-02	NaN	PLA2G4A,PTGS2	
Interconversion of nucleotide di- and triphosphates	6.71E-01	4.55E-02	NaN	NME2	
Pregnenolone Biosynthesis	6.71E-01	4.55E-02	NaN	CYP2E1	
Putrescine Degradation III	6.71E-01	4.55E-02	NaN	MAOA	
RHO GTPase cycle	6.62E-01	1.56E-02	-2.646	ARHGAP20,CHN2,CPNE8,FLOT1,FMNL2,PAK1,VIM	
Metabolism of porphyrins	6.54E-01	4.35E-02	NaN	ALAS1	
Surfactant metabolism	6.54E-01	4.35E-02	NaN	NAPSA	
Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	6.54E-01	4.35E-02	NaN	LCN2	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	6.54E-01	4.35E-02	NaN	NME2	
Histidine Degradation VI	6.54E-01	4.35E-02	NaN	CYP2E1	
Vitamin-C Transport	6.54E-01	4.35E-02	NaN	LRRC8B	
Dilated Cardiomyopathy Signaling Pathway	6.53E-01	2E-02	NaN	ADCY4,CAMK2G,LAMA4	
Cellular Effects of Sildenafil (Viagra)	6.53E-01	2E-02	NaN	ADCY4,PDE4B,PRKG1	
FLT3 Signaling in Hematopoietic Progenitor Cells	6.51E-01	2.44E-02	NaN	RPS6KA5,STAT3	
JAK/STAT Signaling	6.51E-01	2.44E-02	NaN	SOCS3,STAT3	
Role of NFAT in Cardiac Hypertrophy	6.46E-01	1.79E-02	NaN	ADCY4,CAMK2G,IL6R,IL6ST	
Transport of bile salts and organic acids, metal ions and amine compounds	6.44E-01	2.41E-02	NaN	CP,SLC6A6	
Heparan Sulfate Biosynthesis (Late Stages)	6.44E-01	2.41E-02	NaN	HS3ST1,NDST1	
Transcriptional regulation by RUNX1	6.42E-01	1.97E-02	NaN	AUTS2,CLDN5,SOCS3	
Corticotropin Releasing Hormone Signaling	6.42E-01	1.97E-02	NaN	ADCY4,PTGS2,SMO	
Sulfur amino acid metabolism	6.38E-01	4.17E-02	NaN	FMO1	
Other interleukin signaling	6.38E-01	4.17E-02	NaN	CSF1	
Tumoricidal Function of Hepatic Natural Killer Cells	6.38E-01	4.17E-02	NaN	ICAM1	
The Visual Cycle	6.38E-01	4.17E-02	NaN	RBP1	
Factors Promoting Cardiogenesis in Vertebrates	6.36E-01	1.96E-02	NaN	CAMK2G,SMO,WNT5A	
Role of MAPK Signaling in the Pathogenesis of Influenza	6.36E-01	2.38E-02	NaN	PLA2G4A,PTGS2	
LPS-stimulated MAPK Signaling	6.29E-01	2.35E-02	NaN	LBP,PAK1	
Insulin processing	6.22E-01	4E-02	NaN	CPE	
Bupropion Degradation	6.22E-01	4E-02	NaN	CYP2E1	
FGF Signaling	6.21E-01	2.33E-02	NaN	RPS6KA5,STAT3	
eNOS Signaling	6.2E-01	1.92E-02	NaN	ADCY4,PRKG1,VEGFC	
Sphingolipid metabolism	6.14E-01	2.3E-02	NaN	CERS4,SPTLC2	
PDGF Signaling	6.14E-01	2.3E-02	NaN	PDGFA,STAT3	
Neurovascular Coupling Signaling Pathway	6.12E-01	1.72E-02	-2.000	ENTPD1,PLA2G4A,PRKG1,PTGS2	
Fertilization	6.07E-01	3.85E-02	NaN	CD9	
WNT ligand biogenesis and trafficking	6.07E-01	3.85E-02	NaN	WNT5A	
IL-17A Signaling in Gastric Cells	6.07E-01	3.85E-02	NaN	IL17RA	
Ubiquinol-10 Biosynthesis (Eukaryotic)	6.07E-01	3.85E-02	NaN	CYP2E1	
TP53 Regulates Metabolic Genes	6.07E-01	2.27E-02	NaN	COX4I1,COX7A2L	
cAMP-mediated signaling	5.95E-01	1.69E-02	-2.000	ADCY4,CAMK2G,PDE4B,STAT3	
HEY1 Signaling Pathway	5.95E-01	1.86E-02	NaN	HIF1A,NR2F2,VEGFC	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	5.93E-01	3.7E-02	NaN	NAMPT	
Integrin signaling	5.93E-01	3.7E-02	NaN	VWF	
Pyroptosis	5.93E-01	3.7E-02	NaN	CASP4	
Tryptophan Degradation X (Mammalian, via Tryptamine)	5.93E-01	3.7E-02	NaN	MAOA	
Immunogenic Cell Death Signaling Pathway	5.93E-01	2.22E-02	NaN	IFNGR1,TNFRSF1A	
Heparan Sulfate Biosynthesis	5.93E-01	2.22E-02	NaN	HS3ST1,NDST1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	5.85E-01	1.84E-02	NaN	TNFRSF1A,TNFSF10,ZFP36L2	
Phagosome Maturation	5.8E-01	1.83E-02	NaN	CTSC,HLA-A,HLA-E	
MTOR signalling	5.8E-01	3.57E-02	NaN	RPS6	
SUMOylation of intracellular receptors	5.8E-01	3.57E-02	NaN	NR3C1	
RHO GTPases activate PKNs	5.8E-01	3.57E-02	NaN	PAK1	
TNFs bind their physiological receptors	5.67E-01	3.45E-02	NaN	TNFRSF1A	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	5.67E-01	3.45E-02	NaN	ADGRG6	
Actin Cytoskeleton Signaling	5.64E-01	1.64E-02	NaN	LBP,PAK1,PDGFA,TLN2	
Glutaminergic Receptor Signaling Pathway (Enhanced)	5.56E-01	1.54E-02	-2.236	ADCY4,CAMK2G,NR3C1,PLA2G4A,SLC38A5	
Activation of kainate receptors upon glutamate binding	5.54E-01	3.33E-02	NaN	GNGT2	
Nucleotide catabolism	5.54E-01	3.33E-02	NaN	ENTPD1	
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	5.54E-01	3.33E-02	NaN	NR3C1	
Death Receptor Signaling	5.54E-01	2.08E-02	NaN	TNFRSF1A,TNFSF10	
BBSome Signaling Pathway	5.51E-01	1.43E-02	-2.646	ACKR1,ADGRG6,CYSLTR1,GPR182,SMO,STAT3,XBP1	
Myelination Signaling Pathway	5.5E-01	1.53E-02	-2.236	ADGRG6,LAMA4,PDGFA,SMO,WNT5A	
Cellular response to heat stress	5.48E-01	2.06E-02	NaN	CAMK2G,EEF1A1	
Salvage Pathways of Pyrimidine Ribonucleotides	5.48E-01	2.06E-02	NaN	NME2,PAK1	
Glioblastoma Multiforme Signaling	5.48E-01	1.75E-02	NaN	PDGFA,SMO,WNT5A	
Estrogen Receptor Signaling	5.46E-01	1.47E-02	-2.236	ADCY4,HIF1A,NDUFA8,NR3C1,PAK1,VEGFC	
Methylglyoxal Degradation III	5.42E-01	3.23E-02	NaN	CYP2E1	
Sonic Hedgehog Signaling	5.42E-01	3.23E-02	NaN	SMO	
Protein folding	5.42E-01	2.04E-02	NaN	GNGT2,STAT3	
Melanocyte Development and Pigmentation Signaling	5.42E-01	2.04E-02	NaN	ADCY4,RPS6KA5	
Docosahexaenoic Acid (DHA) Signaling	5.41E-01	1.6E-02	0.000	ADCY4,PLA2G4A,PTGS2,TNFRSF1A	
VEGF Signaling	5.36E-01	2.02E-02	NaN	HIF1A,VEGFC	
G alpha (q) signalling events	5.34E-01	1.72E-02	NaN	CYSLTR1,GNGT2,RGS16	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	5.31E-01	3.12E-02	NaN	CAMK2G	
Thrombin signalling through proteinase activated receptors (PARs)	5.31E-01	3.12E-02	NaN	GNGT2	
Dopamine Degradation	5.31E-01	3.12E-02	NaN	MAOA	
MAPK targets/ Nuclear events mediated by MAP kinases	5.2E-01	3.03E-02	NaN	RPS6KA5	
Airway Inflammation in Asthma	5.2E-01	3.03E-02	NaN	IFNGR1	
Sperm Motility	5.17E-01	1.56E-02	NaN	EPHA4,PDE4B,PLA2G4A,PRKG1	
G alpha (i) signalling events	5.13E-01	1.55E-02	-2.000	ADCY4,CCL19,GNGT2,RGS16	
Integration of energy metabolism	5.12E-01	1.94E-02	NaN	ADCY4,GNGT2	
Antimicrobial peptides	5.09E-01	2.94E-02	NaN	LCN2	
Late endosomal microautophagy	5.09E-01	2.94E-02	NaN	VIM	
Tight Junction Signaling	5.09E-01	1.67E-02	NaN	CLDN5,NECTIN2,TNFRSF1A	
Cardiac β-adrenergic Signaling	5.09E-01	1.67E-02	NaN	ADCY4,PDE4B,PPP1R14B	
IGF-1 Signaling	5.01E-01	1.9E-02	NaN	SOCS3,STAT3	
Type I Diabetes Mellitus Signaling	5.01E-01	1.38E-02	-1.000	CPE,HLA-A,HLA-E,IFNGR1,IL1R1,SOCS3,TNFRSF1A	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	5E-01	1.65E-02	NaN	PPFIA2,PPP1R14B,SOCS3	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	5E-01	1.65E-02	NaN	PPFIA2,PPP1R14B,SOCS3	
Oxytocin in Spinal Neurons Signaling Pathway	4.98E-01	2.86E-02	NaN	PRKG1	
Ethanol Degradation II	4.98E-01	2.86E-02	NaN	ADH1C	
Extracellular matrix organization	4.96E-01	1.89E-02	NaN	LAMA4,PDGFA	
Paxillin Signaling	4.9E-01	1.87E-02	NaN	PAK1,TLN2	
Striated Muscle Contraction	4.88E-01	2.78E-02	NaN	VIM	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	4.88E-01	2.78E-02	NaN	APOE	
Dopamine-DARPP32 Feedback in cAMP Signaling	4.84E-01	1.61E-02	NaN	ADCY4,PPP1R14B,PRKG1	
Detoxification of Reactive Oxygen Species	4.79E-01	2.7E-02	NaN	GPX1	
Complement System	4.79E-01	2.7E-02	NaN	CFH	
Sleep REM Signaling Pathway	4.7E-01	1.8E-02	NaN	RPS6KA5,TNFSF10	
GNRH Signaling	4.65E-01	1.57E-02	NaN	ADCY4,CAMK2G,PAK1	
Phagosome Formation	4.65E-01	1.29E-02	-3.000	ACKR1,ADGRG6,CYSLTR1,GPR182,LBP,PAK1,PLA2G4A,SMO,TLN2	
MAP kinase activation	4.6E-01	2.56E-02	NaN	MAPKAPK3	
Hedgehog 'off' state	4.6E-01	1.77E-02	NaN	ADCY4,SMO	
Leukocyte Extravasation Signaling	4.58E-01	1.55E-02	NaN	CLDN5,ICAM1,VCAM1	
3-phosphoinositide Degradation	4.58E-01	1.55E-02	NaN	PPFIA2,PPP1R14B,SOCS3	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	4.55E-01	1.75E-02	NaN	PLA2G4A,PTGS2	
Acetylcholine Receptor Signaling Pathway	4.54E-01	1.55E-02	NaN	ADCY4,CAMK2G,CASP4	
Sleep NREM Signaling Pathway	4.5E-01	1.74E-02	NaN	ADCY4,CAMK2G	
Chronic Myeloid Leukemia Signaling	4.49E-01	1.44E-02	-1.000	SMO,STAT3,TNFSF10,WNT5A	
Bladder Cancer Signaling	4.45E-01	1.72E-02	NaN	RPS6KA5,VEGFC	
Transport of vitamins, nucleosides, and related molecules	4.43E-01	2.44E-02	NaN	APOD	
PAK Signaling	4.4E-01	1.71E-02	NaN	PAK1,PDGFA	
D-myo-inositol-5-phosphate Metabolism	4.4E-01	1.52E-02	NaN	PPFIA2,PPP1R14B,SOCS3	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	4.35E-01	2.38E-02	NaN	IRAK3	
DAP12 interactions	4.35E-01	2.38E-02	NaN	HLA-E	
Acetone Degradation I (to Methylglyoxal)	4.35E-01	2.38E-02	NaN	CYP2E1	
Adrenergic Receptor Signaling Pathway (Enhanced)	4.33E-01	1.5E-02	NaN	ADCY4,MAOA,TNFSF10	
Regulation of lipid metabolism by PPARalpha	4.31E-01	1.68E-02	NaN	ABCA1,ALAS1	
Cholecystokinin/Gastrin-mediated Signaling	4.31E-01	1.68E-02	NaN	EPHA4,PTGS2	
Huntington's Disease Signaling	4.31E-01	1.41E-02	NaN	CASP4,CLTB,DNM3,TGM2	
Nitric Oxide Signaling in the Cardiovascular System	4.27E-01	1.67E-02	NaN	PRKG1,VEGFC	
Signaling by SCF-KIT	4.27E-01	2.33E-02	NaN	STAT3	
Smooth Muscle Contraction	4.27E-01	2.33E-02	NaN	PAK1	
Assembly and cell surface presentation of NMDA receptors	4.27E-01	2.33E-02	NaN	CAMK2G	
Aggrephagy	4.27E-01	2.33E-02	NaN	VIM	
Gustation Pathway	4.26E-01	1.49E-02	NaN	ADCY4,LRRC8B,ORAI1	
Elastic fibre formation	4.19E-01	2.27E-02	NaN	ELN	
Signaling by Retinoic Acid	4.19E-01	2.27E-02	NaN	ADH1C	
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.18E-01	1.64E-02	NaN	HLA-A,HLA-E	
3-phosphoinositide Biosynthesis	4.06E-01	1.44E-02	NaN	PPFIA2,PPP1R14B,SOCS3	
Glioma Signaling	4.05E-01	1.6E-02	NaN	CAMK2G,PDGFA	
Interleukin-2 family signaling	4.04E-01	2.17E-02	NaN	STAT3	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	4.04E-01	2.17E-02	NaN	NR2F2	
tRNA Splicing	4.04E-01	2.17E-02	NaN	PDE4B	
Estrogen Biosynthesis	4.04E-01	2.17E-02	NaN	CYP2E1	
