© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
NAFLD Signaling Pathway	2.02E00	3.98E-02	-2.333	FOS,IL6R,JUN,PPP2R3A,PRKAG2,SOCS2,STAT3,TNFRSF1A,TNFSF10	
Autism Signaling Pathway	2.02E00	3.57E-02	-2.111	CACNA1A,CAMK2D,HLA-A,HLA-E,NEXMIF,PCCA,PRKAG2,RRAS2,TCF7L1,TNFSF10,WNT5A	
Signaling by Rho Family GTPases	2.01E00	3.75E-02	-1.633	FOS,GNAQ,ITGA1,ITGA3,JUN,PARD3,RDX,RELB,STMN1,VIM	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	2E00	3.95E-02	NaN	CSF1,CSNK1A1,FOS,IL1R1,JUN,NFAT5,TCF7L1,TNFRSF1A,WNT5A	
S100 Family Signaling Pathway	1.98E00	2.72E-02	-4.146	ADAM10,ADGRL3,AHNAK,BCL3,CACNA1A,CALCRL,CAMK2D,FOS,JUN,P2RY1,PLA2G4A,PLCB1,PLCB4,PRKAG2,PRKCH,S100A10,STAT3,STK38,TCF7L1,VCAM1,WNT5A	
LPS-stimulated MAPK Signaling	1.97E00	5.88E-02	-2.000	FOS,JUN,PRKCH,RELB,RRAS2	
Leukocyte Extravasation Signaling	1.95E00	4.15E-02	-2.646	ACTN1,ICAM1,ITGA3,JAM2,PRKCH,RAPGEF4,RDX,VCAM1	
Folate Signaling Pathway	1.94E00	7.14E-02	-2.000	IL6ST,MAT2A,OGT,STAT3	
Sphingosine-1-phosphate Signaling	1.94E00	5E-02	-1.633	ADCY4,GNAQ,PDGFA,PDGFB,PLCB1,PLCB4	
CD27 Signaling in Lymphocytes	1.92E00	7.02E-02	NaN	FOS,JUN,MAP3K3,RELB	
CNTF Signaling	1.92E00	7.02E-02	-2.000	IL6ST,RPS6KA5,RRAS2,STAT3	
Osteoarthritis Pathway	1.91E00	3.81E-02	-1.890	FN1,IL1R1,ITGA1,ITGA3,NAMPT,PRKAG2,RELB,TCF7L1,TNFRSF1A	
Th1 Pathway	1.9E00	4.92E-02	-2.449	HLA-A,ICAM1,IL6R,IRF1,PSEN2,STAT3	
LXR/RXR Activation	1.89E00	4.88E-02	1.000	ABCA1,APOD,IL1R1,MYLIP,RELB,TNFRSF1A	
Natural Killer Cell Signaling	1.89E00	4.04E-02	-1.134	HLA-A,HLA-E,HSPA1A/HSPA1B,MAP3K3,NFAT5,RELB,RRAS2,TNFSF10	
Eicosanoid Signaling	1.88E00	3.57E-02	-3.162	ADCY4,GNAQ,PLA2G4A,PLCB1,PLCB4,PRKAG2,PRKCH,RAPGEF4,RRAS2,TCF7L1	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	1.87E00	9.38E-02	NaN	AP2A2,Ap2b1,CAMK2D	
TNFR2 Signaling	1.87E00	9.38E-02	NaN	FOS,JUN,RELB	
Polyamine Regulation in Colon Cancer	1.87E00	6.78E-02	0.000	FOS,JUN,SAT1,SLC3A2	
Glutaminergic Receptor Signaling Pathway (Enhanced)	1.86E00	3.38E-02	-3.317	ADCY4,CACNA1A,CAMK2D,GNAQ,PLA2G4A,PLCB1,PLCB4,PRKAG2,PRKCH,SLC38A2,SLC38A5	
PCP (Planar Cell Polarity) Pathway	1.84E00	6.67E-02	-2.000	JUN,JUNB,JUND,WNT5A	
Myelination Signaling Pathway	1.84E00	3.36E-02	-2.714	FOS,HDAC7,ITGA3,JUN,LAMA4,PDGFA,PDGFB,PRKAG2,PSEN2,RRAS2,WNT5A	
CDX Gastrointestinal Cancer Signaling Pathway	1.84E00	3.96E-02	-0.378	FOS,IL6R,JUN,RELB,STAT3,TCF7L1,TNFSF10,WNT5A	
Signal amplification	1.83E00	9.09E-02	NaN	GNAQ,P2RY1,PLA2G4A	
MAPK targets/ Nuclear events mediated by MAP kinases	1.83E00	9.09E-02	NaN	FOS,JUN,RPS6KA5	
ABRA Signaling Pathway	1.83E00	5.43E-02	-2.236	ACTN1,FOS,FOSB,JUNB,JUND	
Actin Cytoskeleton Signaling	1.82E00	3.69E-02	-2.449	ACTN1,FN1,ITGA1,ITGA3,PDGFA,PDGFB,RDX,RRAS2,TLN2	
Adenine and Adenosine Salvage VI	1.81E00	1E00	NaN	ADK	
G Beta Gamma Signaling	1.79E00	4.65E-02	-2.449	CACNA1A,CAV1,GNAQ,PRKAG2,PRKCH,RRAS2	
Role of JAK2 in Hormone-like Cytokine Signaling	1.79E00	6.45E-02	-2.000	FOS,GHR,SOCS2,STAT3	
Clathrin-mediated endocytosis	1.78E00	4.62E-02	-2.449	AP2A2,Ap2b1,DNM3,STON1,TFRC,WNT5A	
Clathrin-mediated Endocytosis Signaling	1.77E00	3.85E-02	NaN	AP2A2,Ap2b1,APOD,CD2AP,DNM3,PDGFA,PDGFB,TFRC	
IL-8 Signaling	1.75E00	3.81E-02	-2.646	FOS,GNAQ,ICAM1,JUN,PRKCH,RRAS2,TEK,VCAM1	
Salvage Pathways of Pyrimidine Ribonucleotides	1.74E00	5.15E-02	-2.236	APOBEC3B,CDK6,CDK8,CSNK1A1,PRKCH	
Glioblastoma Multiforme Signaling	1.74E00	4.09E-02	-2.449	CDK6,PDGFA,PDGFB,PLCB1,PLCB4,RRAS2,WNT5A	
Neutrophil degranulation	1.73E00	2.94E-02	-3.742	ADAM10,AP2A2,ATP11B,ATP8A1,B4GALT1,CD93,CTSC,DDX3X,FUCA1,HSPA1A/HSPA1B,IST1,PRCP,PTPRB,PTPRJ	
Pyridoxal 5'-phosphate Salvage Pathway	1.72E00	6.15E-02	-2.000	CDK6,CDK8,CSNK1A1,PRKCH	
Th1 and Th2 Activation Pathway	1.72E00	4.07E-02	NaN	HLA-A,ICAM1,IL6R,IRF1,JUN,PSEN2,STAT3	
DNA Methylation and Transcriptional Repression Signaling	1.72E00	5.1E-02	-2.000	CDK14,CDK6,CDK8,GADD45G,TCF12	
CCR3 Signaling in Eosinophils	1.72E00	4.48E-02	-2.236	GNAQ,PLA2G4A,PLCB1,PLCB4,PRKCH,RRAS2	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	1.71E00	1.43E-01	NaN	MAOA,MAOB	
Senescence Pathway	1.7E00	3.34E-02	-1.265	ATF3,CACNA1A,CDK6,GADD45G,JUN,NFAT5,PPP2R3A,RPS6KA5,RRAS2,ZFP36L1	
DHCR24 Signaling Pathway	1.68E00	4.38E-02	-1.633	APOD,PDGFA,PDGFB,PRKCH,RRAS2,VCAM1	
Erythropoietin Signaling Pathway	1.68E00	3.98E-02	-1.633	FOS,JUN,NOS3,PRKCH,RELB,RRAS2,TNFSF10	
Activin Inhibin Signaling Pathway	1.66E00	3.67E-02	-2.828	FOS,FOSB,IL1R1,JUN,SOX17,STAT3,TCF7L1,TNFRSF1A	
Nicotine Degradation II	1.66E00	5.88E-02	-2.000	CSGALNACT1,FMO1,FMO2,LARGE1	
Beta-catenin independent WNT signaling	1.66E00	4.9E-02	-2.000	AP2A2,PLCB1,PRKG1,TCF7L1,WNT5A	
Adipogenesis pathway	1.65E00	4.32E-02	1.633	EBF1,HDAC7,NR2F2,RBP1,TNFRSF1A,WNT5A	
Platelet Adhesion to exposed collagen	1.65E00	1.33E-01	NaN	ITGA1,VWF	
RAF/MAP kinase cascade	1.64E00	3.44E-02	-3.000	CAMK2D,FN1,PDGFA,PDGFB,PSMB8,RASAL2,RASGRF2,TEK,VWF	
Formation of Fibrin Clot (Clotting Cascade)	1.64E00	7.69E-02	NaN	PRCP,THBD,VWF	
Antigen Presentation Pathway	1.64E00	7.69E-02	NaN	HLA-A,HLA-E,PSMB8	
Superpathway of Melatonin Degradation	1.64E00	5.8E-02	-2.000	CSGALNACT1,LARGE1,MAOA,MAOB	
Gαi Signaling	1.64E00	4.29E-02	0.000	ADCY4,CAV1,GNAQ,PRKAG2,RRAS2,STAT3	
Neurotransmitter release cycle	1.61E00	7.5E-02	NaN	MAOA,SLC38A2,UNC13B	
Rap1 signalling	1.6E00	1.25E-01	NaN	PRKG1,RAPGEF4	
Breast Cancer Regulation by Stathmin1	1.59E00	2.69E-02	-2.500	ADGRL3,CALCRL,CAMK2D,CDK6,GNAQ,JUN,P2RY1,PDGFB,PLCB1,PLCB4,PPP2R3A,PRKAG2,PRKCH,RRAS2,STAT3,STMN1	
Thrombin Signaling	1.59E00	3.56E-02	-1.890	ADCY4,CAMK2D,GNAQ,PLCB1,PLCB4,PRKCH,RELB,RRAS2	
Cargo recognition for clathrin-mediated endocytosis	1.58E00	4.67E-02	-2.236	AP2A2,Ap2b1,STON1,TFRC,WNT5A	
Post-translational protein phosphorylation	1.58E00	4.67E-02	-2.236	ADAM10,CP,CSF1,FN1,MGAT4A	
Paxillin Signaling	1.58E00	4.67E-02	-2.000	ACTN1,ITGA1,ITGA3,RRAS2,TLN2	
IL-33 Signaling Pathway	1.57E00	3.78E-02	-2.646	FOS,ICAM1,JUN,NOS3,PRKAG2,STAT3,VCAM1	
Synaptogenesis Signaling Pathway	1.56E00	3.17E-02	-3.000	ADCY4,AP2A2,Ap2b1,CADM1,CAMK2D,EPHA4,EPHB4,KALRN,PRKAG2,RRAS2	
Senescence-Associated Secretory Phenotype (SASP)	1.56E00	5.48E-02	-2.000	CDK6,FOS,JUN,STAT3	
Serotonin Degradation	1.56E00	5.48E-02	-2.000	CSGALNACT1,LARGE1,MAOA,MAOB	
FOXO-mediated transcription of cell cycle genes	1.55E00	1.18E-01	NaN	BTG1,CAV1	
α-Adrenergic Signaling	1.55E00	4.59E-02	NaN	ADCY4,GNAQ,PRKAG2,PRKCH,RRAS2	
Oncostatin M Signaling	1.53E00	6.98E-02	NaN	IL6ST,RRAS2,STAT3	
Endocannabinoid Neuronal Synapse Pathway	1.52E00	4.03E-02	-0.816	ADCY4,CACNA1A,GNAQ,PLCB1,PLCB4,PRKAG2	
Macrophage Alternative Activation Signaling Pathway	1.52E00	3.68E-02	-1.134	ABCA1,CSF1,FOS,JUN,RELB,RPS6KA5,STAT3	
Dilated Cardiomyopathy Signaling Pathway	1.51E00	4E-02	-2.236	ADCY4,CACNA1A,CAMK2D,LAMA4,MAP3K3,PRKAG2	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	1.51E00	5E-01	NaN	GMDS	
Hypoxia Signaling in the Cardiovascular System	1.5E00	5.26E-02	NaN	EDN1,JUN,NOS3,UBE2E2	
SUMOylation of transcription cofactors	1.5E00	6.82E-02	NaN	NCOA1,PIAS2,SCMH1	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.5E00	6.82E-02	NaN	HSPA1A/HSPA1B,PABPC1,ZFP36L1	
PTEN Signaling	1.5E00	3.97E-02	2.000	GHR,ITGA1,ITGA3,MAGI1,RELB,RRAS2	
TREM1 Signaling	1.49E00	5.19E-02	NaN	ICAM1,NOD1,RELB,STAT3	
Factors Promoting Cardiogenesis in Vertebrates	1.47E00	3.92E-02	-2.449	CAMK2D,PLCB1,PLCB4,PRKCH,TCF7L1,WNT5A	
Type II Diabetes Mellitus Signaling	1.47E00	3.92E-02	NaN	CACNA1A,PRKAG2,PRKCH,RELB,SOCS2,TNFRSF1A	
NRF2-mediated Oxidative Stress Response	1.47E00	3.38E-02	-1.890	FMO1,FOS,HSPB8,JUN,JUNB,JUND,PRKCH,RRAS2	
Signaling by NOTCH1	1.47E00	5.13E-02	-2.000	ADAM10,CDK8,HDAC7,PSEN2	
VDR/RXR Activation	1.47E00	5.13E-02	NaN	NCOA1,PDGFA,PRKCH,THBD	
NF-κB Activation by Viruses	1.47E00	5.13E-02	NaN	ITGA3,PRKCH,RELB,RRAS2	
Xenobiotic Metabolism PXR Signaling Pathway	1.47E00	3.59E-02	-1.134	CAMK2D,HS3ST1,MAOA,MAOB,NCOA1,PRKAG2,PRKCH	
Orexin Signaling Pathway	1.46E00	3.36E-02	-2.828	ADCY4,CACNA1A,GNAQ,PLA2G4A,PLCB1,PLCB4,PRKAG2,PRKCH	
Renal Cell Carcinoma Signaling	1.45E00	5.06E-02	NaN	FOS,JUN,PDGFB,RRAS2	
Thyroid Cancer Signaling	1.45E00	5.06E-02	-2.000	FOS,JUN,RRAS2,TCF7L1	
D-myo-inositol-5-phosphate Metabolism	1.44E00	3.54E-02	-2.646	DUSP23,PLCB1,PLCB4,PPP2R3A,PTPRJ,PTPRM,SGPP2	
PAK Signaling	1.43E00	4.27E-02	-2.000	ITGA1,ITGA3,PDGFA,PDGFB,RRAS2	
Pulmonary Healing Signaling Pathway	1.43E00	3.52E-02	-1.890	PRKAG2,PRKCH,RRAS2,STAT3,TCF7L1,TNFRSF1A,WNT5A	
ESR-mediated signaling	1.42E00	4.24E-02	-2.236	FOS,FOSB,JUN,JUND,NCOA1	
Signaling by NTRK1 (TRKA)	1.42E00	4.94E-02	-2.000	AP2A2,DNM3,RPS6KA5,STAT3	
Ovarian Cancer Signaling	1.42E00	3.8E-02	NaN	EDN1,HDAC7,PRKAG2,RRAS2,TCF7L1,WNT5A	
Epithelial Adherens Junction Signaling	1.42E00	3.8E-02	0.000	MAGI1,PPP2R3A,PRKAG2,RRAS2,STK3,TCF7L1	
Signaling by Hippo	1.41E00	1E-01	NaN	STK3,TJP2	
Interleukin-12 family signaling	1.41E00	1E-01	NaN	IL6ST,STAT3	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	1.41E00	3.28E-02	-1.414	CSNK1A1,CTSC,IL6R,IL6ST,STAT3,TCF7L1,TNFSF10,WNT5A	
Apelin Muscle Signaling Pathway	1.41E00	6.25E-02	NaN	GNAQ,NOS3,PRKAG2	
Aryl Hydrocarbon Receptor Signaling	1.41E00	3.77E-02	-1.342	CDK6,FOS,JUN,NFIA,RELB,TGM2	
Estrogen-Dependent Breast Cancer Signaling	1.4E00	4.88E-02	NaN	FOS,JUN,RELB,RRAS2	
Sirtuin Signaling Pathway	1.39E00	3.09E-02	-0.378	ABCA1,ADAM10,GADD45G,JUN,NAMPT,NDUFA8,NOS3,RELB,STAT3	
Transport of bile salts and organic acids, metal ions and amine compounds	1.38E00	4.82E-02	-2.000	CP,SLC31A1,SLC40A1,SLC6A6	
Interleukin-7 signaling	1.38E00	9.52E-02	NaN	SOCS2,STAT3	
Transcriptional regulation of white adipocyte differentiation	1.37E00	4.76E-02	-1.000	CDK8,EBF1,NCOA1,NR2F2	
PEDF Signaling	1.37E00	4.76E-02	NaN	RELB,RRAS2,TCF12,TCF7L1	
FAT10 Cancer Signaling Pathway	1.36E00	6E-02	NaN	RELB,STAT3,TNFRSF1A	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	1.34E00	4.03E-02	-2.236	ADAM10,CP,CSF1,FN1,MGAT4A	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.34E00	4.03E-02	NaN	IL6ST,RRAS2,STAT3,TCF7L1,WNT5A	
Transcriptional regulation of granulopoiesis	1.34E00	5.88E-02	NaN	FLI1,IL6R,STAT3	
Amyloid Processing	1.34E00	5.88E-02	NaN	CSNK1A1,PRKAG2,PSEN2	
Oxidative Stress Induced Senescence	1.34E00	4.65E-02	-2.000	CDK6,FOS,JUN,SCMH1	
Platelet homeostasis	1.34E00	4.65E-02	-2.000	NOS3,ORAI1,PLA2G4A,PRKG1	
Lactose synthesis	1.34E00	3.33E-01	NaN	B4GALT1	
Glycine Biosynthesis III	1.34E00	3.33E-01	NaN	MGAT4A	
S-adenosyl-L-methionine Biosynthesis	1.34E00	3.33E-01	NaN	MAT2A	
HIPPO signaling	1.32E00	4.6E-02	0.000	PARD3,PPP2R3A,STK3,TJP2	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	1.32E00	4.6E-02	NaN	PSEN2,RELB,TCF7L1,WNT5A	
Apoptotic execution phase	1.32E00	5.77E-02	NaN	STK24,TJP2,VIM	
RAF-independent MAPK1/3 activation	1.3E00	8.7E-02	NaN	IL6R,IL6ST	
Nephrin family interactions	1.3E00	8.7E-02	NaN	ACTN1,CD2AP	
Apelin Cardiac Fibroblast Signaling Pathway	1.3E00	8.7E-02	NaN	NOS3,PRKAG2	
G-Protein Coupled Receptor Signaling	1.29E00	2.42E-02	-4.123	ADCY4,ADGRL3,CALCRL,CAMK2D,FOS,GNAQ,JUN,MAP3K3,NFAT5,P2RY1,PLCB1,PLCB4,PRKAG2,RAPGEF4,RELB,RRAS2,STAT3	
Interleukin-1 family signaling	1.28E00	3.88E-02	-2.236	IL1R1,MAP3K3,NOD1,PSMB8,STAT3	
Aldosterone Signaling in Epithelial Cells	1.27E00	3.49E-02	-2.000	HSPA1A/HSPA1B,HSPB8,NR3C2,PLCB1,PLCB4,PRKCH	
Acute Myeloid Leukemia Signaling	1.26E00	4.4E-02	NaN	RELB,RRAS2,STAT3,TCF7L1	
RANK Signaling in Osteoclasts	1.26E00	4.4E-02	NaN	FOS,JUN,MAP3K3,RELB	
BMP signaling pathway	1.26E00	4.4E-02	NaN	JUN,PRKAG2,RELB,RRAS2	
Sensory processing of sound by outer hair cells of the cochlea	1.26E00	5.45E-02	NaN	EPS8,EPS8L2,RDX	
Autophagy	1.26E00	3.23E-02	-1.134	FOS,JUN,PDGFB,PPP2R3A,PRKAG2,SLC3A2,TNFRSF1A	
G alpha (q) signalling events	1.25E00	3.45E-02	-2.449	EDN1,GNAQ,KALRN,P2RY1,PLCB1,PLCB4	
Cell junction organization	1.25E00	4.35E-02	-2.000	ACTN1,CADM1,PARD3,SDK1	
GABA Receptor Signaling	1.25E00	3.79E-02	NaN	ADCY4,AP2A2,Ap2b1,CACNA1A,GNAQ	
Cell Cycle Control of Chromosomal Replication	1.24E00	5.36E-02	NaN	CDK14,CDK6,CDK8	
EGF Signaling	1.24E00	5.36E-02	NaN	FOS,JUN,STAT3	
ERBB Signaling	1.23E00	4.3E-02	-2.000	FOS,JUN,PRKCH,RRAS2	
Pyroptosis Signaling Pathway	1.22E00	4.26E-02	-1.000	GBP5,IL1R1,PRKAG2,TNFRSF1A	
Wax and plasmalogen biosynthesis	1.21E00	2.5E-01	NaN	FAR2	
Retinoate Biosynthesis II	1.21E00	2.5E-01	NaN	RBP1	
Spermine and Spermidine Degradation I	1.21E00	2.5E-01	NaN	SAT1	
Methylmalonyl Pathway	1.21E00	2.5E-01	NaN	PCCA	
Taurine Biosynthesis	1.21E00	2.5E-01	NaN	FMO1	
Fertilization	1.21E00	7.69E-02	NaN	B4GALT1,CD9	
WNT ligand biogenesis and trafficking	1.21E00	7.69E-02	NaN	WLS,WNT5A	
IL-17A Signaling in Gastric Cells	1.21E00	7.69E-02	NaN	FOS,JUN	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	1.21E00	7.69E-02	NaN	RELB,STAT3	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	1.21E00	7.69E-02	NaN	PLCB1,PLCB4	
Signaling by PDGF	1.2E00	5.17E-02	NaN	PDGFA,PDGFB,STAT3	
Iron uptake and transport	1.2E00	5.17E-02	NaN	CP,SLC40A1,TFRC	
Signaling by ERBB4	1.19E00	5.08E-02	NaN	PSEN2,STMN1,WWOX	
Cachexia Signaling Pathway	1.19E00	2.72E-02	-3.162	ADCY4,HSPA1A/HSPA1B,IL1R1,IL6R,PRKAG2,PRKCH,PSMB8,STAT3,TNFRSF1A,TNFSF10	
White Adipose Tissue Browning Pathway	1.18E00	3.62E-02	-2.236	ADCY4,CACNA1A,NPR1,PRKAG2,PRKG1	
Protein Ubiquitination Pathway	1.18E00	2.93E-02	NaN	HLA-A,HLA-E,HSPA1A/HSPA1B,HSPB8,PSMB8,UBE2E2,USP34,USP53	
Syndecan interactions	1.18E00	7.41E-02	NaN	ACTN1,FN1	
Tryptophan Degradation X (Mammalian, via Tryptamine)	1.18E00	7.41E-02	NaN	MAOA,MAOB	
HER-2 Signaling in Breast Cancer	1.18E00	3.08E-02	-2.646	FOS,JUN,PARD3,PRKCH,RELB,RRAS2,STAT3	
Visual phototransduction	1.17E00	5E-02	NaN	NMT1,NMT2,RBP1	
Pathogen Induced Cytokine Storm Signaling Pathway	1.17E00	2.7E-02	-3.162	FOS,IL1R1,IL6R,IL6ST,IRF1,JUN,NOD1,STAT3,TNFRSF1A,TNFSF10	
Melanocyte Development and Pigmentation Signaling	1.17E00	4.08E-02	-2.000	ADCY4,PRKAG2,RPS6KA5,RRAS2	
Ion channel transport	1.17E00	3.28E-02	-2.449	ATP11B,ATP11C,ATP1B3,ATP8A1,CAMK2D,TRPM6	
Regulation of eIF4 and p70S6K Signaling	1.16E00	3.26E-02	NaN	EIF3E,ITGA1,ITGA3,PABPC1,PPP2R3A,RRAS2	
Apelin Cardiomyocyte Signaling Pathway	1.16E00	4.04E-02	-2.000	NOS3,PLCB1,PLCB4,PRKCH	
Signaling by ALK	1.15E00	7.14E-02	NaN	PTN,STAT3	
SUMOylation of intracellular receptors	1.15E00	7.14E-02	NaN	NR3C2,PIAS2	
UFMylation Signaling Pathway	1.14E00	4.84E-02	NaN	ABCA1,NCOA1,PABPC1	
IL-2 Signaling	1.14E00	4.84E-02	NaN	FOS,JUN,RRAS2	
Formation of lateral plate mesoderm	1.12E00	2E-01	NaN	FOXF1	
2-oxobutanoate Degradation I	1.12E00	2E-01	NaN	PCCA	
Citrulline-Nitric Oxide Cycle	1.12E00	2E-01	NaN	NOS3	
Superpathway of Inositol Phosphate Compounds	1.11E00	2.97E-02	-2.646	DUSP23,PLCB1,PLCB4,PPP2R3A,PTPRJ,PTPRM,SGPP2	
CLEAR Signaling Pathway	1.1E00	2.81E-02	0.707	GHR,MAP4K3,PDGFB,PPP2R3A,PRKAG2,PRKCH,RRAS2,TNFRSF1A	
Transport of inorganic cations/anions and amino acids/oligopeptides	1.09E00	3.85E-02	-2.000	SLC38A2,SLC38A5,SLC3A2,SLC6A6	
Mouse Embryonic Stem Cell Pluripotency	1.09E00	3.85E-02	-2.000	IL6ST,RRAS2,STAT3,TCF7L1	
ERB2-ERBB3 Signaling	1.09E00	4.62E-02	NaN	JUN,RRAS2,STAT3	
Signaling by CSF1 (M-CSF) in myeloid cells	1.07E00	6.45E-02	NaN	CSF1,STAT3	
Xenobiotic Metabolism CAR Signaling Pathway	1.07E00	3.09E-02	-1.633	FMO1,FMO2,HS3ST1,NCOA1,PPP2R3A,PRKCH	
WNK Renal Signaling Pathway	1.07E00	3.77E-02	-2.000	LRRC8B,NR3C2,PRKCH,RPS6KA5	
WNT/SHH Axonal Guidance Signaling Pathway	1.07E00	3.36E-02	0.447	ADCY4,CAMK2D,PRKAG2,TCF7L1,WNT5A	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.06E00	3.08E-02	NaN	PSEN2,RELB,RRAS2,STAT3,TCF7L1,WNT5A	
PTEN Regulation	1.06E00	3.33E-02	NaN	HDAC7,JUN,MECOM,PSMB8,SCMH1	
RIPK1-mediated regulated necrosis	1.05E00	6.25E-02	NaN	OGT,TNFSF10	
Dopamine Degradation	1.05E00	6.25E-02	NaN	MAOA,MAOB	
ISGylation Signaling Pathway	1.05E00	3.7E-02	-2.000	ARIH1,IRF1,ITGA3,NFAT5	
Chondroitin and Dermatan Biosynthesis	1.04E00	1.67E-01	NaN	CSGALNACT1	
NAD Biosynthesis III	1.04E00	1.67E-01	NaN	NAMPT	
ERBB4 Signaling	1.04E00	4.41E-02	NaN	PRKCH,PSEN2,RRAS2	
Sensory processing of sound by inner hair cells of the cochlea	1.03E00	4.35E-02	NaN	EPS8,EPS8L2,RDX	
Phospholipases	1.03E00	4.35E-02	NaN	PLA2G4A,PLCB1,PLCB4	
SPINK1 General Cancer Pathway	1.03E00	4.35E-02	NaN	IL6R,RRAS2,STAT3	
Human Embryonic Stem Cell Pluripotency	1.01E00	2.99E-02	-2.449	PDGFA,PDGFB,PRKCH,RRAS2,STAT3,WNT5A	
Sleep REM Signaling Pathway	1.01E00	3.6E-02	-1.000	FOS,PRKAG2,RPS6KA5,TNFSF10	
Necroptosis Signaling Pathway	1.01E00	3.23E-02	-2.236	CAMK2D,MERTK,PLA2G4A,TNFRSF1A,TNFSF10	
GM-CSF Signaling	1.01E00	4.29E-02	NaN	CAMK2D,RRAS2,STAT3	
CREB Signaling in Neurons	1.01E00	2.31E-02	-3.606	ADCY4,ADGRL3,CACNA1A,CALCRL,CAMK2D,GHR,GNAQ,P2RY1,PDGFB,PLCB1,PLCB4,PRKAG2,PRKCH,RRAS2	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	1.01E00	2.97E-02	-2.449	CD200,HLA-A,HLA-E,ICAM1,ITGA3,VCAM1	
Gustation Pathway	1.01E00	2.97E-02	-2.449	ADCY4,CACNA1A,LRRC8B,ORAI1,P2RY1,PRKAG2	
Signaling by NOTCH2	1.01E00	5.88E-02	NaN	ADAM10,PSEN2	
Triglyceride metabolism	1.01E00	5.88E-02	NaN	AGMO,CAV1	
4-1BB Signaling in T Lymphocytes	1.01E00	5.88E-02	NaN	JUN,RELB	
Inhibition of Angiogenesis by TSP1	1.01E00	5.88E-02	NaN	JUN,NOS3	
Ephrin B Signaling	9.86E-01	4.17E-02	NaN	EPHB4,GNAQ,KALRN	
Oxytocin in Spinal Neurons Signaling Pathway	9.84E-01	5.71E-02	NaN	NPR1,PRKG1	
Transcriptional Regulation by NPAS4	9.84E-01	5.71E-02	NaN	FOS,NAMPT	
Coagulation System	9.84E-01	5.71E-02	NaN	THBD,VWF	
Antioxidant Action of Vitamin C	9.83E-01	3.51E-02	NaN	PLA2G4A,PLCB1,PLCB4,RELB	
Ceramide Biosynthesis	9.81E-01	1.43E-01	NaN	SPTLC2	
Extra-nuclear estrogen signaling	9.73E-01	4.11E-02	NaN	CAV1,FOS,NOS3	
Sleep NREM Signaling Pathway	9.73E-01	3.48E-02	1.000	ADCY4,CAMK2D,PRKAG2,RRAS2	
FLT3 Signaling	9.64E-01	5.56E-02	NaN	PTPRJ,SOCS2	
MIF-mediated Glucocorticoid Regulation	9.64E-01	5.56E-02	NaN	PLA2G4A,RELB	
IL-13 Signaling Pathway	9.62E-01	3.45E-02	-2.000	JUN,MAOA,PDGFA,STAT3	
trans-Golgi Network Vesicle Budding	9.6E-01	4.05E-02	NaN	CPD,TFRC,TPD52L1	
Neuregulin Signaling	9.52E-01	3.42E-02	NaN	ITGA1,ITGA3,PRKCH,RRAS2	
Agranulocyte Adhesion and Diapedesis	9.48E-01	2.86E-02	NaN	FN1,ICAM1,IL1R1,RDX,TNFRSF1A,VCAM1	
Noradrenaline and Adrenaline Degradation	9.44E-01	5.41E-02	NaN	MAOA,MAOB	
Transcriptional Regulatory Network in Embryonic Stem Cells	9.38E-01	3.05E-02	-2.236	IL6ST,RRAS2,STAT3,TCF7L1,WNT5A	
Plasma lipoprotein assembly, remodeling, and clearance	9.34E-01	3.95E-02	NaN	ABCA1,AP2A2,MYLIP	
SUMOylation of DNA damage response and repair proteins	9.34E-01	3.95E-02	NaN	HDAC7,PIAS2,SCMH1	
GDNF Family Ligand-Receptor Interactions	9.34E-01	3.95E-02	NaN	FOS,JUN,RRAS2	
TRAIL signaling	9.26E-01	1.25E-01	NaN	TNFSF10	
Cell Cycle Regulation by BTG Family Proteins	9.25E-01	5.26E-02	NaN	BTG1,PPP2R3A	
NGF Signaling	9.23E-01	3.33E-02	NaN	MAP3K3,RELB,RPS6KA5,RRAS2	
p38 MAPK Signaling	9.23E-01	3.33E-02	-2.000	IL1R1,PLA2G4A,RPS6KA5,TNFRSF1A	
Deubiquitination	9.21E-01	2.66E-02	-2.646	INO80B,MBD5,NOD1,OGT,PSMB8,UIMC1,USP34	
mTOR Signaling	9.2E-01	2.8E-02	-0.447	EIF3E,PPP2R3A,PRKAG2,PRKCH,RPS6KA5,RRAS2	
