© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
WNT/β-catenin Signaling	1.09E00	2.87E-02	NaN	FZD4,GJA1,PPP2R2D,RPS27A,Ubb	
FLT3 Signaling	1.09E00	5.56E-02	NaN	CDKN1B,RPS27A	
RHOA Signaling	1.09E00	3.23E-02	2.000	CDC42EP3,CDC42EP4,MYL12B,MYL6	
G-Protein Coupled Receptor Signaling	1.08E00	1.99E-02	2.138	ACKR3,ADGRG1,DUSP1,DUSP6,FZD4,GNG11,GNG5,MAP3K6,MYL12B,MYL6,NFKBIA,PDE2A,RASD1,S1PR1	
MyD88-independent TLR4 cascade	1.07E00	5.41E-02	NaN	IRAK2,RPS27A	
Detoxification of Reactive Oxygen Species	1.07E00	5.41E-02	NaN	ATOX1,CYBA	
TWEAK Signaling	1.07E00	5.41E-02	NaN	NFKBIA,TNFRSF12A	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.06E00	3.8E-02	NaN	BCL2L1,CEBPD,STAT1	
Endocannabinoid Developing Neuron Pathway	1.06E00	3.15E-02	NaN	CDKN1B,GNG11,GNG5,RASD1	
Phosphatidylcholine Biosynthesis I	1.05E00	1.43E-01	NaN	CHKA	
Ceramide Degradation	1.05E00	1.43E-01	NaN	ACER2	
TR/RXR Activation	1.05E00	3.12E-02	2.000	ENO1,KLF9,SLC2A1,UCP2	
Cell Cycle Regulation by BTG Family Proteins	1.05E00	5.26E-02	NaN	BTG2,PPP2R2D	
Cardiac β-adrenergic Signaling	1.05E00	2.78E-02	NaN	AKAP12,GNG11,GNG5,PDE2A,PPP2R2D	
MAP kinase activation	1.03E00	5.13E-02	NaN	IRAK2,RPS27A	
Regulation of TP53 Expression and Degradation	1.03E00	5.13E-02	NaN	RPS27A,SGK1	
NGF-stimulated transcription	1.03E00	5.13E-02	NaN	EGR1,SGK1	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.03E00	3.66E-02	NaN	EIF4EBP1,RASD1,STAT1	
BEX2 Signaling Pathway	1.03E00	3.66E-02	NaN	CDKN1A,NFKBIA,PPP2R2D	
Protein Kinase A Signaling	1.02E00	2.19E-02	0.000	AKAP12,DUSP1,DUSP6,GNG11,GNG5,MYL12B,MYL6,NFKBIA,PDE2A	
fMLP Signaling in Neutrophils	1.02E00	3.05E-02	NaN	GNG11,GNG5,NFKBIA,RASD1	
RNA polymerase II transcribes snRNA genes	1.02E00	3.61E-02	NaN	POLR2K,POLR2L,SUPT4H1	
GABA Receptor Signaling	1.01E00	3.03E-02	NaN	GNG11,GNG5,RPS27A,Ubb	
Gα12/13 Signaling	1E00	3.01E-02	NaN	MYL12B,MYL6,NFKBIA,RASD1	
Transcriptional regulation of white adipocyte differentiation	1E00	3.57E-02	NaN	ANGPTL4,CCND3,CEBPD	
Serine biosynthesis	9.98E-01	1.25E-01	NaN	SERINC3	
Senescence Pathway	9.95E-01	2.34E-02	1.342	CCND3,CDKN1A,CDKN1B,EIF4EBP1,PPP2R2D,RASD1,SMAD1	
RNA Polymerase III Transcription	9.94E-01	4.88E-02	NaN	POLR2K,POLR2L	
Molecular Mechanisms of Cancer	9.92E-01	1.87E-02	3.000	ACKR3,ADGRG1,BCL2L1,CCND3,CDKN1A,FAS,FZD4,GNG11,GNG5,NFKBIA,RALBP1,RASD1,RHOB,RHOC,S1PR1,SMAD1	
Platelet homeostasis	9.81E-01	3.49E-02	NaN	GNG11,GNG5,PDE2A	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	9.77E-01	4.76E-02	NaN	IRAK2,RPS27A	
Macrophage Alternative Activation Signaling Pathway	9.72E-01	2.63E-02	1.342	DUSP1,EIF4EBP1,NFKBIA,STAT1,TSC22D3	
Neddylation	9.7E-01	2.44E-02	2.449	CDKN1A,PSMA6,PSME1,RPS27A,SEM1,ZBTB16	
GNRH Signaling	9.65E-01	2.62E-02	2.000	EGR1,GNG11,GNG5,MAP3K6,RASD1	
Vasopressin regulates renal water homeostasis via Aquaporins	9.6E-01	4.65E-02	NaN	GNG11,GNG5	
Aggrephagy	9.6E-01	4.65E-02	NaN	RPS27A,TUBB2A	
RHO GTPases Activate Formins	9.52E-01	2.88E-02	2.000	CLIP1,RHOB,RHOC,TUBB2A	
Butyrophilin (BTN) family interactions	9.49E-01	1.11E-01	NaN	XDH	
Interleukin-9 signaling	9.49E-01	1.11E-01	NaN	STAT1	
Sphingosine and Sphingosine-1-phosphate Metabolism	9.49E-01	1.11E-01	NaN	ACER2	
Phosphatidylethanolamine Biosynthesis II	9.49E-01	1.11E-01	NaN	CHKA	
Leucine Degradation I	9.49E-01	1.11E-01	NaN	HMGCL	
Gαi Signaling	9.44E-01	2.86E-02	NaN	GNG11,GNG5,RASD1,S1PR1	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	9.44E-01	2.58E-02	NaN	CCN2,FAS,KLF6,MYL6,STAT1	
Cachexia Signaling Pathway	9.42E-01	2.17E-02	2.828	CEBPD,DDIT4,PNPLA2,PSMA6,PSME1,S1PR1,STAT1,TNFRSF12A	
Regulation of Cellular Mechanics by Calpain Protease	9.37E-01	3.33E-02	NaN	CCND3,CDKN1B,RASD1	
Apelin Endothelial Signaling Pathway	9.36E-01	2.84E-02	NaN	GNG11,GNG5,KLF2,RASD1	
Carboxyterminal post-translational modifications of tubulin	9.27E-01	4.44E-02	NaN	TTLL7,TUBB2A	
GPER1 signaling	9.27E-01	4.44E-02	NaN	GNG11,GNG5	
Coronavirus Replication Pathway	9.27E-01	4.44E-02	NaN	IFITM2,TUBB2A	
Ceramide Signaling	9.26E-01	3.3E-02	NaN	PPP2R2D,RASD1,S1PR1	
NER (Nucleotide Excision Repair, Enhanced Pathway)	9.26E-01	3.3E-02	NaN	POLE4,POLR2K,POLR2L	
ABRA Signaling Pathway	9.16E-01	3.26E-02	NaN	CCN2,EGR1,Tpm4	
Cytosolic sensors of pathogen-associated DNA	9.11E-01	4.35E-02	NaN	NFKBIA,RPS27A	
Pulmonary Healing Signaling Pathway	9.1E-01	2.51E-02	2.236	ACKR3,FZD4,NFKBIA,RASD1,SMAD1	
TCF dependent signaling in response to WNT	9.1E-01	2.51E-02	2.236	FZD4,PSMA6,PSME1,RPS27A,SEM1	
Class I MHC mediated antigen processing and presentation	9.08E-01	2.13E-02	2.828	CYBA,MKRN1,PSMA6,PSME1,RPS27A,SEM1,UBE2S,ZBTB16	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	9.06E-01	1E-01	NaN	TSC22D1	
Caspase activation via Dependence Receptors in the absence of ligand	9.06E-01	1E-01	NaN	DAPK1	
Regulation of TP53 Activity through Phosphorylation	9.06E-01	3.23E-02	NaN	HIPK1,RPS27A,TP53INP1	
Actin Nucleation by ARP-WASP Complex	9.06E-01	3.23E-02	NaN	RASD1,RHOB,RHOC	
G alpha (z) signalling events	8.81E-01	4.17E-02	NaN	GNG11,GNG5	
DNA Damage Bypass	8.81E-01	4.17E-02	NaN	POLE4,RPS27A	
Apelin Muscle Signaling Pathway	8.81E-01	4.17E-02	NaN	GNG11,GNG5	
Class B/2 (Secretin family receptors)	8.76E-01	3.12E-02	NaN	FZD4,GNG11,GNG5	
RNA Polymerase II Transcription	8.73E-01	2.68E-02	2.000	POLR2K,POLR2L,SNRPF,SUPT4H1	
Deubiquitination	8.7E-01	2.28E-02	2.449	NFKBIA,PSMA6,PSME1,RPS27A,SEM1,SMAD1	
SUMOylation of immune response proteins	8.68E-01	9.09E-02	NaN	NFKBIA	
Alpha-protein kinase 1 signaling pathway	8.68E-01	9.09E-02	NaN	RPS27A	
Pexophagy	8.68E-01	9.09E-02	NaN	RPS27A	
Dolichyl-diphosphooligosaccharide Biosynthesis	8.68E-01	9.09E-02	NaN	DPM3	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	8.67E-01	4.08E-02	NaN	RPS27A,STAT1	
Semaphorin Neuronal Repulsive Signaling Pathway	8.65E-01	2.67E-02	2.000	MYL12B,MYL6,PLXNA2,SEMA6B	
Axonal Guidance Signaling	8.61E-01	1.96E-02	NaN	FZD4,GNG11,GNG5,MYL12B,MYL6,PLXNA2,RASD1,SEMA6B,SEMA7A,TUBB2A	
Role of Tissue Factor in Cancer	8.58E-01	2.42E-02	1.342	BCL2L1,CCN2,EGR1,PPP2R2D,RASD1	
PTEN Signaling	8.58E-01	2.65E-02	NaN	BCL2L1,CDKN1A,CDKN1B,RASD1	
Protein folding	8.57E-01	3.06E-02	NaN	GNG11,GNG5,TUBB2A	
Signaling by EGFR	8.53E-01	4E-02	NaN	RPS27A,SPRY1	
RNA Polymerase I Transcription	8.53E-01	4E-02	NaN	POLR2K,POLR2L	
Melanoma Signaling	8.53E-01	4E-02	NaN	CDKN1A,RASD1	
MYC Mediated Apoptosis Signaling	8.53E-01	4E-02	NaN	BCL2L1,FAS	
Assembly of RNA Polymerase II Complex	8.53E-01	4E-02	NaN	POLR2K,POLR2L	
FAT10 Cancer Signaling Pathway	8.53E-01	4E-02	NaN	ACKR3,NFKBIA	
Transcriptional regulation by RUNX1	8.5E-01	2.63E-02	2.000	PSMA6,PSME1,RPS27A,SEM1	
Myelination Signaling Pathway	8.48E-01	2.14E-02	0.378	EIF4EBP1,FZD4,NDRG1,RASD1,SLC2A1,SMAD1,XAF1	
Glycerophospholipid biosynthesis	8.47E-01	3.03E-02	NaN	CHKA,LPIN2,PNPLA2	
HIF1α Signaling	8.46E-01	2.39E-02	1.342	CDKN1A,EIF4EBP1,RASD1,RPS6,SLC2A1	
Transcriptional regulation by RUNX2	8.39E-01	3.92E-02	NaN	CDKN1A,SMAD1	
ATM Signaling	8.38E-01	3E-02	NaN	CDKN1A,NFKBIA,PPP2R2D	
Reversible hydration of carbon dioxide	8.33E-01	8.33E-02	NaN	CA5A	
Relaxin Signaling	8.29E-01	2.58E-02	NaN	GNG11,GNG5,NFKBIA,PDE2A	
B-WICH complex positively regulates rRNA expression	8.25E-01	3.85E-02	NaN	POLR2K,POLR2L	
Mouse Embryonic Stem Cell Pluripotency	8.02E-01	2.88E-02	NaN	FZD4,RASD1,SMAD1	
Passive transport by Aquaporins	8.01E-01	7.69E-02	NaN	AQP11	
Dissolution of Fibrin Clot	8.01E-01	7.69E-02	NaN	PLAT	
Azathioprine ADME	8.01E-01	7.69E-02	NaN	XDH	
Guanosine Nucleotides Degradation III	8.01E-01	7.69E-02	NaN	XDH	
Breast Cancer Regulation by Stathmin1	7.9E-01	1.85E-02	1.897	ACKR3,ADGRG1,CCND3,CDKN1B,FZD4,GNG11,GNG5,RASD1,S1PR1,STMN1,TUBB2A	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	7.87E-01	3.64E-02	NaN	FKBP5,TUBB2A	
Signaling by PTK6	7.87E-01	3.64E-02	NaN	CDKN1B,RPS27A	
Lymphotoxin β Receptor Signaling	7.87E-01	3.64E-02	NaN	BCL2L1,NFKBIA	
Eicosanoid Signaling	7.82E-01	2.14E-02	2.449	EGR1,GNG11,GNG5,HSPB1,PNPLA2,RASD1	
Serotonin Receptor Signaling	7.76E-01	1.92E-02	1.667	EIF4EBP1,GCH1,GNG11,GNG5,NFKBIA,PNPLA2,RASD1,RHOB,RHOC	
CSDE1 Signaling Pathway	7.75E-01	3.57E-02	NaN	CCND3,RPL9	
DNA Damage/Telomere Stress Induced Senescence	7.75E-01	3.57E-02	NaN	CDKN1A,CDKN1B	
Folate Signaling Pathway	7.75E-01	3.57E-02	NaN	CDKN1A,CDKN1B	
Triacylglycerol Biosynthesis	7.75E-01	3.57E-02	NaN	LPIN2,PLPP6	
Carnitine metabolism	7.71E-01	7.14E-02	NaN	ACACB	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	7.71E-01	7.14E-02	NaN	XDH	
Mevalonate Pathway I	7.71E-01	7.14E-02	NaN	HMGCS2	
Multiple Sclerosis Signaling Pathway	7.7E-01	2.25E-02	0.447	DUSP1,DUSP6,FAS,STAT1,TIPARP	
Signaling by VEGF	7.69E-01	2.78E-02	NaN	CYBA,HSPB1,WASF2	
Telomerase Signaling	7.69E-01	2.78E-02	NaN	CDKN1A,PPP2R2D,RASD1	
CNTF Signaling	7.63E-01	3.51E-02	NaN	RASD1,STAT1	
α-Adrenergic Signaling	7.6E-01	2.75E-02	NaN	GNG11,GNG5,RASD1	
CLEAR Signaling Pathway	7.57E-01	2.11E-02	0.447	ATP6V1G1,BNIP3,CASTOR1,DDIT4,PPP2R2D,RASD1	
Signaling by PDGF	7.51E-01	3.45E-02	NaN	PLAT,STAT1	
Iron uptake and transport	7.51E-01	3.45E-02	NaN	ATP6V1G1,RPS27A	
Role of CHK Proteins in Cell Cycle Checkpoint Control	7.51E-01	3.45E-02	NaN	CDKN1A,PPP2R2D	
HMGB1 Signaling	7.48E-01	2.4E-02	NaN	PLAT,RASD1,RHOB,RHOC	
Metabolism of nitric oxide: NOS3 activation and regulation	7.44E-01	6.67E-02	NaN	NOSTRIN	
Circadian Clock	7.4E-01	3.39E-02	NaN	PER1,RPS27A	
Metabolism of water-soluble vitamins and cofactors	7.4E-01	3.39E-02	NaN	ACACB,SLC2A1	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	7.37E-01	2.68E-02	NaN	POLE4,RPS27A,SEM1	
Androgen Signaling	7.36E-01	2.37E-02	NaN	GNG11,GNG5,POLR2K,POLR2L	
GABA receptor activation	7.29E-01	3.33E-02	NaN	GNG11,GNG5	
GADD45 Signaling	7.29E-01	3.33E-02	NaN	CCND3,CDKN1A	
Antioxidant Action of Vitamin C	7.21E-01	2.63E-02	NaN	NFKBIA,PNPLA2,SLC2A1	
Caspase activation via Death Receptors in the presence of ligand	7.19E-01	6.25E-02	NaN	FAS	
Rap1 signalling	7.19E-01	6.25E-02	NaN	RASGRP2	
Adenosine Nucleotides Degradation II	7.19E-01	6.25E-02	NaN	XDH	
Aldosterone Signaling in Epithelial Cells	7.17E-01	2.33E-02	NaN	DUSP1,HSPB1,HSPE1,SGK1	
CDK5 Signaling	7.14E-01	2.61E-02	NaN	EGR1,PPP2R2D,RASD1	
IL-13 Signaling Pathway	7.06E-01	2.59E-02	NaN	BCL2L1,DUSP1,STAT1	
Bladder Cancer Signaling	7.06E-01	2.59E-02	NaN	CDKN1A,DAPK1,RASD1	
Neuregulin Signaling	6.99E-01	2.56E-02	NaN	CDKN1B,RASD1,RPS6	
PAK Signaling	6.99E-01	2.56E-02	NaN	MYL12B,MYL6,RASD1	
cAMP-mediated signaling	6.97E-01	2.12E-02	0.000	AKAP12,DUSP1,DUSP6,PDE2A,S1PR1	
Transcriptional Regulation by MECP2	6.96E-01	3.17E-02	NaN	FKBP5,SGK1	
Peroxisomal protein import	6.96E-01	3.17E-02	NaN	HMGCL,RPS27A	
Thrombopoietin Signaling	6.96E-01	3.17E-02	NaN	RASD1,STAT1	
ESR-mediated signaling	6.92E-01	2.54E-02	NaN	FKBP5,POLR2K,POLR2L	
Cholecystokinin/Gastrin-mediated Signaling	6.84E-01	2.52E-02	NaN	RASD1,RHOB,RHOC	
Macroautophagy	6.76E-01	3.08E-02	NaN	CHMP4B,GABARAPL2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	6.76E-01	3.08E-02	NaN	NFKBIA,STAT1	
ERB2-ERBB3 Signaling	6.76E-01	3.08E-02	NaN	CDKN1B,RASD1	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	6.73E-01	5.56E-02	NaN	HMGCS2	
Glutamate Receptor Signaling	6.66E-01	3.03E-02	NaN	GNG11,GNG5	
Ion channel transport	6.54E-01	2.19E-02	NaN	ATP6V1G1,RPS27A,SGK1,TSC22D3	
Regulation of TP53 Activity through Methylation	6.53E-01	5.26E-02	NaN	RPS27A	
Metabolism of cofactors	6.53E-01	5.26E-02	NaN	GCH1	
FOXO-mediated transcription	6.53E-01	5.26E-02	NaN	TXNIP	
Purine Nucleotides Degradation II (Aerobic)	6.53E-01	5.26E-02	NaN	XDH	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	6.5E-01	2.42E-02	NaN	FZD4,RASD1,SMAD1	
Remodeling of Epithelial Adherens Junctions	6.47E-01	2.94E-02	NaN	CLIP1,TUBB2A	
Glioma Signaling	6.43E-01	2.4E-02	NaN	CCND3,CDKN1A,RASD1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	6.38E-01	2.9E-02	NaN	RASD1,STAT1	
MicroRNA Biogenesis Signaling Pathway	6.33E-01	2.14E-02	2.000	POLR2K,POLR2L,RASD1,SMAD1	
Interleukin-12 family signaling	6.33E-01	5E-02	NaN	STAT1	
Inflammasome pathway	6.33E-01	5E-02	NaN	NEK7	
14-3-3-mediated Signaling	6.3E-01	2.36E-02	NaN	CDKN1B,RASD1,TUBB2A	
ISG15 antiviral mechanism	6.2E-01	2.82E-02	NaN	RPS27A,STAT1	
G Beta Gamma Signaling	6.17E-01	2.33E-02	NaN	GNG11,GNG5,RASD1	
IL-6 Signaling	6.17E-01	2.33E-02	NaN	HSPB1,NFKBIA,RASD1	
Ephrin B Signaling	6.11E-01	2.78E-02	NaN	GNG11,GNG5	
HGF Signaling	5.99E-01	2.27E-02	NaN	CDKN1A,MAP3K6,RASD1	
Cellular hexose transport	5.97E-01	4.55E-02	NaN	SLC2A1	
RHO GTPases Activate NADPH Oxidases	5.97E-01	4.55E-02	NaN	CYBA	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	5.97E-01	4.55E-02	NaN	SEC61G	
Chaperone Mediated Autophagy	5.97E-01	4.55E-02	NaN	RPS27A	
ERK5 Signaling	5.94E-01	2.7E-02	NaN	RASD1,SGK1	
P2Y Purigenic Receptor Signaling Pathway	5.93E-01	2.26E-02	NaN	GNG11,GNG5,RASD1	
CCR3 Signaling in Eosinophils	5.87E-01	2.24E-02	NaN	GNG11,GNG5,RASD1	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	5.81E-01	4.35E-02	NaN	RSAD2	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	5.81E-01	4.35E-02	NaN	CMPK2	
Apelin Cardiac Fibroblast Signaling Pathway	5.81E-01	4.35E-02	NaN	CCN2	
Plasma lipoprotein assembly, remodeling, and clearance	5.78E-01	2.63E-02	NaN	ANGPTL4,RPS27A	
Angiopoietin Signaling	5.78E-01	2.63E-02	NaN	NFKBIA,RASD1	
Hypoxia Signaling in the Cardiovascular System	5.78E-01	2.63E-02	NaN	NFKBIA,UBE2S	
Role of PKR in Interferon Induction and Antiviral Response	5.75E-01	2.21E-02	NaN	FAS,NFKBIA,STAT1	
Oxytocin in Brain Signaling Pathway	5.73E-01	2.01E-02	NaN	GNG11,GNG5,PNPLA2,RASD1	
Interleukin-6 family signaling	5.65E-01	4.17E-02	NaN	STAT1	
Regulation of RUNX1 Expression and Activity	5.65E-01	4.17E-02	NaN	CCND3	
Glycogen metabolism	5.65E-01	4.17E-02	NaN	RPS27A	
Growth hormone receptor signaling	5.65E-01	4.17E-02	NaN	STAT1	
IL-22 Signaling	5.65E-01	4.17E-02	NaN	STAT1	
Tumoricidal Function of Hepatic Natural Killer Cells	5.65E-01	4.17E-02	NaN	FAS	
Human Embryonic Stem Cell Pluripotency	5.64E-01	1.99E-02	2.000	FZD4,KLF2,RASD1,SMAD1	
ILK Signaling	5.64E-01	1.99E-02	NaN	MYL6,PPP2R2D,RHOB,RHOC	
Signaling by NOTCH1	5.62E-01	2.56E-02	NaN	DLL4,RPS27A	
VDR/RXR Activation	5.62E-01	2.56E-02	NaN	CDKN1A,CDKN1B	
NF-κB Activation by Viruses	5.62E-01	2.56E-02	NaN	NFKBIA,RASD1	
Neurotrophin/TRK Signaling	5.62E-01	2.56E-02	NaN	RASD1,SPRY1	
Circadian Rhythm Signaling	5.55E-01	1.87E-02	NaN	EIF4EBP1,GNG11,GNG5,PER1,RASD1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	5.55E-01	2.53E-02	NaN	NFKBIA,RPS27A	
Signaling by MET	5.55E-01	2.53E-02	NaN	RANBP9,RPS27A	
IL-3 Signaling	5.55E-01	2.53E-02	NaN	RASD1,STAT1	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	5.55E-01	2.53E-02	NaN	NFKBIA,PNPLA2	
PIP3 activates AKT signaling	5.52E-01	2.14E-02	NaN	CDKN1A,CDKN1B,MKRN1	
Insulin Receptor Signaling	5.52E-01	2.14E-02	NaN	EIF4EBP1,RASD1,SGK1	
Cholesterol biosynthesis	5.5E-01	4E-02	NaN	PLPP6	
Insulin processing	5.5E-01	4E-02	NaN	MYRIP	
Role of BRCA1 in DNA Damage Response	5.47E-01	2.5E-02	NaN	CDKN1A,STAT1	
Dopamine Receptor Signaling	5.47E-01	2.5E-02	NaN	GCH1,PPP2R2D	
Cardiac Hypertrophy Signaling (Enhanced)	5.43E-01	1.66E-02	2.121	EIF4EBP1,FZD4,GNG11,GNG5,HSPB1,MAP3K6,PDE2A,RASD1,RPS6	
Activation of anterior HOX genes in hindbrain during early embryogenesis	5.4E-01	2.47E-02	NaN	POLR2K,POLR2L	
Signaling by BMP	5.35E-01	3.85E-02	NaN	SMAD1	
Miscellaneous transport and binding events	5.35E-01	3.85E-02	NaN	LRRC8A	
Interleukin-20 family signaling	5.35E-01	3.85E-02	NaN	STAT1	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	5.35E-01	3.85E-02	NaN	STAT1	
G alpha (s) signalling events	5.26E-01	2.07E-02	NaN	GNG11,GNG5,PDE2A	
Effects of PIP2 hydrolysis	5.22E-01	3.7E-02	NaN	RASGRP2	
Integrin signaling	5.22E-01	3.7E-02	NaN	RASGRP2	
ATF4 activates genes in response to endoplasmic reticulum stress	5.22E-01	3.7E-02	NaN	HERPUD1	
Pyroptosis	5.22E-01	3.7E-02	NaN	CHMP4B	
Cardiomyocyte Differentiation via BMP Receptors	5.22E-01	3.7E-02	NaN	SMAD1	
Glycolysis I	5.22E-01	3.7E-02	NaN	ENO1	
Gluconeogenesis I	5.22E-01	3.7E-02	NaN	ENO1	
Apelin Liver Signaling Pathway	5.22E-01	3.7E-02	NaN	FAS	
Role of MAPK Signaling in the Pathogenesis of Influenza	5.18E-01	2.38E-02	NaN	PNPLA2,RASD1	
Integrin Signaling	5.15E-01	1.89E-02	NaN	MYL12B,RASD1,RHOB,RHOC	
Endocannabinoid Cancer Inhibition Pathway	5.15E-01	2.04E-02	NaN	CCND3,CDKN1A,CDKN1B	
LPS-stimulated MAPK Signaling	5.11E-01	2.35E-02	NaN	NFKBIA,RASD1	
Opioid Signaling Pathway	5.1E-01	1.79E-02	NaN	CDKN1B,GNG11,GNG5,NFKBIA,RASD1	
Cellular Effects of Sildenafil (Viagra)	5E-01	2E-02	NaN	MYL12B,MYL6,PDE2A	
IL-17A Signaling in Fibroblasts	4.98E-01	2.3E-02	NaN	CEBPD,NFKBIA	
HIPPO signaling	4.98E-01	2.3E-02	NaN	PPP2R2D,SMAD1	
PDGF Signaling	4.98E-01	2.3E-02	NaN	RASD1,STAT1	
Processing of Capped Intronless Pre-mRNA	4.96E-01	3.45E-02	NaN	SNRPF	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	4.96E-01	3.45E-02	NaN	PMP22	
Superpathway of Cholesterol Biosynthesis	4.96E-01	3.45E-02	NaN	HMGCS2	
Processing of Capped Intron-Containing Pre-mRNA	4.85E-01	1.74E-02	2.236	POLR2K,POLR2L,SAP18,SNRPF,UBL5	
Nucleotide catabolism	4.84E-01	3.33E-02	NaN	XDH	
Opioid Signalling	4.79E-01	2.22E-02	NaN	GNG11,GNG5	
Acute Myeloid Leukemia Signaling	4.72E-01	2.2E-02	NaN	EIF4EBP1,RASD1	
RANK Signaling in Osteoclasts	4.72E-01	2.2E-02	NaN	MAP3K6,NFKBIA	
BMP signaling pathway	4.72E-01	2.2E-02	NaN	RASD1,SMAD1	
Ovarian Cancer Signaling	4.62E-01	1.9E-02	NaN	FZD4,GJA1,RASD1	
Epithelial Adherens Junction Signaling	4.62E-01	1.9E-02	NaN	MYL12B,PPP2R2D,RASD1	
Toll Like Receptor 3 (TLR3) Cascade	4.61E-01	3.12E-02	NaN	RPS27A	
rRNA processing	4.61E-01	3.12E-02	NaN	PRORP	
TNFR2 Signaling	4.61E-01	3.12E-02	NaN	NFKBIA	
Dopamine Degradation	4.61E-01	3.12E-02	NaN	Sult1a1	
Pyroptosis Signaling Pathway	4.54E-01	2.13E-02	NaN	NEK7,TXNIP	
EPH-Ephrin signaling	4.54E-01	2.13E-02	NaN	MYL12B,MYL6	
Non-Small Cell Lung Cancer Signaling	4.54E-01	2.13E-02	NaN	CCND3,RASD1	
Microautophagy Signaling Pathway	4.53E-01	1.87E-02	NaN	CHMP4B,PSMA6,PSME1	
MAPK targets/ Nuclear events mediated by MAP kinases	4.51E-01	3.03E-02	NaN	DUSP6	
Activation of the pre-replicative complex	4.51E-01	3.03E-02	NaN	POLE4	
HEY1 Signaling Pathway	4.49E-01	1.86E-02	NaN	CDKN1A,DLL4,SMAD1	
Gene Silencing by RNA	4.48E-01	2.11E-02	NaN	POLR2K,POLR2L	
Prolactin Signaling	4.48E-01	2.11E-02	NaN	RASD1,STAT1	
TGF-β Signaling	4.43E-01	2.08E-02	NaN	RASD1,SMAD1	
Antimicrobial peptides	4.4E-01	2.94E-02	NaN	ATOX1	
Oncogene Induced Senescence	4.4E-01	2.94E-02	NaN	RPS27A	
Triglyceride metabolism	4.4E-01	2.94E-02	NaN	LPIN2	
4-1BB Signaling in T Lymphocytes	4.4E-01	2.94E-02	NaN	NFKBIA	
HOTAIR Regulatory Pathway	4.4E-01	1.84E-02	NaN	CDKN1A,NFKBIA,RHOC	
Cellular response to heat stress	4.37E-01	2.06E-02	NaN	HSBP1,HSPB1	
Transcriptional Regulatory Network in Embryonic Stem Cells	4.36E-01	1.83E-02	NaN	FZD4,RASD1,SMAD1	
DNA Methylation and Transcriptional Repression Signaling	4.31E-01	2.04E-02	NaN	SAP18,TCF15	
GPVI-mediated activation cascade	4.3E-01	2.86E-02	NaN	RHOB	
Transcriptional Regulation by NPAS4	4.3E-01	2.86E-02	NaN	PLK2	
Coagulation System	4.3E-01	2.86E-02	NaN	PLAT	
IL-9 Signaling	4.3E-01	2.86E-02	NaN	STAT1	
VEGF Signaling	4.26E-01	2.02E-02	NaN	BCL2L1,RASD1	
Apelin Cardiomyocyte Signaling Pathway	4.26E-01	2.02E-02	NaN	MYL12B,MYL6	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	4.24E-01	1.69E-02	0.000	GJA1,MAP3K6,PPP2R2D,RASD1	
Osteoarthritis Pathway	4.24E-01	1.69E-02	0.000	DDIT4,FZD4,SMAD1,TIMP3	
RHO GTPases Activate WASPs and WAVEs	4.21E-01	2.78E-02	NaN	WASF2	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	4.21E-01	2.78E-02	NaN	CDKN1A	
MIF-mediated Glucocorticoid Regulation	4.21E-01	2.78E-02	NaN	NFKBIA	
NRF2-mediated Oxidative Stress Response	4.21E-01	1.69E-02	NaN	FKBP5,HERPUD1,MAFF,RASD1	
Orexin Signaling Pathway	4.17E-01	1.68E-02	2.000	ATP6V1G1,GNG11,GNG5,SMAD1	
Ribonucleotide Reductase Signaling Pathway	4.07E-01	1.75E-02	NaN	CDKN1A,EIF4EBP1,TIPARP	
Potassium Channels	4.05E-01	1.94E-02	NaN	GNG11,GNG5	
Th1 and Th2 Activation Pathway	4.04E-01	1.74E-02	NaN	DLL4,S1PR1,STAT1	
NoRC negatively regulates rRNA expression	4.03E-01	2.63E-02	NaN	SAP18	
