© 2000-2023 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Superpathway of Inositol Phosphate Compounds	9.43E-01	8.44E-03	NaN	PIK3R3,PTPRM	
NR1H2 and NR1H3-mediated signaling	9.39E-01	2E-02	NaN	APOE	
FAT10 Cancer Signaling Pathway	9.39E-01	2E-02	NaN	TGFB2	
AMPK Signaling	9.28E-01	8.26E-03	NaN	ORAI1,PIK3R3	
Apoptotic execution phase	9.23E-01	1.92E-02	NaN	VIM	
Melanoma Signaling	9.23E-01	1.92E-02	NaN	PIK3R3	
Signaling by TGF-beta Receptor Complex	9.15E-01	1.89E-02	NaN	TGFB2	
The citric acid (TCA) cycle and respiratory electron transport	9E-01	1.82E-02	NaN	BSG	
Interleukin-3, Interleukin-5 and GM-CSF signaling	9E-01	1.82E-02	NaN	PIK3R3	
Docosahexaenoic Acid (DHA) Signaling	9E-01	7.94E-03	NaN	PIK3R3,TGFB2	
SUMOylation of chromatin organization proteins	8.93E-01	1.79E-02	NaN	SUMO2	
LPS/IL-1 Mediated Inhibition of RXR Function	8.86E-01	7.78E-03	NaN	APOE,JUN	
Sperm Motility	8.86E-01	7.78E-03	NaN	EPHA4,KDR	
Lymphotoxin β Receptor Signaling	8.86E-01	1.75E-02	NaN	PIK3R3	
Cancer Drug Resistance by Drug Efflux	8.79E-01	1.72E-02	NaN	PIK3R3	
CD28 Signaling in T Helper Cells	8.76E-01	5.78E-03	NaN	FOS,JUN,PIK3R3	
Signaling by ERBB4	8.72E-01	1.69E-02	NaN	APOE	
CNTF Signaling	8.72E-01	1.69E-02	NaN	PIK3R3	
Role of IL-17A in Arthritis	8.72E-01	1.69E-02	NaN	PIK3R3	
Retinoic acid Mediated Apoptosis Signaling	8.65E-01	1.67E-02	NaN	IFNAR1	
MSP-RON Signaling Pathway	8.65E-01	1.67E-02	NaN	PIK3R3	
GADD45 Signaling	8.65E-01	1.67E-02	NaN	TGFB2	
Endometrial Cancer Signaling	8.52E-01	1.61E-02	NaN	PIK3R3	
Semaphorin interactions	8.39E-01	1.56E-02	NaN	SEMA6D	
Opioid Signaling Pathway	8.26E-01	7.14E-03	NaN	FOS,FOSB	
Oxytocin Signaling Pathway	8.16E-01	7.04E-03	NaN	FOS,PIK3R3	
Cell Cycle: G1/S Checkpoint Regulation	8.15E-01	1.47E-02	NaN	TGFB2	
CLEAR Signaling Pathway	8.14E-01	7.02E-03	NaN	KDR,TGFB2	
Huntington's Disease Signaling	8.12E-01	6.99E-03	NaN	JUN,PIK3R3	
Agrin Interactions at Neuromuscular Junction	8.09E-01	1.45E-02	NaN	JUN	
IL-17A Signaling in Airway Cells	8.09E-01	1.45E-02	NaN	PIK3R3	
PKCθ Signaling in T Lymphocytes	8.06E-01	5.36E-03	NaN	FOS,JUN,PIK3R3	
Role of JAK1 and JAK3 in γc Cytokine Signaling	8.03E-01	1.43E-02	NaN	PIK3R3	
ERBB4 Signaling	8.03E-01	1.43E-02	NaN	PIK3R3	
SPINK1 General Cancer Pathway	7.97E-01	1.41E-02	NaN	PIK3R3	
GM-CSF Signaling	7.92E-01	1.39E-02	NaN	PIK3R3	
Amyloid fiber formation	7.86E-01	1.37E-02	NaN	APOE	
ERK5 Signaling	7.81E-01	1.35E-02	NaN	FOS	
Glioma Invasiveness Signaling	7.76E-01	1.33E-02	NaN	PIK3R3	
Plasma lipoprotein assembly, remodeling, and clearance	7.7E-01	1.32E-02	NaN	APOE	
Pre-NOTCH Expression and Processing	7.7E-01	1.32E-02	NaN	JUN	
SUMOylation of DNA damage response and repair proteins	7.7E-01	1.32E-02	NaN	SUMO2	
Hypoxia Signaling in the Cardiovascular System	7.7E-01	1.32E-02	NaN	JUN	
Leptin Signaling in Obesity	7.65E-01	1.3E-02	NaN	PIK3R3	
Macropinocytosis Signaling	7.65E-01	1.3E-02	NaN	PIK3R3	
Costimulation by the CD28 family	7.6E-01	1.28E-02	NaN	PIK3R3	
VDR/RXR Activation	7.6E-01	1.28E-02	NaN	TGFB2	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	7.6E-01	1.28E-02	NaN	IFNAR1	
Autism Signaling Pathway	7.57E-01	6.45E-03	NaN	PIK3R3,TGFB2	
Signaling by MET	7.55E-01	1.27E-02	NaN	LAMA4	
Maturity Onset Diabetes of Young (MODY) Signaling	7.55E-01	1.27E-02	NaN	APOE	
Antiproliferative Role of Somatostatin Receptor 2	7.55E-01	1.27E-02	NaN	PIK3R3	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	7.55E-01	1.27E-02	NaN	JUN	
NF-κB Activation by Viruses	7.5E-01	1.25E-02	NaN	PIK3R3	
Activation of anterior HOX genes in hindbrain during early embryogenesis	7.45E-01	1.23E-02	NaN	JUN	
PI Metabolism	7.4E-01	1.22E-02	NaN	PIK3R3	
CREB Signaling in Neurons	7.31E-01	4.93E-03	NaN	KDR,PIK3R3,TGFB2	
Transcriptional regulation of white adipocyte differentiation	7.31E-01	1.19E-02	NaN	EBF1	
FLT3 Signaling in Hematopoietic Progenitor Cells	7.31E-01	1.19E-02	NaN	PIK3R3	
Cyclins and Cell Cycle Regulation	7.26E-01	1.18E-02	NaN	TGFB2	
Platelet homeostasis	7.22E-01	1.16E-02	NaN	ORAI1	
PEDF Signaling	7.22E-01	1.16E-02	NaN	PIK3R3	
Glutaminergic Receptor Signaling Pathway (Enhanced)	7.22E-01	6.12E-03	NaN	PIK3R3,TGFB2	
T Cell Receptor Signaling	7.18E-01	4.85E-03	NaN	FOS,JUN,PIK3R3	
FGF Signaling	7.13E-01	1.14E-02	NaN	PIK3R3	
BMP signaling pathway	7E-01	1.1E-02	NaN	JUN	
Cell junction organization	6.95E-01	1.09E-02	NaN	CLDN5	
MAPK6/MAPK4 signaling	6.95E-01	1.09E-02	NaN	JUN	
B Cell Receptor Signaling	6.92E-01	4.71E-03	NaN	EBF1,JUN,PIK3R3	
Regulation of TP53 Activity through Phosphorylation	6.91E-01	1.08E-02	NaN	NUAK1	
Acute Myeloid Leukemia Signaling	6.91E-01	1.08E-02	NaN	PIK3R3	
EPH-Ephrin signaling	6.87E-01	1.06E-02	NaN	EPHA4	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	6.87E-01	1.06E-02	NaN	PIK3R3	
Non-Small Cell Lung Cancer Signaling	6.79E-01	1.04E-02	NaN	PIK3R3	
Nucleotide Excision Repair	6.75E-01	1.03E-02	NaN	SUMO2	
Small Cell Lung Cancer Signaling	6.71E-01	1.02E-02	NaN	PIK3R3	
Melanocyte Development and Pigmentation Signaling	6.63E-01	1E-02	NaN	PIK3R3	
ATM Signaling	6.63E-01	1E-02	NaN	JUN	
Apelin Cardiomyocyte Signaling Pathway	6.59E-01	9.9E-03	NaN	PIK3R3	
Transport of inorganic cations/anions and amino acids/oligopeptides	6.48E-01	9.62E-03	NaN	SLC6A6	
Cachexia Signaling Pathway	6.45E-01	5.43E-03	NaN	PIK3R3,TGFB2	
WNK Renal Signaling Pathway	6.41E-01	9.43E-03	NaN	PIK3R3	
Mouse Embryonic Stem Cell Pluripotency	6.41E-01	9.43E-03	NaN	PIK3R3	
Paxillin Signaling	6.3E-01	9.17E-03	NaN	PIK3R3	
Telomerase Signaling	6.27E-01	9.09E-03	NaN	PIK3R3	
Binding and Uptake of Ligands by Scavenger Receptors	6.2E-01	8.93E-03	NaN	APOE	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	6.2E-01	8.93E-03	NaN	SUMO2	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	6.13E-01	8.77E-03	NaN	JUN	
CDK5 Signaling	6.1E-01	8.7E-03	NaN	FOSB	
G-Protein Coupled Receptor Signaling	6.07E-01	4.26E-03	NaN	FOS,JUN,PIK3R3	
Role of NFAT in Regulation of the Immune Response	6.07E-01	3.85E-03	NaN	FOS,JUN,ORAI1,PIK3R3	
Prostate Cancer Signaling	6.07E-01	8.62E-03	NaN	PIK3R3	
Bladder Cancer Signaling	6.07E-01	8.62E-03	NaN	VEGFC	
Neuregulin Signaling	6.04E-01	8.55E-03	NaN	PIK3R3	
Airway Pathology in Chronic Obstructive Pulmonary Disease	6E-01	8.47E-03	NaN	TGFB2	
PAK Signaling	5.97E-01	8.4E-03	NaN	PIK3R3	
Fc Epsilon RI Signaling	5.94E-01	8.33E-03	NaN	PIK3R3	
Virus Entry via Endocytic Pathways	5.94E-01	8.33E-03	NaN	PIK3R3	
Sphingosine-1-phosphate Signaling	5.88E-01	8.2E-03	NaN	PIK3R3	
NGF Signaling	5.88E-01	8.2E-03	NaN	PIK3R3	
LXR/RXR Activation	5.85E-01	8.13E-03	NaN	APOE	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	5.76E-01	7.94E-03	NaN	PIK3R3	
Glioma Signaling	5.73E-01	7.87E-03	NaN	PIK3R3	
Cardiac conduction	5.64E-01	7.69E-03	NaN	ORAI1	
fMLP Signaling in Neutrophils	5.56E-01	7.52E-03	NaN	PIK3R3	
Atherosclerosis Signaling	5.56E-01	7.52E-03	NaN	APOE	
CCR3 Signaling in Eosinophils	5.48E-01	7.35E-03	NaN	PIK3R3	
White Adipose Tissue Browning Pathway	5.42E-01	7.25E-03	NaN	KDR	
Adipogenesis pathway	5.4E-01	7.19E-03	NaN	EBF1	
PIP3 activates AKT signaling	5.37E-01	7.14E-03	NaN	PIK3R3	
CGAS-STING Signaling Pathway	5.37E-01	7.14E-03	NaN	TGFB2	
Insulin Receptor Signaling	5.37E-01	7.14E-03	NaN	PIK3R3	
Hereditary Breast Cancer Signaling	5.27E-01	6.94E-03	NaN	PIK3R3	
Xenobiotic Metabolism General Signaling Pathway	5.24E-01	6.9E-03	NaN	PIK3R3	
Dilated Cardiomyopathy Signaling Pathway	5.12E-01	6.67E-03	NaN	LAMA4	
PTEN Regulation	5.12E-01	6.67E-03	NaN	JUN	
Factors Promoting Cardiogenesis in Vertebrates	5.05E-01	6.54E-03	NaN	TGFB2	
Type II Diabetes Mellitus Signaling	5.05E-01	6.54E-03	NaN	PIK3R3	
Necroptosis Signaling Pathway	5E-01	6.45E-03	NaN	IFNAR1	
Epithelial Adherens Junction Signaling	4.93E-01	6.33E-03	NaN	TGFB2	
Signaling by the B Cell Receptor (BCR)	4.67E-01	5.88E-03	NaN	ORAI1	
Gαq Signaling	4.63E-01	5.81E-03	NaN	PIK3R3	
CCR5 Signaling in Macrophages	4.63E-01	4.01E-03	NaN	FOS,JUN	
Glioblastoma Multiforme Signaling	4.61E-01	5.78E-03	NaN	PIK3R3	
Aldosterone Signaling in Epithelial Cells	4.59E-01	5.75E-03	NaN	PIK3R3	
SAPK/JNK Signaling	4.58E-01	3.98E-03	NaN	JUN,PIK3R3	
G alpha (q) signalling events	4.57E-01	5.71E-03	NaN	PIK3R3	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	4.46E-01	5.52E-03	NaN	PTPRM	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	4.46E-01	5.52E-03	NaN	PTPRM	
Regulation of eIF4 and p70S6K Signaling	4.38E-01	5.41E-03	NaN	PIK3R3	
Granulocyte Adhesion and Diapedesis	4.31E-01	5.29E-03	NaN	CLDN5	
3-phosphoinositide Degradation	4.25E-01	5.21E-03	NaN	PTPRM	
Acetylcholine Receptor Signaling Pathway	4.18E-01	5.1E-03	NaN	PIK3R3	
D-myo-inositol-5-phosphate Metabolism	4.17E-01	5.08E-03	NaN	PTPRM	
TCF dependent signaling in response to WNT	4.13E-01	5.03E-03	NaN	SOX17	
Natural Killer Cell Signaling	4.11E-01	5E-03	NaN	PIK3R3	
Adrenergic Receptor Signaling Pathway (Enhanced)	4.11E-01	5E-03	NaN	TGFB2	
Oxytocin in Brain Signaling Pathway	4.1E-01	4.98E-03	NaN	PIK3R3	
Gustation Pathway	4.08E-01	4.95E-03	NaN	ORAI1	
Agranulocyte Adhesion and Diapedesis	3.95E-01	4.76E-03	NaN	CLDN5	
NF-κB Signaling	3.89E-01	3.5E-03	NaN	KDR,PIK3R3	
Integrin Signaling	3.89E-01	4.67E-03	NaN	PIK3R3	
CDC42 Signaling	3.85E-01	3.47E-03	NaN	FOS,JUN	
IL-4 Signaling	3.83E-01	3.46E-03	NaN	PIK3R3,TGFB2	
TEC Kinase Signaling	3.82E-01	3.45E-03	NaN	FOS,PIK3R3	
Multiple Sclerosis Signaling Pathway	3.77E-01	4.5E-03	NaN	TGFB2	
PI3K Signaling in B Lymphocytes	3.72E-01	3.38E-03	NaN	FOS,JUN	
Thrombin Signaling	3.69E-01	4.41E-03	NaN	PIK3R3	
Dendritic Cell Maturation	3.67E-01	3.35E-03	NaN	IFNAR1,PIK3R3	
EIF2 Signaling	3.64E-01	4.33E-03	NaN	PIK3R3	
Osteoarthritis Pathway	3.57E-01	4.24E-03	NaN	VEGFC	
Orexin Signaling Pathway	3.51E-01	4.17E-03	NaN	PIK3R3	
Actin Cytoskeleton Signaling	3.45E-01	4.08E-03	NaN	PIK3R3	
Circadian Rhythm Signaling	3.17E-01	3.73E-03	NaN	H3-3A/H3-3B	
Systemic Lupus Erythematosus Signaling	3.12E-01	2.81E-03	NaN	FOS,JUN,PIK3R3	
Protein Ubiquitination Pathway	3.11E-01	3.66E-03	NaN	USP53	
Insulin Secretion Signaling Pathway	3.08E-01	3.62E-03	NaN	PIK3R3	
Xenobiotic Metabolism Signaling	2.87E-01	3.38E-03	NaN	PIK3R3	
Mitochondrial Dysfunction	2.41E-01	2.88E-03	NaN	PIK3R3	
Expression and translocation of olfactory receptors	2.04E-01	2.51E-03	NaN	EBF1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	1.57E-03	NaN	PIK3R3	
Neutrophil degranulation	-0E00	2.1E-03	NaN	TUBB4B	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.87E-03	NaN	PIK3R3	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	ORAI1	
T Helper Cell Differentiation	-0E00	2.12E-03	NaN	IL10RB	
IL-15 Signaling	-0E00	1.89E-03	NaN	PIK3R3	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	1.96E-03	NaN	PIK3R3	
p70S6K Signaling	-0E00	1.72E-03	NaN	PIK3R3	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	2.35E-03	NaN	TGFB2	
OX40 Signaling Pathway	-0E00	2.09E-03	NaN	JUN	
Phagosome Formation	-0E00	1.43E-03	NaN	PIK3R3	
